episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
1,-131.974226,250,0,0.10360972,0
2,-310.546604,250,0,0.10360972,0
3,-141.063229,250,0,0.10360972,0
4,-142.541455,250,0,0.10360972,0
5,-166.647229,250,0,0.10360972,0
6,-201.227518,250,0,0.10360972,0
7,-134.612272,250,0,0.10360972,0
8,-184.702796,250,0,0.10360972,0
9,24.372943,1,1,0.10360972,1
10,25.3567,7,1,0.10360972,2
11,5.0022,126,1,0.10360972,3
12,-108.132647,250,0,0.10360972,0
13,-122.688744,250,0,0.10360972,0
14,-81.510084,250,0,0.10360972,0
15,-181.760044,250,0,0.10360972,0
16,-124.42968,250,0,0.10360972,0
17,-181.424391,250,0,0.10360972,0
18,-90.556688,250,0,0.10360972,0
19,22.301091,23,1,0.10360972,1
20,-111.45281,250,0,0.10360972,0
21,-49.766661,239,1,0.10360972,1
22,-289.780433,250,0,0.10360972,0
23,-135.445725,250,0,0.10360972,0
24,-60.678268,250,0,0.10360972,0
25,-260.835574,250,0,0.10360972,0
26,-116.163124,250,0,0.10360972,0
27,24.57966,14,1,0.10360972,1
28,-93.884838,250,0,0.10360972,0
29,-127.131886,250,0,0.10360972,0
30,-216.360364,250,0,0.10360972,0
31,-180.754614,250,0,0.10360972,0
32,-190.648105,250,0,0.10360972,0
33,-166.576672,250,0,0.10360972,0
34,25.297102,1,1,0.10360972,1
35,-182.941675,250,0,0.10360972,0
36,-184.169714,250,0,0.10360972,0
37,-108.023762,250,0,0.10360972,0
38,14.782857,71,1,0.10360972,1
39,25.796468,2,1,0.10360972,2
40,24.11682,13,1,0.10360972,3
41,-176.233775,250,0,0.10360972,0
42,20.741212,49,1,0.10360972,1
43,-11.061714,202,1,0.10360972,2
44,-209.727589,250,0,0.10360972,0
45,-60.82084,250,0,0.10360972,0
46,-125.519625,250,0,0.10360972,0
47,-121.504309,250,0,0.10360972,0
48,-161.715584,250,0,0.10360972,0
49,5.191611,62,1,0.10360972,1
50,-253.146574,250,0,0.10360972,0
51,-217.989761,250,0,0.10360972,0
52,-228.133866,250,0,0.10360972,0
53,-159.302039,250,0,0.10360972,0
54,-157.669919,250,0,0.10360972,0
55,-177.034868,250,0,0.10360972,0
56,-128.237175,250,0,0.10360972,0
57,-101.311144,250,0,0.10360972,0
58,-206.61737,250,0,0.10360972,0
59,-146.218608,250,0,0.10360972,0
60,-220.835576,250,0,0.10360972,0
61,-181.03527,250,0,0.10360972,0
62,-104.260113,250,0,0.10360972,0
63,-93.392059,250,0,0.10360972,0
64,-170.004924,250,0,0.10360972,0
65,25.162809,2,1,0.10360972,1
66,26.20825,7,1,0.10360972,2
67,-117.649474,250,0,0.10360972,0
68,-123.801989,250,0,0.10360972,0
69,-172.017374,250,0,0.10360972,0
70,24.450496,20,1,0.10360972,1
71,-64.185099,250,0,0.10360972,0
72,-110.874924,250,0,0.10360972,0
73,-170.210206,250,0,0.10360972,0
74,-61.477567,250,0,0.10360972,0
75,-124.126187,250,0,0.10360972,0
76,-147.247867,250,0,0.10360972,0
77,-140.629521,250,0,0.10360972,0
78,23.860795,30,1,0.10360972,1
79,-119.354441,250,0,0.10360972,0
80,-108.085841,250,0,0.10360972,0
81,-106.551763,250,0,0.10360972,0
82,-154.263159,250,0,0.10360972,0
83,-99.324912,250,0,0.10360972,0
84,25.360921,1,1,0.10360972,1
85,-114.21249,250,0,0.10360972,0
86,-136.815703,250,0,0.10360972,0
87,-98.264762,250,0,0.10360972,0
88,-30.942917,155,1,0.10360972,1
89,-190.621754,250,0,0.10360972,0
90,-101.705623,250,0,0.10360972,0
91,-128.845381,250,0,0.10360972,0
92,-129.783487,250,0,0.10360972,0
93,-71.272804,250,0,0.10360972,0
94,25.108732,12,1,0.10360972,1
95,-91.208538,250,0,0.10360972,0
96,25.236298,7,1,0.10360972,1
97,-124.252671,250,0,0.10360972,0
98,-102.000459,250,0,0.10360972,0
99,-96.341763,250,0,0.10360972,0
100,-185.811643,250,0,0.10360972,0
101,-91.81211,250,0,0.10360972,0
102,-67.886551,250,0,0.10360972,0
103,-77.871557,250,0,0.10360972,0
104,24.988473,1,1,0.10360972,1
105,-188.948716,250,0,0.10360972,0
106,-55.024141,250,0,0.10360972,0
107,-100.803361,250,0,0.10360972,0
108,-67.177342,250,0,0.10360972,0
109,-60.460361,207,1,0.10360972,1
110,-61.835587,250,0,0.10360972,0
111,-152.791262,250,0,0.10360972,0
112,-67.996987,250,0,0.10360972,0
113,-161.581735,250,0,0.10360972,0
114,-173.403815,250,0,0.10360972,0
115,-53.011192,250,0,0.10360972,0
116,-104.770347,250,0,0.10360972,0
117,25.309081,4,1,0.10360972,1
118,-55.163707,250,0,0.10360972,0
119,-112.201012,250,0,0.10360972,0
120,-101.301284,250,0,0.10360972,0
121,-87.757608,250,0,0.10360972,0
122,17.859442,63,1,0.10360972,1
123,-69.190967,250,0,0.10360972,0
124,-55.656722,250,0,0.10360972,0
125,-73.198235,250,0,0.10360972,0
126,-58.121885,250,0,0.10360972,0
127,-95.874266,250,0,0.10360972,0
128,-63.085714,250,0,0.10360972,0
129,-104.767432,250,0,0.10360972,0
130,-89.928808,250,0,0.10360972,0
131,12.424326,82,1,0.10360972,1
132,-82.291871,250,0,0.10360972,0
133,-76.492303,250,0,0.10360972,0
134,-84.658598,250,0,0.10360972,0
135,-119.308694,250,0,0.10360972,0
136,-107.441839,250,0,0.10360972,0
137,-182.060295,250,0,0.10360972,0
138,-106.989483,250,0,0.10360972,0
139,-140.395798,250,0,0.10360972,0
140,-161.235265,250,0,0.10360972,0
141,18.937239,55,1,0.10360972,1
142,-167.575458,250,0,0.10360972,0
143,-137.229414,250,0,0.10360972,0
144,-14.661661,118,1,0.10360972,1
145,-112.430055,250,0,0.10360972,0
146,-105.432583,250,0,0.10360972,0
147,-188.013072,250,0,0.10360972,0
148,8.255818,120,1,0.10360972,1
149,-82.223776,250,0,0.10360972,0
150,-102.986719,250,0,0.10360972,0
151,-76.177114,250,0,0.10360972,0
152,-9.385323,166,1,0.10360972,1
153,-95.463631,250,0,0.10360972,0
154,-62.281009,250,0,0.10360972,0
155,-65.643122,250,0,0.10360972,0
156,-69.58733,250,0,0.10360972,0
157,20.028174,43,1,0.10360972,1
158,-175.119575,250,0,0.10360972,0
159,-95.198835,250,0,0.10360972,0
160,-83.596005,250,0,0.10360972,0
161,-72.635546,250,0,0.10360972,0
162,-84.863977,250,0,0.10360972,0
163,-82.053165,250,0,0.10360972,0
164,16.926386,75,1,0.10360972,1
165,-117.399739,250,0,0.10360972,0
166,-145.534204,250,0,0.10360972,0
167,-61.521066,250,0,0.10360972,0
168,-82.457353,250,0,0.10360972,0
169,-119.696787,250,0,0.10360972,0
170,21.069986,46,1,0.10360972,1
171,-66.121026,250,0,0.10360972,0
172,-145.757869,250,0,0.10360972,0
173,-112.281416,250,0,0.10360972,0
174,-72.692328,250,0,0.10360972,0
175,-149.662757,250,0,0.10360972,0
176,-62.043656,250,0,0.10360972,0
177,-127.030042,250,0,0.10360972,0
178,-27.15499,208,1,0.10360972,1
179,-84.927607,250,0,0.10360972,0
180,-152.299348,250,0,0.10360972,0
181,-56.213836,250,0,0.10360972,0
182,-73.233557,250,0,0.10360972,0
183,-36.388802,250,0,0.10360972,0
184,-79.194802,250,0,0.10360972,0
185,-88.001912,250,0,0.10360972,0
186,23.563029,19,1,0.10360972,1
187,-73.892334,250,0,0.10360972,0
188,-122.515775,250,0,0.10360972,0
189,23.34655,11,1,0.10360972,1
190,-44.150213,250,0,0.10360972,0
191,-11.296801,192,1,0.10360972,1
192,-56.542645,250,0,0.10360972,0
193,-108.544575,250,0,0.10360972,0
194,-122.363189,250,0,0.10360972,0
195,-8.10824,149,1,0.10360972,1
196,-70.724464,250,0,0.10360972,0
197,-117.233462,250,0,0.10360972,0
198,-68.973384,250,0,0.10360972,0
199,-124.3181,250,0,0.10360972,0
200,-71.115198,250,0,0.10360972,0
201,-92.188644,250,0,0.10360972,0
202,-173.425135,250,0,0.10360972,0
203,-47.33018,250,0,0.10360972,0
204,25.175901,1,1,0.10360972,1
205,-51.006477,250,0,0.10360972,0
206,-97.228378,250,0,0.10360972,0
207,-60.599844,250,0,0.10360972,0
208,-118.182945,250,0,0.10360972,0
209,-103.794599,250,0,0.10360972,0
210,24.918798,16,1,0.10360972,1
211,-53.930802,250,0,0.10360972,0
212,-38.129185,250,0,0.10360972,0
213,-100.98107,250,0,0.10360972,0
214,-69.574189,250,0,0.10360972,0
215,-66.236979,250,0,0.10360972,0
216,-91.005472,250,0,0.10360972,0
217,-90.139929,250,0,0.10360972,0
218,-75.593725,250,0,0.10360972,0
219,-119.19571,250,0,0.10360972,0
220,-67.938855,250,0,0.10360972,0
221,-64.43253,250,0,0.10360972,0
222,-72.899455,250,0,0.10360972,0
223,-80.501257,250,0,0.10360972,0
224,-20.875813,145,1,0.10360972,1
225,22.317591,45,1,0.10360972,2
226,14.586674,95,1,0.10360972,3
227,15.613675,51,1,0.10360972,4
228,-89.918115,250,0,0.10360972,0
229,-58.091148,250,0,0.10360972,0
230,-56.306761,250,0,0.10360972,0
231,-33.603625,250,0,0.10360972,0
