time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/success_rate,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/approx_kl,train/explained_variance,train/clip_fraction,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
789,53,216.66,0.17,68,1625.54856935,54272,520,0.28763512164799265,5.0684521378783264e-05,9722.459130859375,0.00078559376,-7.832050323486328e-05,0.0,0.9965383410453796,-0.00199872930534184,-7.07663186788559,9733.7041015625,,,
812,54,218.5,0.16,68,1671.7840182699997,55296,530,0.28763512164799265,5.0684521378783264e-05,12365.614074707031,0.0034538815,-1.71661376953125e-05,0.0,0.9968134760856628,-0.005817401316016912,-7.077748116850853,11860.06640625,,,
823,55,218.42,0.16,68,1665.3704485200005,56320,540,0.28763512164799265,5.0684521378783264e-05,17170.702447509764,0.0006234379,2.2530555725097656e-05,0.0,0.9968774914741516,-0.0016251708555500954,-7.078788441419602,16124.857421875,,,
839,56,211.89,0.19,68,1598.3175030499997,57344,550,0.28763512164799265,5.0684521378783264e-05,11637.85104675293,0.0011125039,9.417533874511719e-06,0.0,0.9967768788337708,-0.0024183807719964532,-7.07867771089077,8311.9541015625,,,
871,57,207.06,0.21,67,1567.47207873,58368,560,0.28763512164799265,5.0684521378783264e-05,11277.679034423829,0.001056636,-7.867813110351562e-06,0.0,0.9957317113876343,-0.0028422710136510434,-7.075961399078369,10776.49609375,,,
892,58,205.98,0.22,66,1554.6604865700003,59392,570,0.28763512164799265,5.0684521378783264e-05,10501.194854736328,0.0012007903,-2.5391578674316406e-05,0.0,0.9950540661811829,-0.0021430155902635306,-7.071331557631493,10119.7666015625,,,
916,59,204.48,0.23,65,1544.2215803800002,60416,580,0.28763512164799265,5.0684521378783264e-05,8906.561547851563,0.0018148057,-3.5762786865234375e-06,0.0,0.9951702952384949,-0.003313963214168325,-7.070092490315437,9647.810546875,,,
934,60,204.59,0.23,65,1565.40224751,61440,590,0.28763512164799265,5.0684521378783264e-05,9227.617849731445,0.0009873528,-1.71661376953125e-05,0.0,0.9967206120491028,-0.00246687178441789,-7.073916774988175,10532.3515625,,,
952,61,208.24,0.21,65,1597.3036918,62464,600,0.28763512164799265,5.0684521378783264e-05,13215.117419433594,0.0010313389,-0.00035691261291503906,0.0,0.997087836265564,-0.0026335910719353707,-7.079142540693283,10931.4970703125,,,
969,62,206.45,0.22,65,1560.29305178,63488,610,0.28763512164799265,5.0684521378783264e-05,13692.339599609375,0.0012072463,1.1026859283447266e-05,0.0,0.9983986020088196,-0.0026128257784876043,-7.083106720447541,14277.65234375,,,
988,63,207.81,0.22,65,1604.5076817,64512,620,0.28763512164799265,5.0684521378783264e-05,9799.713980102539,0.0009154972,-1.5497207641601562e-06,0.0,0.9990375638008118,-0.0021125018829479814,-7.0881199687719345,9701.9267578125,,,
1005,64,208.46,0.21,65,1606.51582096,65536,630,0.28763512164799265,5.0684521378783264e-05,16215.755548095703,0.0018562044,-5.602836608886719e-06,0.0,0.998448371887207,-0.004025625446229242,-7.088357508182526,16218.4951171875,,,
1023,65,208.46,0.21,65,1592.4973766399996,66560,640,0.28763512164799265,5.0684521378783264e-05,15452.230047607422,0.0019402222,-4.649162292480469e-06,0.0,0.9993828535079956,-0.0032965411170152946,-7.088765859603882,14738.7001953125,,,
1041,66,210.72,0.21,64,1598.05075264,67584,650,0.28763512164799265,5.0684521378783264e-05,9585.77727355957,0.0020763548,-1.3113021850585938e-05,0.0,0.9991348385810852,-0.0032932640198851003,-7.090894228219986,7818.4912109375,,,
1060,67,208.4,0.21,64,1557.2110001799997,68608,660,0.28763512164799265,5.0684521378783264e-05,9720.895169067382,0.0035889386,3.7550926208496094e-06,0.00029296875,0.9995054006576538,-0.004407252842793241,-7.09109636247158,9506.505859375,,,
1077,68,206.13,0.22,64,1547.3600756199999,69632,670,0.28763512164799265,5.0684521378783264e-05,11718.472265625,0.004572574,-1.6808509826660156e-05,0.00029296875,0.9990946054458618,-0.006330094242002815,-7.090921923518181,13901.0537109375,,,
1096,69,204.22,0.23,64,1543.2109872700003,70656,680,0.28763512164799265,5.0684521378783264e-05,8186.781790161132,0.0016029177,0.0,0.0,0.997333824634552,-0.002483112939808052,-7.085759010910988,9870.724609375,,,
