time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/learning_rate,time/total_timesteps,train/ent_coef,rollout/success_rate,rollout/ep_len_mean,rollout/ep_rew_mean,curriculum/radius,eval/success_rate,eval/mean_reward,eval/mean_ep_length
156,56,1.2166247367858887,1624,-30.86846160888672,-0.538818895816803,83,4.066563313514796e-05,13096,0.9365727305412292,0.17857142857142858,220.16071428571428,-116.39903775,0.10360972,,,
155,60,1.0237025022506714,1728,-31.011966705322266,-0.5679541826248169,89,4.066563313514796e-05,13928,0.9326362609863281,0.21666666666666667,213.35,-112.54757355000001,0.10360972,,,
156,64,1.2300928831100464,1786,-31.50287437438965,-0.5915953516960144,92,4.066563313514796e-05,14392,0.9304457902908325,0.203125,215.640625,-113.92492015625001,0.10360972,,,
156,68,0.9903163313865662,1934,-31.521656036376953,-0.6433893442153931,99,4.066563313514796e-05,15576,0.9248713850975037,0.22058823529411764,213.61764705882354,-110.57607566176472,0.10360972,,,
156,72,0.8712554574012756,2002,-31.719757080078125,-0.6684371829032898,102,4.066563313514796e-05,16120,0.9223196506500244,0.20833333333333334,215.63888888888889,-111.53334723611111,0.10360972,,,
157,76,0.9280831217765808,2184,-31.242908477783203,-0.7177087068557739,111,4.066563313514796e-05,17576,0.9155101776123047,0.19736842105263158,217.44736842105263,-113.15275572368421,0.10360972,,,
156,80,0.7998715043067932,2252,-31.12895393371582,-0.7449750304222107,115,4.066563313514796e-05,18120,0.9129767417907715,0.1875,219.075,-114.55217809999999,0.10360972,,,
157,84,0.7985029220581055,2434,-30.949247360229492,-0.8106465935707092,124,4.066563313514796e-05,19576,0.9062212109565735,0.17857142857142858,220.54761904761904,-114.33815646428569,0.10360972,,,
157,88,0.7470084428787231,2487,-30.49666404724121,-0.8304946422576904,127,4.066563313514796e-05,20000,0.904261589050293,0.18181818181818182,219.61363636363637,-113.24362663636363,0.10360972,,,
157,92,0.6984239816665649,2626,-30.43619155883789,-0.8757777214050293,133,4.066563313514796e-05,21112,0.8991380929946899,0.18478260869565216,219.0108695652174,-111.86488740217393,0.10360972,,,
158,96,0.5745656490325928,2734,-30.434091567993164,-0.9200230240821838,139,4.066563313514796e-05,21976,0.8951758742332458,0.1875,218.11458333333334,-110.81803248958333,0.10360972,,,
158,100,0.5410736203193665,2814,-30.678876876831055,-0.955624520778656,143,4.066563313514796e-05,22616,0.8922519087791443,0.18,219.39,-110.75462823999999,0.10360972,,,
158,104,0.650464653968811,2876,-30.353235244750977,-0.9700992703437805,146,4.066563313514796e-05,23112,0.889988899230957,0.21,213.98,-104.02723359999999,0.10360972,,,
158,108,0.5755313634872437,2987,-30.377361297607422,-1.0123308897018433,151,4.066563313514796e-05,24000,0.8859555721282959,0.22,211.67,-100.08959014999999,0.10360972,,,
157,112,0.5283674001693726,3124,-29.997638702392578,-1.0574291944503784,159,4.066563313514796e-05,25096,0.8809981942176819,0.19,217.23,-102.15360596999999,0.10360972,,,
156,116,0.5290911793708801,3237,-30.073205947875977,-1.0967082977294922,165,4.066563313514796e-05,26000,0.876929759979248,0.19,217.23,-102.04459354000002,0.10360972,,,
156,120,0.5119833946228027,3374,-29.910757064819336,-1.140773892402649,172,4.066563313514796e-05,27096,0.8720197677612305,0.19,217.23,-99.64782626999998,0.10360972,,,
156,124,0.44955092668533325,3487,-29.823177337646484,-1.1803207397460938,179,4.066563313514796e-05,28000,0.8679909706115723,0.19,217.23,-99.11548090000001,0.10360972,,,
155,128,0.48384594917297363,3576,-29.530963897705078,-1.2096526622772217,184,4.066563313514796e-05,28712,0.864829421043396,0.19,217.19,-98.32150803999998,0.10360972,,,
153,132,0.3920022249221802,3734,-29.516803741455078,-1.2728898525238037,194,4.066563313514796e-05,29976,0.8592482209205627,0.19,217.19,-97.13252568000001,0.10360972,,,
153,136,0.4294823408126831,3826,-29.6370906829834,-1.2980024814605713,200,4.066563313514796e-05,30712,0.8560144901275635,0.19,217.72,-93.98843058,0.10360972,,,
152,140,0.37630772590637207,3915,-29.492290496826172,-1.3311084508895874,206,4.066563313514796e-05,31424,0.8528981804847717,0.19,215.84,-93.80117157999999,0.10360972,,,
151,144,0.41335201263427734,4064,-29.181062698364258,-1.3842352628707886,215,4.066563313514796e-05,32616,0.8477073311805725,0.19,215.84,-92.04200218,0.10360972,,,
151,148,0.333405077457428,4165,-29.236690521240234,-1.4248324632644653,220,4.066563313514796e-05,33424,0.8442080020904541,0.17,218.93,-93.73174571,0.10360972,,,
152,152,0.3925933241844177,4314,-29.293615341186523,-1.4761161804199219,227,4.066563313514796e-05,34616,0.8390759825706482,0.18,218.71,-92.51202808,0.10360972,,,
152,156,0.3564288914203644,4415,-29.160707473754883,-1.5059585571289062,233,4.066563313514796e-05,35424,0.8356164693832397,0.16,221.7,-93.69835007000002,0.10360972,,,
152,160,0.420136034488678,4564,-29.2089786529541,-1.5578151941299438,240,4.066563313514796e-05,36616,0.8305394053459167,0.13,226.98,-95.28528710000002,0.10360972,,,
151,164,0.32775595784187317,4624,-28.978511810302734,-1.579426884651184,244,4.066563313514796e-05,37096,0.8285050988197327,0.14,224.56,-91.40455778000002,0.10360972,,,
151,168,0.3615366816520691,4669,-29.143863677978516,-1.5934473276138306,246,4.066563313514796e-05,37456,0.8269825577735901,0.14,222.44,-90.28110884,0.10360972,,,
151,172,0.35066312551498413,4826,-29.061798095703125,-1.6512553691864014,255,4.066563313514796e-05,38712,0.8216956257820129,0.14,222.44,-88.82989545000001,0.10360972,,,
151,176,0.37130552530288696,4919,-28.982521057128906,-1.6857067346572876,261,4.066563313514796e-05,39456,0.818579912185669,0.14,222.44,-87.03228223999999,0.10360972,,,
151,180,0.3421213626861572,5028,-28.812843322753906,-1.7174148559570312,266,4.066563313514796e-05,40328,0.8149454593658447,0.16,217.96,-82.29942733999998,0.10360972,,,
151,184,0.34516459703445435,5076,-28.915115356445312,-1.7340009212493896,269,4.066563313514796e-05,40712,0.8133503198623657,0.18,214.36,-79.3593363,0.10360972,,,
150,188,0.3578391671180725,5202,-28.770898818969727,-1.7790251970291138,276,4.066563313514796e-05,41720,0.8091803789138794,0.18,215.12,-78.47951124000001,0.10360972,,,
150,192,0.3757423758506775,5278,-28.5865478515625,-1.7904889583587646,280,4.066563313514796e-05,42328,0.8066763877868652,0.19,212.27,-76.15682727999999,0.10360972,,,
150,196,0.3379051089286804,5355,-28.750961303710938,-1.8377467393875122,285,4.066563313514796e-05,42944,0.8041476607322693,0.2,211.87,-73.85674383,0.10360972,,,
150,200,0.34684139490127563,5480,-28.617294311523438,-1.8732848167419434,291,4.066563313514796e-05,43944,0.8000597357749939,0.22,209.19,-70.91417192,0.10360972,,,
150,204,0.33472979068756104,5564,-28.631290435791016,-1.907333493232727,296,4.066563313514796e-05,44616,0.7973252534866333,0.19,214.6,-73.02142751000001,0.10360972,,,
150,208,0.32504335045814514,5665,-28.584857940673828,-1.9392504692077637,301,4.066563313514796e-05,45424,0.7940497398376465,0.19,214.63,-72.41624408999999,0.10360972,,,
150,212,0.3484989404678345,5799,-28.563751220703125,-1.9881577491760254,308,4.066563313514796e-05,46496,0.7897261381149292,0.19,214.63,-73.62591015999999,0.10360972,,,
150,216,0.3441929221153259,5915,-28.396398544311523,-2.02634334564209,314,4.066563313514796e-05,47424,0.7860036492347717,0.19,214.63,-71.49754107000001,0.10360972,,,
150,220,0.31798645853996277,6049,-28.153797149658203,-2.0644631385803223,321,4.066563313514796e-05,48496,0.7817255854606628,0.19,214.63,-73.32844093,0.10360972,,,
150,224,0.3203710913658142,6165,-28.174779891967773,-2.1081151962280273,327,4.066563313514796e-05,49424,0.7780435085296631,0.19,214.63,-70.99884164,0.10360972,,,
,,0.31356579065322876,6237,-27.952787399291992,-2.131603240966797,,4.066563313514796e-05,50000,0.7757673263549805,False,,,0.10360972,0.0,-171.22105534999997,250.0
148,228,0.3282601237297058,6274,-28.065723419189453,-2.1449477672576904,339,4.066563313514796e-05,50296,0.774599552154541,0.2,212.32,-68.16622763,0.10360972,,,
147,232,0.2910488545894623,6362,-27.964256286621094,-2.1795549392700195,344,4.066563313514796e-05,51000,0.771831214427948,0.2,212.32,-67.92996543999999,0.10360972,,,
148,236,0.3352259397506714,6524,-27.82466697692871,-2.2227964401245117,353,4.066563313514796e-05,52296,0.7667598724365234,0.2,212.32,-68.13771696000002,0.10360972,,,
148,240,0.30788788199424744,6612,-27.78789520263672,-2.2545413970947266,357,4.066563313514796e-05,53000,0.7640199065208435,0.18,216.39,-70.41584411,0.10360972,,,
147,244,0.29359549283981323,6774,-27.69115447998047,-2.3182191848754883,367,4.066563313514796e-05,54296,0.7590039968490601,0.18,216.39,-70.00745028,0.10360972,,,
147,248,0.37840545177459717,6814,-27.446741104125977,-2.335442543029785,369,4.066563313514796e-05,54616,0.7577703595161438,0.19,214.19,-68.7848398,0.10360972,,,
147,252,0.3122372627258301,6915,-27.425371170043945,-2.361354351043701,374,4.066563313514796e-05,55424,0.7546632885932922,0.19,211.96,-67.87098105,0.10360972,,,
147,256,0.3376535177230835,7054,-27.334156036376953,-2.4142279624938965,382,4.066563313514796e-05,56536,0.7504079341888428,0.19,211.96,-67.40424207999999,0.10360972,,,
147,260,0.3114147186279297,7165,-27.07030487060547,-2.432140827178955,388,4.066563313514796e-05,57424,0.7470276951789856,0.19,211.96,-65.87970136000001,0.10360972,,,
147,264,0.2602478563785553,7290,-26.94085121154785,-2.4777586460113525,395,4.066563313514796e-05,58424,0.7432397603988647,0.2,210.31,-66.53539479999999,0.10360972,,,
147,268,0.3022997975349426,7313,-26.90654945373535,-2.4930543899536133,396,4.066563313514796e-05,58608,0.7425450086593628,0.2,212.24,-67.23946903,0.10360972,,,
147,272,0.3105674386024475,7448,-26.914535522460938,-2.5466866493225098,404,4.066563313514796e-05,59688,0.7384795546531677,0.21,210.9,-66.34148163,0.10360972,,,
147,276,0.26206058263778687,7560,-26.71590232849121,-2.58439564704895,411,4.066563313514796e-05,60584,0.7351244688034058,0.21,210.9,-66.24621974,0.10360972,,,
147,280,0.2782137393951416,7680,-26.405534744262695,-2.623972177505493,417,4.066563313514796e-05,61544,0.7315469980239868,0.2,212.99,-67.22899302,0.10360972,,,
147,284,0.3180258274078369,7804,-26.493024826049805,-2.6598219871520996,424,4.066563313514796e-05,62536,0.7278688549995422,0.18,216.59,-69.02065896,0.10360972,,,
147,288,0.2673785984516144,7862,-26.466022491455078,-2.69488525390625,428,4.066563313514796e-05,63000,0.726154088973999,0.18,215.7,-68.51829399,0.10360972,,,
147,292,0.30684298276901245,8010,-26.37063980102539,-2.728189468383789,436,4.066563313514796e-05,64184,0.7217965722084045,0.18,215.94,-68.24005337999999,0.10360972,,,
147,296,0.2561088502407074,8074,-26.224285125732422,-2.7521183490753174,439,4.066563313514796e-05,64696,0.719920814037323,0.17,218.2,-70.42509782,0.10360972,,,
147,300,0.2347341626882553,8180,-26.207408905029297,-2.7954156398773193,445,4.066563313514796e-05,65544,0.7168242335319519,0.16,218.4,-72.26566539999999,0.10360972,,,
147,304,0.26178842782974243,8310,-25.926612854003906,-2.8448288440704346,452,4.066563313514796e-05,66584,0.7130444049835205,0.16,218.4,-74.3096701,0.10360972,,,
147,308,0.26214084029197693,8360,-25.86355972290039,-2.8642525672912598,455,4.066563313514796e-05,66984,0.7115964293479919,0.17,215.9,-73.26339656,0.10360972,,,
147,312,0.25102442502975464,8510,-25.630836486816406,-2.9048430919647217,463,4.066563313514796e-05,68184,0.7072702050209045,0.18,214.6,-71.09770612999999,0.10360972,,,
147,316,0.24795272946357727,8574,-25.638940811157227,-2.9180972576141357,466,4.066563313514796e-05,68696,0.7054315805435181,0.18,214.6,-71.52052033,0.10360972,,,
147,320,0.24981555342674255,8760,-25.496307373046875,-2.998375177383423,476,4.066563313514796e-05,70184,0.7001162767410278,0.18,214.6,-69.23830470000001,0.10360972,,,
147,324,0.23610162734985352,8810,-25.337390899658203,-3.013505220413208,479,4.066563313514796e-05,70584,0.6986944675445557,0.19,213.18,-68.67056458,0.10360972,,,
146,328,0.251961350440979,9010,-25.184621810913086,-3.0678482055664062,491,4.066563313514796e-05,72184,0.6930357813835144,0.17,217.88,-71.75412405,0.10360972,,,
146,332,0.2479931265115738,9047,-25.239221572875977,-3.0822973251342773,493,4.066563313514796e-05,72480,0.6919937133789062,0.19,215.31,-70.34251434000002,0.10360972,,,
146,336,0.22604095935821533,9132,-24.922882080078125,-3.110386848449707,497,4.066563313514796e-05,73160,0.6896068453788757,0.2,213.53,-69.62065156,0.10360972,,,
147,340,0.2786979079246521,9288,-24.853702545166016,-3.171112060546875,505,4.066563313514796e-05,74408,0.685246467590332,0.2,213.53,-68.73767989999999,0.10360972,,,
147,344,0.25236082077026367,9382,-24.85822296142578,-3.2030551433563232,510,4.066563313514796e-05,75160,0.6826328635215759,0.2,213.53,-68.20475369,0.10360972,,,
147,348,0.23855604231357574,9480,-24.632551193237305,-3.240359306335449,515,4.066563313514796e-05,75944,0.6799190044403076,0.22,210.17,-65.8764469,0.10360972,,,
147,352,0.26987186074256897,9547,-24.72871971130371,-3.263993740081787,519,4.066563313514796e-05,76480,0.6780694723129272,0.22,211.31,-65.00207457999998,0.10360972,,,
147,356,0.21415090560913086,9730,-24.55615997314453,-3.3433034420013428,528,4.066563313514796e-05,77944,0.6730422377586365,0.22,211.31,-66.0906725,0.10360972,,,
147,360,0.3137260377407074,9795,-24.407472610473633,-3.3480987548828125,532,4.066563313514796e-05,78464,0.6712657809257507,0.23,208.88,-66.19541776000001,0.10360972,,,
147,364,0.31359392404556274,9862,-24.24968719482422,-3.3650259971618652,535,4.066563313514796e-05,79000,0.6694400906562805,0.22,210.51,-65.63504744999999,0.10360972,,,
147,368,0.21676895022392273,10002,-24.25251007080078,-3.4260997772216797,543,4.066563313514796e-05,80120,0.6656408309936523,0.21,210.96,-66.78524098,0.10360972,,,
147,372,0.20723886787891388,10074,-23.96932601928711,-3.4461798667907715,547,4.066563313514796e-05,80696,0.6636958718299866,0.2,212.3,-68.02429491999999,0.10360972,,,
147,376,0.23343588411808014,10204,-23.949270248413086,-3.4836580753326416,554,4.066563313514796e-05,81736,0.6601979732513428,0.22,209.86,-66.03509606,0.10360972,,,
147,380,0.17454777657985687,10324,-23.880233764648438,-3.5213897228240967,561,4.066563313514796e-05,82696,0.656984806060791,0.21,212.25,-67.6186392,0.10360972,,,
147,384,0.23078623414039612,10443,-23.640790939331055,-3.5578231811523438,567,4.066563313514796e-05,83648,0.6538124084472656,0.22,210.88,-67.26587873,0.10360972,,,
147,388,0.2336312234401703,10551,-23.76127052307129,-3.620884656906128,573,4.066563313514796e-05,84512,0.6509476900100708,0.22,210.53,-66.95161442000001,0.10360972,,,
147,392,0.22039258480072021,10612,-23.47348976135254,-3.6282176971435547,576,4.066563313514796e-05,85000,0.6493349075317383,0.2,214.91,-69.41119081000002,0.10360972,,,
147,396,0.228063702583313,10801,-23.30890655517578,-3.6863560676574707,586,4.066563313514796e-05,86512,0.6443644165992737,0.19,215.15,-68.72913468,0.10360972,,,
147,400,0.1693357229232788,10862,-23.194137573242188,-3.7119953632354736,589,4.066563313514796e-05,87000,0.6427688598632812,0.18,217.63,-68.78654587,0.10360972,,,
147,404,0.30962756276130676,10928,-23.148941040039062,-3.7370376586914062,592,4.066563313514796e-05,87528,0.6410467624664307,0.22,210.4,-63.191610029999985,0.10360972,,,
147,408,0.19777700304985046,11060,-23.02635383605957,-3.7954699993133545,599,4.066563313514796e-05,88584,0.6376160979270935,0.21,214.66,-64.95276555,0.10360972,,,
147,412,0.26066696643829346,11150,-23.02202606201172,-3.7985308170318604,604,4.066563313514796e-05,89304,0.6352869868278503,0.22,214.16,-64.54699616,0.10360972,,,
147,416,0.270235151052475,11212,-22.831708908081055,-3.817487955093384,608,4.066563313514796e-05,89800,0.6336876749992371,0.24,210.44,-63.03458622,0.10360972,,,
147,420,0.26151639223098755,11324,-22.69708251953125,-3.862887382507324,614,4.066563313514796e-05,90696,0.6308088898658752,0.25,208.15,-62.37144853000001,0.10360972,,,
147,424,0.24683266878128052,11443,-22.785064697265625,-3.889370918273926,620,4.066563313514796e-05,91648,0.6277650594711304,0.24,209.57,-64.21218634,0.10360972,,,
147,428,0.28495973348617554,11560,-22.6253604888916,-3.9525957107543945,627,4.066563313514796e-05,92584,0.6247853636741638,0.25,208.26,-62.5662071,0.10360972,,,
147,432,0.20437480509281158,11667,-22.483911514282227,-3.9808802604675293,632,4.066563313514796e-05,93440,0.6220732927322388,0.24,208.4,-63.02560541,0.10360972,,,
147,436,0.18509939312934875,11801,-22.402015686035156,-4.048910617828369,639,4.066563313514796e-05,94512,0.6186930537223816,0.23,210.18,-63.03789473,0.10360972,,,
147,440,0.2666324973106384,11833,-22.406076431274414,-4.049788475036621,641,4.066563313514796e-05,94768,0.6178886890411377,0.25,205.53,-60.38082689,0.10360972,,,
147,444,0.2144741714000702,11956,-22.226940155029297,-4.082817077636719,647,4.066563313514796e-05,95752,0.6148064136505127,0.26,203.43,-59.19773031999999,0.10360972,,,
147,448,0.21243877708911896,11983,-22.176288604736328,-4.075961589813232,648,4.066563313514796e-05,95968,0.6141316294670105,0.25,204.13,-59.45153855999999,0.10360972,,,
147,452,0.1875876486301422,12083,-22.135452270507812,-4.106892108917236,653,4.066563313514796e-05,96768,0.6116413474082947,0.26,202.88,-59.306336380000005,0.10360972,,,
147,456,0.1994548887014389,12202,-21.924531936645508,-4.17022705078125,660,4.066563313514796e-05,97720,0.6086897253990173,0.28,198.85,-56.80705322,0.10360972,,,
147,460,0.19479110836982727,12250,-21.942556381225586,-4.174567222595215,663,4.066563313514796e-05,98104,0.6075030565261841,0.28,199.26,-56.08487439999999,0.10360972,,,
147,464,0.17709845304489136,12370,-21.753116607666016,-4.222977638244629,670,4.066563313514796e-05,99064,0.6045469045639038,0.28,200.1,-56.35046573999999,0.10360972,,,
,,0.2894962430000305,12487,-21.70006561279297,-4.259696006774902,,4.066563313514796e-05,100000,0.601678729057312,False,,,0.10360972,0.05,-89.00669939999999,237.55
146,468,0.18950414657592773,12500,-21.761369705200195,-4.247061252593994,684,4.066563313514796e-05,100104,0.6013611555099487,0.27,202.59,-56.18819279999999,0.10360972,,,
146,472,0.1796616017818451,12583,-21.5963077545166,-4.296282768249512,689,4.066563313514796e-05,100768,0.5993355512619019,0.28,200.12,-54.30203257,0.10360972,,,
146,476,0.17866221070289612,12745,-21.646520614624023,-4.354477405548096,697,4.066563313514796e-05,102064,0.5954014658927917,0.26,202.56,-55.358983910000006,0.10360972,,,
146,480,0.1791028380393982,12801,-21.436107635498047,-4.367040634155273,700,4.066563313514796e-05,102512,0.5940481424331665,0.29,197.94,-52.36109475,0.10360972,,,
146,484,0.17371562123298645,12877,-21.411291122436523,-4.383593559265137,704,4.066563313514796e-05,103120,0.5922156572341919,0.29,197.73,-51.3652414,0.10360972,,,
146,488,0.15369535982608795,13020,-21.179088592529297,-4.459234237670898,711,4.066563313514796e-05,104264,0.5887835025787354,0.29,199.24,-51.97600508999999,0.10360972,,,
146,492,0.2185330092906952,13120,-21.144657135009766,-4.468237400054932,716,4.066563313514796e-05,105064,0.5863943099975586,0.3,197.41,-51.00440876,0.10360972,,,
146,496,0.1652747243642807,13167,-21.164031982421875,-4.472317695617676,718,4.066563313514796e-05,105440,0.5852751731872559,0.32,192.44,-49.39557492,0.10360972,,,
146,500,0.1879614293575287,13288,-20.921865463256836,-4.522652626037598,725,4.066563313514796e-05,106408,0.5824028849601746,0.34,189.09,-47.25523198999999,0.10360972,,,
146,504,0.17390325665473938,13370,-20.984344482421875,-4.556768894195557,729,4.066563313514796e-05,107064,0.5804651379585266,0.3,196.32,-49.923519850000005,0.10360972,,,
146,508,0.18057692050933838,13480,-20.868467330932617,-4.6100945472717285,735,4.066563313514796e-05,107944,0.5778754353523254,0.31,192.93,-47.67880019000001,0.10360972,,,
146,512,0.15998688340187073,13583,-20.588903427124023,-4.626134395599365,740,4.066563313514796e-05,108768,0.5754610300064087,0.3,192.34,-46.97730554000002,0.10360972,,,
146,516,0.41224437952041626,13659,-20.588031768798828,-4.65601921081543,745,4.066563313514796e-05,109376,0.5736851096153259,0.28,196.06,-47.516377330000005,0.10360972,,,
146,520,0.1586124300956726,13773,-20.604707717895508,-4.694931983947754,751,4.066563313514796e-05,110288,0.5710320472717285,0.3,193.7,-45.11352472000001,0.10360972,,,
146,524,0.1606098860502243,13870,-20.52206039428711,-4.747006416320801,756,4.066563313514796e-05,111064,0.568786084651947,0.31,193.31,-42.5305079,0.10360972,,,
146,528,0.585600733757019,13932,-20.47755241394043,-4.762343883514404,760,4.066563313514796e-05,111560,0.5673546195030212,0.33,190.97,-41.56021535,0.10360972,,,
146,532,0.17119568586349487,14044,-20.405963897705078,-4.7943549156188965,765,4.066563313514796e-05,112456,0.5647783875465393,0.33,191.64,-40.650544890000006,0.10360972,,,
146,536,0.20000487565994263,14120,-20.370874404907227,-4.80381441116333,769,4.066563313514796e-05,113064,0.5630368590354919,0.35,187.7,-39.11603856,0.10360972,,,
146,540,0.3037814497947693,14181,-20.342567443847656,-4.829352855682373,772,4.066563313514796e-05,113552,0.5616421103477478,0.36,186.22,-38.52677153,0.10360972,,,
146,544,0.16927611827850342,14230,-20.270668029785156,-4.847731113433838,775,4.066563313514796e-05,113944,0.5605248808860779,0.37,184.33,-38.01009939,0.10360972,,,
146,548,0.23082540929317474,14370,-20.12910270690918,-4.89356803894043,783,4.066563313514796e-05,115064,0.5573452115058899,0.36,186.71,-38.65889276,0.10360972,,,
146,552,0.17603781819343567,14447,-19.930030822753906,-4.940403938293457,787,4.066563313514796e-05,115680,0.5556034445762634,0.35,188.36,-39.37772287999999,0.10360972,,,
146,556,0.19103223085403442,14534,-19.92182731628418,-4.929810523986816,792,4.066563313514796e-05,116376,0.5536425113677979,0.35,188.26,-38.50075668,0.10360972,,,
146,560,0.14035993814468384,14620,-19.887989044189453,-4.983911037445068,796,4.066563313514796e-05,117064,0.551710844039917,0.36,186.87,-37.775289740000005,0.10360972,,,
146,564,0.14398840069770813,14694,-19.81123924255371,-5.008589744567871,800,4.066563313514796e-05,117656,0.5500529408454895,0.36,186.1,-37.35730726,0.10360972,,,
146,568,0.18189707398414612,14797,-19.56902313232422,-5.042442798614502,806,4.066563313514796e-05,118480,0.5477555394172668,0.38,182.82,-35.6108031,0.10360972,,,
146,572,0.5414833426475525,14870,-19.616994857788086,-5.046903610229492,810,4.066563313514796e-05,119064,0.5461326241493225,0.38,183.16,-35.4194585,0.10360972,,,
146,576,0.14814135432243347,14986,-19.53607749938965,-5.105283737182617,816,4.066563313514796e-05,119992,0.5435652732849121,0.4,179.84,-33.201574230000006,0.10360972,,,
146,580,0.15738870203495026,15071,-19.4390869140625,-5.113190650939941,821,4.066563313514796e-05,120672,0.541689932346344,0.37,184.46,-35.199035290000005,0.10360972,,,
146,584,0.38221830129623413,15169,-19.385276794433594,-5.1622514724731445,826,4.066563313514796e-05,121456,0.5395373106002808,0.39,182.48,-33.802857790000004,0.10360972,,,
147,588,0.35852059721946716,15234,-19.08692169189453,-5.166472434997559,829,4.066563313514796e-05,121976,0.5381135940551758,0.42,176.01,-30.840279719999998,0.15541458,,,
147,592,0.1493174135684967,15301,-19.305641174316406,-5.202525615692139,832,4.066563313514796e-05,122512,0.5366513729095459,0.41,177.84,-31.117251569999997,0.15541458,,,
147,596,0.34974655508995056,15449,-19.132221221923828,-5.238326549530029,840,4.066563313514796e-05,123696,0.5334318280220032,0.41,181.08,-32.27899187,0.15541458,,,
147,600,0.41133350133895874,15526,-19.210514068603516,-5.28615140914917,844,4.066563313514796e-05,124312,0.5317647457122803,0.4,182.58,-32.89871899,0.15541458,,,
147,604,0.17210060358047485,15659,-19.02256965637207,-5.357463359832764,850,4.066563313514796e-05,125376,0.5288983583450317,0.41,181.3,-32.42580964,0.15541458,,,
147,608,0.17329388856887817,15736,-18.86899757385254,-5.341129302978516,855,4.066563313514796e-05,125992,0.527245283126831,0.4,183.33,-32.93535466,0.15541458,,,
147,612,0.1487228274345398,15834,-18.80991554260254,-5.380867958068848,860,4.066563313514796e-05,126776,0.5251502990722656,0.42,182.21,-32.48907956,0.15541458,,,
147,616,0.418834388256073,15909,-18.854528427124023,-5.4260573387146,864,4.066563313514796e-05,127376,0.5235522985458374,0.44,179.9,-31.521481670000004,0.15541458,,,
147,620,0.1482432782649994,16039,-18.687671661376953,-5.454815864562988,870,4.066563313514796e-05,128416,0.5207943320274353,0.42,184.16,-33.66075727,0.15541458,,,
147,624,0.3565550446510315,16130,-18.770299911499023,-5.4838547706604,875,4.066563313514796e-05,129144,0.518872082233429,0.44,180.84,-32.46279138,0.15541458,,,
147,628,0.1477499008178711,16223,-18.720516204833984,-5.541618347167969,880,4.066563313514796e-05,129888,0.516915500164032,0.43,181.8,-32.22272145,0.15541458,,,
147,632,0.3947811722755432,16317,-18.498441696166992,-5.529099941253662,884,4.066563313514796e-05,130640,0.5149449110031128,0.44,179.95,-32.12465262,0.15541458,,,
147,636,0.15361371636390686,16351,-18.395526885986328,-5.58001708984375,886,4.066563313514796e-05,130912,0.5142340064048767,0.44,179.4,-31.876951730000002,0.15541458,,,
147,640,0.15599443018436432,16473,-18.38249397277832,-5.578061103820801,893,4.066563313514796e-05,131888,0.5116909742355347,0.42,184.12,-34.26478093,0.15541458,,,
