#{"t_start": 1750309580.9993758, "env_id": "None"}
r,l,t
14.72195,81,1037.184917
-27.001529,225,1038.479606
-148.25464,250,1051.601193
-50.0538,250,1054.43786
-41.563846,250,1056.160582
-56.116723,250,1057.629917
26.826579,33,1057.815157
19.251186,45,1058.090266
20.533887,46,1058.345085
18.312528,85,1058.802659
-36.375656,250,1060.203799
-169.842753,250,1061.787859
-78.072672,194,1062.851801
13.060226,112,1063.494516
13.968471,35,1063.689936
17.452018,56,1063.9996
17.334285,51,1064.307949
30.903591,18,1064.427219
-48.322222,187,1076.251788
-56.267448,250,1077.69515
-52.14148,250,1079.186651
15.019143,73,1079.682933
10.308157,87,1080.254633
27.144429,25,1080.423086
-38.154188,250,1082.005889
3.106168,215,1083.385937
22.781622,44,1083.654031
-282.16819,250,1085.307772
27.50925,7,1088.975972
-56.360137,188,1090.052596
-17.772209,195,1091.059165
-29.866088,250,1103.014836
-22.645537,250,1104.545053
1.764827,63,1104.908349
-55.376955,250,1106.251097
17.802225,90,1106.744815
21.79643,61,1107.164836
24.45887,27,1107.334566
-43.537229,250,1108.658115
-47.928636,250,1110.095692
-28.061458,250,1111.506299
23.343258,60,1111.878971
5.772356,51,1112.222737
-75.17356,250,1113.508996
-8.440882,79,1124.291266
18.615142,40,1124.58257
17.56554,76,1125.053544
30.657467,14,1125.133476
17.767254,25,1125.278291
24.839736,45,1125.509913
11.313382,30,1125.67418
-42.514664,250,1127.089209
-22.78158,186,1128.171264
-222.923724,250,1129.644931
26.652509,13,1129.729248
26.564636,21,1129.870033
-20.959402,250,1131.31977
-20.182201,82,1131.740703
-43.982255,250,1133.143011
-79.352343,189,1134.139547
-0.767597,140,1135.026541
15.410932,53,1135.307031
11.35601,69,1135.698994
27.952678,7,1146.01859
25.394067,48,1146.249548
9.173027,47,1146.659364
-52.532324,250,1148.102528
21.813394,46,1148.355251
23.129647,21,1148.452659
14.271256,112,1149.071213
24.733363,16,1149.184765
10.471899,74,1149.655365
-41.669431,250,1151.036765
-27.616292,250,1152.637129
23.994289,37,1152.857319
-111.799037,250,1154.113489
10.022837,54,1154.407432
24.163413,39,1154.725495
-46.780321,150,1155.732088
28.630964,47,1160.025721
-284.645465,250,1161.371736
-98.880414,250,1173.038713
-7.983161,64,1173.382132
-59.428735,250,1174.947038
18.559793,53,1175.238493
20.931959,58,1175.539154
-341.619426,250,1176.891275
-42.689865,250,1178.293678
10.035878,81,1178.743878
-38.323682,250,1180.167162
-27.595778,250,1181.494602
25.768333,27,1181.63606
-98.706348,250,1183.016477
-32.738656,250,1195.470639
-20.298078,120,1196.55481
13.178043,48,1196.889117
14.38154,67,1197.34521
0.167037,199,1198.442198
20.033154,34,1198.620881
-47.57248,131,1199.308724
-33.218812,250,1200.665476
10.942525,36,1201.015543
-75.422079,250,1202.38944
18.46787,45,1202.74004
-42.718134,250,1204.250518
16.815039,77,1204.680828
-184.790188,250,1206.120335
22.155221,51,1206.379398
-27.67716,250,1219.423365
-37.544804,250,1220.837942
24.136494,37,1221.013024
-8.014821,66,1221.376398
-54.282753,250,1222.766381
-55.988038,250,1224.132684
2.218655,224,1225.398449
-209.204549,250,1226.796234
26.361407,40,1227.003158
-164.439905,250,1228.465792
26.805524,38,1228.639369
-320.54995,250,1243.449206
0.603728,82,1243.897124
29.029916,18,1243.986267
19.879619,35,1244.165038
-25.494037,250,1245.542939
28.18453,32,1245.750203
22.930074,36,1246.0826
18.12534,34,1246.270965
-2.865296,206,1247.416386
22.986221,30,1247.618182
-130.436749,250,1249.155583
-33.2727,250,1250.500281
23.581335,35,1250.739991
7.839984,62,1251.115076
24.6465,35,1251.329132
19.307603,30,1251.483941
-122.229906,250,1252.831562
22.333677,66,1253.240258
8.020658,146,1254.030801
14.508855,122,1254.664067
26.48853,28,1254.831757
21.83-128.84969,250,1267.1-305.390739,250,1267.644242
-36.43072,250,1269.079707
-95.055181,250,1270.425272
1.082169,73,1270.863159
15.658338,33,12-125.959117-180.559457,250,128.846991,854.217-135.5778-37.087493,250,1274.155308
-176.216074,250,1275.46728
-6.394332,59,1275.85941
-38.577391,250,1277.716135
-43.661453,250,1289.772985
10.421796,78,1290.175579
-39.817626,250,1291.534694
10.489436,114,1292.142653
-38.992378,250,1293.481313
6.601576,45,1293.772214
-130.719127,250,1295.250088
-62.061631,136,1296.046236
-189.333106,250,1297.523001
2.273165,124,1298.222616
-117.299107,250,1299.625426
-39.2431,250,1315.869223
26.905865,22,1315.987086
-22.227531,137,1316.814354
-117.005125,250,1318.096945
21.510592,47,1318.370987
-24.043839,102,1319.146454
-33.616809,235,1320.612862
19.234024,76,1321.008832
12.6992,163,1322.062292
-37.418269,250,1323.400548
24.861201,41,1323.620387
20.275356,60,1323.93065
-75.074404,250,1325.331981
-70.211531,250,1326.738073
-33.383515,250,1339.024268
-193.304597,250,1340.478791
2.459172,185,1341.459845
20.852971,38,1341.675982
-66.382011,250,1343.089966
-37.619909,250,1344.455359
8.057461,38,1344.691467
29.198793,19,1344.808747
7.00085,134,1345.548269
-1.507466,67,1345.889633
-44.652802,250,1347.309134
26.448266,16,1347.413461
28.995847,34,1347.589315
-33.537878,250,1349.048345
-41.685161,250,1361.439612
-30.462278,250,1363.203577
-43.771562,250,1364.879395
28.85998,23,1365.040326
-28.21887,250,1366.685883
24.155514,53,1366.983919
-2.735864,93,1367.561405
-49.022714,250,1368.998998
-6.092097,117,1369.645368
19.887044,64,1370.071287
8.331008,52,1370.353792
27.088873,16,1370.417977
13.940708,95,1370.908437
20.317675,61,1371.251607
-6.757749,120,1371.884047
21.378347,54,1372.272383
-47.311978,250,1388.926897
-83.476531,250,1390.277636
-34.146941,250,1391.59216
-71.651455,250,1393.276512
23.195639,44,1393.487947
-138.377901,250,1394.809602
-0.515661,119,1395.541808
-169.364496,250,1397.067418
-43.193035,250,1398.80471
-24.477299,250,1400.249991
-90.39639,250,1415.083142
-32.812534,117,1415.765065
4.710636,95,1416.392149
-46.104067,240,1417.66772
-39.99895,250,1419.086944
22.648367,31,1419.250453
29.499369,20,1419.381319
-27.150509,250,1420.792098
23.202316,30,1420.992384
-38.677201,250,1422.728599
-91.793529,250,1424.169973
19.544416,38,1424.385486
10.827836,151,1425.285994
22.672397,41,1425.571245
14.093543,53,1425.856248
-12.985403,137,1437.466037
22.991047,40,1437.688371
12.407981,67,-26.310018,250,1438.660317
-87.37545,250,1440.159601
-43.169977,250,1441.633272
-12.453857,97,1442.210017
-312.849024,250,1443.523452
-4.058282,231,1444.860054
-54.25394,250,1446.129577
-40.387173,250,1447.550388
17.534839,39,1447.7664
-34.30306,250,1463.383461
19.421481,29,1463.547974
28.389931,20,1463.672662
18.571087,56,1464.193646
15.561755,28,1464.38275
6.203397,80,1464.823087
-35.218077,250,1466.057349
-36.834689,250,1467.423531
22.634319,52,1467.713824
19.297425,74,1468.119046
-41.128224,250,1469.575949
19.855874,31,1469.772061
23.500779,24,1469.911432
22.847529,41,1470.128842
22.111079,38,1470.366162
20.881215,25,147-26.071734-34.525398,250,14717.242995,-50.255265,250,1473.208271
30.751483,13,1473.284969
28.214915,18,1-33.596182,250,1473.997586
,1471.323149
-53.621598,250,1472.72776
.451533,63,1448.097836
11.379069,177,1463.334811
10.738386,177,1464.584482
-29.518146,250,1465.816111
11.062846,35,1465.994757
12.381087,77,1466.391384
-42.977549,250,1467.805984
25.837691,39,1468.016589
27.092969,41,1468.237221
20.564388,46,1468.464794
28.342074,15,1468.535343
11.355715,79,1468.952681
-37.817099,250,1470.522285
10.93691,115,1471.09246
-66.21882,250,1472.525866
-25.770954,250,1473.797274
24.726148,33,1473.96606
344,9,1471.357457
4.273597,234,1472.655381
-42.3857,250,1473.925483
472.044851
28.643219,16,1472.136011
21.322727,43,1472.354911
-39.722014,250,1473.643114
472.848849
26.155419,38,1473.041165
-4.274055,100,1473.536339
924998,250,1470.218521
14.434307,68,1470.592453
23.133062,15,1470.668642
22.84853,33,1470.819477
-291.317374,250,1472.240913
26.294424,22,1472.360907
21.152497,25,1472.486351
-41.872816,250,1473.756274
