train/n_updates,rollout/ep_len_mean,rollout/success_rate,train/ent_coef_loss,train/learning_rate,curriculum/radius,time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/ent_coef,eval/mean_ep_length,eval/mean_reward,eval/success_rate
1816,211.64,0.19,-1.10333451628685,7.309539835912905e-05,0.10033369,132,-29.00207209587097,0.42105404287576675,-93.46009057,172,169,29144,0.8762189224362373,,,
1888,212.49,0.19,-1.1489136666059494,7.309539835912905e-05,0.10033369,136,-28.920246839523315,0.3956187814474106,-93.23808043999999,178,169,30288,0.871588721871376,,,
1944,212.5,0.19,-1.1846467107534409,7.309539835912905e-05,0.10033369,140,-28.81259822845459,0.39020911231637,-91.53525531,183,169,31112,0.8680020049214363,,,
1968,212.5,0.18,-1.199378713965416,7.309539835912905e-05,0.10033369,144,-28.751916885375977,0.3998575285077095,-91.57433060000001,185,170,31568,0.86647018045187,,,
2016,210.66,0.19,-1.2315740883350372,7.309539835912905e-05,0.10033369,148,-28.654104232788086,0.37990130111575127,-90.41802129,189,171,32344,0.863414853811264,,,
2088,210.66,0.19,-1.2750492244958878,7.309539835912905e-05,0.10033369,152,-28.618789434432983,0.3591318242251873,-88.52712054,195,171,33472,0.8588503152132034,,,
2136,212.6,0.19,-1.3071235716342926,7.309539835912905e-05,0.10033369,156,-28.581604957580566,0.3537466749548912,-89.22386151999999,199,172,34288,0.8558201640844345,,,
2216,212.6,0.19,-1.356298491358757,7.309539835912905e-05,0.10033369,160,-28.44558596611023,0.3449416421353817,-88.53663977000001,205,172,35472,0.8507957756519318,,,
2264,210.18,0.2,-1.3862463235855103,7.309539835912905e-05,0.10033369,164,-28.405271530151367,0.3377061299979687,-86.43226265999999,209,172,36240,0.8477958887815475,,,
2288,205.61,0.22,-1.4002223461866379,7.309539835912905e-05,0.10033369,168,-28.410320281982422,0.34841562435030937,-81.76889726000002,211,173,36632,0.8462991341948509,,,
2336,201.49,0.24,-1.4326000362634659,7.309539835912905e-05,0.10033369,172,-28.281742095947266,0.3271920010447502,-78.50733899999999,215,173,37464,0.8433148264884949,,,
2360,197.04,0.26,-1.4461470693349838,7.309539835912905e-05,0.10033369,176,-28.27530527114868,0.32693149894475937,-74.41388399,217,173,37832,0.8418267071247101,,,
2440,196.16,0.27,-1.4946945011615753,7.309539835912905e-05,0.10033369,180,-28.16691827774048,0.31693660467863083,-72.45987291,225,173,39144,0.8368868306279182,,,
2472,197.43,0.27,-1.516278013586998,7.309539835912905e-05,0.10033369,184,-28.15848207473755,0.3209906257688999,-71.72261498999998,227,173,39648,0.8349206373095512,,,
2512,195.02,0.28,-1.542748674750328,7.309539835912905e-05,0.10033369,188,-28.10254740715027,0.3131909780204296,-69.93908872,231,174,40240,0.8324688002467155,,,
2584,196.52,0.27,-1.5850906521081924,7.309539835912905e-05,0.10033369,192,-28.018498182296753,0.29445475712418556,-69.91190688,237,174,41456,0.8280727118253708,,,
2616,196.28,0.27,-1.6048460900783539,7.309539835912905e-05,0.10033369,196,-27.969034433364868,0.3130849450826645,-69.23547035,239,174,41936,0.8261277601122856,,,
2632,195.02,0.27,-1.6153391599655151,7.309539835912905e-05,0.10033369,200,-27.955320358276367,0.3151745870709419,-69.07010278,241,175,42240,0.8251569494605064,,,
2712,195.02,0.27,-1.6668867021799088,7.309539835912905e-05,0.10033369,204,-27.84724736213684,0.2990100346505642,-70.31125655000001,247,175,43464,0.8203200027346611,,,
2760,199.41,0.25,-1.6948247700929642,7.309539835912905e-05,0.10033369,208,-27.76829981803894,0.3023827560245991,-72.17321296000001,251,175,44240,0.8174317255616188,,,
2840,199.27,0.25,-1.7442752122879028,7.309539835912905e-05,0.10033369,212,-27.655292749404907,0.29733841866254807,-72.37499936,258,176,45456,0.8126434683799744,,,
2880,203.54,0.23,-1.768526166677475,7.309539835912905e-05,0.10033369,216,-27.58924174308777,0.29653363302350044,-73.67854840000001,261,176,46152,0.8102602362632751,,,
2960,203.54,0.23,-1.819060578942299,7.309539835912905e-05,0.10033369,220,-27.517282962799072,0.2904846854507923,-73.24633027,268,176,47456,0.8055164515972137,,,
2992,205.52,0.23,-1.8376390784978867,7.309539835912905e-05,0.10033369,224,-27.42238163948059,0.28716425597667694,-74.40329435999999,270,177,48000,0.8036269545555115,,,
3072,202.63,0.25,-1.8866892755031586,7.309539835912905e-05,0.10033369,228,-27.338179111480713,0.2989627309143543,-72.40951102,278,176,49200,0.7989242598414421,,,
3088,204.85,0.24,-1.8972264975309372,7.309539835912905e-05,0.10033369,232,-27.28594422340393,0.28592225536704063,-73.86257461999999,279,176,49464,0.7979875206947327,,,
3120,,False,-1.9167150408029556,7.309539835912905e-05,0.10033369,,-27.240881204605103,0.2795565351843834,,,,50000,0.7961163073778152,250.0,-155.32748954999997,0.0
3136,204.94,0.24,-1.9267100393772125,7.309539835912905e-05,0.10033369,236,-27.197951793670654,0.28759249672293663,-72.83668833,292,171,50240,0.7951825112104416,,,
3216,207.39,0.23,-1.9772446602582932,7.309539835912905e-05,0.10033369,240,-27.077582597732544,0.2963130883872509,-73.09651773,299,171,51464,0.7905316725373268,,,
3264,207.39,0.23,-2.0067142844200134,7.309539835912905e-05,0.10033369,244,-26.998637437820435,0.27020009979605675,-72.40700563000001,303,172,52240,0.7877544462680817,,,
3336,208.94,0.22,-2.049808591604233,7.309539835912905e-05,0.10033369,248,-26.900213479995728,0.2809794880449772,-73.65670619000001,309,172,53456,0.7836086302995682,,,
3384,208.34,0.23,-2.0767975747585297,7.309539835912905e-05,0.10033369,252,-26.757485151290894,0.27820834517478943,-72.79060687,313,172,54240,0.7808575481176376,,,
3464,208.47,0.22,-2.1283384561538696,7.309539835912905e-05,0.10033369,256,-26.689884901046753,0.2687431648373604,-72.05930903000001,320,173,55456,0.7762956023216248,,,
3504,207.94,0.23,-2.1497943699359894,7.309539835912905e-05,0.10033369,260,-26.5806086063385,0.2552827727049589,-72.46460175,323,173,56080,0.7740243077278137,,,
3568,208.5,0.23,-2.191450834274292,7.309539835912905e-05,0.10033369,264,-26.48298931121826,0.27711526304483414,-71.4380828,329,173,57200,0.7704040184617043,,,
3600,210.84,0.22,-2.2120936810970306,7.309539835912905e-05,0.10033369,268,-26.45362877845764,0.26299862191081047,-72.45307921000001,331,173,57672,0.7686009258031845,,,
3656,211.34,0.22,-2.2453152239322662,7.309539835912905e-05,0.10033369,272,-26.326653480529785,0.2703034318983555,-72.55418917000001,337,173,58568,0.7654557824134827,,,
3712,215.79,0.2,-2.2803794741630554,7.309539835912905e-05,0.10033369,276,-26.26253318786621,0.2544475346803665,-74.36379842000001,342,173,59520,0.7623244971036911,,,
3784,216.67,0.19,-2.3233863711357117,7.309539835912905e-05,0.10033369,280,-26.130934953689575,0.26171346567571163,-75.12375956,348,173,60568,0.7583167627453804,,,
3840,217.79,0.18,-2.3579347729682922,7.309539835912905e-05,0.10033369,284,-26.069671869277954,0.25913750380277634,-75.22784311000001,354,173,61520,0.7552150934934616,,,
3888,217.88,0.18,-2.388138622045517,7.309539835912905e-05,0.10033369,288,-25.952592134475708,0.2657986655831337,-74.60194541,358,173,62240,0.7525669932365417,,,
3944,220.08,0.17,-2.4227624237537384,7.309539835912905e-05,0.10033369,292,-25.84171772003174,0.25420871935784817,-76.671526,363,174,63200,0.7494890093803406,,,
4008,219.93,0.17,-2.462314248085022,7.309539835912905e-05,0.10033369,296,-25.714374780654907,0.2578432187438011,-75.4397296,368,174,64160,0.7459880039095879,,,
4072,224.58,0.16,-2.501995027065277,7.309539835912905e-05,0.10033369,300,-25.62450909614563,0.25838181748986244,-76.27174012999998,373,174,65184,0.7425026968121529,,,
4128,224.58,0.16,-2.5349360704421997,7.309539835912905e-05,0.10033369,304,-25.533227682113647,0.2483480367809534,-73.88346118999999,378,174,66160,0.7394672259688377,,,
4168,222.34,0.17,-2.561968356370926,7.309539835912905e-05,0.10033369,308,-25.493605136871338,0.24347076565027237,-71.38437405000002,381,174,66736,0.7373059242963791,,,
4208,220.0,0.18,-2.586189180612564,7.309539835912905e-05,0.10033369,312,-25.361799001693726,0.24768860079348087,-68.87157380000001,384,175,67376,0.7351521924138069,,,
4256,217.66,0.19,-2.613313317298889,7.309539835912905e-05,0.10033369,316,-25.310912132263184,0.24161682650446892,-68.6189088,389,175,68160,0.7325747981667519,,,
4320,216.95,0.2,-2.6557423174381256,7.309539835912905e-05,0.10033369,320,-25.174938201904297,0.24480196088552475,-68.05059739000001,394,175,69192,0.7291524708271027,,,
4352,215.05,0.2,-2.673723578453064,7.309539835912905e-05,0.10033369,324,-25.109400033950806,0.22865441255271435,-66.48614017,397,175,69672,0.7274476960301399,,,
4384,215.94,0.2,-2.6912921667099,7.309539835912905e-05,0.10033369,328,-25.04408550262451,0.2328070793300867,-67.67877763,400,175,70240,0.7257467061281204,,,
4448,213.57,0.22,-2.7329420149326324,7.309539835912905e-05,0.10033369,332,-24.951498985290527,0.2418513000011444,-65.29797547999999,406,175,71288,0.7223574742674828,,,
4496,212.95,0.22,-2.7633324563503265,7.309539835912905e-05,0.10033369,336,-24.877126455307007,0.2391747161746025,-64.71602463999999,410,175,72024,0.7198258936405182,,,
4528,208.8,0.24,-2.783838391304016,7.309539835912905e-05,0.10033369,340,-24.812129974365234,0.25163918547332287,-62.35691898,413,175,72472,0.7181431278586388,,,
4600,208.8,0.24,-2.8227684795856476,7.309539835912905e-05,0.10033369,344,-24.63331151008606,0.2513191867619753,-61.520011460000006,419,175,73664,0.7143719494342804,,,
4648,211.08,0.23,-2.8554193675518036,7.309539835912905e-05,0.10033369,348,-24.556292057037354,0.22799392975866795,-61.44097458,423,175,74472,0.7118687033653259,,,
4664,207.03,0.24,-2.8660513162612915,7.309539835912905e-05,0.10033369,352,-24.54814624786377,0.23299605585634708,-60.41410820000001,424,175,74688,0.7110362946987152,,,
4736,204.9,0.25,-2.910484492778778,7.309539835912905e-05,0.10033369,356,-24.448763370513916,0.2409542016685009,-59.318530130000006,430,176,75800,0.7073025107383728,,,
4792,205.43,0.24,-2.942939817905426,7.309539835912905e-05,0.10033369,360,-24.345269918441772,0.22577445395290852,-58.242901190000005,435,176,76680,0.704412542283535,,,
4848,206.34,0.25,-2.976337969303131,7.309539835912905e-05,0.10033369,364,-24.270848035812378,0.2304876260459423,-59.43132327,439,176,77648,0.7015351429581642,,,
4896,205.42,0.27,-3.0082691609859467,7.309539835912905e-05,0.10033369,368,-24.191959381103516,0.2138106394559145,-57.97691203,444,176,78448,0.6990779712796211,,,
4952,206.63,0.26,-3.04295215010643,7.309539835912905e-05,0.10033369,372,-24.086978912353516,0.22264743968844414,-58.60844913000001,448,176,79288,0.6962222382426262,,,
5016,206.63,0.26,-3.079800695180893,7.309539835912905e-05,0.10033369,376,-23.987881422042847,0.22733408957719803,-58.61716613000001,453,176,80280,0.6929717138409615,,,
5040,205.48,0.27,-3.0947214365005493,7.309539835912905e-05,0.10033369,380,-23.925710201263428,0.23259136080741882,-56.87651236,456,176,80744,0.6917569264769554,,,
5112,203.46,0.28,-3.139394760131836,7.309539835912905e-05,0.10033369,384,-23.804071187973022,0.21732312627136707,-55.80839196,462,177,81856,0.6881256178021431,,,
5160,204.65,0.29,-3.1676429510116577,7.309539835912905e-05,0.10033369,388,-23.727564334869385,0.22460784204304218,-56.6006791,465,177,82576,0.6857157275080681,,,
5208,203.39,0.3,-3.1978593468666077,7.309539835912905e-05,0.10033369,392,-23.62157106399536,0.2131672464311123,-54.18989385999999,470,177,83416,0.6833153963088989,,,
5272,201.43,0.32,-3.2342056334018707,7.309539835912905e-05,0.10033369,396,-23.503785133361816,0.22492574714124203,-53.0723912,475,177,84472,0.6801275461912155,,,
5280,196.61,0.33,-3.2439638674259186,7.309539835912905e-05,0.10033369,400,-23.495079278945923,0.2207610085606575,-51.62534766000001,475,177,84576,0.6797301396727562,,,
5328,192.25,0.35,-3.267205238342285,7.309539835912905e-05,0.10033369,404,-23.394501447677612,0.22923615761101246,-48.29866247000001,480,177,85288,0.677349291741848,,,
5360,192.57,0.35,-3.290727823972702,7.309539835912905e-05,0.10033369,408,-23.347638845443726,0.22465470060706139,-48.60876431,482,177,85856,0.6757673844695091,,,
5416,194.42,0.35,-3.3234462440013885,7.309539835912905e-05,0.10033369,412,-23.23822522163391,0.22827557288110256,-49.3981442,487,177,86744,0.6730078756809235,,,
5456,191.91,0.36,-3.3469696938991547,7.309539835912905e-05,0.10033369,416,-23.16875410079956,0.23236557096242905,-47.840715220000014,490,178,87416,0.6710435003042221,,,
5496,192.62,0.35,-3.3681188821792603,7.309539835912905e-05,0.10033369,420,-23.1279513835907,0.2143229953944683,-47.408825070000006,493,178,88056,0.669085294008255,,,
5544,191.47,0.36,-3.4030434787273407,7.309539835912905e-05,0.10033369,424,-23.04682159423828,0.22407775931060314,-46.31950698,497,178,88760,0.6667434200644493,,,
5592,191.33,0.35,-3.4312632381916046,7.309539835912905e-05,0.10033369,428,-22.951759576797485,0.24873907305300236,-44.99489776,501,178,89504,0.6644085869193077,,,
5664,195.47,0.33,-3.4761147797107697,7.309539835912905e-05,0.10033369,432,-22.841673135757446,0.23631634935736656,-46.12887772999999,507,178,90744,0.6609220206737518,,,
5712,195.47,0.33,-3.5043748915195465,7.309539835912905e-05,0.10033369,436,-22.76476502418518,0.21745122782886028,-46.787628139999995,512,178,91504,0.6586072817444801,,,
5752,196.98,0.32,-3.529402434825897,7.309539835912905e-05,0.10033369,440,-22.704345703125,0.2346342708915472,-47.588509540000004,515,178,92056,0.6566850766539574,,,
5832,196.98,0.32,-3.5746225118637085,7.309539835912905e-05,0.10033369,444,-22.537395238876343,0.21139473840594292,-47.75196755000001,521,179,93416,0.6528568491339684,,,
5864,195.42,0.33,-3.5959005653858185,7.309539835912905e-05,0.10033369,448,-22.491648197174072,0.20973216369748116,-46.58399629,524,179,93920,0.6513327062129974,,,
5904,196.27,0.33,-3.6227386593818665,7.309539835912905e-05,0.10033369,452,-22.40088701248169,0.2048183474689722,-45.97066989999999,527,179,94536,0.6494316607713699,,,
5920,192.13,0.35,-3.6291845440864563,7.309539835912905e-05,0.10033369,456,-22.404996156692505,0.23997864499688148,-43.79677571,529,179,94744,0.6486727595329285,,,
5968,189.97,0.36,-3.6654863357543945,7.309539835912905e-05,0.10033369,460,-22.331040620803833,0.1956976018846035,-42.61391630999999,532,179,95552,0.6464021354913712,,,
6040,187.0,0.36,-3.7038820385932922,7.309539835912905e-05,0.10033369,464,-22.174805879592896,0.20766227692365646,-40.776084940000004,539,179,96656,0.6430101841688156,,,
6088,190.15,0.33,-3.7321072816848755,7.309539835912905e-05,0.10033369,468,-22.097991228103638,0.21140299923717976,-42.50146879999999,542,179,97416,0.6407591849565506,,,
6128,188.98,0.34,-3.7632102370262146,7.309539835912905e-05,0.10033369,472,-22.03682851791382,0.2052854187786579,-42.616320320000014,546,179,98056,0.6388895586133003,,,
6168,187.06,0.35,-3.782258003950119,7.309539835912905e-05,0.10033369,476,-22.008615255355835,0.21355992928147316,-41.14578643,549,179,98720,0.6370248273015022,,,
6248,,False,-3.829618990421295,7.309539835912905e-05,0.10033369,,-21.863208055496216,0.22995217144489288,,,,100000,0.6333132237195969,250.0,-97.87313630000001,0.0
,188.21,0.34,,,0.10033369,480,,,-42.14166666999999,564,177,100056,,,,
6288,189.18,0.34,-3.856506794691086,7.309539835912905e-05,0.10033369,484,-21.816302061080933,0.21942291408777237,-42.43884429999999,567,177,100656,0.6314646974205971,,,
6376,190.31,0.32,-3.9063398838043213,7.309539835912905e-05,0.10033369,488,-21.6514949798584,0.23142781667411327,-43.31981865999999,575,177,102056,0.6274186968803406,,,
6408,189.25,0.32,-3.9335006773471832,7.309539835912905e-05,0.10033369,492,-21.59343409538269,0.20757117122411728,-44.35729460999999,577,177,102576,0.6259540766477585,,,
6432,191.61,0.3,-3.9407018423080444,7.309539835912905e-05,0.10033369,496,-21.530717849731445,0.25656578689813614,-45.526282659999985,579,177,102992,0.6248571500182152,,,
6496,195.21,0.3,-3.983021855354309,7.309539835912905e-05,0.10033369,500,-21.46800136566162,0.21803523786365986,-45.693003180000005,585,177,104064,0.621942549943924,,,
6536,192.67,0.31,-4.007890462875366,7.309539835912905e-05,0.10033369,504,-21.360929489135742,0.22190446965396404,-44.91006877000001,588,177,104656,0.6201273575425148,,,
6560,192.1,0.31,-4.024191081523895,7.309539835912905e-05,0.10033369,508,-21.32357668876648,0.2096910998225212,-45.00619167999999,590,177,104992,0.6190407872200012,,,
6632,191.63,0.32,-4.0722991824150085,7.309539835912905e-05,0.10033369,512,-21.218982458114624,0.24881835095584393,-44.54885808,596,177,106152,0.6157932206988335,,,
6664,194.44,0.31,-4.08636200428009,7.309539835912905e-05,0.10033369,516,-21.17352318763733,0.22599232383072376,-46.91107413,599,178,106664,0.6143548786640167,,,
6712,193.09,0.32,-4.109235882759094,7.309539835912905e-05,0.10033369,520,-21.09709119796753,0.19678381644189358,-45.82921119,603,178,107504,0.6122051030397415,,,
6768,194.18,0.32,-4.1491535902023315,7.309539835912905e-05,0.10033369,524,-21.00706958770752,0.2074887529015541,-45.70546491,608,178,108352,0.6097067818045616,,,
6792,193.37,0.33,-4.165700078010559,7.309539835912905e-05,0.10033369,528,-20.952001094818115,0.20622474886476994,-45.12563953000001,610,178,108744,0.6086389496922493,,,
6840,190.49,0.34,-4.193874359130859,7.309539835912905e-05,0.10033369,532,-20.880701303482056,0.18669912219047546,-43.63301868000001,614,178,109552,0.60650834441185,,,
6912,188.93,0.36,-4.236756086349487,7.309539835912905e-05,0.10033369,536,-20.81033182144165,0.226352758705616,-41.57765466000001,619,178,110600,0.6033261939883232,,,
6968,193.09,0.35,-4.2690616846084595,7.309539835912905e-05,0.10033369,540,-20.6537082195282,0.21763155236840248,-43.69284377000001,624,178,111520,0.6008634865283966,,,
7032,190.67,0.36,-4.314924597740173,7.309539835912905e-05,0.10033369,544,-20.557648181915283,0.2058860920369625,-42.63483635000001,629,178,112536,0.5980614051222801,,,
7040,189.82,0.36,-4.3142595291137695,7.309539835912905e-05,0.10033369,548,-20.600991249084473,0.2248567920178175,-42.98977377000001,630,178,112744,0.5977117642760277,,,
7120,193.62,0.34,-4.361839532852173,7.309539835912905e-05,0.10033369,552,-20.425251960754395,0.22255264222621918,-44.996762600000004,637,178,113952,0.5942303836345673,,,
7136,191.6,0.35,-4.372067213058472,7.309539835912905e-05,0.10033369,556,-20.40215754508972,0.19365878775715828,-44.12116201,638,178,114280,0.5935362353920937,,,
7168,193.76,0.34,-4.390469551086426,7.309539835912905e-05,0.10033369,560,-20.3264262676239,0.247795470058918,-45.72440732999999,641,178,114744,0.592150516808033,,,
7248,196.71,0.33,-4.437950134277344,7.309539835912905e-05,0.10033369,564,-20.24506425857544,0.18911826610565186,-46.47039288,647,179,116072,0.5887010544538498,,,
7288,192.67,0.35,-4.466594040393829,7.309539835912905e-05,0.10033369,568,-20.189005613327026,0.2612264137715101,-44.889496230000006,651,179,116616,0.586983248591423,,,
7376,196.25,0.33,-4.518942356109619,7.309539835912905e-05,0.10033369,572,-20.045191287994385,0.27063270285725594,-45.47600912,658,179,118040,0.5832226276397705,,,
7408,197.58,0.33,-4.532292485237122,7.309539835912905e-05,0.10033369,576,-19.979973316192627,0.17516337521374226,-46.001113530000005,660,179,118536,0.5818608403205872,,,
7464,195.31,0.34,-4.570524036884308,7.309539835912905e-05,0.10033369,580,-19.916372299194336,0.25841873325407505,-44.67335263,665,179,119504,0.5794865563511848,,,
7504,193.01,0.35,-4.5932634472846985,7.309539835912905e-05,0.10033369,584,-19.8543860912323,0.25890688970685005,-43.65465882,669,179,120104,0.5777958929538727,,,
7528,191.04,0.36,-4.609654605388641,7.309539835912905e-05,0.10033369,588,-19.800827026367188,0.22874010168015957,-41.45255574,671,179,120536,0.5767836347222328,,,
7592,189.72,0.37,-4.6473493576049805,7.309539835912905e-05,0.10033369,592,-19.68674874305725,0.23867615312337875,-39.50333827,676,179,121504,0.5740932375192642,,,
7624,187.76,0.38,-4.666595220565796,7.309539835912905e-05,0.10033369,596,-19.66298794746399,0.26583179272711277,-38.69926992,679,179,122088,0.5727537199854851,,,
7664,186.63,0.37,-4.691256523132324,7.309539835912905e-05,0.10033369,600,-19.611779928207397,0.22051014564931393,-38.794159210000004,682,179,122744,0.5710833445191383,,,
7752,195.18,0.34,-4.746946036815643,7.309539835912905e-05,0.10033369,604,-19.46138048171997,0.21145967207849026,-41.985129670000006,689,179,124088,0.5674260407686234,,,
7792,195.18,0.34,-4.766366064548492,7.309539835912905e-05,0.10033369,608,-19.406909704208374,0.32902565225958824,-41.91357902000001,693,179,124744,0.5657714605331421,,,
7824,195.45,0.33,-4.788162112236023,7.309539835912905e-05,0.10033369,612,-19.366969347000122,0.21173006109893322,-41.95933680000001,697,179,125280,0.5644512176513672,,,
7880,195.02,0.33,-4.830967307090759,7.309539835912905e-05,0.10033369,616,-19.28433871269226,0.1994223278015852,-41.03387908,702,179,126112,0.5621465519070625,,,
7904,189.56,0.35,-4.838068962097168,7.309539835912905e-05,0.10033369,620,-19.24389386177063,0.24807779304683208,-39.30022225,704,179,126520,0.5611612200737,,,
7952,192.03,0.33,-4.865541696548462,7.309539835912905e-05,0.10033369,624,-19.18049645423889,0.22809450700879097,-40.545404239999996,708,179,127280,0.5591972917318344,,,
7992,189.32,0.34,-4.888696730136871,7.309539835912905e-05,0.10033369,628,-19.094484567642212,0.22120910696685314,-39.84653236,711,179,127944,0.5575662180781364,,,
8064,191.08,0.33,-4.936497628688812,7.309539835912905e-05,0.10033369,632,-18.990936279296875,0.23410716280341148,-41.79982903,717,179,129096,0.5546415746212006,,,
8088,192.64,0.31,-4.950833976268768,7.309539835912905e-05,0.10033369,636,-18.947229146957397,0.23296120949089527,-42.58544929,719,179,129472,0.5536704733967781,,,
8168,190.1,0.32,-4.99888288974762,7.309539835912905e-05,0.10033369,640,-18.845710277557373,0.27930131927132607,-40.63395506,726,179,130728,0.5504469498991966,,,
8192,192.11,0.32,-5.013726651668549,7.309539835912905e-05,0.10033369,644,-18.83318305015564,0.24205529317259789,-41.178795570000005,728,180,131168,0.5494828373193741,,,
