episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
461,1089.781464,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 2.0392797,-0.0087   , 1.8239   ]","[0.2114121 ,0.42358088,0.976164  ]"
462,504.288892,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.1367028,-0.0087   , 1.8239   ]","[-0.12225786, 0.24864145, 0.5502751 ]"
463,1278.164262,250,0,0.2231864511966705,0,"[ 2.0857  , 1.562   , 1.466995,-0.0087  , 1.8239  ]","[0.19282542,0.38500997,0.8929777 ]"
464,2834.176157,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.02525693, 0.54159236, 0.9691293 ]"
465,610.056447,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.3163231, 0.3208069, 1.1415962]"
466,3316.57877,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.06169844, 0.5566631 , 0.9187319 ]"
467,336.901031,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.1513257 ,-0.41695362, 1.8239    ]","[0.01555318,0.09071989,0.5839425 ]"
468,1461.207138,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.12939496,0.43765607,1.0018967 ]"
469,256.219137,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.1234573,-0.6667123, 1.8239   ]","[0.28215653,0.13525692,1.1311966 ]"
470,396.313033,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 0.9270199,-0.6998036, 1.8239   ]","[0.2778454 ,0.10717291,0.980967  ]"
471,1873.854691,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.09971645,0.4374704 ,0.85698783]"
472,792.438995,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.0059848,-0.3028025, 1.8239   ]","[0.23994684,0.28666514,0.88430333]"
473,3335.946693,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.00782385,0.5506253 ,0.85628694]"
474,1054.882204,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0818046 ,-0.07619497, 1.8239    ]","[0.19166094,0.3273219 ,0.9164172 ]"
475,973.549235,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.15858778,0.4315283 ,1.0887698 ]"
476,1940.271147,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.08190217,0.49909657,0.74288756]"
477,1917.158273,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.1244738,0.4794506,0.892232 ]"
478,3123.77318,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.10851192, 0.525372  , 0.906118  ]"
479,1266.205438,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.07643143,0.45585936,1.0862243 ]"
480,816.126205,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.20357369, 0.39603263, 1.1707791 ]"
481,313.784466,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.66448754,-0.56305826, 1.8239    ]","[0.15007445,0.1364473 ,1.2543471 ]"
482,3220.768133,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.00992647,0.5591166 ,0.85603005]"
483,439.694799,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0529907 ,-0.33541968, 1.8239    ]","[0.15201342,0.23216873,1.2425218 ]"
484,1187.545036,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.2503122, 0.4208404, 1.026393 ]"
485,504.506134,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 0.9550586,-0.3709623, 1.8239   ]","[0.16185014,0.19287753,0.72387105]"
486,1609.376606,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.01677739,0.3997078 ,0.7146435 ]"
487,3190.768627,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.01833508,0.5463337 ,0.8809813 ]"
488,1403.342055,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.8722683,-0.0087   , 1.8239   ]","[0.1348384,0.3762568,0.915573 ]"
489,539.935668,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.93831795,-0.12354724, 1.8239    ]","[-0.03590797, 0.26203823, 1.2346438 ]"
490,1048.218667,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.12587807, 0.35065868, 0.61718565]"
491,305.235873,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.97096735,-0.46174932, 1.8239    ]","[0.19701144,0.15540573,1.2428348 ]"
492,1217.409566,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.20700966,0.460626  ,0.92130864]"
493,2054.409268,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.09644512, 0.49607882, 0.6945168 ]"
494,637.267415,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.1399556 ,-0.24845092, 1.8239    ]","[0.24833338,0.28514367,0.94031537]"
495,743.793199,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.02095946,0.41308963,1.2135409 ]"
496,2003.94267,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.20145653, 0.49330813, 0.92481995]"
497,1941.35889,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.12051679,0.4993499 ,0.92736894]"
498,3259.604885,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.09868034, 0.54218316, 0.8950205 ]"
499,144.557144,3,1,0.2231864511966705,1,"[-0.03937783, 1.2381012 , 0.510292  ,-0.8416774 , 1.8239    ]","[0.17861837,0.46062252,0.89290535]"
500,990.284085,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.21156071,0.41754252,0.9746974 ]"
501,1688.29956,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.00133663, 0.39187333, 0.7359411 ]"
502,360.04067,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.3768063,-0.431878 , 1.8239   ]","[0.3166652 ,0.16358246,0.8289602 ]"
503,504.366528,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.9645815 ,-0.26136494, 1.8239    ]","[0.30079958,0.24367715,1.0093427 ]"
504,714.492275,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 2.0179338,-0.0087   , 1.8239   ]","[-0.06385618, 0.2940949 , 1.1589586 ]"
505,787.92918,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.6291726 ,-0.12319182, 1.8239    ]","[0.277747  ,0.31508353,0.80277056]"
506,1269.22028,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.07025082,0.46432528,1.0939258 ]"
507,809.526506,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.13518807, 0.42152467, 1.2041489 ]"
508,508.121623,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.376973  ,-0.30109394, 1.8239    ]","[0.113271  ,0.21550001,0.585748  ]"
509,761.327073,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.4076153 ,-0.11837006, 1.8239    ]","[0.27047035,0.33742943,1.0065113 ]"
510,470.958703,27,1,0.2231864511966705,1,"[ 1.9872631, 1.562    , 2.053515 ,-0.0087   , 1.4403334]","[-0.0514272, 0.5545817, 0.8663801]"
511,1393.386044,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.07210921, 0.42842185, 0.6410738 ]"
512,331.37268,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0202769 ,-0.40667966, 1.8239    ]","[0.10428765,0.11234722,1.2493169 ]"
513,2363.877842,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18368277, 0.51736677, 0.9214918 ]"
514,2152.057972,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.15333429, 0.5288634 , 0.99211675]"
515,1003.126236,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.21402907, 0.4103772 , 0.63179666]"
516,517.712558,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.3280385 ,-0.05906083, 1.8239    ]","[0.10245632,0.2784784 ,1.238714  ]"
517,2162.952994,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.16777702, 0.510458  , 0.9630814 ]"
518,1656.058384,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.07242064,0.45638812,0.71310407]"
519,1716.273822,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.06516132,0.40040216,0.78572047]"
520,1629.090552,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.10971394, 0.42082784, 0.6901085 ]"
521,1592.052425,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18189375, 0.53473073, 1.0459447 ]"
522,2572.915748,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.05164264, 0.480021  , 0.7526647 ]"
523,591.729444,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.34313965, 0.27071923, 0.7092598 ]"
524,881.135271,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.3250823,-0.0087   , 1.8238995]","[0.26038936,0.31616467,0.8487108 ]"
525,409.585328,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.4479234 ,-0.05019597, 1.8239    ]","[0.16915648,0.21898597,0.5570122 ]"
526,2428.428774,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18892305, 0.521601  , 0.856802  ]"
527,1230.499252,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.2138199 , 0.38176525, 0.74132   ]"
528,641.307501,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.2344581 ,-0.20359088, 1.8239    ]","[0.2745593 ,0.2858076 ,0.96354795]"
529,2014.038954,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.10722353, 0.5190631 , 1.0368066 ]"
530,806.535449,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.11124963, 0.35561994, 0.5681014 ]"
531,706.910939,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18973528, 0.28580368, 0.57606417]"
532,1905.784631,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.1365699 ,0.48932427,0.8746299 ]"
533,951.649605,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.22768578,0.40795135,0.7831016 ]"
534,581.822303,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.8418733 ,-0.25285482, 1.8239    ]","[0.22858669,0.25083533,1.050057  ]"
535,300.681257,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.734898  ,-0.22959295, 1.8239    ]","[-0.28431264, 0.11542706, 1.2285187 ]"
536,1726.538816,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.06849838,0.4677302 ,1.0162495 ]"
537,1975.554866,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.21431279, 0.50444466, 0.9248458 ]"
538,240.608844,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0325986 ,-0.59315467, 1.8239    ]","[0.15193233,0.00505496,0.6095235 ]"
539,283.197958,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.083713  ,-0.46387815, 1.8239    ]","[0.01168217,0.01430841,0.57442105]"
540,2766.778981,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.143619  , 0.5276178 , 0.81612206]"
541,743.5022,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.24024524, 0.36615303, 1.1408405 ]"
542,367.308622,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.5246782 ,-0.11418512, 1.8239    ]","[-0.2464611 , 0.18807021, 1.2550169 ]"
543,600.73284,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0323805 ,-0.15943217, 1.8239    ]","[0.08191047,0.2761653 ,1.2298762 ]"
544,1183.63689,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.05717759, 0.4329126 , 1.1347494 ]"
545,566.768691,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.15558615, 0.27051935, 1.2016048 ]"
546,1336.366884,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.0053812,0.4993077,1.1109827]"
547,2264.857299,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.06881488,0.5237572 ,0.9719202 ]"
548,626.849815,42,1,0.2231864511966705,1,"[ 1.6379106, 1.562    , 0.2560161,-0.0087   , 0.55183  ]","[-0.04318882, 0.55607754, 0.97298497]"
549,739.379165,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18866289, 0.33167392, 0.54719114]"
550,857.370368,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.11241062, 0.38747928, 1.1794465 ]"
551,1456.485528,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.09623738, 0.45521724, 0.6359096 ]"
552,2517.889125,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.06834813,0.50820595,0.8835614 ]"
553,1229.076744,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.14879625, 0.48440066, 1.1177161 ]"
554,2762.631977,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.05906038,0.5382023 ,0.8893899 ]"
555,411.011217,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0857341 ,-0.20422345, 1.8239    ]","[-0.26834953, 0.11484134, 0.5992302 ]"
556,1239.033271,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.1755566 , 0.46856844, 1.106291  ]"
557,2182.068458,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.04361944,0.48291966,0.75507826]"
558,1272.591609,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.03996551,0.45967737,1.1110023 ]"
559,1566.598271,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.2522255 , 0.4734184 , 0.79974234]"
560,2837.809776,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.08162674, 0.53389114, 0.9577287 ]"
561,702.535378,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.22791624, 0.39877117, 1.1804612 ]"
562,2333.562837,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.04357684, 0.4633689 , 0.74629444]"
563,2918.70326,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.02597339,0.5262614 ,0.7993297 ]"
564,1147.947361,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.04830913, 0.49055517, 1.1590413 ]"
565,1060.719494,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.2577147 , 0.43958378, 1.0602639 ]"
566,556.683431,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 0.89674944,-0.10870671, 1.8239    ]","[0.11094704,0.27178207,1.2157084 ]"
567,2022.808037,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.02043706, 0.491793  , 1.0301337 ]"
568,2996.176993,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.0191057 ,0.53162074,0.82780313]"
569,899.309082,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.523694  ,-0.05869728, 1.8239    ]","[0.22054243,0.3353958 ,0.99144804]"
570,740.901214,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.09481359, 0.38697043, 1.2129682 ]"
571,688.034374,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.6460619,-0.0087   , 1.8239   ]","[0.12558445,0.31302273,1.1437744 ]"
572,334.118703,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.2951827 ,-0.04063456, 1.8239    ]","[-0.32415023, 0.19204977, 1.2115493 ]"
573,432.520658,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.2057798,-0.2183388, 1.8239   ]","[-0.0657145 , 0.16388778, 1.2311571 ]"
574,1386.260222,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.2093069 , 0.4110068 , 0.73413247]"
575,3395.172321,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.08801316, 0.5537898 , 0.860095  ]"
576,1307.833558,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.16952471,0.41886255,0.91768867]"
577,576.149718,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.32381645, 0.25974593, 0.63313496]"
578,266.692632,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.2451785 ,-0.46266478, 1.8239    ]","[0.11041949,0.03386334,1.2119336 ]"
579,499.584665,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.0640821 ,-0.22252797, 1.8239    ]","[-0.03373674, 0.1958546 , 1.2598931 ]"
580,421.500203,25,1,0.2231864511966705,1,"[ 2.0857   , 1.562    , 1.1663053,-0.0087   , 1.8239   ]","[-0.01160961, 0.55817467, 0.8667918 ]"
581,2513.535407,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.157955 , 0.5024972, 0.8194981]"
582,896.214534,63,1,0.2231864511966705,1,"[ 1.9113122, 1.562    , 2.0857   ,-0.0087   , 1.8239   ]","[-0.05927433, 0.5421376 , 0.86410147]"
583,1921.430906,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.05642985,0.5345977 ,1.0247726 ]"
584,1756.162057,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.1605171 , 0.43277717, 0.7377832 ]"
585,734.152543,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.08893251, 0.3854173 , 1.2214085 ]"
586,346.354906,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 0.8363898,-0.2152266, 1.8239   ]","[-0.19757374, 0.10504165, 1.1974347 ]"
587,238.940439,10,1,0.2231864511966705,1,"[ 1.9519467 , 1.562     ,-0.69986624,-0.0087    , 1.8239    ]","[-0.02202773, 0.5601948 , 0.97657734]"
588,1484.199005,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.09568769,0.44180074,1.0251017 ]"
589,467.699839,29,1,0.2231864511966705,1,"[ 0.26208147, 1.562     , 0.97569877,-0.0087    , 1.8239    ]","[-0.04925288, 0.5521109 , 0.9866154 ]"
590,828.868891,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0357,-0.0087, 1.8239]","[0.17133889,0.29523513,0.741863  ]"
591,637.123456,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[4.0026382e-04,3.3031440e-01,1.2215484e+00]"
592,2549.096684,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.16528825, 0.51185584, 0.8978471 ]"
593,2382.962351,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.08475901, 0.47935522, 0.7401632 ]"
594,1114.737525,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.2034683 ,0.41119254,0.9666317 ]"
595,1181.8656,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.01905913,0.35595486,0.6642662 ]"
596,2030.959086,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.01368322,0.50864714,0.7140734 ]"
597,408.748056,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.580557  ,-0.10437091, 1.8239    ]","[-0.19983055, 0.15120931, 0.5344884 ]"
598,1046.702049,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.12309144, 0.3548211 , 0.6407251 ]"
599,1187.214679,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.27785552, 0.41342098, 0.7442018 ]"
600,572.586321,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.4830954 ,-0.21255557, 1.8239    ]","[0.25515482,0.23548552,1.0560446 ]"
601,973.61367,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.23397663,0.3676576 ,0.9268601 ]"
602,432.878443,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.4958318 ,-0.11634596, 1.8239    ]","[-0.14404163, 0.1341149 , 0.5635447 ]"
603,1574.53754,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.10442124,0.45974404,0.7252248 ]"
604,864.982579,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.09553821,0.34917617,0.6113611 ]"
605,537.476763,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.5537113 ,-0.07047513, 1.8239    ]","[0.24369451,0.2251591 ,0.7882611 ]"
606,1093.468479,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.21873002,0.43249476,0.9096777 ]"
607,1365.983202,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.12927492, 0.43977508, 0.6494199 ]"
608,1954.378124,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.12247438, 0.5083923 , 1.0387833 ]"
609,835.422676,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.13823968,0.37677228,1.1124284 ]"
610,498.460676,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.5023721 ,-0.15895014, 1.8239    ]","[0.31905425,0.26626346,1.0366744 ]"
611,338.00309,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.5217803 ,-0.33618453, 1.8239    ]","[0.29080173,0.11948961,0.7656459 ]"
612,1264.393942,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.00800161,0.48841625,1.1304868 ]"
613,622.250079,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.4644533,-0.106759 , 1.8239   ]","[0.09155139,0.26657927,1.232216  ]"
614,762.886673,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.02044602,0.33083025,1.163831  ]"
615,2589.494684,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.07198464,0.5274155 ,0.8594008 ]"
616,487.598271,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.669508  ,-0.27084574, 1.8239    ]","[0.23423678,0.15218638,0.7531486 ]"
617,663.255824,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.18004368, 0.30642888, 1.2038968 ]"
618,770.801135,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.2825727 ,0.36730206,0.9364852 ]"
619,784.266544,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.22357874,0.36680678,1.0217047 ]"
620,320.360806,250,0,0.2231864511966705,0,"[ 2.0857   , 1.562    , 1.7041321,-0.2974904, 1.8239   ]","[0.2593483 ,0.13934469,0.6823628 ]"
621,575.333086,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.04810593, 0.34504932, 1.2488443 ]"
622,899.630041,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[-0.02736172, 0.31100845, 0.6080447 ]"
623,158.273015,4,1,0.2231864511966705,1,"[ 0.28216115, 0.8330496 , 0.17998439,-0.0087    , 0.24483319]","[0.18373981,0.48071453,0.83195263]"
624,620.616958,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.2884057,0.3484861,1.0592375]"
625,1425.9322,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.13306405,0.3993908 ,0.93918204]"
626,445.2377,250,0,0.2231864511966705,0,"[ 2.0857    , 1.562     , 1.576834  ,-0.19655943, 1.8239    ]","[0.00414913,0.14177394,1.2519069 ]"
627,803.411419,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.07677491,0.33476877,0.5978825 ]"
628,1444.481588,250,0,0.2231864511966705,0,"[ 2.0857, 1.562 , 2.0857,-0.0087, 1.8239]","[0.03265858,0.43174148,1.0563179 ]"
