curriculum/radius,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.5180486,161.32,30,707,694,-36.451383230000005,0.48,491520,0.052728271484375,0.3896896099223679,-0.009554953267070232,8.24817446731031,-7.808548174798489,290,1.1578317880630493,0.5874372720718384,5.542882442474365,0.027000759,2.5081156860452307e-05,,,
0.5180486,,,,,,False,500000,0.042803955078125,0.3896896099223679,-0.008491439019417157,5.765217683650553,-7.836865399777889,300,1.1640074253082275,0.38638579845428467,0.46870580315589905,0.019931696,2.5081156860452307e-05,182.35,0.3,-112.89693340000001
0.5180486,152.35,31,704,720,-45.37206010999999,0.55,507904,,,,,,,,,,,,,,
0.5180486,173.28,32,706,742,-64.51003803,0.44,524288,0.028594970703125,0.3896896099223679,-0.005304254420479992,7.445876543968916,-7.862298844009638,310,1.1703249216079712,0.4730067253112793,1.2785636186599731,0.019754797,2.5081156860452307e-05,,,
0.5180486,151.18,33,707,764,-46.230484739999994,0.55,540672,0.04381103515625,0.3896896099223679,-0.00901367994301836,5.479969685710967,-7.887240137904882,320,1.1755198240280151,0.6930826902389526,8.817354202270508,0.023366679,2.5081156860452307e-05,,,
0.5180486,,,,,,False,550000,0.038720703125,0.3896896099223679,-0.006606457800262433,7.248403932340443,-7.912874418497085,330,1.1824259757995605,0.6329538226127625,5.104368686676025,0.022880768,2.5081156860452307e-05,140.35,0.5,-33.600518449999996
0.5180486,153.69,34,705,789,-50.95757799999999,0.5,557056,,,,,,,,,,,,,,
0.5180486,160.83,35,706,811,-54.717707229999995,0.51,573440,0.019549560546875,0.3896896099223679,-0.004875319718667015,6.594993984699249,-7.938864593207836,340,1.1880576610565186,0.666458249092102,2.624415874481201,0.01360978,2.5081156860452307e-05,,,
0.5180486,156.11,36,707,833,-39.86104228000001,0.51,589824,0.03775634765625,0.3896896099223679,-0.007087959543059697,6.753277274779975,-7.961697692424059,350,1.1932708024978638,0.6473730802536011,8.915471076965332,0.018823128,2.5081156860452307e-05,,,
0.5180486,,,,,,False,600000,0.018701171875,0.3896896099223679,-0.004315355882135918,6.418026917055249,-7.988192950934172,360,1.2007243633270264,0.5812922716140747,3.532365322113037,0.01120779,2.5081156860452307e-05,191.6,0.25,-48.5249009
0.5180486,166.03,37,705,859,-39.186145520000004,0.45,606208,,,,,,,,,,,,,,
0.5180486,153.31,38,706,880,-53.845501750000004,0.53,622592,0.0321533203125,0.3896896099223679,-0.007074154344627459,5.647208165936172,-8.017339116334915,370,1.2073047161102295,0.6015714406967163,3.9004828929901123,0.017643686,2.5081156860452307e-05,,,
0.5180486,153.21,39,707,903,-39.87288049,0.52,638976,0.03814697265625,0.3896896099223679,-0.005668126137243235,7.381741389632225,-8.04306593388319,380,1.213901400566101,0.5801651477813721,7.060672760009766,0.016006248,2.5081156860452307e-05,,,
0.5180486,,,,,,False,650000,0.021630859375,0.3896896099223679,-0.0049762708007619946,7.645488950051368,-8.071876214444638,390,1.2211689949035645,0.538516640663147,7.188988208770752,0.013705185,2.5081156860452307e-05,146.05,0.45,-31.11113855
0.5180486,149.02,40,705,929,-32.11973033,0.53,655360,,,,,,,,,,,,,,
0.5180486,149.05,41,706,951,-47.12092031,0.56,671744,0.01932373046875,0.3896896099223679,-0.004454635326146672,7.421082704141736,-8.09853342026472,400,1.2268279790878296,0.49207574129104614,3.6451854705810547,0.013036082,2.5081156860452307e-05,,,
0.5180486,147.97,42,704,976,-41.88757257,0.55,688128,0.038958740234375,0.3896896099223679,-0.006897421095891332,8.043385487422347,-8.124217493832111,410,1.2338359355926514,0.5820888876914978,10.639409065246582,0.019777294,2.5081156860452307e-05,,,
0.5180486,,,,,,False,700000,0.033837890625,0.3896896099223679,-0.006179009788138501,6.8449033241719,-8.151719519495964,420,1.2404264211654663,0.5725378394126892,1.6406145095825195,0.019836083,2.5081156860452307e-05,148.45,0.45,-70.44994650000001
0.5180486,163.75,43,702,1002,-56.14912245000001,0.46,704512,,,,,,,,,,,,,,
0.5180486,126.26,44,704,1023,-34.80563585,0.65,720896,0.050616455078125,0.3896896099223679,-0.009551951048706542,5.9048433940857645,-8.181317991018295,430,1.2486013174057007,0.6622040271759033,4.755977153778076,0.02336561,2.5081156860452307e-05,,,
0.5180486,150.88,45,705,1045,-33.05963577000001,0.55,737280,0.041778564453125,0.3896896099223679,-0.006969933923392091,10.003850818797947,-8.205671666562557,440,1.2527403831481934,0.5522888898849487,10.404463768005371,0.021685887,2.5081156860452307e-05,,,
0.5180486,,,,,,False,750000,0.02991943359375,0.3896896099223679,-0.007146764306162368,7.222345624305308,-8.231045918166638,450,1.261063814163208,0.5644062757492065,6.083247661590576,0.0138994455,2.5081156860452307e-05,158.75,0.4,-52.475565800000005
0.5180486,146.94,46,704,1070,-35.074295639999995,0.54,753664,,,,,,,,,,,,,,
0.5180486,143.82,47,705,1091,-33.92004877,0.6,770048,0.042938232421875,0.3896896099223679,-0.006252809216312017,7.478756507486105,-8.25894632190466,460,1.2672395706176758,0.599555492401123,5.232972621917725,0.01918491,2.5081156860452307e-05,,,
0.5180486,132.18,48,706,1113,-30.960747030000004,0.59,786432,0.040838623046875,0.3896896099223679,-0.0071001753211021425,7.83309509716928,-8.285666893422604,470,1.2746531963348389,0.5281363129615784,7.613530158996582,0.021086525,2.5081156860452307e-05,,,
0.5180486,,,,,,True,800000,0.02989501953125,0.3896896099223679,-0.005849861873866757,8.659331953525543,-8.31162931919098,480,1.2805914878845215,0.5662630796432495,11.526212692260742,0.017165415,2.5081156860452307e-05,203.7,0.2,-75.20325670000001
0.5180486,144.05,49,704,1139,-34.87460618,0.58,802816,,,,,,,,,,,,,,
0.5180486,139.65,50,705,1160,-29.368074720000003,0.59,819200,0.02677001953125,0.3896896099223679,-0.006156690798889031,7.470526802539825,-8.334767611324787,490,1.2867504358291626,0.6112425327301025,3.025160312652588,0.013466873,2.5081156860452307e-05,,,
0.5180486,137.81,51,706,1183,-47.84391522,0.59,835584,0.056732177734375,0.3896896099223679,-0.008407419786635728,7.301380111649633,-8.359215845167636,500,1.2933194637298584,0.6329324245452881,4.504650115966797,0.02522743,2.5081156860452307e-05,,,
0.5180486,,,,,,True,850000,0.0427734375,0.3896896099223679,-0.006595772619948548,8.745188264548778,-8.38274182677269,510,1.2995504140853882,0.6743935346603394,4.232298851013184,0.019029886,2.5081156860452307e-05,204.05,0.2,-54.52127845
0.5180486,149.32,52,704,1209,-47.95900116,0.52,851968,,,,,,,,,,,,,,
0.5180486,130.35,53,705,1230,-28.637287449999995,0.61,868352,0.05445556640625,0.3896896099223679,-0.009693557056016289,7.1263418179005384,-8.40656596571207,520,1.3052375316619873,0.7405216693878174,5.449952125549316,0.026372585,2.5081156860452307e-05,,,
0.5180486,137.07,54,706,1252,-34.56907236,0.61,884736,0.023699951171875,0.3896896099223679,-0.004365298269658524,8.277818932570517,-8.429863739013673,530,1.3120806217193604,0.6453298330307007,7.4537529945373535,0.015763683,2.5081156860452307e-05,,,
0.5180486,,,,,,True,900000,0.0298583984375,0.3896896099223679,-0.005570979276308207,7.811012679897249,-8.455447354912758,540,1.3187024593353271,0.7223480939865112,5.073018550872803,0.015065251,2.5081156860452307e-05,195.75,0.25,-66.49184664999999
0.5180486,145.59,55,704,1278,-28.593231300000003,0.6,901120,,,,,,,,,,,,,,
0.5180486,132.79,56,704,1302,-41.76352746999999,0.6,917504,0.062615966796875,0.3896896099223679,-0.010873357913806104,7.755292349494994,-8.481585413217545,550,1.3259708881378174,0.5958563089370728,5.344806671142578,0.02555795,2.5081156860452307e-05,,,
0.5180486,147.47,57,703,1326,-34.95593942000001,0.54,933888,0.02191162109375,0.3896896099223679,-0.004005743695961428,8.758646321296691,-8.505788615345955,560,1.3319987058639526,0.693464994430542,8.901512145996094,0.014677435,2.5081156860452307e-05,,,
0.5180486,,,,,,True,950000,0.026220703125,0.3896896099223679,-0.006270965751900804,6.809196881763637,-8.532919898629189,570,1.3402674198150635,0.703004002571106,5.329709053039551,0.016965799,2.5081156860452307e-05,183.4,0.3,-40.7746825
0.5180486,143.49,58,702,1352,-33.774703800000005,0.58,950272,,,,,,,,,,,,,,
0.5180486,137.21,59,703,1373,-22.523997010000006,0.63,966656,0.031170654296875,0.3896896099223679,-0.006429416966420831,8.167095986008643,-8.559860150516034,580,1.3470370769500732,0.6088252067565918,4.280598163604736,0.01821586,2.5081156860452307e-05,,,
0.5180486,142.2,60,703,1396,-27.453475800000007,0.58,983040,0.026580810546875,0.3896896099223679,-0.00522550212299393,8.13698499109596,-8.583798842132092,590,1.353118896484375,0.635469913482666,2.807771921157837,0.017170338,2.5081156860452307e-05,,,
0.5180486,138.22,61,704,1417,-36.36607326000001,0.59,999424,0.096044921875,0.3896896099223679,-0.013162789916532348,7.063106581568718,-8.608062875270843,600,1.360494613647461,0.6018962860107422,10.537952423095703,0.032166164,2.5081156860452307e-05,,,
0.5180486,,,,,,True,1000000,0.0564453125,0.3896896099223679,-0.009306641280636541,7.614482702501118,-8.63688097000122,610,1.368838906288147,0.704851508140564,5.51732063293457,0.024942894,2.5081156860452307e-05,149.8,0.45,-31.954888899999997
0.5180486,160.34,62,704,1442,-39.23657193,0.52,1015808,,,,,,,,,,,,,,
