episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
151,-78.811767,250,0,0.10033369,0
152,-84.85685,250,0,0.10033369,0
153,-66.637315,250,0,0.10033369,0
154,-111.72411,250,0,0.10033369,0
155,-31.788811,237,1,0.10033369,1
156,-197.672342,250,0,0.10033369,0
157,-95.555017,250,0,0.10033369,0
158,-94.849524,250,0,0.10033369,0
159,-63.38969,250,0,0.10033369,0
160,-106.29217,250,0,0.10033369,0
161,-74.85681,250,0,0.10033369,0
162,-96.48992,250,0,0.10033369,0
163,25.325338,8,1,0.10033369,1
164,-116.766728,250,0,0.10033369,0
165,-70.960597,250,0,0.10033369,0
166,-71.635276,250,0,0.10033369,0
167,13.513727,42,1,0.10033369,1
168,25.011052,1,1,0.10033369,2
169,17.510988,60,1,0.10033369,3
170,-53.568608,250,0,0.10033369,0
171,22.536417,28,1,0.10033369,1
172,-92.130835,250,0,0.10033369,0
173,-84.475368,250,0,0.10033369,0
174,-86.772947,250,0,0.10033369,0
175,22.257306,10,1,0.10033369,1
176,11.43541,45,1,0.10033369,2
177,-3.377049,162,1,0.10033369,3
178,-124.170484,250,0,0.10033369,0
179,-59.898725,250,0,0.10033369,0
180,-111.327252,250,0,0.10033369,0
181,-17.139821,138,1,0.10033369,1
182,-77.022675,250,0,0.10033369,0
183,-122.704325,250,0,0.10033369,0
184,-62.775704,250,0,0.10033369,0
185,-89.474256,250,0,0.10033369,0
186,-90.173174,250,0,0.10033369,0
187,24.389149,9,1,0.10033369,1
188,-93.784073,250,0,0.10033369,0
189,-103.977979,250,0,0.10033369,0
190,-62.53802,250,0,0.10033369,0
191,-76.001959,250,0,0.10033369,0
192,24.406917,30,1,0.10033369,1
193,-87.108858,250,0,0.10033369,0
194,-136.040209,250,0,0.10033369,0
195,-89.768256,250,0,0.10033369,0
196,21.717106,36,1,0.10033369,1
197,-144.223923,250,0,0.10033369,0
198,23.660756,18,1,0.10033369,1
199,25.62987,9,1,0.10033369,2
200,-99.807701,250,0,0.10033369,0
201,-167.797769,250,0,0.10033369,0
202,-224.989602,250,0,0.10033369,0
203,-166.98595,250,0,0.10033369,0
204,-100.125698,250,0,0.10033369,0
205,-63.509088,250,0,0.10033369,0
206,-143.667388,250,0,0.10033369,0
207,-96.834273,250,0,0.10033369,0
208,-128.322119,250,0,0.10033369,0
209,-114.923517,250,0,0.10033369,0
210,26.387938,7,1,0.10033369,1
211,-63.942718,250,0,0.10033369,0
212,-139.26598,250,0,0.10033369,0
213,-73.153585,250,0,0.10033369,0
214,-85.125364,250,0,0.10033369,0
215,-57.348733,250,0,0.10033369,0
216,-67.268841,250,0,0.10033369,0
217,-96.560188,250,0,0.10033369,0
218,-99.194423,250,0,0.10033369,0
219,-103.358384,250,0,0.10033369,0
220,-61.757446,250,0,0.10033369,0
221,-131.252688,250,0,0.10033369,0
222,-7.678638,199,1,0.10033369,1
223,-153.98198,250,0,0.10033369,0
224,-89.538263,250,0,0.10033369,0
225,20.524226,42,1,0.10033369,1
226,-61.243134,250,0,0.10033369,0
227,-5.210368,169,1,0.10033369,1
228,-136.150401,250,0,0.10033369,0
229,-182.507525,250,0,0.10033369,0
230,24.796519,16,1,0.10033369,1
231,-97.295808,250,0,0.10033369,0
232,-99.804152,250,0,0.10033369,0
233,-72.78355,250,0,0.10033369,0
234,-50.583287,250,0,0.10033369,0
235,-81.387686,250,0,0.10033369,0
236,-2.115523,106,1,0.10033369,1
237,-76.17009,250,0,0.10033369,0
238,-95.373539,250,0,0.10033369,0
239,-88.977446,250,0,0.10033369,0
240,-56.841838,250,0,0.10033369,0
241,-79.613582,250,0,0.10033369,0
242,-101.736254,250,0,0.10033369,0
243,-103.892904,250,0,0.10033369,0
244,-74.115839,250,0,0.10033369,0
245,23.714907,22,1,0.10033369,1
246,-127.761673,250,0,0.10033369,0
247,-97.138228,250,0,0.10033369,0
248,-84.98234,250,0,0.10033369,0
249,-84.909088,250,0,0.10033369,0
250,-15.673718,190,1,0.10033369,1
251,-65.533822,250,0,0.10033369,0
252,-86.613372,250,0,0.10033369,0
253,-62.491439,250,0,0.10033369,0
254,-93.809687,250,0,0.10033369,0
255,-101.318476,250,0,0.10033369,0
256,-77.073192,250,0,0.10033369,0
257,-120.747618,250,0,0.10033369,0
258,-127.815039,250,0,0.10033369,0
259,-3.852913,197,1,0.10033369,1
260,-148.200103,250,0,0.10033369,0
261,-80.605855,250,0,0.10033369,0
262,12.316091,64,1,0.10033369,1
263,-44.030335,250,0,0.10033369,0
264,-47.816126,250,0,0.10033369,0
265,-81.005881,250,0,0.10033369,0
266,-70.155719,250,0,0.10033369,0
267,-76.187818,250,0,0.10033369,0
268,21.778683,27,1,0.10033369,1
269,7.640648,60,1,0.10033369,2
270,-91.783907,250,0,0.10033369,0
271,-43.575132,250,0,0.10033369,0
272,11.955357,78,1,0.10033369,1
273,-65.407937,250,0,0.10033369,0
274,-75.619577,250,0,0.10033369,0
275,-39.670433,250,0,0.10033369,0
276,-137.818577,250,0,0.10033369,0
277,-102.628789,250,0,0.10033369,0
278,-100.822196,250,0,0.10033369,0
279,-53.851384,250,0,0.10033369,0
280,-117.467255,250,0,0.10033369,0
281,-97.98301,250,0,0.10033369,0
282,-79.641648,250,0,0.10033369,0
283,-52.150928,250,0,0.10033369,0
284,-60.275294,250,0,0.10033369,0
285,24.759457,18,1,0.10033369,1
286,-71.675498,250,0,0.10033369,0
287,-72.999691,250,0,0.10033369,0
288,-66.536852,250,0,0.10033369,0
289,-172.865469,250,0,0.10033369,0
290,-74.59576,250,0,0.10033369,0
291,-139.370787,250,0,0.10033369,0
292,-38.237084,250,0,0.10033369,0
293,-56.644251,250,0,0.10033369,0
294,-73.783972,250,0,0.10033369,0
295,-62.997765,250,0,0.10033369,0
296,25.405411,21,1,0.10033369,1
297,-70.095294,250,0,0.10033369,0
298,-47.547403,242,1,0.10033369,1
299,-36.731938,250,0,0.10033369,0
300,-123.567416,250,0,0.10033369,0
301,-95.326975,250,0,0.10033369,0
302,-66.087409,250,0,0.10033369,0
303,-111.841604,250,0,0.10033369,0
304,-147.815137,250,0,0.10033369,0
305,-81.957551,250,0,0.10033369,0
306,-70.939875,250,0,0.10033369,0
307,-49.967835,250,0,0.10033369,0
308,20.441107,26,1,0.10033369,1
309,-44.236452,250,0,0.10033369,0
310,25.294237,1,1,0.10033369,1
311,-45.487866,250,0,0.10033369,0
312,23.965829,22,1,0.10033369,1
313,23.93194,16,1,0.10033369,2
314,-70.58907,250,0,0.10033369,0
315,-104.643197,250,0,0.10033369,0
316,-106.329696,250,0,0.10033369,0
317,-24.037218,179,1,0.10033369,1
318,-122.413699,250,0,0.10033369,0
319,-80.472694,250,0,0.10033369,0
320,-77.115689,250,0,0.10033369,0
321,25.980313,9,1,0.10033369,1
322,-94.375772,250,0,0.10033369,0
323,-67.468434,250,0,0.10033369,0
324,-90.141954,250,0,0.10033369,0
325,13.200566,67,1,0.10033369,1
326,-25.91629,233,1,0.10033369,2
327,-138.537233,250,0,0.10033369,0
328,-150.090466,250,0,0.10033369,0
329,4.368988,101,1,0.10033369,1
330,-133.487958,250,0,0.10033369,0
331,15.214708,56,1,0.10033369,1
332,-2.826489,122,1,0.10033369,2
333,-63.449088,250,0,0.10033369,0
334,-59.391016,250,0,0.10033369,0
335,-47.780338,250,0,0.10033369,0
336,-75.303257,250,0,0.10033369,0
337,21.078647,44,1,0.10033369,1
338,-45.815527,250,0,0.10033369,0
339,22.01132,29,1,0.10033369,1
340,18.52195,56,1,0.10033369,2
341,-68.480017,250,0,0.10033369,0
342,-64.273073,250,0,0.10033369,0
343,-57.158305,250,0,0.10033369,0
344,-85.756432,250,0,0.10033369,0
345,-95.112729,250,0,0.10033369,0
346,-38.698874,250,0,0.10033369,0
347,-51.273469,250,0,0.10033369,0
348,-93.178574,250,0,0.10033369,0
349,-96.27973,250,0,0.10033369,0
350,22.783068,28,1,0.10033369,1
351,25.763855,7,1,0.10033369,2
352,-102.310555,250,0,0.10033369,0
353,21.819871,37,1,0.10033369,1
354,-117.188148,250,0,0.10033369,0
355,-87.009374,250,0,0.10033369,0
356,-42.757336,250,0,0.10033369,0
357,-57.987259,250,0,0.10033369,0
358,-91.66798,250,0,0.10033369,0
359,-85.253377,250,0,0.10033369,0
360,-58.144163,250,0,0.10033369,0
361,-113.493578,250,0,0.10033369,0
362,-109.0895,250,0,0.10033369,0
363,-31.142748,174,1,0.10033369,1
364,-25.252607,231,1,0.10033369,2
365,-59.70834,250,0,0.10033369,0
366,-3.652866,173,1,0.10033369,1
367,15.795034,79,1,0.10033369,2
368,-12.563439,183,1,0.10033369,3
369,25.477097,9,1,0.10033369,4
370,-66.602238,250,0,0.10033369,0
371,-45.927725,250,0,0.10033369,0
372,-91.863878,250,0,0.10033369,0
373,-78.48798,250,0,0.10033369,0
374,-99.640158,250,0,0.10033369,0
375,-66.173216,250,0,0.10033369,0
376,-75.08687,250,0,0.10033369,0
377,-94.436479,250,0,0.10033369,0
378,-75.516697,250,0,0.10033369,0
379,-39.284739,250,0,0.10033369,0
380,8.533668,135,1,0.10033369,1
381,18.848165,48,1,0.10033369,2
382,-52.117448,250,0,0.10033369,0
383,-83.808467,250,0,0.10033369,0
384,-66.16109,250,0,0.10033369,0
385,-5.642847,198,1,0.10033369,1
386,-95.060866,250,0,0.10033369,0
387,-163.247348,250,0,0.10033369,0
388,-1.730237,189,1,0.10033369,1
389,-59.249699,250,0,0.10033369,0
390,-3.40377,124,1,0.10033369,1
391,-53.955177,250,0,0.10033369,0
392,-67.38193,250,0,0.10033369,0
393,20.901495,51,1,0.10033369,1
394,-6.621401,153,1,0.10033369,2
395,-59.770914,250,0,0.10033369,0
396,-10.779491,121,1,0.10033369,1
397,25.110689,9,1,0.10033369,2
398,-92.902301,250,0,0.10033369,0
399,-91.233312,250,0,0.10033369,0
400,25.787227,1,1,0.10033369,1
401,-69.902078,250,0,0.10033369,0
402,17.208563,55,1,0.10033369,1
403,26.053142,9,1,0.10033369,2
404,-61.762233,250,0,0.10033369,0
405,-53.464429,250,0,0.10033369,0
406,-119.934879,250,0,0.10033369,0
407,20.178456,58,1,0.10033369,1
408,-60.213486,250,0,0.10033369,0
409,-22.924648,185,1,0.10033369,1
410,-69.355355,250,0,0.10033369,0
411,21.13203,23,1,0.10033369,1
412,-48.254268,250,0,0.10033369,0
413,25.986226,4,1,0.10033369,1
414,-52.675849,250,0,0.10033369,0
415,25.507473,11,1,0.10033369,1
416,-100.704975,250,0,0.10033369,0
417,-93.491431,250,0,0.10033369,0
418,-89.898037,250,0,0.10033369,0
419,-49.346393,250,0,0.10033369,0
420,-28.114424,250,0,0.10033369,0
421,-1.388467,117,1,0.10033369,1
422,23.553376,27,1,0.10033369,2
423,-62.813732,250,0,0.10033369,0
424,-76.425215,250,0,0.10033369,0
425,21.500803,36,1,0.10033369,1
426,-60.985569,250,0,0.10033369,0
427,-57.007014,250,0,0.10033369,0
428,-72.390721,250,0,0.10033369,0
429,-64.489497,250,0,0.10033369,0
430,-65.889129,250,0,0.10033369,0
431,-20.566252,193,1,0.10033369,1
432,-79.18387,250,0,0.10033369,0
433,-95.260695,250,0,0.10033369,0
434,-78.040939,250,0,0.10033369,0
435,-91.52099,250,0,0.10033369,0
436,-46.976116,250,0,0.10033369,0
437,20.256682,22,1,0.10033369,1
438,-60.340547,250,0,0.10033369,0
439,25.653574,8,1,0.10033369,1
440,-49.861459,250,0,0.10033369,0
441,-81.376167,250,0,0.10033369,0
442,-74.624328,250,0,0.10033369,0
443,-70.254237,250,0,0.10033369,0
444,-65.758896,250,0,0.10033369,0
445,-48.996529,250,0,0.10033369,0
446,14.724909,94,1,0.10033369,1
447,-65.825692,250,0,0.10033369,0
448,-61.369208,250,0,0.10033369,0
449,-42.905882,250,0,0.10033369,0
450,9.348275,111,1,0.10033369,1
451,22.407853,9,1,0.10033369,2
452,-77.560969,250,0,0.10033369,0
453,12.371598,83,1,0.10033369,1
454,23.9639,23,1,0.10033369,2
455,24.801267,17,1,0.10033369,3
456,-68.882333,250,0,0.10033369,0
457,20.084509,34,1,0.10033369,1
458,-30.938452,250,0,0.10033369,0
459,-87.965592,250,0,0.10033369,0
460,-75.947304,250,0,0.10033369,0
461,22.478693,35,1,0.10033369,1
462,-50.204213,250,0,0.10033369,0
463,10.922087,73,1,0.10033369,1
464,-78.391863,250,0,0.10033369,0
465,-54.508442,250,0,0.10033369,0
466,-54.202402,250,0,0.10033369,0
467,-57.847929,250,0,0.10033369,0
468,-66.109224,250,0,0.10033369,0
469,-110.035512,250,0,0.10033369,0
470,23.316698,6,1,0.10033369,1
471,-11.2797,136,1,0.10033369,2
472,-92.403382,250,0,0.10033369,0
473,18.002222,58,1,0.10033369,1
474,-55.974209,250,0,0.10033369,0
475,-69.774624,250,0,0.10033369,0
476,-64.588224,250,0,0.10033369,0
477,-103.441866,250,0,0.10033369,0
478,-68.985149,250,0,0.10033369,0
479,-81.495059,250,0,0.10033369,0
480,-46.370197,250,0,0.10033369,0
481,-119.806631,250,0,0.10033369,0
482,-55.955575,250,0,0.10033369,0
483,9.643882,145,1,0.10033369,1
484,-46.838279,250,0,0.10033369,0
485,-75.254625,250,0,0.10033369,0
486,-70.278181,250,0,0.10033369,0
487,-106.076031,250,0,0.10033369,0
488,-102.169897,250,0,0.10033369,0
489,-139.095522,250,0,0.10033369,0
490,-58.497861,250,0,0.10033369,0
491,25.097837,18,1,0.10033369,1
492,-115.242625,250,0,0.10033369,0
493,-54.28079,250,0,0.10033369,0
494,-71.422745,250,0,0.10033369,0
495,-65.005319,250,0,0.10033369,0
496,17.539738,61,1,0.10033369,1
497,-83.709104,250,0,0.10033369,0
498,-6.915858,184,1,0.10033369,1
499,-51.290842,250,0,0.10033369,0
500,-7.993945,186,1,0.10033369,1
501,25.828585,12,1,0.10033369,2
502,24.822058,11,1,0.10033369,3
503,16.582017,37,1,0.10033369,4
504,-77.341825,250,0,0.10033369,0
505,24.916658,1,1,0.10033369,1
506,-88.19713,250,0,0.10033369,0
507,-84.986406,250,0,0.10033369,0
508,-74.779751,250,0,0.10033369,0
509,2.587581,168,1,0.10033369,1
510,8.76088,98,1,0.10033369,2
511,-88.201518,250,0,0.10033369,0
512,3.184176,145,1,0.10033369,1
513,-68.007768,250,0,0.10033369,0
514,-64.308779,250,0,0.10033369,0
515,22.130542,46,1,0.10033369,1
516,-227.922725,250,0,0.10033369,0
517,-50.326843,250,0,0.10033369,0
518,14.187628,115,1,0.10033369,1
519,-57.055641,250,0,0.10033369,0
520,-59.469135,250,0,0.10033369,0
521,-76.210086,250,0,0.10033369,0
522,-1.861232,161,1,0.10033369,1
523,15.096609,92,1,0.10033369,2
524,-41.724701,250,0,0.10033369,0
525,-6.434893,182,1,0.10033369,1
526,18.527579,23,1,0.10033369,2
527,-54.506705,250,0,0.10033369,0
528,-68.485944,250,0,0.10033369,0
529,23.32709,31,1,0.10033369,1
530,13.282263,124,1,0.10033369,2
531,-58.200654,250,0,0.10033369,0
532,-59.275362,250,0,0.10033369,0
533,6.562474,116,1,0.10033369,1
534,-50.782022,250,0,0.10033369,0
535,-46.02214,250,0,0.10033369,0
536,-16.02065,228,1,0.10033369,1
537,-68.74805,250,0,0.10033369,0
538,-59.665967,250,0,0.10033369,0
539,-131.650306,250,0,0.10033369,0
540,-15.746338,196,1,0.10033369,1
541,-48.951768,250,0,0.10033369,0
542,-78.22559,250,0,0.10033369,0
543,25.503877,8,1,0.10033369,1
544,-84.539405,250,0,0.10033369,0
545,-61.619305,250,0,0.10033369,0
546,-56.652499,250,0,0.10033369,0
547,25.322337,9,1,0.10033369,1
548,-104.010795,250,0,0.10033369,0
549,-71.735521,250,0,0.10033369,0
550,-75.668666,250,0,0.10033369,0
551,-72.609627,250,0,0.10033369,0
552,-69.395792,250,0,0.10033369,0
553,18.702987,60,1,0.10033369,1
554,13.392825,65,1,0.10033369,2
555,25.38821,5,1,0.10033369,3
556,22.330469,41,1,0.10033369,4
557,-103.777577,250,0,0.10033369,0
558,-57.335068,250,0,0.10033369,0
559,-71.847919,250,0,0.10033369,0
560,-102.130807,250,0,0.10033369,0
561,-66.227968,250,0,0.10033369,0
562,-2.939611,153,1,0.10033369,1
563,-42.831256,250,0,0.10033369,0
564,-57.795016,250,0,0.10033369,0
565,5.304671,90,1,0.10033369,1
566,25.261066,6,1,0.10033369,2
567,-51.3529,250,0,0.10033369,0
568,-53.791169,250,0,0.10033369,0
569,-55.688118,250,0,0.10033369,0
570,-80.548126,250,0,0.10033369,0
571,-54.916655,250,0,0.10033369,0
572,-57.900286,250,0,0.10033369,0
573,-61.532133,250,0,0.10033369,0
574,-4.734547,191,1,0.10033369,1
575,-68.392641,250,0,0.10033369,0
576,-90.185955,250,0,0.10033369,0
577,-77.308033,250,0,0.10033369,0
578,-77.817146,250,0,0.10033369,0
579,24.877013,23,1,0.10033369,1
580,-37.268015,250,0,0.10033369,0
581,-49.763599,250,0,0.10033369,0
582,-64.799737,250,0,0.10033369,0
583,-20.476892,161,1,0.10033369,1
584,23.953006,4,1,0.10033369,2
585,-49.490866,250,0,0.10033369,0
586,-51.517123,250,0,0.10033369,0
587,21.46677,53,1,0.10033369,1
588,-54.027207,250,0,0.10033369,0
589,-74.758691,250,0,0.10033369,0
590,18.539144,54,1,0.10033369,1
591,16.710359,82,1,0.10033369,2
592,-53.307236,250,0,0.10033369,0
593,4.770371,109,1,0.10033369,1
594,-64.868649,250,0,0.10033369,0
595,-57.941086,250,0,0.10033369,0
596,25.277083,6,1,0.10033369,1
597,-58.679149,250,0,0.10033369,0
598,-58.80647,250,0,0.10033369,0
599,25.235572,7,1,0.10033369,1
600,-67.148631,250,0,0.10033369,0
601,-0.630831,166,1,0.10033369,1
602,-123.018293,250,0,0.10033369,0
603,-51.420725,250,0,0.10033369,0
604,-80.479721,250,0,0.10033369,0
605,-48.739983,250,0,0.10033369,0
606,-120.046482,250,0,0.10033369,0
607,-74.457076,250,0,0.10033369,0
608,-46.304664,250,0,0.10033369,0
609,-46.590639,250,0,0.10033369,0
610,-2.581729,121,1,0.10033369,1
611,-44.281654,250,0,0.10033369,0
612,15.209363,67,1,0.10033369,1
613,-125.999495,250,0,0.10033369,0
614,-68.637139,250,0,0.10033369,0
615,-76.197135,250,0,0.10033369,0
616,25.270811,3,1,0.10033369,1
617,26.265784,5,1,0.10033369,2
618,-43.918807,250,0,0.10033369,0
619,17.047976,40,1,0.10033369,1
620,21.306739,24,1,0.10033369,2
621,-81.622082,250,0,0.10033369,0
622,-51.793871,250,0,0.10033369,0
623,-43.996164,250,0,0.10033369,0
624,-51.805492,250,0,0.10033369,0
625,-11.060237,170,1,0.10033369,1
626,-80.291232,250,0,0.10033369,0
627,25.142797,1,1,0.10033369,1
628,25.195897,13,1,0.10033369,2
629,-63.417269,250,0,0.10033369,0
630,-157.76297,250,0,0.10033369,0
631,-70.865661,250,0,0.10033369,0
632,15.84957,81,1,0.10033369,1
633,-50.460054,250,0,0.10033369,0
634,-66.215886,250,0,0.10033369,0
635,-28.601992,250,0,0.10033369,0
636,-39.546432,250,0,0.10033369,0
637,18.386231,56,1,0.10033369,1
638,-45.955306,250,0,0.10033369,0
639,-54.426244,250,0,0.10033369,0
640,1.334081,136,1,0.10033369,1
641,-86.826398,250,0,0.10033369,0
642,-76.572789,250,0,0.10033369,0
643,-5.066037,209,1,0.10033369,1
644,-72.231713,250,0,0.10033369,0
645,-118.755662,250,0,0.10033369,0
646,-43.953528,250,0,0.10033369,0
647,-54.629611,250,0,0.10033369,0
648,-1.774388,188,1,0.10033369,1
649,25.856572,5,1,0.10033369,2
650,-54.993715,250,0,0.10033369,0
651,-78.391187,250,0,0.10033369,0
652,23.483422,30,1,0.10033369,1
653,25.724126,4,1,0.10033369,2
654,-46.173253,250,0,0.10033369,0
655,-80.318072,250,0,0.10033369,0
656,-47.805329,250,0,0.10033369,0
657,-59.266831,250,0,0.10033369,0
658,20.073337,37,1,0.10033369,1
659,-52.241698,250,0,0.10033369,0
660,-4.304761,171,1,0.10033369,1
661,-49.56122,250,0,0.10033369,0
662,-42.361777,250,0,0.10033369,0
663,-7.27795,219,1,0.10033369,1
664,-36.041458,250,0,0.10033369,0
665,-75.50377,250,0,0.10033369,0
666,20.597047,44,1,0.10033369,1
667,-9.486526,168,1,0.10033369,2
668,6.545221,146,1,0.10033369,3
669,-16.093162,169,1,0.10033369,4
670,-87.462288,250,0,0.10033369,0
671,10.414742,124,1,0.10033369,1
672,-117.451886,250,0,0.10033369,0
673,25.392708,1,1,0.10033369,1
674,-51.571504,250,0,0.10033369,0
675,-41.684264,250,0,0.10033369,0
676,-55.416601,250,0,0.10033369,0
677,-50.062155,250,0,0.10033369,0
678,-35.892287,250,0,0.10033369,0
679,-47.241293,250,0,0.10033369,0
680,-54.498754,250,0,0.10033369,0
681,-64.207016,250,0,0.10033369,0
682,-58.394834,250,0,0.10033369,0
683,25.260148,1,1,0.10033369,1
684,21.369736,28,1,0.10033369,2
685,-43.375008,250,0,0.10033369,0
686,-11.833666,185,1,0.10033369,1
687,10.254625,83,1,0.10033369,2
688,24.870717,14,1,0.10033369,3
689,-76.817436,250,0,0.10033369,0
690,-62.275448,250,0,0.10033369,0
691,-11.692715,212,1,0.10033369,1
692,20.575519,45,1,0.10033369,2
693,-48.433881,250,0,0.10033369,0
694,-59.65057,250,0,0.10033369,0
695,-62.977123,250,0,0.10033369,0
696,-41.733192,250,0,0.10033369,0
697,-55.977517,250,0,0.10033369,0
698,-70.364419,250,0,0.10033369,0
699,5.802044,153,1,0.10033369,1
700,24.786732,21,1,0.10033369,2
701,-47.015101,250,0,0.10033369,0
702,23.681573,23,1,0.10033369,1
703,-66.507715,250,0,0.10033369,0
