time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/learning_rate,time/total_timesteps,train/ent_coef,rollout/success_rate,rollout/ep_len_mean,rollout/ep_rew_mean,curriculum/radius,eval/success_rate,eval/mean_reward,eval/mean_ep_length
174,128,0.5616609007120132,1672,-52.89721870422363,-2.1981584429740906,153,0.0001569639638866114,26872,0.7694081515073776,0.26,200.21,-79.93657387000002,0.10360972,,,
174,132,1.2611307874321938,1740,-54.02174377441406,-2.2899966835975647,159,0.0001569639638866114,27920,0.7612278908491135,0.23,206.11,-83.79007747,0.10360972,,,
175,136,0.6152782812714577,1772,-54.61030673980713,-2.3318898677825928,162,0.0001569639638866114,28448,0.7574093490839005,0.24,204.56,-83.41413263,0.10360972,,,
175,140,1.4026385322213173,1804,-55.099074363708496,-2.368170142173767,164,0.0001569639638866114,28968,0.7536095678806305,0.25,201.72,-82.36855769,0.10360972,,,
176,144,1.048851378262043,1876,-56.33535575866699,-2.465185284614563,170,0.0001569639638866114,30104,0.7451368272304535,0.24,203.77,-84.24426557999999,0.10360972,,,
177,148,1.4976040795445442,1920,-56.883591651916504,-2.5169730186462402,174,0.0001569639638866114,30848,0.7400079816579819,0.25,201.93,-83.59022231,0.10360972,,,
177,152,0.8480283543467522,1964,-57.629228591918945,-2.575728178024292,178,0.0001569639638866114,31528,0.7349159419536591,0.26,200.83,-82.05997151,0.10360972,,,
177,156,1.8218785747885704,2000,-58.11648082733154,-2.6247142553329468,180,0.0001569639638866114,32104,0.7307747006416321,0.28,197.24,-78.68052753,0.10360972,,,
178,160,0.7776240184903145,2052,-58.908440589904785,-2.699056625366211,184,0.0001569639638866114,32944,0.724835067987442,0.29,195.68,-77.4766396,0.10360972,,,
178,164,1.710479512810707,2116,-59.78481674194336,-2.777549088001251,190,0.0001569639638866114,33960,0.7175899147987366,0.29,195.68,-76.9314169,0.10360972,,,
178,168,1.510854423046112,2172,-60.65001583099365,-2.847554624080658,195,0.0001569639638866114,34872,0.7113105058670044,0.3,193.37,-75.76178918000001,0.10360972,,,
178,172,1.8091009706258774,2180,-60.65373706817627,-2.8625155091285706,195,0.0001569639638866114,34952,0.7104189246892929,0.32,189.43,-73.24738755999999,0.10360972,,,
178,176,1.8391169309616089,2240,-61.36092948913574,-2.9393741488456726,201,0.0001569639638866114,35936,0.7037641555070877,0.33,188.88,-70.20303512,0.10360972,,,
178,180,2.032284840941429,2304,-62.12860584259033,-3.02109432220459,207,0.0001569639638866114,36952,0.6967348903417587,0.31,192.19,-71.01086376,0.10360972,,,
177,184,1.3866748437285423,2344,-62.640785217285156,-3.06599223613739,212,0.0001569639638866114,37600,0.6923767328262329,0.31,191.96,-70.54980304,0.10360972,,,
176,188,0.9594290107488632,2428,-63.33885192871094,-3.1895299553871155,220,0.0001569639638866114,38944,0.6833188533782959,0.31,191.96,-69.67381841,0.10360972,,,
176,192,1.0257110893726349,2464,-63.78789520263672,-3.2305108308792114,223,0.0001569639638866114,39528,0.6794720441102982,0.31,191.69,-69.32652249999998,0.10360972,,,
176,196,0.34999244660139084,2500,-64.22904014587402,-3.2801201343536377,226,0.0001569639638866114,40112,0.6756449043750763,0.31,192.39,-69.93271319,0.10360972,,,
176,200,0.9793235957622528,2572,-64.70579528808594,-3.373278021812439,233,0.0001569639638866114,41240,0.6680625081062317,0.3,193.78,-70.57295599,0.10360972,,,
176,204,1.0966222286224365,2624,-65.21366119384766,-3.4454166889190674,238,0.0001569639638866114,42112,0.6626338362693787,0.29,196.11,-71.23772034000001,0.10360972,,,
177,208,3.5367283150553703,2676,-65.58034706115723,-3.510863423347473,242,0.0001569639638866114,42944,0.6572539806365967,0.28,199.55,-72.10194223,0.10360972,,,
177,212,0.3863796964287758,2740,-66.21771621704102,-3.586585223674774,247,0.0001569639638866114,43936,0.6506926268339157,0.28,199.55,-71.50032768000001,0.10360972,,,
177,216,2.4813035130500793,2804,-66.42854499816895,-3.6779990196228027,253,0.0001569639638866114,44944,0.6442012339830399,0.27,201.1,-73.34935120000002,0.10360972,,,
177,220,2.749115042388439,2836,-66.7778091430664,-3.7196947932243347,255,0.0001569639638866114,45448,0.6409780383110046,0.27,199.09,-72.44367262,0.10360972,,,
178,224,0.375246100127697,2880,-67.2498779296875,-3.772125542163849,259,0.0001569639638866114,46200,0.6365698873996735,0.28,196.67,-70.91346925,0.10360972,,,
178,228,2.1155660152435303,2928,-67.32088470458984,-3.8347935676574707,263,0.0001569639638866114,46944,0.631799578666687,0.26,201.71,-73.00614045999998,0.10360972,,,
178,232,3.039309501647949,2988,-67.77629280090332,-3.903856575489044,267,0.0001569639638866114,47936,0.6258869171142578,0.26,201.71,-71.20058656,0.10360972,,,
178,236,1.70458422601223,3024,-67.80325317382812,-3.9597781896591187,271,0.0001569639638866114,48496,0.6223659515380859,0.26,202.12,-70.25766155000001,0.10360972,,,
178,240,1.1823687180876732,3064,-68.0538387298584,-3.9979169964790344,275,0.0001569639638866114,49096,0.6184772998094559,0.27,201.21,-68.78205761,0.10360972,,,
,,5.258816063404083,3120,-68.13212966918945,-4.079259037971497,,0.0001569639638866114,50000,0.6130771487951279,False,,,0.10360972,0.0,-195.65607475,250.0
174,244,3.6955607682466507,3144,-68.59283638000488,-4.115468502044678,288,0.0001569639638866114,50424,0.6107744425535202,0.27,202.64,-68.92355292,0.10360972,,,
175,248,4.599261403083801,3188,-68.55401420593262,-4.1735639572143555,291,0.0001569639638866114,51096,0.6065793633460999,0.26,204.48,-70.24531114999999,0.10360972,,,
175,252,2.156623311340809,3264,-68.90994453430176,-4.266932368278503,297,0.0001569639638866114,52328,0.5993991494178772,0.26,203.22,-69.1056485,0.10360972,,,
176,256,3.9513582661747932,3304,-69.08026885986328,-4.317382454872131,300,0.0001569639638866114,52944,0.5956548899412155,0.24,206.81,-71.19191550999999,0.10360972,,,
176,260,2.0731303617358208,3344,-69.15605354309082,-4.374143600463867,303,0.0001569639638866114,53592,0.5919378995895386,0.23,208.13,-71.63920265,0.10360972,,,
177,264,0.35458559542894363,3400,-69.33842468261719,-4.440770983695984,307,0.0001569639638866114,54496,0.5867653638124466,0.23,208.13,-71.31712135999999,0.10360972,,,
177,268,1.2405194714665413,3448,-69.37511253356934,-4.50821590423584,312,0.0001569639638866114,55264,0.582369863986969,0.24,206.6,-70.28466071000001,0.10360972,,,
176,272,2.0321148931980133,3480,-69.5140209197998,-4.555607438087463,315,0.0001569639638866114,55752,0.5794582366943359,0.23,206.5,-71.33843136,0.10360972,,,
177,276,0.37718290090560913,3528,-69.65657234191895,-4.608315467834473,319,0.0001569639638866114,56528,0.5751175284385681,0.22,206.95,-71.40008464,0.10360972,,,
176,280,3.787855565547943,3572,-69.63347244262695,-4.6733386516571045,323,0.0001569639638866114,57264,0.5711669325828552,0.24,202.66,-69.72924884000001,0.10360972,,,
177,284,1.1467144563794136,3636,-69.71506309509277,-4.754772782325745,329,0.0001569639638866114,58272,0.5654667317867279,0.24,203.28,-69.07373809999999,0.10360972,,,
176,288,1.1835507676005363,3688,-69.86135864257812,-4.822246074676514,333,0.0001569639638866114,59096,0.560881033539772,0.24,203.28,-66.47631109,0.10360972,,,
177,292,1.273023597896099,3720,-69.84175109863281,-4.858827233314514,336,0.0001569639638866114,59592,0.5580766797065735,0.25,202.31,-65.99236934000001,0.10360972,,,
177,296,1.2582747265696526,3776,-70.02283477783203,-4.926988005638123,340,0.0001569639638866114,60544,0.553203284740448,0.25,201.66,-65.50184336000001,0.10360972,,,
178,300,2.8469472974538803,3844,-69.95644187927246,-5.016649603843689,345,0.0001569639638866114,61576,0.5473471432924271,0.24,203.27,-65.47295627,0.10360972,,,
178,304,1.167822003364563,3864,-70.13111305236816,-5.049606800079346,347,0.0001569639638866114,61944,0.5456357151269913,0.26,201.32,-62.371243689999986,0.10360972,,,
178,308,4.284347414970398,3948,-69.87088203430176,-5.149187803268433,355,0.0001569639638866114,63280,0.5385042279958725,0.25,202.94,-62.99269099999999,0.10360972,,,
177,312,4.71266432851553,3968,-70.00445365905762,-5.170708060264587,358,0.0001569639638866114,63616,0.5368216633796692,0.27,200.27,-60.99890941,0.10360972,,,
177,316,1.2128197327256203,4028,-70.20967864990234,-5.255943059921265,363,0.0001569639638866114,64544,0.5318017452955246,0.28,197.96,-58.54336338000001,0.10360972,,,
177,320,4.470544882118702,4072,-69.93973922729492,-5.322614789009094,367,0.0001569639638866114,65280,0.528148740530014,0.28,198.08,-57.654619999999994,0.10360972,,,
177,324,2.8192950934171677,4116,-69.95577049255371,-5.378796458244324,371,0.0001569639638866114,65936,0.5245220065116882,0.27,200.5,-58.427704739999996,0.10360972,,,
177,328,2.0715186148881912,4188,-69.87715721130371,-5.456289172172546,377,0.0001569639638866114,67128,0.5186460763216019,0.28,200.24,-56.91139723000001,0.10360972,,,
177,332,1.9719721674919128,4220,-69.83765983581543,-5.4864842891693115,380,0.0001569639638866114,67640,0.5160569995641708,0.29,197.77,-57.49911779000001,0.10360972,,,
177,336,1.3092617988586426,4256,-69.93452835083008,-5.551787972450256,383,0.0001569639638866114,68176,0.5131627470254898,0.29,197.53,-56.203182850000005,0.10360972,,,
177,340,1.976254552602768,4320,-69.69103813171387,-5.630866885185242,388,0.0001569639638866114,69192,0.5080477595329285,0.29,199.79,-57.47020032,0.10360972,,,
178,344,3.0291610062122345,4352,-69.74002456665039,-5.65864896774292,391,0.0001569639638866114,69744,0.5055103898048401,0.29,198.0,-56.02141297000001,0.10360972,,,
178,348,1.2292459607124329,4392,-69.69504928588867,-5.7288618087768555,394,0.0001569639638866114,70352,0.5023564994335175,0.31,194.76,-53.49516272000001,0.10360972,,,
179,352,1.2110524326562881,4472,-69.52713394165039,-5.833449959754944,400,0.0001569639638866114,71640,0.4961042180657387,0.31,195.12,-53.62831755,0.10360972,,,
179,356,1.1742113530635834,4516,-69.41523742675781,-5.878303289413452,403,0.0001569639638866114,72352,0.4927010014653206,0.31,195.12,-52.226487189999986,0.10360972,,,
179,360,2.239533133804798,4576,-69.09771919250488,-5.944461464881897,408,0.0001569639638866114,73320,0.48809295892715454,0.31,196.37,-51.91492504000001,0.10360972,,,
180,364,1.9963514730334282,4640,-68.99467849731445,-6.046144485473633,412,0.0001569639638866114,74352,0.4832303673028946,0.32,196.02,-49.89571812000001,0.10360972,,,
180,368,2.150098741054535,4700,-68.87769317626953,-6.119422197341919,417,0.0001569639638866114,75320,0.4787129759788513,0.3,199.86,-51.14334667000001,0.10360972,,,
180,372,2.061725154519081,4740,-68.91453552246094,-6.18074643611908,420,0.0001569639638866114,75968,0.4757261276245117,0.29,201.8,-50.54947281999999,0.10360972,,,
181,376,2.034418322145939,4828,-68.5087833404541,-6.286343097686768,426,0.0001569639638866114,77320,0.4692181274294853,0.28,204.29,-51.14986744,0.10360972,,,
181,380,1.9101555049419403,4868,-68.36864280700684,-6.338813900947571,430,0.0001569639638866114,77968,0.4662892371416092,0.26,208.58,-51.80829544,0.10360972,,,
181,384,2.771644912660122,4940,-68.17376899719238,-6.418467164039612,435,0.0001569639638866114,79152,0.4610668122768402,0.26,209.17,-51.18155138000001,0.10360972,,,
182,388,1.8819064050912857,4988,-67.95501327514648,-6.488558292388916,438,0.0001569639638866114,79880,0.4576168581843376,0.26,209.17,-52.02622478999999,0.10360972,,,
182,392,3.6772098764777184,5044,-67.79161834716797,-6.55568540096283,443,0.0001569639638866114,80808,0.4536261186003685,0.25,210.11,-50.77007471999998,0.10360972,,,
182,396,1.9893902018666267,5084,-67.66288948059082,-6.610101342201233,446,0.0001569639638866114,81464,0.4507935494184494,0.25,211.96,-50.188117059999996,0.10360972,,,
183,400,1.197360098361969,5168,-67.34273338317871,-6.71333122253418,452,0.0001569639638866114,82808,0.44490719586610794,0.25,211.96,-48.98800924000001,0.10360972,,,
183,404,1.8546124026179314,5200,-67.19407653808594,-6.760445475578308,454,0.0001569639638866114,83328,0.442685604095459,0.25,211.59,-49.59735573,0.10360972,,,
183,408,1.0765720456838608,5280,-66.82513618469238,-6.859168171882629,460,0.0001569639638866114,84608,0.43717943876981735,0.24,213.82,-50.72763452,0.10360972,,,
183,412,2.75799398124218,5328,-66.7280158996582,-6.909995913505554,464,0.0001569639638866114,85328,0.433909073472023,0.22,216.49,-52.73292609999999,0.10360972,,,
184,416,0.30271191895008087,5396,-66.40775489807129,-7.013184070587158,469,0.0001569639638866114,86424,0.42932259291410446,0.22,216.51,-52.73791379,0.10360972,,,
184,420,3.276018440723419,5448,-66.23085975646973,-7.0687336921691895,473,0.0001569639638866114,87296,0.42584556341171265,0.21,218.37,-53.00448732999999,0.10360972,,,
184,424,3.774309992790222,5476,-65.94317626953125,-7.113453388214111,475,0.0001569639638866114,87744,0.42398571223020554,0.21,218.37,-52.36226074,0.10360972,,,
184,428,1.6675703525543213,5576,-65.6854133605957,-7.21537184715271,482,0.0001569639638866114,89296,0.41741104423999786,0.19,220.76,-53.01536150999999,0.10360972,,,
185,432,0.9655704572796822,5604,-65.55185508728027,-7.248674154281616,485,0.0001569639638866114,89744,0.41558799147605896,0.18,223.23,-51.98587104,0.10360972,,,
185,436,4.708341896533966,5680,-64.99697494506836,-7.3653799295425415,490,0.0001569639638866114,90952,0.410681389272213,0.18,222.52,-51.815884679999996,0.10360972,,,
185,440,0.2983567342162132,5712,-64.99360275268555,-7.3850167989730835,492,0.0001569639638866114,91464,0.40863311290740967,0.16,224.47,-53.13289263000001,0.10360972,,,
185,444,0.928849384188652,5748,-64.8330020904541,-7.458195328712463,495,0.0001569639638866114,92072,0.4063399210572243,0.17,222.72,-51.91329624,0.10360972,,,
185,448,0.9911294281482697,5804,-64.47647094726562,-7.5120521783828735,499,0.0001569639638866114,92952,0.4027962312102318,0.17,222.92,-50.922488560000005,0.10360972,,,
185,452,2.2145084366202354,5832,-64.37254905700684,-7.541323184967041,502,0.0001569639638866114,93416,0.4010373279452324,0.18,220.44,-49.87613146999999,0.10360972,,,
185,456,2.3066567182540894,5884,-63.99231719970703,-7.614583134651184,506,0.0001569639638866114,94248,0.39779289811849594,0.2,215.9,-48.54807753000001,0.10360972,,,
185,460,2.5565505400300026,5924,-63.80700397491455,-7.686234474182129,510,0.0001569639638866114,94864,0.39531415700912476,0.21,212.6,-47.116133399999995,0.10360972,,,
185,464,2.8150426745414734,5948,-63.587236404418945,-7.663793087005615,512,0.0001569639638866114,95296,0.39383426308631897,0.21,210.5,-46.66228697999999,0.10360972,,,
186,468,3.028140388429165,6008,-63.32917308807373,-7.776257276535034,517,0.0001569639638866114,96248,0.3901623263955116,0.22,208.27,-45.12279542,0.10360972,,,
186,472,3.2247695475816727,6048,-63.187904357910156,-7.824601411819458,520,0.0001569639638866114,96864,0.38773050904273987,0.23,207.9,-44.1304252,0.10360972,,,
186,476,3.46134502440691,6108,-62.80757427215576,-7.8840203285217285,524,0.0001569639638866114,97840,0.38411378860473633,0.23,207.9,-43.85725827000001,0.10360972,,,
186,480,2.071492202579975,6148,-62.553266525268555,-7.929619908332825,527,0.0001569639638866114,98440,0.38172370940446854,0.26,204.99,-43.02132629,0.10360972,,,
186,484,0.9705001786351204,6212,-62.41754722595215,-8.025009393692017,532,0.0001569639638866114,99512,0.3779270201921463,0.26,205.92,-43.926266770000005,0.10360972,,,
,,1.9377396926283836,6244,-62.233981132507324,-8.080791711807251,,0.0001569639638866114,100000,0.376042477786541,,,,,0.15,-82.00273335,222.85
185,488,2.074160546064377,6272,-61.97359275817871,-8.098752737045288,542,0.0001569639638866114,100440,0.37440086901187897,0.27,205.89,-43.11599283999999,0.10360972,,,
185,492,1.479288674890995,6336,-61.58530330657959,-8.16686487197876,547,0.0001569639638866114,101496,0.37067318707704544,0.27,207.27,-43.269764779999996,0.10360972,,,
185,496,3.2337792962789536,6384,-61.28371620178223,-8.22714614868164,551,0.0001569639638866114,102248,0.36790309846401215,0.28,203.29,-42.51594942,0.10360972,,,
185,500,0.9816447049379349,6416,-61.4148588180542,-8.273125410079956,553,0.0001569639638866114,102768,0.36606962233781815,0.29,201.2,-42.023899119999996,0.10360972,,,
185,504,1.8292692825198174,6480,-61.01572322845459,-8.356158256530762,558,0.0001569639638866114,103792,0.362429641187191,0.27,203.52,-42.6562437,0.10360972,,,
185,508,2.47083543241024,6536,-60.70418930053711,-8.402719497680664,562,0.0001569639638866114,104672,0.3592699393630028,0.28,201.12,-40.93853680000001,0.10360972,,,
186,512,2.9413609579205513,6588,-60.258562088012695,-8.486236810684204,566,0.0001569639638866114,105512,0.35636156052351,0.29,198.76,-39.27521358999999,0.10360972,,,
186,516,0.24879631027579308,6636,-60.15402793884277,-8.554258108139038,569,0.0001569639638866114,106248,0.35369835048913956,0.29,199.14,-38.82873708,0.10360972,,,
186,520,1.3021553009748459,6680,-59.703073501586914,-8.607643604278564,573,0.0001569639638866114,106952,0.35127469152212143,0.28,201.62,-40.25614449,0.10360972,,,
186,524,1.5869328826665878,6736,-59.45523738861084,-8.663824319839478,577,0.0001569639638866114,107896,0.3482162207365036,0.3,198.8,-38.610374,0.10360972,,,
187,528,2.4305047392845154,6784,-59.19459819793701,-8.73048996925354,581,0.0001569639638866114,108672,0.3456145450472832,0.31,196.57,-38.346939500000005,0.10360972,,,
187,532,0.6698829419910908,6804,-59.022993087768555,-8.726436376571655,582,0.0001569639638866114,108952,0.3445369601249695,0.33,193.57,-37.13243333,0.10360972,,,
187,536,2.3900186866521835,6896,-58.51169395446777,-8.861104965209961,589,0.0001569639638866114,110464,0.33962642401456833,0.33,194.56,-37.092312109999995,0.10360972,,,
187,540,1.7224908024072647,6928,-58.27929401397705,-8.894629001617432,591,0.0001569639638866114,110952,0.3379342555999756,0.32,195.76,-36.195709599999994,0.10360972,,,
187,544,1.6594688668847084,6944,-58.316630363464355,-8.944699048995972,593,0.0001569639638866114,111216,0.33709146082401276,0.33,193.26,-35.45803649,0.10360972,,,
187,548,0.7612582668662071,7048,-57.66725254058838,-9.042473793029785,600,0.0001569639638866114,112880,0.3316611796617508,0.32,196.01,-36.34617019,0.10360972,,,
187,552,1.4915256164968014,7056,-57.65060329437256,-9.071986675262451,601,0.0001569639638866114,112992,0.3312476947903633,0.32,195.62,-35.98724286,0.10360972,,,
187,556,2.9118862003087997,7068,-57.54205894470215,-9.070610046386719,602,0.0001569639638866114,113216,0.3306279331445694,0.32,196.12,-35.93838083,0.10360972,,,
188,560,0.726348452270031,7160,-56.95142841339111,-9.175420999526978,609,0.0001569639638866114,114672,0.3259100764989853,0.32,197.27,-36.05135449,0.10360972,,,
188,564,2.1195293851196766,7188,-56.960866928100586,-9.217952966690063,611,0.0001569639638866114,115120,0.3244855999946594,0.31,199.72,-37.53945634,0.10360972,,,
188,568,1.5984654277563095,7240,-56.57077980041504,-9.30276107788086,615,0.0001569639638866114,115936,0.3218602165579796,0.32,197.6,-37.05359622,0.10360972,,,
188,572,0.9558907523751259,7296,-56.25307655334473,-9.372540473937988,619,0.0001569639638866114,116840,0.3190542310476303,0.32,197.32,-36.99633317999999,0.10360972,,,
188,576,1.6149630844593048,7320,-56.01908779144287,-9.403626203536987,621,0.0001569639638866114,117200,0.31786077469587326,0.34,195.14,-35.89906019000001,0.10360972,,,
188,580,2.07870127633214,7420,-55.505706787109375,-9.522958040237427,628,0.0001569639638866114,118840,0.3129330649971962,0.31,198.05,-36.79556137,0.10360972,,,
188,584,1.118440430611372,7440,-55.4728307723999,-9.571913003921509,630,0.0001569639638866114,119120,0.31195663660764694,0.31,195.75,-35.963646000000004,0.10360972,,,
189,588,2.284089185297489,7480,-55.1132755279541,-9.617270946502686,633,0.0001569639638866114,119808,0.3100097179412842,0.32,191.36,-34.27902204,0.10360972,,,
189,592,1.369952343404293,7548,-54.625210762023926,-9.725162029266357,638,0.0001569639638866114,120840,0.30673080682754517,0.32,190.62,-34.38553795999999,0.10360972,,,
189,596,1.3383891060948372,7564,-54.662156105041504,-9.727648735046387,639,0.0001569639638866114,121120,0.3059636130928993,0.31,192.77,-34.81055326,0.10360972,,,
189,600,0.9409670457243919,7608,-54.44245719909668,-9.779370546340942,642,0.0001569639638866114,121808,0.30386603623628616,0.32,190.41,-34.1609744,0.10360972,,,
189,604,0.8370355553925037,7644,-54.179654121398926,-9.82799220085144,645,0.0001569639638866114,122392,0.30216073989868164,0.35,185.9,-32.45363095,0.10360972,,,
189,608,0.5444610416889191,7688,-54.01619529724121,-9.846127033233643,649,0.0001569639638866114,123104,0.30009086430072784,0.36,184.19,-31.61585783,0.10360972,,,
189,612,1.734966155141592,7752,-53.535539627075195,-9.915690660476685,654,0.0001569639638866114,124112,0.2971070185303688,0.35,186.55,-31.65081781,0.10360972,,,
189,616,2.4407884776592255,7780,-53.284451484680176,-9.971788167953491,656,0.0001569639638866114,124608,0.29581359773874283,0.36,185.65,-30.863285389999998,0.10360972,,,
189,620,0.1981465220451355,7816,-53.2399845123291,-10.009185552597046,659,0.0001569639638866114,125168,0.2941565066576004,0.38,182.62,-29.08284401,0.10360972,,,
189,624,1.8719961941242218,7884,-52.82007312774658,-10.126848697662354,664,0.0001569639638866114,126240,0.29104332625865936,0.39,182.41,-28.731860100000002,0.10360972,,,
189,628,2.0616352930665016,7928,-52.495506286621094,-10.18340277671814,669,0.0001569639638866114,126960,0.2890450954437256,0.39,182.32,-28.2248635,0.10360972,,,
189,632,1.1640459708869457,7952,-52.39308166503906,-10.209779739379883,671,0.0001569639638866114,127336,0.28796058148145676,0.38,182.93,-27.92080491,0.10360972,,,
189,636,1.6830604746937752,7980,-52.24690914154053,-10.21416163444519,673,0.0001569639638866114,127808,0.2867024838924408,0.41,176.27,-26.019210980000004,0.15541458,,,
189,640,1.339614488184452,8016,-51.95745849609375,-10.247578144073486,676,0.0001569639638866114,128384,0.2850927487015724,0.43,171.69,-24.722532689999998,0.15541458,,,
189,644,1.4206664860248566,8068,-51.68591022491455,-10.348184585571289,679,0.0001569639638866114,129168,0.2827824577689171,0.42,177.59,-26.334651069999996,0.15541458,,,
190,648,2.0021155402064323,8120,-51.34689903259277,-10.420845746994019,683,0.0001569639638866114,130032,0.28049150109291077,0.43,174.89,-25.13047447,0.15541458,,,
190,652,2.0018453150987625,8152,-51.192893981933594,-10.453777313232422,686,0.0001569639638866114,130520,0.2790917456150055,0.43,176.25,-24.878536920000002,0.15541458,,,
