#{"t_start": 1749250855.2515876, "env_id": "None"}
r,l,t
2050.661052,250,315.872705
1475.427797,129,319.552888
1819.296412,250,322.49948
2745.634862,250,324.945602
1399.59263,250,327.050827
1821.378891,250,329.243063
1135.876755,250,332.699168
2641.148534,250,335.388
1421.809169,250,338.441456
952.753603,63,339.094395
1988.06267,250,343.063116
2995.563269,250,345.098227
194.042006,7,345.165232
1892.882931,250,348.936855
2001.883534,250,352.323815
1476.867951,250,357.925498
2639.286788,250,361.860075
1433.793768,250,365.98803
2147.000103,250,369.359539
1070.231887,250,372.460249
1963.540334,250,377.275425
1471.838052,250,380.310461
1520.427974,250,383.164532
1102.706738,250,385.534008
1212.559963,83,388.05436
1004.567851,76,388.770256
2158.365264,250,390.959463
2341.409764,198,392.985144
2034.809516,250,395.55658
1686.348188,143,397.030754
365.451594,27,397.36663
1107.203214,250,401.927763
1668.35199,250,404.464836
184.406762,6,404.53042
1857.147015,250,406.966014
1567.707523,250,409.311684
1901.597204,250,413.956055
1493.810737,250,417.220793
1538.746703,250,420.193856
1364.788689,250,423.240288
1206.838683,250,428.584554
1257.636812,250,432.648191
2042.784336,250,435.936514
1206.342244,250,438.851167
1785.270288,250,443.584831
2239.419114,250,446.722975
2074.07088,250,449.767186
1732.788263,250,452.66378
1243.060721,250,457.742161
2011.219971,250,461.150817
1995.562265,250,464.442535
2423.208606,250,467.505418
2567.66712,250,472.272983
2424.829268,228,475.236326
1407.676671,250,478.300427
733.586852,75,479.182972
2042.907828,250,482.168562
1333.908827,250,487.276049
1856.355607,250,490.973748
1293.1256,250,494.53908
1994.990191,250,497.78744
1970.907387,250,502.698175
2639.301575,250,505.742959
1505.433686,250,508.869274
1683.827668,250,511.730956
1971.00705,250,516.764809
1786.033853,250,520.228228
1721.766835,250,523.884192
2761.824424,250,527.659179
1431.495332,250,533.43735
1097.874795,250,537.303166
2349.059482,250,540.903513
1234.35604,250,544.494254
1020.541612,250,550.562089
2239.21356,250,554.302024
1318.864474,250,557.95665
1707.664914,250,561.831051
115.039536,1,561.852046
1421.908512,250,567.835361
1146.361084,250,571.523929
2184.305104,250,575.075319
1355.112346,115,576.589128
1842.586939,250,580.189887
2137.648854,250,585.940063
1872.480761,165,588.642634
2142.379306,250,592.34216
1448.183751,250,596.268209
144.991788,3,596.325946
1467.115623,250,599.808764
1864.283018,250,605.886773
159.284526,4,605.959299
1921.46109,250,609.410975
1964.036042,250,612.94171
1769.616256,250,616.539255
2064.26583,250,622.223762
158.38763,4,622.287386
2400.839402,250,625.907333
574.236785,34,626.378695
1472.913353,250,630.080198
1404.091839,250,633.878544
1230.959076,250,639.59147
1121.089296,250,643.75781
2469.98494,250,647.238233
1657.696491,250,650.95362
2085.656153,250,657.076087
2983.223539,250,661.832772
1812.539452,250,665.74114
1482.322584,250,669.634859
1877.133968,250,676.434517
1881.718223,250,680.00624
2086.76846,250,683.794455
1095.660002,250,690.125276
2838.269572,250,698.373708
2133.68706,250,701.815154
1330.934293,250,706.982882
817.560024,250,710.389806
770.353389,250,714.82856
299.157902,15,714.980079
182.53935,6,715.067661
2978.881115,250,718.405858
1690.156913,250,721.743746
145.378036,3,721.782634
2224.188003,250,725.081033
2538.619169,250,730.024357
1603.640733,250,733.35137
2304.912563,250,736.606452
1788.552888,250,739.524182
1728.757643,250,744.024899
305.070458,16,744.168195
758.885452,250,746.924402
1290.666829,250,749.93504
2285.958611,250,753.51159
2120.112507,250,760.265056
1209.02629,250,763.987513
1396.70078,250,767.143484
1629.635345,250,770.192536
2533.522157,250,774.948483
764.243597,250,777.582881
1481.511183,250,780.0209
1356.957349,250,783.292394
1042.460845,250,789.571603
592.581165,47,790.334444
1345.014972,250,793.997565
1922.340125,250,798.045893
1697.530768,250,801.830989
2114.542351,250,807.330484
1514.736998,250,810.867248
2932.051322,250,814.697992
1736.855439,250,818.896167
947.122956,250,824.266691
1311.387114,250,827.948117
802.960598,250,831.533817
1316.818915,250,835.173386
2315.14451,250,840.949939
1953.049056,250,844.606899
1365.71365,250,848.478577
927.584342,250,852.401188
607.579118,250,858.023721
1848.38425,223,861.249479
229.549295,9,861.410235
1208.226367,250,865.124241
2548.469244,250,868.634646
1967.347594,166,870.985205
1645.777972,250,877.279725
682.804443,43,877.94246
2593.76777,250,882.296168
1460.229341,250,886.69661
1805.262443,250,889.401822
2184.862461,250,893.570668
2080.200236,250,896.171301
325.114399,17,896.323139
1268.91419,250,899.041822
2003.637298,250,901.498191
2095.99646,250,906.702993
1577.100968,250,911.381338
411.022301,23,911.631373
2940.974932,250,915.31102
2497.787803,250,918.857257
2736.107247,250,923.701832
1742.310478,250,927.143496
1498.753845,250,930.121231
673.371246,59,930.831141
2754.041584,250,933.990808
1466.055034,250,939.68196
1542.963397,250,942.664032
1049.467777,85,943.799453
1601.554967,250,946.564458
2046.430116,250,949.13109
1251.467856,250,954.606002
1081.3319,79,955.405723
2051.321591,250,958.878669
1454.720553,158,961.81634
1089.850035,250,966.078106
1224.464954,250,972.131065
2507.014979,250,975.370826
1862.927597,250,977.931654
1813.133038,250,980.712588
1159.9232,250,985.055007
1660.241914,250,987.678547
817.503307,250,990.430148
2034.437236,250,993.081026
2618.289403,250,997.764499
1539.029236,250,1001.473592
1459.188987,250,1004.442766
1633.182955,250,1007.031484
1011.391941,74,1007.756009
914.22998,250,1012.089168
622.844213,40,1012.481233
2184.880374,250,1015.164054
1342.389196,250,1017.801394
1632.375086,250,1021.407975
1302.468013,250,1026.075918
2092.505893,250,1029.70481
1434.793374,250,1032.95453
3026.133454,234,1035.460057
2191.011657,250,1039.656472
2409.559658,250,1042.267982
2711.826564,250,1045.231422
1292.190103,250,1048.899621
1636.794915,125,1053.482109
2556.533415,250,1057.023485
2201.570418,250,1060.911
2258.541075,250,1063.819461
1651.872881,250,1068.42266
1735.489947,250,1071.114249
1630.557413,250,1073.802058
1886.15322,250,1076.709816
2414.793532,250,1079.931971
656.570575,250,1086.14029
840.691748,58,1086.92142
196.286051,7,1087.004912
2468.526051,250,1091.581885
1736.212482,250,1094.883624
1853.609616,250,1099.60664
1265.738829,250,1102.455756
2227.371164,250,1105.491062
2480.371127,250,1108.156006
172.821135,5,1108.209982
1710.277957,250,1112.821311
827.288508,80,1114.07988
1069.250681,250,1117.525779
998.52178,250,1121.433443
1135.556669,250,1124.299683
1650.520728,250,1129.345634
325.479315,16,1129.597989
2386.697013,250,1133.031067
1434.613197,250,1136.048406
1251.230561,250,1140.031793
1572.387023,121,1142.956449
1996.568779,250,1150.269045
1800.999134,166,1152.705763
942.652355,250,1155.470278
159.16643,4,1155.518167
2327.904971,250,1158.181108
1784.977907,250,1162.337545
2240.914316,250,1165.061083
1334.088363,250,1167.77316
1364.858709,103,1168.837051
2603.592538,250,1171.655352
560.171076,38,1172.084255
1249.386594,250,1176.37991
2196.707573,250,1179.824944
937.630871,250,1182.847973
1654.683959,250,1185.570061
2003.637493,250,1189.756187
2199.968649,250,1192.403615
1373.984255,250,1195.098083
2558.60109,250,1198.25175
1445.903626,250,1203.987035
1157.24123,250,1207.397156
1678.701085,250,1210.95908
1329.820969,100,1212.306041
2188.999276,250,1214.99723
274.589789,13,1215.140954
2786.77303,250,1219.317457
2500.417234,221,1221.708468
2488.76515,250,1224.352756
1501.325714,250,1227.135655
2271.366875,250,1231.457415
1679.229233,250,1234.105809
1756.68422,250,1237.310598
470.144315,26,1237.659612
2341.507934,250,1241.318924
2541.444795,250,1245.748149
1453.613522,250,1248.455586
2374.859384,250,1251.148414
2063.002805,250,1253.965995
1497.487882,250,1258.740088
1385.327905,250,1261.863578
1039.875865,250,1265.011818
1203.085538,250,1268.600167
2503.906127,250,1273.634888
2246.401297,250,1276.451993
1452.933293,250,1279.368837
1586.696832,250,1282.245438
1146.242257,250,1286.358378
2186.893257,250,1289.216461
2766.778749,250,1292.002954
2149.879249,250,1295.122555
1602.713945,250,1300.409721
460.525139,29,1300.787846
1908.622637,250,1303.877274
1075.589884,88,1304.888057
2240.408818,250,1307.754584
1848.382176,250,1310.761046
1572.518331,250,1315.049225
2508.980115,250,1317.899127
768.175243,49,1318.563208
326.933656,17,1318.769347
2249.753526,250,1321.693529
1586.634334,250,1324.711431
2794.932473,250,1330.344182
1564.632125,250,1333.552837
1691.079182,250,1336.460433
1026.910252,250,1339.229804
2355.385705,250,1343.398923
2009.350856,250,1346.263497
1425.090226,250,1349.031326
1713.663217,250,1351.865291
1221.952684,104,1354.672487
2048.001071,250,1358.30239
2336.454983,250,1361.891409
1937.200979,250,1364.865546
2761.908676,250,1369.153992
1986.6171,250,1372.3349
1681.727689,250,1375.226171
314.828473,15,1375.385189
2608.69226,250,1378.496641
2146.602972,250,1381.533761
1530.195802,250,1386.474812
320.436944,17,1386.696398
2070.661311,250,1390.684721
2144.511401,250,1394.018654
1582.280149,250,1397.119802
1112.81795,250,1401.611119
2126.440267,250,1404.947022
987.797795,250,1408.07891
1080.810048,250,1411.018765
1370.017023,250,1415.725342
2807.719676,250,1419.606973
1538.667315,250,1425.152924
1769.647232,250,1430.417434
1516.487734,250,1435.696475
1169.237217,250,1440.269852
1022.632934,250,1444.61777
2255.040046,250,1452.563412
1677.107493,250,1458.95892
1314.269009,250,1462.957683
2337.216039,250,1466.765601
1412.66886,250,1469.858366
1728.120292,250,1475.208311
1061.587395,250,1478.600386
1010.40078,250,1482.750253
2511.946884,250,1486.130392
1339.722298,250,1490.523608
1686.148232,250,1493.538186
2865.890221,250,1496.458907
1911.737921,250,1499.412003
1360.521646,250,1503.782185
1321.546735,250,1506.864567
1413.534201,250,1510.609233
1246.991141,250,1514.24754
1604.169783,250,1518.627474
2160.935769,250,1521.66067
2667.658255,250,1524.98935
2059.595435,250,1528.099519
1730.884228,250,1532.46015
1858.675362,250,1535.553837
2235.6249,250,1539.282511
2707.073629,250,1542.999597
1002.158416,250,1547.722058
1580.013695,250,1551.032168
1121.223334,250,1554.013676
2198.642776,250,1557.191528
1116.84214,250,1560.78399
2189.130375,250,1565.32546
630.613919,41,1565.867051
171.444043,5,1565.991971
1804.688472,250,1569.745464
2729.409443,250,1573.387368
557.334457,35,1573.960108
2596.313812,250,1578.354596
115.944695,1,1578.356591
1384.620531,250,1581.399845
1985.857175,250,1584.44134
239.979017,10,1584.556603
1073.171906,250,1587.596611
1706.264135,250,1591.964684
1994.332273,250,1595.049668
1904.006164,250,1598.700619
1125.119764,250,1602.484809
2218.875531,250,1607.444624
2352.689982,250,1611.729964
1938.059192,250,1616.195548
1479.194297,250,1620.832081
913.546876,250,1624.640953
501.885564,36,1627.154604
1238.58526,250,1631.629621
2312.730445,250,1640.511215
2110.359759,250,1651.614578
500.975792,34,1653.081446
2226.028476,250,1661.628818
1395.844114,250,1666.260697
2706.167717,250,1669.711306
1781.744245,206,1673.368774
3032.034472,250,1677.125093
1799.273409,250,1682.591959
2259.995986,250,1686.224291
1429.747205,250,1690.346134
1064.637039,70,1691.512696
1079.639129,250,1697.051908
2493.511315,250,1700.770121
2604.623203,250,1705.100353
1619.846819,250,1709.024724
934.392512,250,1713.054115
2047.391977,250,1718.069933
1916.977121,250,1722.169394
1578.232844,250,1726.154513
2352.065348,250,1729.347655
1645.17266,250,1734.865181
1797.643842,250,1740.349976
2320.746185,250,1745.554945
2052.13245,250,1750.643119
1333.859426,250,1758.460027
2110.968757,250,1764.783976
1654.606774,250,1770.361897
1098.438827,250,1775.633178
1638.645988,250,1784.545686
2918.443277,250,1790.275741
129.634921,2,1790.339158
2112.723014,250,1797.443838
1966.5772,250,1802.082579
2405.213212,250,1810.114672
1559.089138,250,1817.354876
129.85919,2,1817.410906
1958.918539,250,1822.730427
353.886817,20,1823.245547
1301.825859,250,1827.61017
1817.43496,250,1834.805272
2571.355883,250,1841.28194
1286.724313,250,1847.754091
1067.302568,250,1852.099197
1084.762129,250,1857.854014
2398.639785,250,1863.057071
2414.440151,250,1870.227985
2535.378661,250,1877.962595
1501.881137,250,1886.182342
1816.000402,250,1890.604683
1644.017216,250,1896.075199
856.81643,250,1905.706217
1201.525609,250,1915.310821
1816.524196,250,1919.192445
1633.275284,250,1923.618655
2463.582371,250,1928.481729
1231.487585,250,1936.162556
888.893599,61,1937.160325
1017.227088,69,1938.539854
2150.234782,250,1942.503364
1948.867978,250,1947.186252
1996.652103,250,1950.829259
1744.0312,250,1955.899914
2055.888579,250,1959.823973
145.432938,3,1959.870965
1338.373512,250,1964.18384
2508.474336,250,1969.342606
1052.26607,250,1977.03961
2336.142269,250,1981.966594
1515.980939,250,1986.734432
1964.280392,250,1994.0197
115.30265,1,1994.050417
2526.638655,250,2002.377468
1744.759842,250,2006.180757
143.668262,3,2006.224624
2037.464202,250,2009.724072
1075.275465,250,2013.66681
1621.886985,250,2022.220263
1280.354963,250,2026.991585
1534.685932,250,2030.546714
2223.692201,250,2034.040181
1276.19179,250,2039.114801
1673.14791,250,2042.360258
1571.614887,250,2045.573167
1259.987113,250,2049.316899
1612.610669,250,2055.227614
1447.709708,250,2058.968218
2186.267,250,2062.441268
1413.790319,250,2065.883581
1421.908651,250,2070.62032
1659.859982,250,2074.037107
1636.563247,250,2077.318477
1004.395395,250,2081.70526
1370.097002,250,2086.101601
1436.995803,250,2090.83774
1462.585704,250,2094.176867
1234.469602,250,2097.463208
2089.957577,250,2100.784588
128.961111,2,2100.812987
2056.107438,250,2105.809227
1386.347616,250,2109.831881
2582.517471,250,2114.091661
2775.329367,250,2117.965181
1719.903935,250,2122.915936
3040.12255,247,2126.161513
2015.778574,250,2129.582595
1171.514938,102,2130.874789
1780.772293,250,2136.313292
1499.270706,250,2140.53924
1949.957531,250,2144.790269
2627.931583,250,2148.64793
1733.564042,250,2153.371297
1254.054521,250,2156.927397
2462.86828,250,2160.90609
901.597549,250,2164.569558
982.978521,250,2168.535012
2341.269533,250,2174.806231
130.405678,2,2174.849282
2329.053147,250,2178.624815
2354.715222,250,2182.071925
1399.080438,250,2185.419534
633.852548,38,2185.959049
1894.117425,250,2191.363405
2463.212633,223,2194.420175
1606.46742,250,2197.725673
1068.048158,250,2202.320876
145.402583,3,2202.373059
2307.697195,250,2208.924226
2345.186661,250,2213.872762
2012.371746,197,2217.780907
1854.786087,250,2222.874016
449.330114,27,2223.425547
210.793501,8,2223.555686
1567.195608,250,2229.66165
1748.560706,250,2235.917408
1540.286039,250,2240.890077
1389.205764,250,2244.808136
2290.789168,250,2249.869319
2623.618609,250,2253.383217
2751.661895,250,2256.847918
936.875586,250,2261.276042
994.57198,250,2267.382183
2153.480819,250,2271.002007
2283.082743,250,2274.562152
2559.587317,250,2278.231513
342.090002,17,2278.486156
1764.767806,250,2283.490558
1488.86541,250,2286.950034
2439.115124,250,2291.239899
445.607373,28,2291.725401
1506.959089,250,2296.446754
586.419352,40,2297.210299
2543.050309,217,2302.699398
1248.416044,94,2303.989184
712.221975,250,2307.926501
739.714033,250,2314.587206
171.181668,5,2314.74061
2155.117958,250,2322.746495
2220.424543,250,2331.227206
1149.80477,250,2337.542354
1792.685977,250,2344.20433
2464.356266,250,2351.845297
2153.407877,250,2362.152152
2377.932486,250,2367.872345
1332.816944,250,2374.706795
1711.46382,250,2382.014813
1460.597822,250,2392.719198
1349.843426,250,2398.355907
1610.830981,250,2405.870091
1846.637769,250,2410.885877
1128.241051,106,2412.988225
639.964621,250,2419.368795
1935.666259,250,2424.424988
970.869729,68,2425.806968
1050.864114,250,2434.182278
777.627612,50,2436.482319
1763.641574,250,2450.913214
1121.864003,250,2460.939598
2699.495617,250,2471.067347
2484.981448,250,2478.771128
1671.821529,250,2485.742531
414.457608,24,2486.387106
1761.48737,250,2490.689401
2230.530251,250,2494.702936
158.507175,4,2494.783697
2056.500568,250,2499.356143
1172.035679,250,2505.859423
2297.867113,250,2510.222808
2347.04821,250,2514.931083
2504.421728,250,2519.230057
1641.332404,250,2525.898757
1850.401377,250,2530.715691
1105.161638,92,2532.681327
1651.843203,250,2537.765466
1425.980159,250,2542.511924
1662.444473,250,2549.414019
1705.635265,250,2554.679367
1447.198254,250,2558.918548
1235.383731,250,2563.836265
941.866015,250,2571.034524
2691.536349,250,2576.232714
1667.13195,250,2582.60553
2348.559146,250,2588.778408
2817.553053,250,2600.563048
1697.795346,250,2608.747182
971.422795,250,2615.311026
2433.707947,250,2621.456589
1293.253152,250,2628.476058
2272.092924,250,2632.598157
1933.536727,250,2636.906022
1985.369368,250,2640.965828
2100.215785,250,2645.221789
174.309711,5,2645.307089
416.406062,24,2647.129004
1228.836533,250,2651.425045
1196.597823,250,2656.302042
1851.90871,250,2660.677069
1159.06681,250,2664.786842
1409.076503,250,2670.369859
1253.030133,112,2672.239369
2244.559344,250,2676.283195
1663.676821,250,2681.149103
200.613567,7,2681.305234
187.804103,6,2681.424168
2116.305207,250,2688.048082
786.403212,67,2689.342109
2027.719719,250,2693.655558
281.248238,13,2693.857762
1600.87613,250,2697.901447
1568.154878,250,2701.889128
1894.522112,250,2707.563471
1670.271454,250,2711.827799
478.969921,28,2712.375911
786.997973,55,2713.229659
1298.970347,250,2718.261256
1132.199921,250,2722.787232
1467.327627,250,2728.353756
1763.588826,250,2732.385009
2383.090857,250,2736.534991
2060.001761,250,2740.832766
1300.613271,250,2747.384649
130.44706,2,2747.428098
1381.575791,250,2752.318024
2216.16414,250,2756.570449
1937.567307,250,2761.663729
2160.266727,250,2767.228588
2201.167033,250,2772.724495
2113.814412,250,2778.58185
1940.957603,250,2784.02321
824.58223,250,2790.113203
1538.566953,250,2794.167925
2876.328034,250,2798.387087
1912.759706,250,2802.880685
1955.886234,250,2808.99794
928.178075,250,2814.028585
2928.866037,250,2818.485059
1238.459553,250,2822.676306
1188.820665,250,2828.357215
1227.585937,250,2832.849228
1656.55004,250,2837.364123
1682.045964,250,2842.636981
1931.612484,250,2848.692945
1193.966974,250,2853.370146
1753.96403,250,2857.603116
1387.308592,250,2862.224609
1655.068418,250,2868.369589
1135.11194,250,2873.81318
1980.568282,250,2879.335405
2451.459521,250,2885.216922
1382.773133,250,2892.447799
2185.871201,250,2898.045474
1931.715295,250,2903.682473
2551.12348,250,2910.630173
2652.449564,250,2916.43283
1015.574294,250,2924.13942
947.288336,250,2929.067153
688.521321,250,2933.996867
3005.873717,250,2939.052268
1244.304378,250,2945.792644
1473.375768,250,2951.083689
1963.943568,250,2956.346317
2491.87327,250,2961.351439
1627.932197,250,2968.179185
2677.565696,250,2973.346581
1921.127629,250,2978.198162
115.06144,1,2978.221161
1681.423937,250,2983.149792
206.528348,8,2983.306274
3003.341429,250,2990.053208
1920.883061,250,2994.56449
1736.083578,250,2999.592973
1968.525813,250,3004.204785
1598.532694,250,3012.15765
1912.214764,250,3017.034412
1934.68922,250,3022.087927
1847.179192,250,3027.523679
1882.749109,250,3034.877717
1741.055629,250,3044.526546
2200.616378,250,3052.954831
1266.26216,250,3060.509135
1933.972282,250,3074.426651
1934.399036,250,3081.780827
2023.091678,250,3088.664271
2632.35696,250,3096.091348
131.069404,2,3096.13132
2483.559402,250,3104.080557
1198.702139,250,3110.705564
2338.962574,250,3118.815923
913.32205,250,3125.771605
970.594535,250,3135.733494
1451.648052,250,3143.554379
1760.922759,250,3151.586271
1472.587547,250,3159.132252
1363.231374,250,3167.343077
1943.012231,250,3174.513517
1102.914531,250,3180.010201
537.450377,33,3180.609193
1494.404914,250,3185.405191
1564.74303,250,3194.357268
557.059931,250,3201.857502
1685.922005,250,3209.275043
348.102552,18,3209.86699
258.77131,11,3210.135847
1252.985077,250,3217.517851
1272.53903,250,3226.496607
958.801906,250,3233.128084
200.87499,7,3233.314026
1319.238088,250,3238.622306
1277.043022,250,3244.445754
502.523972,29,3245.208019
1148.708806,250,3254.087641
2617.904732,225,3259.908561
2233.645722,250,3264.48659
1171.875031,250,3268.790856
2094.921955,250,3274.505215
1934.835398,250,3279.454615
2089.762594,250,3285.885118
270.558811,13,3286.255002
1540.770511,250,3293.237617
3221.345361,250,3301.622631
1113.725248,250,3308.358974
2015.18116,250,3315.439799
1256.698635,250,3322.748929
2283.784877,250,3329.281367
1662.521853,250,3337.912036
2090.608665,250,3344.784628
2099.423446,250,3352.04141
1377.637722,250,3359.665787
129.749978,2,3359.737687
2267.53176,250,3368.995615
2384.575789,250,3376.598616
2056.019588,250,3383.78412
1145.893288,250,3388.917997
941.827912,250,3397.725777
1473.185537,250,3405.296181
2869.585919,250,3411.871112
700.215899,51,3413.089084
1346.108117,250,3418.659682
2473.137578,250,3424.473279
2267.223304,250,3433.7884
1985.877656,250,3442.115105
1419.873983,250,3448.466119
376.3517,23,3449.019912
1614.599953,250,3457.60228
1124.025697,250,3464.464859
1993.844543,250,3472.097686
2189.359411,250,3479.097388
1585.704731,250,3488.573195
157.698419,4,3488.708843
1232.745185,250,3496.501345
2687.937053,250,3504.604042
2080.428783,250,3511.572805
2113.383575,250,3521.85418
925.072654,250,3529.930398
2265.9833,250,3537.387285
1584.534147,250,3544.340445
587.763702,250,3553.321138
2068.733575,250,3561.156391
522.898343,31,3562.036186
1163.269223,250,3569.028221
998.946247,250,3575.930866
1741.519974,250,3585.898748
1713.140386,250,3593.628519
1492.098052,250,3600.508554
1254.442018,250,3607.239648
1213.727264,250,3616.173526
756.226862,49,3617.610503
1425.091846,112,3621.020337
2111.565523,250,3627.490337
831.899812,250,3633.927324
912.52914,250,3642.206467
1701.620194,250,3651.072453
2827.54072,250,3657.332709
1012.310707,108,3660.875161
1941.925042,250,3667.615365
1506.717304,156,3673.700418
1143.021032,84,3676.202621
1766.077708,250,3687.392334
1302.700933,250,3694.085186
1899.579056,250,3700.475132
1999.610859,250,3709.828537
412.1066,23,3710.457111
2394.057973,250,3717.694414
1117.805117,89,3720.395848
1515.724235,250,3727.421183
3301.804266,250,3734.656382
2739.399659,250,3745.638072
246.846513,10,3745.883912
2398.946849,208,3751.168556
1270.876922,250,3758.06217
2235.355311,250,3764.602397
1197.369703,250,3774.503282
2594.207108,250,3781.216086
1718.785113,250,3788.291619
795.429244,250,3795.173135
1104.63707,250,3805.398518
1501.378669,250,3813.576113
114.861099,1,3813.608675
556.348539,250,3821.13441
253.463669,11,3821.394439
1856.648234,250,3828.86629
2470.153325,250,3838.280998
2598.404295,250,3845.038748
2453.641955,250,3851.515645
2480.395549,250,3864.775098
1399.653941,250,3882.051089
1385.556866,250,3890.268544
1990.019715,250,3897.721234
261.533326,12,3898.041439
1890.121741,250,3905.3759
1981.874807,250,3914.132177
724.246941,250,3921.394791
1478.97892,250,3927.997092
2827.395214,250,3935.613022
2367.768394,250,3944.079683
1752.58475,250,3951.523861
1614.589701,250,3959.145898
1906.940385,250,3967.083156
1948.812434,250,3974.667484
2906.246402,250,3983.902665
1329.147649,250,3990.601548
1575.431942,250,4003.158356
1382.289577,250,4014.588197
1996.007375,250,4025.467944
2039.582944,250,4034.225876
1141.278152,250,4042.035792
1984.707223,250,4048.416736
1566.157773,250,4054.929809
1795.765213,250,4059.6955
2501.321682,250,4064.711999
1140.2479,250,4073.392545
1197.090883,250,4082.180049
1621.438748,250,4088.306414
2581.083276,250,4094.554295
364.063312,20,4095.07764
1759.084555,250,4103.188493
2766.183105,250,4112.521156
1615.51688,250,4120.178706
1113.99392,250,4127.311623
2019.360212,250,4138.436144
1711.27771,250,4148.300542
1222.966634,250,4156.12039
397.414662,25,4157.316107
1762.709083,250,4167.718785
1749.24529,250,4174.586246
2043.669975,250,4183.045771
2119.434722,250,4190.56635
2918.761018,250,4200.62414
2354.126586,250,4213.177136
807.592718,250,4227.608071
1386.446684,250,4238.1201
2544.877548,250,4248.300173
3011.454902,250,4256.595995
1514.0071,250,4272.905779
956.338698,71,4275.904918
1455.092886,250,4288.553821
2498.017098,250,4298.131633
861.727022,250,4306.480045
2419.007707,250,4317.842066
1836.823528,250,4327.770693
2316.304522,250,4335.571583
1609.160497,250,4345.354068
556.973744,250,4355.433989
1219.412812,250,4362.45263
1376.440202,250,4369.481781
2108.46256,250,4378.756506
2392.987971,250,4387.75599
2196.208104,250,4394.534115
334.607617,18,4395.040513
2187.435947,185,4400.927698
1940.735091,250,4408.399359
1559.210077,250,4417.150947
1380.152816,250,4423.019838
942.907465,250,4432.572639
2430.361845,250,4440.442599
1714.975251,250,4446.722636
1512.934411,250,4456.65329
1245.094808,96,4459.999814
330.468881,16,4460.473232
1242.152956,250,4468.426593
860.813469,250,4475.878603
115.034439,1,4475.910414
1434.572034,250,4484.291962
677.101718,250,4492.516558
1531.662007,250,4500.268598
2315.152215,250,4508.129168
1652.310868,250,4519.174885
526.192789,41,4521.071101
2021.889137,250,4529.229489
1560.983078,250,4536.644252
770.031681,250,4544.324049
2633.853106,250,4554.643918
