episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
29,1718.091347,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.23244724,0.3361468 ,0.75387067]"
30,781.295555,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.13489394, 0.23544095, 1.194747  ]"
31,1727.240436,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.26064646,0.25870085,0.854625  ]"
32,951.743759,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.16763978,0.15012679,1.12048   ]"
33,3058.938579,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.13824703,0.49142593,0.8802155 ]"
34,808.9999,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.3069905 , 0.377347  , 0.81921744]"
35,1417.228456,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.3058247 ,0.24460477,1.0073357 ]"
36,1365.919124,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.00499889, 0.45395485, 0.6735623 ]"
37,1683.449031,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.2645305 ,0.26328182,0.98988926]"
38,1424.46191,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.07462752, 0.54451025, 0.90654457]"
39,732.446504,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.18542622,0.16567042,1.2264007 ]"
40,747.851544,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.17076232, 0.31363925, 0.5867674 ]"
41,1468.815272,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.06401629, 0.53628814, 0.89707017]"
42,1302.690123,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.11471997, 0.36997718, 1.1349423 ]"
43,1090.310472,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.14972064,0.3673013 ,0.6281266 ]"
44,867.505161,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.26362488, 0.39883146, 0.77008563]"
45,1331.953237,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.0681659, 0.5595682, 0.8332759]"
46,1049.734666,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.23186962,0.14777833,1.0171078 ]"
47,306.79692,16,1,0.148790967464447,1,"[ 1.0762619 , 1.562     ,-0.26317495,-0.92208666, 0.43299648]","[0.05093146,0.5049771 ,0.7964483 ]"
48,896.595889,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.11828425,0.27374786,0.5969671 ]"
49,909.898228,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.13823636,0.22673565,1.2071108 ]"
50,754.571268,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.13244048,0.16204564,1.2437023 ]"
51,497.810395,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.10613607,0.10898125,1.2755227 ]"
52,929.435199,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.16072522, 0.5136644 , 1.014421  ]"
53,397.778455,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.2999963 , 0.14219293, 1.2577316 ]"
54,918.085889,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.04177221, 0.29431134, 1.1746796 ]"
55,1494.118834,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.11090142,0.38418704,0.6703432 ]"
56,2005.524837,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.00805277,0.5300242 ,0.9846254 ]"
57,1609.467881,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.26276913,0.33148646,1.1028903 ]"
58,1559.741826,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.28833053,0.24374466,0.90391064]"
59,2398.682573,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.08914961,0.46917766,0.78278893]"
60,634.239846,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.04824594, 0.25634506, 1.2828188 ]"
61,2264.40839,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.13603625,0.39620376,1.0730882 ]"
62,317.649387,18,1,0.148790967464447,1,"[-2.0857    , 1.562     , 0.81427526,-1.0903301 ,-0.81404793]","[0.01275943,0.44985163,1.077793  ]"
63,1193.819555,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.1511052 ,0.43194506,0.6690688 ]"
64,2026.875137,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.02680803,0.55818033,0.9338169 ]"
65,1260.51887,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.0814556 ,0.27896252,1.1493992 ]"
66,664.556855,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.27488318, 0.28799826, 0.6120069 ]"
67,1315.517046,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.28465793,0.2048669 ,0.95361125]"
68,1026.686008,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.12251976,0.27930582,0.6151803 ]"
69,646.783782,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.00427189, 0.23485897, 0.49403515]"
70,1925.833368,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.2644297 ,0.32692426,0.85062915]"
71,899.318208,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.31323403,0.16241238,0.7590722 ]"
72,130.678961,2,1,0.148790967464447,1,"[ 0.32648635, 0.28254256, 1.441859  ,-0.62335396, 1.7356702 ]","[0.28905195,0.24438071,0.71174157]"
73,772.545099,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.12780716,0.20856139,0.6452574 ]"
74,326.194673,20,1,0.148790967464447,1,"[-0.5454049 , 1.562     , 0.56085736,-1.2181487 , 1.8239    ]","[0.13804802,0.46394083,0.92727125]"
75,2908.264546,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.08812796,0.4970573 ,0.95373905]"
76,1044.687441,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.30877775,0.23459317,0.79601264]"
77,1253.913689,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.08398499, 0.52221376, 1.062719  ]"
78,1312.549253,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.3104117 ,0.23902519,0.86217636]"
79,822.185086,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.23252216,0.16170165,1.1748248 ]"
80,403.28778,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.19574745, 0.18828693, 0.53970945]"
81,415.59641,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.19934098, 0.17558883, 1.2694933 ]"
82,1849.907714,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.10405831,0.4255477 ,0.6808084 ]"
83,634.639575,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.05669657, 0.27464885, 0.50529355]"
84,1703.854635,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.1015644 ,0.33065906,0.7247188 ]"
85,1569.463033,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.18598469,0.28403753,1.11166   ]"
86,960.542846,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.13936597, 0.4046624 , 1.1989423 ]"
87,1701.810522,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.0140684 , 0.54902136, 0.8355035 ]"
88,1291.731075,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.1109711 , 0.48973227, 1.068686  ]"
89,628.764701,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.02719093, 0.18580425, 1.3037229 ]"
90,1131.005785,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.3117322 ,0.23097287,0.7661052 ]"
91,2923.618982,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.17831837,0.39329752,0.8364522 ]"
92,495.532466,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[ 0.05575144,-0.03356832, 0.69692016]"
93,849.35161,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.05084773, 0.30956712, 1.2258703 ]"
94,3503.688432,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.17291994,0.45345098,0.93018305]"
95,2811.443126,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.08540013,0.5086181 ,0.9403187 ]"
96,1003.390217,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.15675762,0.29453334,0.62062085]"
97,655.349371,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.19237415,0.04601078,0.70856786]"
98,972.258175,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.27436283, 0.35479513, 0.77841944]"
99,1583.038669,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.03718626, 0.5314584 , 1.0316575 ]"
100,1215.859853,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.14109302,0.24666002,0.6843273 ]"
101,1732.45874,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.23818208,0.29875866,1.0643576 ]"
102,1207.291851,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.08073622, 0.4229576 , 0.73181564]"
103,1627.579228,250,0,0.148790967464447,0,"[-2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.0279726, 0.5159817, 1.0076214]"
104,834.458862,250,0,0.148790967464447,0,"[ 0.93130755, 1.562     , 2.0857    ,-1.3614    , 1.8239    ]","[0.00128224,0.16875705,0.50381863]"
105,601.321815,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.25349525, 0.33889267, 0.63466305]"
106,441.18709,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.01912615, 0.37809914, 0.56848645]"
107,939.518519,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.1100223 , 0.40573323, 0.66619545]"
108,1388.952418,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.14511402, 0.52728534, 0.8139737 ]"
109,431.882958,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.2612859, 0.2677142, 0.5965233]"
110,869.660403,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.23009777, 0.37744486, 0.73590094]"
111,728.808765,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.02202124, 0.19642712, 1.3044372 ]"
112,565.103432,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.0238626 , 0.3547531 , 0.55767554]"
113,380.309359,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.32042715,0.24795121,0.89571726]"
114,753.086083,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.17047259,0.31139663,1.0816269 ]"
115,437.267431,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.12927735,0.08932346,1.247077  ]"
116,1617.118678,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.04249545, 0.5325201 , 0.9254546 ]"
117,1463.392844,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.05108311, 0.55691564, 0.93686074]"
118,1608.761729,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.0390335 , 0.5452336 , 0.97800064]"
119,2229.824242,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.10000376, 0.52687913, 1.0518364 ]"
120,344.56742,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.075886  , 0.11494818, 0.5612096 ]"
121,566.735435,250,0,0.148790967464447,0,"[ 2.0856981, 1.562    , 2.0857   ,-1.3614   , 1.8239   ]","[0.2002821 ,0.45555973,0.79791546]"
122,778.258844,250,0,0.148790967464447,0,"[ 1.842781, 1.562   , 2.0857  ,-1.3614  , 1.8239  ]","[-0.03250325, 0.36529794, 0.6356206 ]"
123,845.89675,250,0,0.148790967464447,0,"[ 0.8962582, 1.562    , 2.0857   ,-1.3614   , 1.8239   ]","[0.09270377,0.36823013,1.1717851 ]"
124,2425.582974,250,0,0.148790967464447,0,"[ 0.2348521, 1.562    , 2.0857   ,-1.3614   , 1.8239   ]","[-0.21426786, 0.44848073, 0.9303939 ]"
125,753.113104,250,0,0.148790967464447,0,"[ 0.14529361, 1.562     , 2.0857    ,-1.3614    , 1.8239    ]","[0.24148197,0.26042554,0.6983868 ]"
126,2150.552163,250,0,0.148790967464447,0,"[ 0.91762674, 1.562     , 0.86000055,-1.3614    , 1.8239    ]","[-0.0569598 , 0.33999377, 0.6029769 ]"
127,1355.623082,250,0,0.148790967464447,0,"[ 2.0259478, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[-0.18545441, 0.48746696, 0.90323025]"
128,2297.065321,250,0,0.148790967464447,0,"[ 2.0857  , 1.562   ,-2.035731,-1.3614  , 1.8239  ]","[0.0740926,0.5299476,0.8799214]"
129,1167.68949,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[-0.12502965, 0.5393294 , 0.9684897 ]"
130,427.326961,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[0.17717898,0.09360011,1.2292585 ]"
131,969.265366,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[-0.20005548, 0.3966919 , 0.6281959 ]"
132,1945.96974,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[1.8799677e-05,5.3430307e-01,9.3439722e-01]"
133,1048.455847,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[0.2922351 ,0.17517583,0.83204454]"
134,1735.075797,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[-0.02651841, 0.53902215, 0.94742584]"
135,500.582129,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-1.7628101,-1.3614   , 1.8239   ]","[-0.18581241, 0.27996555, 1.2071215 ]"
136,460.9762,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-1.5728741,-1.3614   , 1.8239   ]","[-0.25210863, 0.14479938, 0.65609777]"
137,3053.69342,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-0.7993819,-1.3614   , 1.8239   ]","[0.1202237,0.4193371,0.7371066]"
138,3352.153986,250,0,0.148790967464447,0,"[ 2.0857    , 1.562     ,-0.55709416,-1.3614    , 1.8239    ]","[0.01311625,0.4555508 ,0.69216007]"
139,364.08126,250,0,0.148790967464447,0,"[ 2.0857    , 1.562     ,-0.67507833,-1.3614    , 1.8239    ]","[-0.34429032, 0.10368916, 1.1249052 ]"
140,785.301036,250,0,0.148790967464447,0,"[ 2.0857    , 1.562     ,-0.71585745,-1.3614    , 1.8239    ]","[0.22043248,0.3022053 ,0.9444694 ]"
141,1860.191259,250,0,0.148790967464447,0,"[ 1.7310472, 1.562    ,-0.5624573,-1.3614   , 1.8239   ]","[-0.05061259, 0.34649926, 0.56113666]"
142,3452.138732,250,0,0.148790967464447,0,"[ 1.3072112 , 1.562     ,-0.27551132,-1.3614    , 1.8239    ]","[0.02944857,0.45972186,0.74018574]"
143,1956.56346,250,0,0.148790967464447,0,"[ 1.2104084, 1.562    ,-0.3090323,-1.3614   , 1.8239   ]","[-0.02423139, 0.5618966 , 0.83917594]"
144,786.715234,250,0,0.148790967464447,0,"[ 1.0979149 , 1.562     ,-0.44775933,-1.3614    , 1.8239    ]","[0.03222363,0.11477281,0.561157  ]"
145,625.516924,250,0,0.148790967464447,0,"[ 0.87311876, 1.562     ,-0.17561181,-1.3614    , 1.8239    ]","[0.00829621,0.08356296,0.5928495 ]"
146,2761.655402,250,0,0.148790967464447,0,"[ 0.9869103 , 1.562     ,-0.36810333,-1.3614    , 1.8239    ]","[0.08511078,0.5033913 ,0.90659577]"
147,1985.813234,250,0,0.148790967464447,0,"[ 1.1448399, 1.562    ,-0.874786 ,-1.3614   , 1.8239   ]","[0.17796713,0.32511008,0.7170662 ]"
148,468.394858,250,0,0.148790967464447,0,"[-0.9261865, 0.0087   , 1.6604811,-1.3614   , 1.8239   ]","[0.03217688,0.18315198,1.2974925 ]"
149,1678.394344,250,0,0.148790967464447,0,"[-1.2597759, 0.0087   , 2.0857   ,-1.3614   , 1.8239   ]","[0.17443189,0.45903024,1.0510203 ]"
150,874.744393,250,0,0.148790967464447,0,"[-1.1393731, 0.0087   , 2.0857   ,-1.3614   , 1.8239   ]","[-0.09847686, 0.26531187, 1.2013358 ]"
151,1454.93184,250,0,0.148790967464447,0,"[-1.0477623 , 0.0087    , 1.9857013 ,-0.76176345, 1.8239    ]","[-0.00871567, 0.5479523 , 0.8779994 ]"
152,1271.870507,250,0,0.148790967464447,0,"[-0.6070021, 1.562    , 1.088119 ,-1.3614   , 1.8239   ]","[0.26022   ,0.19098502,0.8219021 ]"
153,872.837454,250,0,0.148790967464447,0,"[-1.1709852, 1.562    , 2.0552657,-0.0087   , 1.8239   ]","[0.21633202,0.23793942,0.6907513 ]"
154,2542.807477,250,0,0.148790967464447,0,"[-1.3266956, 1.562    , 2.0357318,-0.0087   , 1.8239   ]","[-0.07680695, 0.5543841 , 0.8864395 ]"
155,964.374247,250,0,0.148790967464447,0,"[-1.2403243, 1.562    , 1.8721418,-0.0087   , 1.8239   ]","[0.0888549 ,0.29659256,1.1545742 ]"
156,572.582477,250,0,0.148790967464447,0,"[-1.4563507, 1.562    , 2.0857   ,-0.0087   , 1.8239   ]","[-0.00551997, 0.26894757, 1.2912563 ]"
157,130.728426,2,1,0.148790967464447,1,"[-1.8694105 , 0.5237184 , 0.31259665,-0.15270029,-1.6377866 ]","[-0.17265104, 0.33767262, 1.2450031 ]"
158,1497.166778,250,0,0.148790967464447,0,"[-1.3358943, 1.562    , 1.8114352,-0.0087   , 1.8239   ]","[0.04306529,0.48525855,0.74921095]"
159,1027.367499,250,0,0.148790967464447,0,"[-1.0058559, 1.562    , 1.5989865,-1.2868165, 1.8239   ]","[-0.11324086, 0.39270014, 0.7195077 ]"
160,195.305157,7,1,0.148790967464447,1,"[ 0.5656643, 1.562    ,-0.3846091,-1.3614   ,-0.7149246]","[0.15485436,0.37970346,0.8692421 ]"
161,2472.384601,250,0,0.148790967464447,0,"[-0.7109264, 1.562    , 1.0841188,-1.3286539, 1.8239   ]","[0.09742101,0.47176874,0.935729  ]"
162,3001.310675,250,0,0.148790967464447,0,"[-0.33219865, 1.562     , 0.28229225,-1.3614    , 1.8239    ]","[0.13780783,0.46201012,0.81193227]"
163,1318.149805,250,0,0.148790967464447,0,"[ 0.27852494, 1.562     ,-0.4695118 ,-1.3614    , 1.8239    ]","[0.06863513,0.44182175,1.1419199 ]"
164,1286.914723,250,0,0.148790967464447,0,"[ 1.5138432, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[0.3171517 ,0.28955004,1.072975  ]"
165,2987.943703,250,0,0.148790967464447,0,"[ 1.7335068, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[0.11490475,0.4774823 ,1.0147803 ]"
166,2558.897923,250,0,0.148790967464447,0,"[ 1.8588772, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[0.20850907,0.37926033,0.90272427]"
167,837.350223,250,0,0.148790967464447,0,"[ 1.7309372, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[-0.04823917, 0.43756405, 0.6253558 ]"
168,1282.79733,250,0,0.148790967464447,0,"[ 1.5832194, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[0.04363507,0.47466472,0.72452754]"
169,1274.993488,250,0,0.148790967464447,0,"[ 1.508004 , 1.562    ,-1.9857001,-1.3614   , 1.8239   ]","[-0.02822964, 0.5303009 , 0.84237903]"
170,526.877693,250,0,0.148790967464447,0,"[ 1.3108497, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[0.18996467,0.09122644,0.7118774 ]"
171,1031.450887,250,0,0.148790967464447,0,"[ 1.1308539, 1.562    ,-2.009172 ,-1.3614   , 1.8239   ]","[0.31614646,0.22998932,0.99910396]"
