episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
230,-66.123136,250,0,0.10360972,0
231,-54.934977,250,0,0.10360972,0
232,-55.773946,250,0,0.10360972,0
233,-75.801934,250,0,0.10360972,0
234,0.455933,136,1,0.10360972,1
235,-82.744036,250,0,0.10360972,0
236,-100.401813,250,0,0.10360972,0
237,9.909018,75,1,0.10360972,1
238,10.758924,64,1,0.10360972,2
239,-68.905992,250,0,0.10360972,0
240,16.52116,70,1,0.10360972,1
241,-121.815769,250,0,0.10360972,0
242,-56.347935,250,0,0.10360972,0
243,-120.099418,250,0,0.10360972,0
244,-24.323792,203,1,0.10360972,1
245,-146.694504,250,0,0.10360972,0
246,-64.542601,250,0,0.10360972,0
247,-103.736507,250,0,0.10360972,0
248,-137.144178,250,0,0.10360972,0
249,-93.773002,250,0,0.10360972,0
250,25.575653,14,1,0.10360972,1
251,-72.80271,250,0,0.10360972,0
252,-72.985645,250,0,0.10360972,0
253,-108.313696,250,0,0.10360972,0
254,-106.134537,250,0,0.10360972,0
255,-85.18199,250,0,0.10360972,0
256,-55.139627,250,0,0.10360972,0
257,-77.117249,250,0,0.10360972,0
258,21.433413,21,1,0.10360972,1
259,-91.233564,250,0,0.10360972,0
260,-82.871137,250,0,0.10360972,0
261,-82.260277,250,0,0.10360972,0
262,-119.218454,250,0,0.10360972,0
263,-66.332691,250,0,0.10360972,0
264,-114.362724,250,0,0.10360972,0
265,21.993642,13,1,0.10360972,1
266,-63.337059,250,0,0.10360972,0
267,9.780209,103,1,0.10360972,1
268,-142.353844,250,0,0.10360972,0
269,-94.683818,250,0,0.10360972,0
270,-196.606774,250,0,0.10360972,0
271,10.933141,64,1,0.10360972,1
272,25.179609,11,1,0.10360972,2
273,-64.516632,250,0,0.10360972,0
274,24.919212,1,1,0.10360972,1
275,-114.687573,250,0,0.10360972,0
276,-45.318927,250,0,0.10360972,0
277,24.180713,23,1,0.10360972,1
278,-88.988333,250,0,0.10360972,0
279,19.524503,48,1,0.10360972,1
280,-88.311055,250,0,0.10360972,0
281,-91.650368,250,0,0.10360972,0
282,-46.521739,250,0,0.10360972,0
283,-61.688214,250,0,0.10360972,0
284,2.007882,89,1,0.10360972,1
285,-65.756452,250,0,0.10360972,0
286,-44.822886,250,0,0.10360972,0
287,-47.431646,250,0,0.10360972,0
288,-43.998385,250,0,0.10360972,0
289,-206.15393,250,0,0.10360972,0
290,25.249426,2,1,0.10360972,1
291,-17.861653,163,1,0.10360972,2
292,-73.452272,250,0,0.10360972,0
293,-93.480908,250,0,0.10360972,0
294,-123.015126,250,0,0.10360972,0
295,-51.994521,250,0,0.10360972,0
296,25.440947,13,1,0.10360972,1
297,-67.236145,250,0,0.10360972,0
298,-93.362611,250,0,0.10360972,0
299,-60.965795,250,0,0.10360972,0
300,-94.992828,250,0,0.10360972,0
301,-45.910239,250,0,0.10360972,0
302,-64.998685,250,0,0.10360972,0
303,-6.620075,180,1,0.10360972,1
304,6.711502,125,1,0.10360972,2
305,22.393475,27,1,0.10360972,3
306,-79.967752,250,0,0.10360972,0
307,-73.899062,250,0,0.10360972,0
308,-52.856943,250,0,0.10360972,0
309,-79.25097,250,0,0.10360972,0
310,-57.17187,250,0,0.10360972,0
311,-22.65723,232,1,0.10360972,1
312,25.350699,1,1,0.10360972,2
313,21.799066,19,1,0.10360972,3
314,-57.201935,250,0,0.10360972,0
315,-70.580338,250,0,0.10360972,0
316,-73.367218,250,0,0.10360972,0
317,20.969416,54,1,0.10360972,1
318,-85.972237,250,0,0.10360972,0
319,26.261918,12,1,0.10360972,1
320,-67.439697,250,0,0.10360972,0
321,-32.61015,250,0,0.10360972,0
322,-113.376487,250,0,0.10360972,0
323,-82.419173,250,0,0.10360972,0
324,-105.527061,250,0,0.10360972,0
325,-62.218704,250,0,0.10360972,0
326,-48.682248,250,0,0.10360972,0
327,17.991907,19,1,0.10360972,1
328,-6.767498,242,1,0.10360972,2
329,-147.627225,250,0,0.10360972,0
330,-140.921055,250,0,0.10360972,0
331,-98.98293,250,0,0.10360972,0
332,25.248911,3,1,0.10360972,1
333,-48.361871,250,0,0.10360972,0
334,-43.925795,250,0,0.10360972,0
335,-45.528177,250,0,0.10360972,0
336,8.917487,112,1,0.10360972,1
337,-27.831938,153,1,0.10360972,2
338,-113.805571,250,0,0.10360972,0
339,-12.34739,125,1,0.10360972,1
340,-4.433738,157,1,0.10360972,2
341,24.482451,24,1,0.10360972,3
342,-64.63529,250,0,0.10360972,0
343,-46.485155,250,0,0.10360972,0
344,-91.070185,250,0,0.10360972,0
345,10.682686,49,1,0.10360972,1
346,-108.480672,250,0,0.10360972,0
347,3.782345,127,1,0.10360972,1
348,-105.477124,250,0,0.10360972,0
349,16.833903,50,1,0.10360972,1
350,-60.781137,250,0,0.10360972,0
351,-72.399969,250,0,0.10360972,0
352,-110.953984,250,0,0.10360972,0
353,-64.279594,250,0,0.10360972,0
354,-54.914547,250,0,0.10360972,0
355,-57.616563,250,0,0.10360972,0
356,-37.77611,250,0,0.10360972,0
357,-79.824179,250,0,0.10360972,0
358,7.444127,146,1,0.10360972,1
359,-73.452881,250,0,0.10360972,0
360,-52.799389,250,0,0.10360972,0
361,-55.450633,250,0,0.10360972,0
362,-1.692632,215,1,0.10360972,1
363,-45.680187,250,0,0.10360972,0
364,-77.430002,250,0,0.10360972,0
365,-66.704138,250,0,0.10360972,0
366,-58.161393,250,0,0.10360972,0
367,-86.414214,250,0,0.10360972,0
368,-87.400162,250,0,0.10360972,0
369,23.359642,19,1,0.10360972,1
370,-47.914331,250,0,0.10360972,0
371,-100.816902,250,0,0.10360972,0
372,-70.418866,250,0,0.10360972,0
373,-57.712407,250,0,0.10360972,0
374,-68.956527,250,0,0.10360972,0
375,-65.015585,250,0,0.10360972,0
376,-67.958863,250,0,0.10360972,0
377,-48.345214,250,0,0.10360972,0
378,-46.917395,250,0,0.10360972,0
379,-44.837745,250,0,0.10360972,0
380,-59.336618,250,0,0.10360972,0
381,-50.245342,250,0,0.10360972,0
382,-49.90066,250,0,0.10360972,0
383,-37.863755,250,0,0.10360972,0
384,2.831724,148,1,0.10360972,1
385,-41.01484,250,0,0.10360972,0
386,-89.041182,250,0,0.10360972,0
387,-82.82314,250,0,0.10360972,0
388,-73.597548,250,0,0.10360972,0
389,-40.440669,250,0,0.10360972,0
390,25.708263,9,1,0.10360972,1
391,-46.825503,250,0,0.10360972,0
392,-85.045513,250,0,0.10360972,0
393,-57.289836,250,0,0.10360972,0
394,-50.349929,250,0,0.10360972,0
395,-60.374322,250,0,0.10360972,0
396,-16.839755,198,1,0.10360972,1
397,-27.620587,250,0,0.10360972,0
398,-49.604728,250,0,0.10360972,0
399,-45.30325,250,0,0.10360972,0
400,-74.018032,250,0,0.10360972,0
401,-57.506047,250,0,0.10360972,0
402,23.708791,18,1,0.10360972,1
403,-28.776233,250,1,0.10360972,2
404,-109.178657,250,0,0.10360972,0
405,-95.088933,250,0,0.10360972,0
406,-48.477657,250,0,0.10360972,0
407,-97.442168,250,0,0.10360972,0
408,-56.349403,250,0,0.10360972,0
409,-64.839711,250,0,0.10360972,0
410,-74.579278,250,0,0.10360972,0
411,-141.210237,250,0,0.10360972,0
412,-53.629303,250,0,0.10360972,0
413,-92.113244,250,0,0.10360972,0
414,24.83777,21,1,0.10360972,1
415,-34.767579,250,0,0.10360972,0
416,-77.806141,250,0,0.10360972,0
417,-45.356887,250,0,0.10360972,0
418,25.614631,2,1,0.10360972,1
419,-46.203406,250,0,0.10360972,0
420,-66.892292,250,0,0.10360972,0
421,-55.947548,250,0,0.10360972,0
422,-60.262339,250,0,0.10360972,0
423,-111.32807,250,0,0.10360972,0
424,-42.172255,250,0,0.10360972,0
425,-32.525118,250,0,0.10360972,0
426,-50.027674,250,0,0.10360972,0
427,-32.427451,250,0,0.10360972,0
428,-50.006377,250,0,0.10360972,0
429,-56.545874,250,0,0.10360972,0
430,-104.152257,250,0,0.10360972,0
431,-43.138872,250,0,0.10360972,0
432,-55.496249,250,0,0.10360972,0
433,-31.817308,250,0,0.10360972,0
434,-50.529772,250,0,0.10360972,0
435,-51.95308,250,0,0.10360972,0
436,22.40044,41,1,0.10360972,1
437,-112.059404,250,0,0.10360972,0
438,-134.732305,250,0,0.10360972,0
439,12.172731,130,1,0.10360972,1
440,-55.500454,250,0,0.10360972,0
441,-45.276991,250,0,0.10360972,0
442,24.542614,23,1,0.10360972,1
443,-45.121321,250,0,0.10360972,0
444,10.107158,76,1,0.10360972,1
445,5.85265,105,1,0.10360972,2
446,13.824009,91,1,0.10360972,3
447,-49.42795,250,0,0.10360972,0
448,-70.660706,250,0,0.10360972,0
449,21.812532,40,1,0.10360972,1
450,-47.288299,250,0,0.10360972,0
451,-122.37255,250,0,0.10360972,0
452,25.182839,12,1,0.10360972,1
453,-45.555161,250,0,0.10360972,0
454,24.222376,24,1,0.10360972,1
455,-83.900174,250,0,0.10360972,0
456,23.451539,22,1,0.10360972,1
457,-60.569131,250,0,0.10360972,0
458,-41.011153,250,0,0.10360972,0
459,21.647484,43,1,0.10360972,1
460,24.494891,23,1,0.10360972,2
461,-60.213825,250,0,0.10360972,0
462,-53.76639,250,0,0.10360972,0
463,25.732473,5,1,0.10360972,1
464,-46.62107,250,0,0.10360972,0
465,-62.626298,250,0,0.10360972,0
466,24.089185,27,1,0.10360972,1
467,-48.045127,250,0,0.10360972,0
468,-58.148511,250,0,0.10360972,0
469,-57.662233,250,0,0.10360972,0
470,22.854729,34,1,0.10360972,1
471,-7.348099,198,1,0.10360972,2
472,-54.397832,250,0,0.10360972,0
473,-40.627308,250,0,0.10360972,0
474,-92.786308,250,0,0.10360972,0
475,-61.132811,250,0,0.10360972,0
476,-37.780262,250,0,0.10360972,0
477,-117.144588,250,0,0.10360972,0
478,-4.009065,185,1,0.10360972,1
479,20.365468,63,1,0.10360972,2
480,-15.055589,211,1,0.10360972,3
481,-4.935512,241,1,0.10360972,4
482,-85.661943,250,0,0.10360972,0
483,-64.097915,250,0,0.10360972,0
484,-70.976711,250,0,0.10360972,0
485,-47.156274,250,0,0.10360972,0
486,-37.107248,247,1,0.10360972,1
487,-35.850627,250,0,0.10360972,0
488,-85.335168,250,0,0.10360972,0
489,-36.043438,250,0,0.10360972,0
490,-90.973642,250,0,0.10360972,0
491,-45.698899,250,0,0.10360972,0
492,10.735363,147,1,0.10360972,1
493,-55.354051,250,0,0.10360972,0
494,25.031157,13,1,0.10360972,1
495,15.674435,37,1,0.10360972,2
496,-94.823847,250,0,0.10360972,0
497,-33.559992,250,0,0.10360972,0
498,-80.276709,250,0,0.10360972,0
499,-55.161495,250,0,0.10360972,0
500,21.656629,41,1,0.10360972,1
501,-58.428433,250,0,0.10360972,0
502,-44.083043,250,0,0.10360972,0
503,-85.935821,250,0,0.10360972,0
504,-46.539307,250,0,0.10360972,0
505,-46.989988,250,0,0.10360972,0
506,-32.172167,250,0,0.10360972,0
507,25.751249,10,1,0.10360972,1
508,-72.176565,250,0,0.10360972,0
509,-79.485856,250,0,0.10360972,0
510,25.02429,14,1,0.10360972,1
511,-49.47361,250,0,0.10360972,0
512,-63.991032,250,0,0.10360972,0
513,-49.108206,250,0,0.10360972,0
514,-37.436924,250,0,0.10360972,0
515,19.582438,59,1,0.10360972,1
516,-68.238851,250,0,0.10360972,0
517,-50.462848,250,0,0.10360972,0
518,-84.11985,250,0,0.10360972,0
519,-69.432064,250,0,0.10360972,0
520,-71.563933,250,0,0.10360972,0
521,-7.653529,170,1,0.10360972,1
522,-34.831839,250,0,0.10360972,0
523,-81.978978,250,0,0.10360972,0
524,19.331183,48,1,0.10360972,1
525,-61.449555,250,0,0.10360972,0
526,-45.883185,250,0,0.10360972,0
527,21.883787,27,1,0.10360972,1
528,-53.194217,250,0,0.10360972,0
529,-9.128624,173,1,0.10360972,1
530,-98.254139,250,0,0.10360972,0
531,23.59452,27,1,0.10360972,1
532,-54.094392,250,0,0.10360972,0
533,12.191568,140,1,0.10360972,1
534,-36.211254,250,0,0.10360972,0
535,-51.994337,250,0,0.10360972,0
536,-31.873575,250,0,0.10360972,0
537,-45.698417,250,0,0.10360972,0
538,-60.901774,250,0,0.10360972,0
539,-54.375459,250,0,0.10360972,0
540,-39.483531,250,0,0.10360972,0
541,20.421768,66,1,0.10360972,1
542,-51.425091,250,0,0.10360972,0
543,23.261651,29,1,0.10360972,1
544,25.760443,4,1,0.10360972,2
545,-17.067786,221,1,0.10360972,3
546,-69.642862,250,0,0.10360972,0
547,-65.984429,250,0,0.10360972,0
548,-36.53029,250,0,0.10360972,0
549,25.194256,2,1,0.10360972,1
550,-104.869336,250,0,0.10360972,0
551,25.93571,11,1,0.10360972,1
552,-33.033375,250,0,0.10360972,0
553,-53.118376,250,0,0.10360972,0
554,18.047523,80,1,0.10360972,1
555,24.232839,16,1,0.10360972,2
556,-66.057203,250,0,0.10360972,0
557,-52.729573,250,0,0.10360972,0
558,20.180489,47,1,0.10360972,1
559,11.511102,134,1,0.10360972,2
560,-45.697293,250,0,0.10360972,0
561,-66.194413,250,0,0.10360972,0
562,-121.090919,250,0,0.10360972,0
563,-42.026705,250,0,0.10360972,0
564,-54.36696,250,0,0.10360972,0
565,-68.811015,250,0,0.10360972,0
566,24.239641,24,1,0.10360972,1
567,19.496771,41,1,0.10360972,2
568,-71.070136,250,0,0.10360972,0
569,-49.294657,250,0,0.10360972,0
570,-64.700336,250,0,0.10360972,0
571,0.227127,183,1,0.10360972,1
572,22.940735,21,1,0.10360972,2
573,-87.316852,250,0,0.10360972,0
574,-23.430894,222,1,0.10360972,1
575,-31.515275,250,0,0.10360972,0
576,19.663631,60,1,0.10360972,1
577,-48.699072,250,0,0.10360972,0
578,-62.431466,250,0,0.10360972,0
579,-57.571422,250,0,0.10360972,0
580,-36.791932,250,0,0.10360972,0
581,-69.595834,250,0,0.10360972,0
582,-51.967083,250,0,0.10360972,0
583,25.067436,11,1,0.10360972,1
584,-45.985063,250,0,0.10360972,0
585,-43.775991,250,0,0.10360972,0
586,-38.374855,250,0,0.10360972,0
587,26.101987,5,1,0.10360972,1
588,19.061938,53,1,0.10360972,2
589,-67.218131,250,0,0.10360972,0
590,-93.936415,250,0,0.10360972,0
591,15.129531,73,1,0.10360972,1
592,-26.607193,250,0,0.10360972,0
593,25.136307,15,1,0.10360972,1
594,-45.813284,250,0,0.10360972,0
595,-87.573612,250,0,0.10360972,0
596,-43.723247,250,0,0.10360972,0
597,25.466217,12,1,0.10360972,1
598,-77.817876,250,0,0.10360972,0
599,20.205136,43,1,0.10360972,1
600,-50.237158,250,0,0.10360972,0
601,-90.173939,250,0,0.10360972,0
602,5.7848,140,1,0.10360972,1
603,15.171892,86,1,0.10360972,2
604,4.964988,73,1,0.10360972,3
605,-46.863343,250,0,0.10360972,0
606,15.524551,49,1,0.10360972,1
607,-32.872682,250,0,0.10360972,0
608,22.401315,40,1,0.10360972,1
609,-44.949197,250,0,0.10360972,0
610,-33.926894,250,0,0.10360972,0
611,-57.82505,250,0,0.10360972,0
612,-34.721065,250,0,0.10360972,0
613,-38.114814,250,0,0.10360972,0
614,22.64431,38,1,0.10360972,1
615,-11.190592,181,1,0.10360972,2
616,-29.787205,250,0,0.10360972,0
617,25.264965,4,1,0.10360972,1
618,-10.085358,193,1,0.10360972,2
619,-63.202196,250,0,0.10360972,0
620,-49.511968,250,0,0.10360972,0
621,2.907492,142,1,0.10360972,1
622,-3.809227,68,1,0.10360972,2
623,-12.403988,237,1,0.10360972,3
624,-56.729049,250,0,0.10360972,0
625,24.488884,18,1,0.10360972,1
626,-36.85912,250,0,0.10360972,0
627,-33.834735,250,0,0.10360972,0
628,-41.738539,250,0,0.10360972,0
629,-31.259123,250,0,0.10360972,0
630,-48.109943,250,0,0.10360972,0
631,-53.942567,250,0,0.10360972,0
632,25.834857,11,1,0.10360972,1
633,24.989688,15,1,0.10360972,2
634,22.714341,20,1,0.10360972,3
635,24.583655,32,1,0.10360972,4
636,9.984111,157,1,0.15541458,0
637,23.0744,14,1,0.15541458,1
638,22.743575,28,1,0.15541458,2
639,-66.44242,250,0,0.15541458,0
640,-50.166907,250,0,0.15541458,0
641,-14.961884,228,1,0.15541458,1
642,-50.696466,250,0,0.15541458,0
643,-17.822128,211,1,0.15541458,1
644,-59.712589,250,0,0.15541458,0
645,11.628255,133,1,0.15541458,1
646,17.393148,68,1,0.15541458,2
647,-45.978991,250,0,0.15541458,0
648,-51.850119,250,0,0.15541458,0
649,-43.067096,250,0,0.15541458,0
650,13.153116,88,1,0.15541458,1
651,-42.55515,250,0,0.15541458,0
652,10.89014,61,1,0.15541458,1
653,10.810111,92,1,0.15541458,2
654,10.423502,129,1,0.15541458,3
655,-37.966196,250,0,0.15541458,0
656,-25.854822,237,1,0.15541458,1
657,10.320068,92,1,0.15541458,2
658,24.935574,20,1,0.15541458,3
659,-62.55501,250,0,0.15541458,0
660,-12.576066,183,1,0.15541458,1
661,24.720821,8,1,0.15541458,2
662,-25.386692,130,1,0.15541458,3
663,25.735329,4,1,0.15541458,4
664,26.012012,5,1,0.20721944,0
665,-30.977439,250,0,0.20721944,0
666,23.768033,19,1,0.20721944,1
667,-23.037466,109,1,0.20721944,2
668,26.134258,38,1,0.20721944,3
669,-25.740053,250,0,0.20721944,0
670,-6.078682,240,1,0.20721944,1
671,15.776647,71,1,0.20721944,2
672,5.758239,121,1,0.20721944,3
673,-38.225355,250,0,0.20721944,0
674,13.557727,105,1,0.20721944,1
675,16.71445,78,1,0.20721944,2
676,-0.873733,209,1,0.20721944,3
677,18.676906,65,1,0.20721944,4
678,-14.579129,164,1,0.2590243,0
679,-8.69894,157,1,0.2590243,1
680,-56.206571,250,0,0.2590243,0
681,-102.080442,250,0,0.2590243,0
682,-83.553376,250,0,0.2590243,0
683,-53.783529,250,0,0.2590243,0
684,20.370049,53,1,0.2590243,1
685,11.896229,116,1,0.2590243,2
686,-27.39322,250,0,0.2590243,0
687,25.891519,23,1,0.2590243,1
688,16.447633,69,1,0.2590243,2
689,-40.928061,250,0,0.2590243,0
690,-13.521069,200,1,0.2590243,1
691,18.743909,65,1,0.2590243,2
692,15.491147,72,1,0.2590243,3
693,10.422985,157,1,0.2590243,4
694,6.702783,170,1,0.31082916,0
695,-33.508627,250,0,0.31082916,0
696,24.88377,16,1,0.31082916,1
697,-41.050213,250,0,0.31082916,0
698,-71.030386,250,0,0.31082916,0
699,-29.578946,250,0,0.31082916,0
700,-49.727403,250,0,0.31082916,0
701,-57.518431,250,0,0.31082916,0
702,2.139597,190,1,0.31082916,1
703,-38.66998,250,0,0.31082916,0
704,-84.862078,250,0,0.31082916,0
705,25.283278,1,1,0.31082916,1
