#{"t_start": 1750253343.7408245, "env_id": "None"}
r,l,t--107.290955,250,9.066605--173.379161,250,18.2806323-129.690173,250,27.68-163.4--74.086653,250,36.9-5-120.-159.871012,250,46.-92.-6-8-127.972493,250,55-99.-121.-111.184354,250,6-95.-115.1-132.632246,250,-43.--137.6-107.15372,250,-146.--70.2-117.167204,250,1-91.9-167.9-84.396629,250,1-199.9-94.925.298377,13,125.941-90.382747,250,137.6-79.106-78.305217,250,149.2-78.42324.018644,26,150.41-152.4-122.889324,250,161.48-114.6-142.635171,250,171.71-70.905378,250,180.924639
-121.95291,250,190.857717
-1.439058,160,198.058173
-54.897781,250,210.516111
15.349692,27,212.295381-1-54.383737,250,224.088592
-48.313723,250,235.695469
7.543-81.176027,250,246.1-104.34-116.505581,250,255.7-65.329-153.309706,250,263.-82.7440-68.905992,250,273.-146.694-103.736507,250,291.-106.134-55.139627,250,300.4-66.332-63.337059,250,310.4-64.516-88.988333,250,321.902-46.5-47.431646,250,332.905-73.4-67.236145,250,342.713-45.96.711502,125,347.92977-57.17187,250,358.616457
21-70.580338,250,361.-73-82.4-62.218704,250,372.424-48.3-45.528177,250,383.347-91.0-108.480672,250,393.39-64.27-57.616563,250,402.72-55.45-1.692632,215,410.582-47.9-100.816902,250,420.18-46.91-44.837745,250,429.66-82.8-73.597548,250,438.80-27.620587,250,447.701469
-48.477657,250,457.191821
-34.767579,250,466.054939
-42.172255,250,475.392864
-55.496249,250,485.100378
-45.121321,250,494.424283
13.824009,91,497.747735
-41.011153,250,508.133682
-57.662233,250,518.373482
22.854729,34,519.448002
-4.935512,241,528.50789
-36.043438,250,543.915247
-55.161495,250,553.389775
-72.176565,250,562.8016
-84.11985,250,571.538081
-53.194217,250,581.075558
-45.698417,250,590.640381
-65.984429,250,599.704547
-45.697293,250,609.193218
-64.700336,250,618.561505
22.940735,21,619.371563
-36.791932,250,628.982994
-26.607193,250,638.044531
25.136307,15,638.602396
-32.872682,250,648.664754
-63.202196,250,658.393219
-41.738539,250,669.34063
-50.696466,250,678.906696
-37.966196,250,688.651453
-25.386692,130,693.492649
25.735329,4,693.515922
26.012012,5,693.769431
23.768033,19,694.610979
13.557727,105,698.623343
-53.783529,250,708.018468
-41.050213,250,717.950397
-37.104138,250,727.68526
14.407354,80,730.94475
-41.18237,250,740.513972
-48.430328,250,749.93321
0.237009,59,751.956838
9.899823,76,755.122388
7.458109,85,758.128112
25.632167,20,758.927151
8.458327,111,763.153705
-56.250122,250,772.399662
-49.565339,250,787.422714
21.291953,4-38.319573,250,796.74-101.721.296646,-74.508482,211.897532,88,80-8.158501-42.632603,250,811.328786
-87.590693,250,821.06143
-47.529303,250,830.412035
-79.146769,250,840.338851
-27.223326,212,848.255236
-55.652337,250,858.320748
-67.85011,250,873.76643
22.581755,51,875.480062
-108.712351,250,884.829293
2.251674,161,890.659617
-35.625898,250,900.57187
-35.689517,250,909.720091
17.375216,88,913.154852
16.12411,112,917.365003
-12.312071,173,923.736562
-44.369663,250,933.117978
-35.734749,250,942.210238
-111.298149,250,951.526639
-42.15297,173,958.243745
-52.409635,250,967.849287
7.180129,195,974.986372
-33.034385,250,984.627604
15.257482,77,987.296948
25.345384,31,988.829993
-98.04375,250,997.823385
14.529521,121,1002.594177
10.216819,137,1007.556369
-36.423664,250,1016.997751
-32.081775,250,1028.602483
24.970978,46,1035.05351
-57.33156,250,1044.488178
-64.310434,250,1053.648145
22.768112,42,1055.472582
-20.371305,250,1064.364947
-33.10374,250,1073.810767
-87.963031,250,1083.153337
4.931534,213,1091.415812
16.036118,91,1094.842076
25.770391,37,1096.147156
16.452752,71,1098.679426
25.225063,55,1100.881707
20.259481,82,1103.859337
19.998892,47,1106.100284
-40.818093,250,1116.484899
3.612976,117,1121.133586
0.588778,172,1127.267609
19.063766,107,1131.70228
-63.483765,250,1141.062984
6.948259,63,1143.538436
16.511863,118,1147.929763
4.63084,107,1152.028593
27.663714,26,1152.889739
-53.739254,250,1162.179362
-24.608584,250,1171.444448
4.570555,181,1178.225881
17.116443,51,1180.17627
-41.500326,250,1189.442358
3.481366,229,1198.22637
-25.184751,250,1207.433838
9.735569,87,1210.847085
20.676247,71,1213.667031
17.165217,89,1216.812698
26.943617,34,1218.045731
-34.37694,250,1227.608227
19.256155,55,1229.728781
-47.609596,-163.573029,250,1236.57715
24.929585,48,12-1.077279,718.159509,131,1243.252347
-22.825766,250,1253.034236
26.524461,34-20.420403,250-31.717243,250,1266.958258
8.194702,158,1274.152445
19.065625,130,1284.116527
14.100764,71,-22.513498,25-25.937612,250,1300.383975
27.379392,23,1301.3110.56624.44054,-42.807471,1-29.798722,250,1316.028918
17-30.008,250-32.951148,25-17.740681,250,1329.528238
28.255262,19-34.591254,25012.634534,145,24.529808,65,27.236666,27,-27.10572,250,1351.01104
-29.549191,250,1361.929567
-56.945616,250,1371.801141
23.401951,76,1374.918093
24.224892,24,1375.754785
25.175907,33-22.631472,250-30.863316,250,1388.133339
1.475887,89,1392.095385
26.95884,25-56.673109,250-27.182895,250-21.91126,250,1407.820162
-29.2403,250,1419.803648
-91.546494,250,1430.838482
-23.399281,250,1443.805921
15.426807,48,1445.862338
14.116294,180,1453.739085
20.61304,93,1470.33968
-33.614327,250,1532.175429
-27.536035,250,1597.664407
27.555493,11,1600.799644
19.819428,143,1636.495475
24.554711,40,1644.553741
26.902488,24,1651.26531
-30.491097,250,1725.073617
21.711931,100,1739.717026
16.671863,38,1744.814073
21.86919,40,1750.052811-19.999697,250,1772.573967
-61.793933,250,1805.120644
5.949677,83,1822.22007
-229.61627,250,1862.487581
29.604344,26,1866.087232
23.100473,33,1872.05497
-75.375962,250,1913.220663
27.46799,42,1921.390597
29.820421,28,1925.346325
-153.618027,250,1978.052759
-24.031362,250,2078.933818
-39.149756,250,2130.673591
22.593419,91,2145.910223
25.645217,31,2152.723546
-28.162073,97,2169.491786
29.886056,16,2172.414084
25.524331,48,2180.129179
-62.62082,250,2223.766983
-47.358178,250,2287.379126
27.251302,10,2289.887703
-18.474305,75,2305.11603
-26.342699,250,2370.07109
26.620685,66,2382.50791
-163.480863,250,2427.57045
24.001797,49,2436.79859
23.-30.937613,250,2449.75225.9623.713767,46,2459.3747.903-28.573816,250,2472.20.50719-32.426302,250,2488-29.9997020.08324,131,2511.0-22.774792,250,2542.832117
-328.978901,250,2600.145952
25.91646,29,2603.933547
16.303206,130,2629.581099
-18.725339,250,2675.077876
28.929984,21,2677.653569
-31.320922,250,2735.675358
20.236915,42,2741.739665
-25.071769,250,2787.612733
23.508836,45,2794.864342
-10.107718,69,2804.810571
7.063419,203,2837.287197
30.54-41.518607,250,2855.1-19.905667,250,2880.89897
11.853756,197,2924.654987
23.286-71.433697,250,2952.-48.353891,248,2980.738737
-2.44610.429422,240,3009.421.360916.393149,67,3020.9-24.993-28.663693,250,3060.2-20.094008,250,3092.946018
27.39-23.752028,250,3109.803209
28.336315,16,3111.973628
-18.478573,250,3170.716232
20.830602,53,3178.18.957929,97,3184.695268
26.014345,23,3187.004508
25.88592-23.760675,250,3230.208495
26.653255,34,3-40.376353,2-51.781718,250,3336.059746
25.415049,10,3-26.540562,2-50.197571,250,3449.848811
-16.695985,250,3533.634517
28.210549,21,3535.086938
-107.542638,250,3553.221531
-21.500605,250,3571.039909
-23.52074,250,3588.207876
24.183767,51,3590.798077
28.7536,17,3591.900769
-17.557659,250,3617.485461
27.372099,25,3619.183913
29.997875,17,3620.449929
21.752079,113,3641.077679
20.187829,9-30.998515,250,3713.189778
24.642046,44,14.733608,12910.121374,91,3-35.300736,179,3760.904851
23.522737,-27.19149,250,3795.360573
29.011552,22,37-14.894863,250,3814.477842
24.1205-13.004409,250,38256.221323,-12.005291,185,3851.406688
24.21133,62,3857.792011--16.82653,250,3885.047036
-19.101839,250,3913.238249
23.928273,96,3931.092045
26.058115,36,3935.982411
-17.9734,250,3964.291301
-21.118534,250,3984.986365
26.444144,46,3988.681249
-23.861679,250,4005.981566
23.782761,46,4009.5.248851,117,4011.440489
242.018812.453761,247,4028.6-35.242508,250,4047.724117
-27.489779,250,4069.380799
30.713606,14,4071.132492
14.587121,137,4082.325251
22.245298,52,4086.065626
21.733041,15,4087.968613
17.000652,67,4095.350723
8.232-36.656073,250,4117.099601
-39.403911,250,4152.983876
-18.811826,250,4170.458796
23.445754,13,4171.818705
26.46895,19,4173.-21.049065,250,4183.418684
29.810408,7,4184.073978
29.126514,9,4184.751525--14.476563,250,4204.350637
29.663447,7,4205.073957
-34.046932,250,4225.411458
-16.644545,250,4248.21525
-85.388997,211,4265.331407
19.281012,51,4269.613471
27.536174,14,4271.131238
27.6114.109015,240,4278.53-21.921979,250,4294.837846
26.2-29.383338,250,4300.46206
24.214431,41,4303.564598
30.28735,25,4305.492708
29.231396,13,4306.311923
25.152789,41,4309.952496
26.811279,19,4311.232-43.0-15.259033,250,4338.127-19.1-19.949904,250,4354.223688
23.564335,127,4366.612511
29.286391,7,4367.199303
26.128564,36,4371.1629-23.-18.389972,250,4393.902928
26.877715,35,4397.068-29.055668,250,4410.163129-47.4-25.902072,250,4425.655-16.3-27.048098,250,4445.72301
-28.740568,250,4469.172369
-19.997196,250,4490.791656
26.78823,25,4493.332778
31.804075,14,4494.984191
31.064464,14,4495.986-20.188407,250,4529.493929
-33.137083,250,4553.436383
12.98305,173,4567.133141
24.333109,28,4569.878734
3-18.61871,250,4579.418875
-3.041937,44,4582.354387.9-20.187553,250,4602.979-10.516741,209,4616.832965
24-24.246212,250,4636.101313-20.410739,250,4661.835837-22.889796,31,4665.106682
20.845247,101,4673.446706
-28.146761,250,4689.232729
-17.418683,250,4728.58858
-17.551459,250,4756.258057
27.887071,45,4760.303896
30.86308,14,4761.795733
26.553288,24,4764.1181518.29.208529,19,4765.4055428.-18.654318,250,4795.255658
-70.308719,250,4819.555065
-19.367943,250,4844.942878
22.330898,50,4851.235946
22.517786,25,4855.665448
26.319234,40,4862.226552
29.107315,22,4867.360499
21.903061,61,4875.480428
29.840457,17,4877.693001
31.021877,14,4878.979045
28.803643,9,4880.927159
16.710098,48,48-34.537139,250,4905.254687
-19.416694,250,4926.165411
-135.232589,250,4947.752032
-18.871239,250,4966.714616
-20.328887,250,4984.168637
22.229488,82,4990.648414
-21.118742,250,5003.622939
22.445609,48,5006.099836
-16.5954,250,5029.339464
28.222272,14,5031.00973
-19.380808,250,5047.174244
17.199748,173,5059.675732
31.026142,12,5060.649774
-26.993107,250,5082.255682
26.894204,24,5084.235717
26.149021,34,5086.493277
13.676904,59,5090.084508
-92.709538,250,5106.484939
-20.632002,250,5124.014216
23.496075,52,5127.869723
12.205394,231,5144.502995
31.047745,16,5145.423016
25.50362,40,5147.956105
19.4428-193.238813,250,51514.689417,183,5161.414145
-24.136633,250,5176.88995
26.490485,-14.158227,250,5-13.952701,2-53.276135,250-21.796866,250,5210.104712
-12.55987,250,5226.77755
29.349339,18,5-12.393981,250,5242.728471
26.666005,-15.37604,250,5256.076371
27.291389,16,21.662008,94,5259.237146
-19.011425,250,5274.64919
23.66859,64,5280.086858
25.644073,25,5281.759465
27.503103,43,5284.521039
21.255859,32,5286.371703
-32.493068,250,5297.515753
24.918532,33,5299.039222
-95.372168,250,5312.188039
-26.447061,250,5325.893467
-35.246421,250,5338.469829
22.88687,73,5341.777829
-20.765582,250,5354.672731
10.111814,206,5370.280633
-20.601687,250,5385.285738
25.526891,32,5387.099363
2.136529,31,5389.547595
-11.04608,250,5400.568504
13.684561,223,5411.090277
-86.790007,250,5423.879367
19.022833,39,5425.933149
30.190765,16,5433.798404
-42.353311,250,5445.289894
24.391806,27,5446.726628
29.70412,19,5447.521064
28.109357,64,5451.906021
27.640323,62,5454.808793
-199.234792,250,5466.779277
-40.15064,250,5478.233146
29.926884,21,5479.37559
11.896456,147,5485.782273
29.00289,17,5487.085975
26.40532,76,5490.173051
-22.417629,111,5495.173491
29.982999,16,5495.887786
18.801906,31,5497.435804
2.79759,52,5499.500824
-21.419303,250,5511.494828
20.0641,30,5512.62225
12.098515,51,5515.070161
26.465103,49,5518.306019
23.218163,27,5519.6622
-24.130593,250,5532.145485
16.329849,53,5534.939497
29.296522,9,5535.327338
5.51002,43,5537.572392
25.495836,38,5539.153145
21.109296,118,5544.860328
30.765781,16,5545.726565
-13.801972,250,5557.54313
-22.079188,250,5571.555048
21.636355,32,5573.769015
-24.033575,250,5590.854453
28.182993,8,5591.222218
23.921731,23,5592.331278
18.591255,158,5599.942025
-32.468464,250,5613.998085
29.44371,22,5614.895885
26.223436,40,5616.838404
-23.332465,250,5631.062882
11.092293,68,5634.564958
-34.432872,250,5653.548222
30.313042,21,5655.196304
-15.571678,250,5671.855241
-14.898067,250,5687.982746
-11.449914,250,5703.339453
27.659927,18,5704.64349
27.038405,29,5706.767601
-27.669711,250,5721.241774
28.613141,5,5721.624744
19.557862,51,5724.033254
14.417314,42,5725.957966
-23.615505,250,5740.500436
-12.101448,250,5753.694616
11.548197,54,5757.035257
-19.506804,250,5777.690835
-14.103062,250,5792.816174
-20.28204,223,5802.648652
-31.11388,250,5812.78054
26.877979,80,5816.210773
-22.68669,250,5826.921556
-17.665283,250,5841.708041
18.323371,31,5843.472169
30.198954,20,5845.890231
25.999668,36,5848.908509
13.17675,41,5852.02666
-19.093855,250,5865.602427
29.272338,41,5868.617931
29.160849,15,5869.571571
27.455917,27,5871.305113
26.622536,35,5873.681281
-9.604353,250,5896.299755
25.955695,37,5898.648494
29.434887,21,5900.337101
30.357812,21,5901.641901
29.971096,16,5902.46536
24.582584,45,5905.259384
-15.69741,250,5922.407485
-1.005442,84,5927.101262
29.055929,18,5928.269611
-17.441662,250,5942.761302
-7.691189,73,5946.795893
-16.469633,250,5969.462603
15.857609,60,5972.109945
-17.568682,250,5986.969776
28.549201,28,5988.307469
-18.200882,250,6002.040264
26.01325,39,6004.003281
28.485933,27,6005.501833
15.974182,129,6012.297323
17.325271,175,6022.03386
-38.01311,250,6035.202271
28.136883,16,6036.537324
31.504396,17,6037.859137
23.903493,63,6041.25621
-18.337606,250,6054.798785
-19.621231,250,6070.22217
-8.635415,250,6105.232495
21.286613,47,6107.909222
-18.200358,250,6126.132913
29.323265,16,6131.634573
-15.677596,250,6156.688255
22.846069,56,6159.51478
21.551357,129,6167.108185
21.931065,19,6168.356461
19.069741,40,6170.383816
27.778861,23,6171.727083
-14.299769,250,6187.084118
29.902605,20,6187.9643
25.075378,57,6190.59257
-13.541849,250,6205.321984
-18.145081,250,6220.397889
-10.292982,250,6233.431424
26.875378,39,6235.694402
22.059873,41,6237.582689
23.536604,79,6241.86858
22.426882,40,6243.989257
-55.386923,250,6257.676441
31.211697,16,6258.470793
12.924537,170,6267.939576
24.654711,38,6269.600378
-18.880923,250,6283.273557
-43.397084,250,6298.179369
25.485743,7,6298.557224
28.873107,16,6299.32687
25.696383,39,6301.028696
25.56714,57,6304.434699
25.660394,28,6305.62294
25.056928,14,6306.537148
30.585486,16,6307.537491
23.145146,35,6309.30862
28.144861,25,6310.671354
26.769672,36,6312.790441
-135.288123,250,6327.174108
29.460536,21,6328.342233
-28.853401,250,6346.558663
-40.875688,250,6368.349213
14.452748,43,6371.245565
-26.515422,250,6386.090601
-25.794649,250,6403.12417
26.814761,29,6404.859419
16.655246,51,6407.783837
30.88337,16,6409.069057
23.033256,31,6410.670744
24.46583,14,6411.494361
15.549413,37,6413.61582
-45.919875,250,6427.599231
28.91747,30,6429.281858
26.618511,50,6432.779887
17.212864,36,6434.315462
25.818784,48,6436.604027
27.716805,25,6438.074946
29.799179,13,6439.112887
-49.669537,250,6453.514451
29.405031,21,6455.063899
-176.741157,250,6468.982162
-16.319356,250,6483.360952
-17.907622,250,6498.44101
-20.244118,250,6514.744791
29.285783,28,6516.080467
23.553439,36,6518.683844
-12.694033,250,6532.648233
27.691034,22,6533.777735
-22.916447,250,6548.686827
29.135819,10,6549.126325
27.941545,10,6549.559676
28.140407,39,6551.747812
15.785344,43,6554.189804
-21.955986,250,6568.001543
-11.776633,250,6582.510639
-22.972461,250,6596.352087
26.195247,28,6597.937685
27.571854,21,6599.076467
-22.121101,250,6613.415421
28.028657,15,6614.254989
-18.758681,250,6624.838157
-20.735044,250,6635.806248
28.444278,23,6636.84809
27.738427,12,6637.507543
14.017249,165,6644.222548
-15.321317,250,6654.231576
-18.617383,250,6664.477761
29.249631,25,6665.399058
-93.807992,250,6676.051557
22.947345,20,6677.194747
-39.724371,132,6682.044242
25.809116,40,6683.508689
29.367095,25,6684.555866
-70.542894,250,6694.144654
30.648488,21,6695.108981
27.994399,19,6695.725849
-65.728182,250,6709.421202
24.868016,56,6711.549105
30.658783,7,6711.810608
27.037664,38,6713.155642
29.407035,28,6714.977607
23.96894,41,6716.776986
29.917965,32,6718.197789
26.075703,26,6719.038802
26.207841,56,6721.163024
6.316903,76,6724.116875
15.888641,240,6734.052888
-18.102135,250,6744.746863
27.731288,38,6746.691766
-57.182234,250,6756.934435
24.322883,37,6758.554251
29.404837,10,6758.924637
-33.442376,250,6769.260032
28.80753,10,6769.642527
27.96015,22,6770.860897
15.533293,30,6772.155543
24.780589,59,6774.300666
27.129743,32,6775.624739
22.704204,64,6778.261751
28.194803,55,6780.483793
13.385446,56,6783.782154
23.329009,46,6785.595576
16.797858,53,6787.659793
16.06875,34,6789.286724
27.775452,24,6790.414452
-50.021325,250,6801.220406
26.525016,16,6801.805036
29.160042,22,6802.740495
20.7855,28,6803.981685
28.973615,37,6805.735086
27.995395,28,6807.249279
30.751877,18,6808.570519
29.196077,16,6809.46353
-39.390708,250,6820.338938
28.050917,25,6821.391635
23.659224,53,6824.610778
24.633336,61,6826.701851
26.465901,26,6827.714154
-20.498191,250,6838.076675
28.829428,35,6839.272814
-25.427568,250,6849.46679
26.551279,26,6850.761992
29.307745,23,6851.357263
-19.558621,250,6861.335841
26.354891,49,6863.311147
29.874923,26,6864.533911
-10.679149,92,6868.247063
24.74043,46,6869.688352
28.9893,20,6870.607758
25.536797,33,6871.823338
28.624068,45,6873.76547
-18.558963,250,6883.489733
29.784144,22,6884.409831
7.758571,63,6886.637605
26.958466,4,6886.905022
20.081462,30,6888.08173
6.751037,61,6890.181552
1.218163,65,6892.955043
-22.610446,250,6903.050968
-14.907573,250,6913.141761
25.947878,36,6914.469541
27.622732,41,6916.36527
24.746225,39,6918.256221
27.295815,31,6919.774634
30.284747,12,6920.454632
26.691871,11,6920.813457
26.453571,29,6922.212945
21.648279,82,6925.976076
22.015429,56,6928.109349
28.024461,40,6929.546648
30.500366,17,6930.213715
-53.938343,250,6939.603676
-31.168786,250,6951.675984
30.407674,22,6952.495504
25.162757,41,6955.16721
27.702557,9,6955.541167
9.703105,111,6960.318266
16.78364,46,6963.039091
29.399806,20,6964.093365
-20.376719,250,6977.298151
-18.516144,250,6991.634734
-24.951918,250,7001.612794
27.239389,20,7002.25357
25.084821,41,7003.855525
-27.245009,250,7013.096314
24.38211,63,7015.797251
28.941612,7,7016.123914
12.112842,222,7024.566087
-17.044094,250,7035.59835
26.565993,9,7035.957753
27.567392,34,7037.551155
28.132299,40,7039.274349
-21.434337,250,7049.146444
29.314781,29,7050.057742
-8.656189,62,7052.738601
25.498495,44,7054.959671
-39.121538,250,7064.757452
-22.167968,250,7075.064179
26.390421,39,7076.575663
-14.95976,250,7087.257115
-47.305645,250,7097.321175
26.865417,37,7099.285728
7.859295,42,7101.032271
17.065535,50,7103.080654
29.101117,31,7104.394734
28.975049,24,7105.39965
-27.947498,250,7116.01661
27.677181,24,7116.987063
18.818297,34,7118.272751
28.871368,35,7119.555798
28.675945,17,7120.367638
26.437325,63,7122.691093
-15.110839,250,7134.691534
-12.709821,250,7144.449167
28.231248,29,7145.697107
30.477365,18,7146.37414
24.951519,53,7148.33484
23.05102,49,7150.805032
-24.143761,250,7161.413488
22.738172,48,7163.319767
29.52259,19,7163.936627
28.552893,27,7165.156105
28.651557,9,7165.534105
26.282088,9,7165.864351
22.888346,33,7167.05352
28.472801,26,7168.013268
23.699853,44,7169.941431
20.908934,66,7172.413892
15.494041,45,7174.418715
27.224862,4,7174.477781
-15.227098,250,7184.43641
-21.609735,250,7194.494231
26.274871,7,7194.596296
28.878979,18,7196.43558
-14.116429,250,7207.079078
24.239086,65,7209.629157
26.986328,26,7210.721039
21.803843,48,7213.510228
-50.090657,145,7219.983151
11.020671,101,7224.61312
30.373152,19,7225.387513
23.908287,22,7226.398457
24.979816,45,7228.39058
24.321053,51,7230.219484
22.295954,131,7238.809407
27.4431,27,7243.251031
