#{"t_start": 1747816997.7497945, "env_id": "None"}
r,l,t
916.921587,200,873.03966
1256.092647,200,873.310372
1662.072708,200,873.578341
1500.891407,200,873.847978
1352.199194,200,874.122781
1587.019248,200,874.40905
1312.694839,200,874.747493
1543.904322,200,875.022132
452.36736,68,875.12421
1373.882338,200,878.135066
1012.429302,200,878.466833
959.184844,200,878.722417
1247.592827,200,878.982016
324.967457,41,879.053964
539.190039,200,879.367601
991.879169,200,879.703986
952.883242,200,879.976744
555.668958,200,880.250484
979.047763,200,880.51068
947.002958,200,880.798432
1644.208354,200,883.807506
979.677354,200,884.092615
716.717891,200,884.492612
1267.153666,200,884.951817
1224.8657,200,885.349294
305.325584,32,885.437615
826.369497,200,885.865457
1337.492675,200,886.221902
628.035537,200,886.549347
812.202148,200,886.997434
1159.199055,200,887.360567
1623.201039,186,890.427837
1017.924691,200,890.682503
1473.786014,200,890.940174
1235.203821,200,891.272333
1288.168238,200,891.608627
967.728277,200,891.963436
1496.839324,200,892.251063
1214.278574,200,892.510775
1642.742971,200,892.79922
1409.977838,200,893.059422
1403.640992,200,895.942676
1037.479711,200,896.234943
1633.466518,200,896.536797
1028.476654,200,896.890178
738.522194,200,897.142771
663.07447,79,897.250653
1043.383117,200,897.520516
912.768398,200,897.802262
935.453374,200,898.049713
1163.32629,200,898.337991
995.905889,200,898.595135
1141.366774,200,901.584215
1029.193329,200,901.961067
1056.334825,200,902.248585
1259.436663,200,902.488102
1380.326297,156,902.804791
1695.383551,200,903.128757
825.027235,200,903.401817
1602.441389,200,903.664891
1000.068225,200,903.958591
938.042821,200,904.299165
1054.35906,130,904.471395
1160.525168,200,907.451923
1264.110035,200,907.765781
722.93877,200,908.077555
1250.452065,200,908.406892
1186.975063,200,908.681377
1125.090048,200,909.028761
1169.355537,200,909.352471
1064.877631,200,909.630835
1274.347602,200,909.903132
1276.33533,200,910.165833
1035.862287,200,913.011258
1259.91347,200,913.26754
1158.335493,200,913.554023
1294.358354,170,913.774926
1063.53548,200,914.12474
1357.557968,200,914.4138
1580.938888,200,914.696668
1003.483972,200,914.938573
1313.059094,200,915.226722
892.60718,200,915.487049
1120.179174,200,918.373303
1498.93036,200,918.664637
863.252912,200,919.03168
1292.982013,200,919.337606
1702.624222,200,919.601967
1505.91264,200,919.869464
1359.404161,200,920.116161
625.61669,200,920.38452
1498.821964,200,920.641071
1366.672447,200,920.890875
201.87013,29,920.913702
886.952929,200,923.703755
1011.078858,200,924.114465
697.733955,200,924.389817
1402.453377,200,924.659616
1169.753939,200,924.928869
1167.814007,200,925.198366
551.422847,200,925.455507
796.626348,200,925.698733
1256.084201,200,925.973881
1120.959141,200,926.286563
971.041933,200,926.630407
551.957304,200,929.472689
601.634182,200,929.726711
1291.752836,200,930.006691
166.164995,16,930.024971
1363.494022,200,930.271664
792.540662,200,930.556217
912.641299,200,930.816433
847.354883,200,931.2907
1273.030513,200,931.735074
1492.88711,200,932.10497
1213.416079,200,932.449726
1499.121578,200,935.346246
1597.158094,200,935.622339
769.920065,200,935.887013
859.578725,200,936.146482
1519.346391,200,936.524592
1284.718961,200,936.796764
792.48585,200,937.058425
1567.657776,200,937.317303
875.35998,200,937.601092
832.758561,200,937.927231
852.055344,200,940.917157
905.666344,200,941.267779
916.171537,200,941.590022
879.490531,200,941.866276
568.882981,200,942.120041
642.355454,200,942.39896
1048.127883,200,942.676808
1177.730741,142,942.85943
1584.796908,200,943.116661
1455.61888,188,943.374104
1136.20638,200,943.7157
988.963893,200,946.728311
1471.382892,200,946.995871
591.701049,200,947.265206
1143.466727,200,947.544201
1190.867179,200,947.811503
501.64457,55,947.897554
1279.566759,200,948.14934
1191.019921,200,948.418741
1086.14479,200,948.797228
1011.517632,200,949.091117
1263.932467,200,949.344056
963.22615,200,952.188041
928.802751,200,952.476879
1459.030072,200,952.730682
941.135846,200,952.995647
1099.011508,200,953.265738
1655.031782,200,953.596185
704.41472,200,953.922223
1096.438488,200,954.176076
733.476372,200,954.431092
1312.546557,200,954.702791
565.849335,200,957.665072
131.573047,11,957.675078
1100.786765,200,957.932039
1362.866508,200,958.211725
978.527833,200,958.570825
372.556743,48,958.660419
1354.9002,200,958.941976
1261.268002,200,959.216512
982.277687,200,959.474664
1047.063841,200,959.748412
1245.205579,200,960.003173
