rollout/ep_rew_mean,rollout/success_rate,train/ent_coef,train/critic_loss,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/learning_rate,time/fps,time/episodes,eval/mean_ep_length,eval/success_rate,eval/mean_reward
1421.6208680899997,0.07,1.2499123513975974e-08,7.26947021484375,16490,-465.7253723144531,234.05,325206,325307,2.4385865138709876e-05,19,1352,,,
1439.5539643499997,0.07,1.2499123513975974e-08,8.1798734664917,16550,-472.75103759765625,234.05,326206,326307,2.4385865138709876e-05,19,1356,,,
1434.7610331899998,0.08,1.2499123513975974e-08,7.9838666915893555,16595,-483.24835205078125,231.62,326963,327064,2.4385865138709876e-05,19,1360,,,
1441.6768362399996,0.08,1.2499123513975974e-08,6.987208843231201,16657,-489.6159973144531,231.62,327963,328064,2.4385865138709876e-05,19,1364,,,
1403.1297906699997,0.09,1.2499123513975974e-08,7.878192901611328,16703,-487.5820007324219,229.21,328722,328823,2.4385865138709876e-05,19,1368,,,
1430.73201344,0.09,1.2499123513975974e-08,8.881216049194336,16763,-484.4970397949219,229.21,329722,329823,2.4385865138709876e-05,19,1372,,,
1449.19968663,0.09,1.2499123513975974e-08,8.9808349609375,16822,-491.3576965332031,229.21,330722,330823,2.4385865138709876e-05,19,1376,,,
1443.7977430299998,0.09,1.2499123513975974e-08,6.552764892578125,16883,-496.44598388671875,229.21,331722,331823,2.4385865138709876e-05,19,1380,,,
1414.25628279,0.09,1.2499123513975974e-08,9.452784538269043,16943,-507.4842834472656,229.21,332722,332823,2.4385865138709876e-05,19,1384,,,
1417.1785888100003,0.08,1.2499123513975974e-08,6.641322135925293,17003,-508.5290832519531,230.99,333722,333823,2.4385865138709876e-05,19,1388,,,
1417.78370284,0.08,1.2499123513975974e-08,1941.504638671875,17064,-511.7987976074219,230.99,334722,334823,2.4385865138709876e-05,19,1392,,,
1420.3908290100005,0.08,1.2499123513975974e-08,7.068084716796875,17127,-499.49395751953125,230.99,335722,335823,2.4385865138709876e-05,19,1396,,,
1438.4852945699997,0.07,1.2499123513975974e-08,7.750401496887207,17188,-505.7513427734375,233.32,336722,336823,2.4385865138709876e-05,19,1400,,,
1482.2017010200004,0.06,1.2499123513975974e-08,9.206899642944336,17251,-505.896484375,235.75,337722,337823,2.4385865138709876e-05,19,1404,,,
1517.6687565100003,0.06,1.2499123513975974e-08,5.552717208862305,17314,-512.3966064453125,235.75,338722,338823,2.4385865138709876e-05,19,1408,,,
1520.4402479799996,0.05,1.2499123513975974e-08,7.203747749328613,17376,-505.63421630859375,238.21,339722,339823,2.4385865138709876e-05,19,1412,,,
1509.59518795,0.05,1.2499123513975974e-08,7.895044803619385,17439,-507.8782653808594,238.21,340722,340823,2.4385865138709876e-05,19,1416,,,
1507.64579991,0.05,1.2499123513975974e-08,10.84023666381836,17502,-508.4822692871094,238.21,341722,341823,2.4385865138709876e-05,19,1420,,,
