train/n_updates,rollout/ep_len_mean,rollout/success_rate,train/ent_coef_loss,train/learning_rate,curriculum/radius,time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/ent_coef,eval/mean_ep_length,eval/mean_reward,eval/success_rate
1984,198.74,0.25,-2.603689193725586,0.0001569639638866114,0.10033369,152,-58.339226722717285,1.95258779078722,-78.91616067999999,133,238,31864,0.7326738387346268,,,
2004,197.36,0.26,-2.631276786327362,0.0001569639638866114,0.10033369,156,-58.624178886413574,1.5802261531352997,-76.67824512,134,238,32160,0.7303743213415146,,,
2104,199.85,0.25,-2.762827694416046,0.0001569639638866114,0.10033369,160,-60.06914234161377,1.5169138610363007,-77.44460168,142,236,33768,0.7189939171075821,,,
2128,199.85,0.25,-2.788417935371399,0.0001569639638866114,0.10033369,164,-60.49471664428711,1.704009398818016,-78.79437572000002,144,236,34160,0.716289684176445,,,
2228,204.17,0.23,-2.924278199672699,0.0001569639638866114,0.10033369,168,-61.78219795227051,1.3982931226491928,-81.56429248,151,236,35768,0.7051343470811844,,,
2252,199.76,0.25,-2.964885413646698,0.0001569639638866114,0.10033369,172,-62.271687507629395,1.2479152008891106,-78.23846807000001,153,236,36152,0.7024845778942108,,,
2284,197.84,0.26,-2.99992036819458,0.0001569639638866114,0.10033369,176,-62.528404235839844,1.537121742963791,-77.92639116000001,155,235,36624,0.698964536190033,,,
2376,201.8,0.24,-3.120472013950348,0.0001569639638866114,0.10033369,180,-63.4202880859375,1.3685855641961098,-80.75550705000002,162,234,38144,0.6889466047286987,,,
2408,204.23,0.23,-3.161470353603363,0.0001569639638866114,0.10033369,184,-64.04270839691162,1.4759772717952728,-82.23378262,164,234,38624,0.6854944080114365,,,
2504,207.54,0.21,-3.283007800579071,0.0001569639638866114,0.10033369,188,-64.84123802185059,3.693617418408394,-85.36930014,170,234,40144,0.6752452254295349,,,
2532,209.93,0.2,-3.3197154998779297,0.0001569639638866114,0.10033369,192,-65.21362495422363,0.3223004415631294,-84.73482431000001,172,235,40624,0.6722857803106308,,,
2576,206.65,0.22,-3.377821683883667,0.0001569639638866114,0.10033369,196,-65.62141799926758,0.9916701465845108,-82.20296542,175,234,41288,0.6676592230796814,,,
2612,203.92,0.23,-3.4220100045204163,0.0001569639638866114,0.10033369,200,-65.87213325500488,1.8184085562825203,-80.53726748000001,178,234,41864,0.6638988703489304,,,
2660,203.36,0.24,-3.4988402128219604,0.0001569639638866114,0.10033369,204,-66.15343475341797,0.9449886530637741,-80.86241649,181,234,42632,0.6589175760746002,,,
2728,205.85,0.23,-3.579135000705719,0.0001569639638866114,0.10033369,208,-66.92518043518066,0.3541637659072876,-81.23807543000001,186,235,43768,0.6519204676151276,,,
2784,205.85,0.23,-3.6508131623268127,0.0001569639638866114,0.10033369,212,-67.30916976928711,0.9318749904632568,-80.69622423000001,189,235,44632,0.6462175101041794,,,
2844,206.4,0.23,-3.734363615512848,0.0001569639638866114,0.10033369,216,-67.67970275878906,1.0952886939048767,-80.61172783,194,234,45616,0.6401660293340683,,,
2880,208.54,0.22,-3.776689112186432,0.0001569639638866114,0.10033369,220,-68.01791381835938,0.431213840842247,-79.43209792,197,234,46176,0.6365622729063034,,,
2968,208.54,0.22,-3.884761929512024,0.0001569639638866114,0.10033369,224,-68.40041160583496,1.0338325500488281,-76.79340514,203,234,47616,0.6278452575206757,,,
3004,211.38,0.21,-3.933496117591858,0.0001569639638866114,0.10033369,228,-68.57081985473633,0.3415646553039551,-76.8198339,205,234,48168,0.6243115216493607,,,
3036,209.75,0.22,-3.9681219458580017,0.0001569639638866114,0.10033369,232,-68.81888198852539,2.167218253016472,-76.29047023999999,208,234,48696,0.6211875528097153,,,
3096,208.36,0.23,-4.050513029098511,0.0001569639638866114,0.10033369,236,-69.03385543823242,1.7005418315529823,-76.32157969,212,233,49632,0.6153719574213028,,,
3120,,False,-4.098506689071655,0.0001569639638866114,0.10033369,,-69.20102882385254,2.0561193749308586,,,,50000,0.6130601018667221,222.6,-141.89475750000003,0.15
3148,206.26,0.24,-4.126485586166382,0.0001569639638866114,0.10033369,240,-69.54377555847168,1.1592430770397186,-74.47350854999999,220,228,50464,0.6103746145963669,,,
3220,210.25,0.22,-4.225161790847778,0.0001569639638866114,0.10033369,244,-69.4617748260498,2.2277053743600845,-75.87616036000001,225,228,51616,0.6035251021385193,,,
3272,210.25,0.22,-4.29308545589447,0.0001569639638866114,0.10033369,248,-69.83366584777832,2.071135699748993,-74.0058772,229,228,52464,0.5986238569021225,,,
3324,212.89,0.2,-4.352628588676453,0.0001569639638866114,0.10033369,252,-69.98932838439941,1.21781387925148,-75.85713930000001,232,228,53256,0.5937633663415909,,,
3368,214.23,0.19,-4.40967071056366,0.0001569639638866114,0.10033369,256,-70.22279739379883,2.0584712624549866,-76.79932698,235,229,54016,0.589682087302208,,,
3408,212.76,0.2,-4.4588810205459595,0.0001569639638866114,0.10033369,260,-70.2445011138916,1.2530685737729073,-74.93648703000002,238,228,54632,0.58599653840065,,,
3448,208.7,0.22,-4.5140275955200195,0.0001569639638866114,0.10033369,264,-70.29313659667969,2.0206746459007263,-71.34376166999999,241,228,55256,0.5823385417461395,,,
3532,208.7,0.22,-4.630190134048462,0.0001569639638866114,0.10033369,268,-70.55731391906738,1.2039900943636894,-71.98979294,246,229,56632,0.5747243613004684,,,
3564,212.28,0.21,-4.6765583753585815,0.0001569639638866114,0.10033369,272,-70.54681587219238,1.1933879777789116,-73.85189372,249,229,57104,0.5718488842248917,,,
3648,211.71,0.21,-4.779926776885986,0.0001569639638866114,0.10033369,276,-70.5827865600586,5.581614755094051,-72.14261333000002,254,229,58464,0.5643699169158936,,,
3684,211.71,0.21,-4.817282557487488,0.0001569639638866114,0.10033369,280,-70.73269081115723,2.9988483041524887,-71.56323414,256,229,59032,0.5611971914768219,,,
3756,210.16,0.23,-4.90677797794342,0.0001569639638866114,0.10033369,284,-71.0022964477539,1.1402370929718018,-70.18202545000001,261,229,60176,0.5548994243144989,,,
3808,210.13,0.24,-4.972322940826416,0.0001569639638866114,0.10033369,288,-70.93950080871582,3.099891059100628,-68.43732636,265,230,61032,0.5503990203142166,,,
3824,207.73,0.25,-5.001805543899536,0.0001569639638866114,0.10033369,292,-70.96867370605469,1.2272484600543976,-66.96738938,266,230,61296,0.5490222126245499,,,
3896,208.34,0.24,-5.102781653404236,0.0001569639638866114,0.10033369,296,-70.86784362792969,0.32698339968919754,-67.68517261,271,230,62464,0.542867973446846,,,
3932,208.59,0.24,-5.150505065917969,0.0001569639638866114,0.10033369,300,-70.89570617675781,2.2812906354665756,-66.30812426,273,230,63024,0.5398119240999222,,,
3948,206.83,0.24,-5.167680025100708,0.0001569639638866114,0.10033369,304,-70.70464897155762,4.601020820438862,-64.28640643,274,230,63264,0.5384600609540939,,,
4008,204.06,0.25,-5.2388283014297485,0.0001569639638866114,0.10033369,308,-70.87388610839844,2.026507832109928,-63.303872819999995,278,230,64240,0.5334206223487854,,,
4068,204.06,0.25,-5.316737413406372,0.0001569639638866114,0.10033369,312,-71.00618362426758,1.3938219770789146,-63.009455669999994,282,230,65184,0.5284294486045837,,,
4132,205.88,0.24,-5.400168538093567,0.0001569639638866114,0.10033369,316,-70.68136405944824,3.7756629288196564,-64.12957403,286,230,66240,0.5231587588787079,,,
4184,205.85,0.24,-5.466804265975952,0.0001569639638866114,0.10033369,320,-70.75930976867676,0.3256615996360779,-64.19762211999999,290,230,67024,0.518915981054306,,,
4200,201.12,0.26,-5.48829448223114,0.0001569639638866114,0.10033369,324,-70.85807609558105,2.1558547616004944,-62.02417809000001,291,230,67296,0.517616868019104,,,
4244,200.5,0.27,-5.5564727783203125,0.0001569639638866114,0.10033369,328,-70.79286193847656,0.3084634318947792,-61.39954302,294,230,67976,0.5140636414289474,,,
4316,201.21,0.27,-5.637168526649475,0.0001569639638866114,0.10033369,332,-70.55887985229492,1.378075085580349,-60.88882369,299,231,69184,0.5082980245351791,,,
4356,203.02,0.26,-5.6945788860321045,0.0001569639638866114,0.10033369,336,-70.42228317260742,1.9601241201162338,-61.70261549000001,302,231,69784,0.5051243454217911,,,
4444,203.85,0.26,-5.799691557884216,0.0001569639638866114,0.10033369,340,-70.12654685974121,3.12385094165802,-61.318891629999996,307,231,71184,0.4982116371393204,,,
4480,203.85,0.26,-5.856997609138489,0.0001569639638866114,0.10033369,344,-70.30301475524902,2.0914330258965492,-60.885072,310,231,71784,0.4954122379422188,,,
4540,202.96,0.27,-5.920448899269104,0.0001569639638866114,0.10033369,348,-70.00744247436523,5.410110153257847,-60.10912033,314,231,72760,0.49077964574098587,,,
4588,203.77,0.27,-6.004372000694275,0.0001569639638866114,0.10033369,352,-70.2000904083252,1.2131821289658546,-59.0443361,317,231,73520,0.48710542917251587,,,
4612,201.2,0.29,-6.000072717666626,0.0001569639638866114,0.10033369,356,-70.00972747802734,2.7798885628581047,-57.957664019999996,319,231,73864,0.48527834564447403,,,
4696,202.67,0.28,-6.141099572181702,0.0001569639638866114,0.10033369,360,-69.70490837097168,2.459780842065811,-59.33931475,324,231,75240,0.4789424538612366,,,
4732,204.26,0.27,-6.164842486381531,0.0001569639638866114,0.10033369,364,-69.54950141906738,2.05983504652977,-60.16182568999999,327,231,75784,0.47625062614679337,,,
4816,204.26,0.27,-6.279837608337402,0.0001569639638866114,0.10033369,368,-69.37033462524414,1.1156707257032394,-60.26598107999999,332,231,77184,0.4700327068567276,,,
4844,200.41,0.28,-6.323001265525818,0.0001569639638866114,0.10033369,372,-69.3298225402832,0.3254438638687134,-58.67266617,334,231,77608,0.4679775834083557,,,
4868,202.9,0.27,-6.344933986663818,0.0001569639638866114,0.10033369,376,-69.27661514282227,1.1757768243551254,-59.11936393999999,336,231,77984,0.4662219360470772,,,
4956,200.58,0.28,-6.436662554740906,0.0001569639638866114,0.10033369,380,-68.83001518249512,1.2533646896481514,-56.29283598,342,231,79368,0.45984987914562225,,,
4984,202.13,0.26,-6.486760497093201,0.0001569639638866114,0.10033369,384,-68.8087329864502,1.1930782124400139,-56.34558367999999,344,232,79864,0.45783982425928116,,,
4996,193.94,0.29,-6.522809624671936,0.0001569639638866114,0.10033369,388,-68.80172920227051,0.29826869815588,-52.59235615000001,344,232,80040,0.45698074996471405,,,
5004,189.53,0.31,-6.501915454864502,0.0001569639638866114,0.15050054,392,-68.65076637268066,2.758934572339058,-50.29859052,345,231,80136,0.45640879124403,,,
5076,190.51,0.32,-6.6153340339660645,0.0001569639638866114,0.15050054,396,-68.23991584777832,3.591665118932724,-49.51448899,350,232,81344,0.45129547268152237,,,
5128,193.85,0.31,-6.6582019329071045,0.0001569639638866114,0.15050054,400,-67.97744560241699,2.0405081287026405,-50.26716453000001,353,232,82128,0.44763820618391037,,,
5172,193.68,0.31,-6.734001994132996,0.0001569639638866114,0.15050054,404,-68.0162124633789,2.0212633535265923,-49.80258269000001,356,232,82880,0.44456983357667923,,,
5224,195.33,0.31,-6.805641055107117,0.0001569639638866114,0.15050054,408,-67.7465648651123,1.1014835983514786,-50.15500208,360,232,83672,0.44096601754426956,,,
5252,188.95,0.34,-6.814183473587036,0.0001569639638866114,0.15050054,412,-67.76543998718262,2.666435219347477,-46.64251189000001,362,231,84104,0.4390386566519737,,,
,186.63,0.35,,,0.15050054,416,,,-46.50739652,362,231,84152,,,,
5352,188.22,0.35,-6.952206611633301,0.0001569639638866114,0.15050054,420,-67.35040473937988,0.2882411926984787,-47.069824010000005,369,232,85720,0.43222836405038834,,,
5376,190.46,0.34,-6.9827494621276855,0.0001569639638866114,0.15050054,424,-67.17190742492676,0.970109798014164,-48.070462879999994,371,232,86136,0.43060969561338425,,,
5452,190.06,0.34,-7.074063539505005,0.0001569639638866114,0.15050054,428,-66.8313159942627,1.7838036343455315,-48.76431386000001,376,232,87344,0.42552243173122406,,,
5504,190.76,0.34,-7.163392543792725,0.0001569639638866114,0.15050054,432,-66.52263069152832,0.8857595324516296,-48.335104030000004,379,232,88136,0.4220754951238632,,,
5540,189.73,0.34,-7.184715628623962,0.0001569639638866114,0.15050054,436,-66.36527824401855,1.7342042922973633,-46.090981500000005,381,232,88744,0.4197055846452713,,,
5600,190.13,0.34,-7.288581490516663,0.0001569639638866114,0.15050054,440,-66.25628852844238,2.623538240790367,-46.62461619,385,232,89728,0.41578689962625504,,,
5628,188.65,0.36,-7.302844762802124,0.0001569639638866114,0.15050054,444,-65.95798873901367,3.3273737505078316,-45.306249369999996,387,232,90152,0.41397035121917725,,,
5716,185.81,0.37,-7.4131633043289185,0.0001569639638866114,0.15050054,448,-65.42030906677246,1.807480115443468,-44.31452586,393,232,91536,0.40831662714481354,,,
5752,186.99,0.36,-7.464927792549133,0.0001569639638866114,0.15050054,452,-65.23169898986816,3.0840513482689857,-44.788735800000005,396,232,92152,0.40602582693099976,,,
5796,188.03,0.35,-7.506116151809692,0.0001569639638866114,0.15050054,456,-65.04656982421875,3.169414810836315,-45.152685670000004,399,232,92864,0.403241366147995,,,
5864,187.73,0.36,-7.617392301559448,0.0001569639638866114,0.15050054,460,-64.74296760559082,1.5469087809324265,-43.31738591000001,403,232,93912,0.3989787995815277,,,
5912,188.26,0.36,-7.651581645011902,0.0001569639638866114,0.15050054,464,-64.40939903259277,1.7067423686385155,-42.82332197999999,406,232,94664,0.3959956616163254,,,
5932,182.06,0.39,-7.6746755838394165,0.0001569639638866114,0.15050054,468,-64.20003318786621,3.619783230125904,-38.548911239999995,408,232,95024,0.394760400056839,,,
5976,184.69,0.38,-7.7396838665008545,0.0001569639638866114,0.15050054,472,-64.09666061401367,2.225119575858116,-38.35504226,411,232,95728,0.3920535296201706,,,
6032,182.22,0.4,-7.82422947883606,0.0001569639638866114,0.15050054,476,-63.63334655761719,3.5063790008425713,-36.693072529999995,414,232,96584,0.3886367157101631,,,
6088,183.05,0.4,-7.873754620552063,0.0001569639638866114,0.15050054,480,-63.58719539642334,0.9946662485599518,-37.19554133,418,232,97496,0.3852492421865463,,,
6156,182.82,0.41,-7.955941081047058,0.0001569639638866114,0.15050054,484,-63.08114147186279,1.620506078004837,-36.96636691,423,232,98584,0.3811781629920006,,,
6188,190.29,0.38,-8.012521862983704,0.0001569639638866114,0.15050054,488,-62.87771701812744,3.5613324642181396,-40.30076609,425,233,99136,0.37927740812301636,,,
6244,,False,-8.092511653900146,0.0001569639638866114,0.15050054,,-62.7749605178833,1.5702210441231728,,,,100000,0.3759724497795105,227.35,-57.59391960000001,0.1
6256,192.95,0.37,-8.07776665687561,0.0001569639638866114,0.15050054,492,-62.51797866821289,2.3330407068133354,-41.11097865,434,230,100224,0.3752674534916878,,,
6300,196.89,0.34,-8.153496265411377,0.0001569639638866114,0.15050054,496,-62.17189407348633,0.9277452006936073,-43.76438652000001,438,230,100896,0.3727000951766968,,,
6344,194.64,0.35,-8.219239473342896,0.0001569639638866114,0.15050054,500,-62.079078674316406,0.8719241097569466,-42.93073354,441,229,101584,0.3701445981860161,,,
6384,196.31,0.35,-8.244128704071045,0.0001569639638866114,0.15050054,504,-61.819111824035645,1.4859470576047897,-43.31244439,445,229,102256,0.3678356781601906,,,
6452,196.64,0.35,-8.331980228424072,0.0001569639638866114,0.15050054,508,-61.40193462371826,1.3863294944167137,-42.50081541,449,229,103320,0.36394768953323364,,,
6508,202.81,0.34,-8.416896343231201,0.0001569639638866114,0.15050054,512,-61.0410099029541,1.3147068955004215,-44.25667907,453,229,104248,0.36077314615249634,,,
6524,199.12,0.36,-8.439239025115967,0.0001569639638866114,0.15050054,516,-61.04116344451904,1.490304097533226,-40.25787371,455,229,104512,0.35987068712711334,,,
6576,197.39,0.36,-8.530487060546875,0.0001569639638866114,0.15050054,520,-60.63175296783447,1.2251147702336311,-39.30369202999999,459,229,105320,0.3569549024105072,,,
6636,199.21,0.36,-8.567700147628784,0.0001569639638866114,0.15050054,524,-60.31414604187012,3.597673177719116,-39.214587099999996,463,229,106296,0.35362306237220764,,,
6700,200.4,0.35,-8.692309141159058,0.0001569639638866114,0.15050054,528,-60.04358100891113,0.7340148352086544,-38.9881706,467,229,107312,0.3500993549823761,,,
6740,196.73,0.36,-8.707717657089233,0.0001569639638866114,0.15050054,532,-59.6114387512207,2.9057121239602566,-37.82771569,470,229,107928,0.3479161560535431,,,
6776,197.51,0.36,-8.771881580352783,0.0001569639638866114,0.15050054,536,-59.59466075897217,0.25150588527321815,-38.09804789999999,472,229,108512,0.34596242010593414,,,
6828,194.58,0.37,-8.820260763168335,0.0001569639638866114,0.15050054,540,-59.071702003479004,3.408434122800827,-36.1468394,476,229,109320,0.3431612551212311,,,
6872,193.69,0.36,-8.852495908737183,0.0001569639638866114,0.15050054,544,-58.733948707580566,2.320573329925537,-36.02617949999999,479,229,110032,0.3408076912164688,,,
6912,193.3,0.36,-8.918742656707764,0.0001569639638866114,0.15050054,548,-58.63965892791748,1.7931413315236568,-35.36146608,482,229,110704,0.3386821001768112,,,
6952,190.92,0.37,-8.965685367584229,0.0001569639638866114,0.15050054,552,-58.369041442871094,1.810977429151535,-34.45084987,485,229,111320,0.33657122403383255,,,
6996,191.26,0.37,-9.042909860610962,0.0001569639638866114,0.15050054,556,-58.06614685058594,2.7595297023653984,-33.34504694999999,488,229,112032,0.33426515758037567,,,
7040,190.02,0.37,-9.098364353179932,0.0001569639638866114,0.15050054,560,-57.91666793823242,2.6671572849154472,-33.16633667999999,491,229,112736,0.3319763317704201,,,
7100,188.47,0.38,-9.11529278755188,0.0001569639638866114,0.15050054,564,-57.3799352645874,1.5934694036841393,-33.20539511,495,229,113720,0.3288760706782341,,,
7116,190.91,0.38,-9.181017637252808,0.0001569639638866114,0.15050054,568,-57.340694427490234,1.6075360029935837,-33.875306300000005,496,229,113944,0.3280554637312889,,,
7140,186.22,0.4,-9.198410511016846,0.0001569639638866114,0.15050054,572,-57.270140647888184,1.1022686697542667,-32.653410429999994,497,229,114336,0.32682766020298004,,,
7196,186.31,0.39,-9.266493558883667,0.0001569639638866114,0.15050054,576,-56.918606758117676,1.0730132088065147,-34.1420386,501,229,115256,0.3239824175834656,,,
7244,187.33,0.39,-9.327451229095459,0.0001569639638866114,0.15050054,580,-56.649638175964355,0.23677008599042892,-34.620268970000005,504,229,116032,0.3215610459446907,,,
7268,183.51,0.41,-9.369511127471924,0.0001569639638866114,0.15050054,584,-56.32196044921875,2.360629916191101,-32.91857768,506,229,116400,0.3203563615679741,,,
7352,183.31,0.41,-9.485713005065918,0.0001569639638866114,0.15050054,588,-55.8867073059082,2.8892464861273766,-32.45835791,512,229,117728,0.3161749839782715,,,
7380,182.58,0.41,-9.47234296798706,0.0001569639638866114,0.15050054,592,-55.8947114944458,1.0858195014297962,-32.61356218,514,229,118168,0.31479377299547195,,,
7404,177.75,0.43,-9.53568959236145,0.0001569639638866114,0.15050054,596,-55.48548889160156,1.934577725827694,-30.20346778,515,229,118536,0.3136172965168953,,,
7448,176.87,0.43,-9.574059963226318,0.0001569639638866114,0.15050054,600,-55.19146728515625,2.8544108271598816,-29.891689210000003,518,229,119256,0.3114700987935066,,,
7496,176.51,0.43,-9.66392707824707,0.0001569639638866114,0.15050054,604,-55.08503723144531,0.5838076211512089,-29.284046440000008,522,229,120032,0.3091425895690918,,,
7520,173.49,0.44,-9.63431715965271,0.0001569639638866114,0.15050054,608,-54.79922294616699,1.9684029668569565,-28.277836830000002,523,229,120424,0.30798590183258057,,,
7572,169.67,0.45,-9.765897512435913,0.0001569639638866114,0.15050054,612,-54.505950927734375,2.2143353149294853,-27.348809289999995,527,229,121248,0.30549614131450653,,,
7644,175.68,0.42,-9.842600584030151,0.0001569639638866114,0.15050054,616,-54.07804298400879,1.7020855844020844,-29.581789460000003,531,230,122424,0.30208004266023636,,,
7660,175.63,0.43,-9.8326895236969,0.0001569639638866114,0.15050054,620,-54.01590824127197,1.379455778747797,-28.746560790000004,533,230,122680,0.3013254478573799,,,
7692,172.94,0.45,-9.847054719924927,0.0001569639638866114,0.15050054,624,-53.66621398925781,1.7333043478429317,-27.89313625,535,230,123200,0.2998216450214386,,,
7776,170.21,0.47,-10.014104127883911,0.0001569639638866114,0.20066738,628,-53.32576847076416,1.2281186506152153,-26.28148862,540,230,124528,0.29590795189142227,,,
7800,173.32,0.47,-10.005272388458252,0.0001569639638866114,0.20066738,632,-53.1163854598999,0.5180850960314274,-26.353055839999996,542,230,124904,0.2947983369231224,,,
7828,167.06,0.5,-10.078560590744019,0.0001569639638866114,0.25083423,636,-53.00151252746582,0.9314604103565216,-24.22795347,544,230,125344,0.2935109809041023,,,
7872,167.02,0.5,-10.138867139816284,0.0001569639638866114,0.25083423,640,-52.703999519348145,0.8870657905936241,-24.31832912,547,230,126040,0.29149599373340607,,,
7912,169.39,0.49,-10.168385028839111,0.0001569639638866114,0.25083423,644,-52.42354774475098,3.3946820497512817,-24.80425373,550,230,126680,0.28967634588479996,,,
7960,168.84,0.49,-10.220080852508545,0.0001569639638866114,0.25083423,648,-52.12099838256836,2.6008117645978928,-25.201313599999995,553,230,127480,0.28751373291015625,,,
8028,169.61,0.49,-10.308754444122314,0.0001569639638866114,0.25083423,652,-51.64283084869385,1.106570366770029,-25.51029391,557,230,128528,0.28447314351797104,,,
8084,171.35,0.48,-10.373507976531982,0.0001569639638866114,0.25083423,656,-51.18835258483887,1.771630808711052,-26.536713390000003,561,230,129456,0.28199226409196854,,,
