19.40-5.2243,110,259.2854-142-44.184587,250,262.58387-7.013526,90,262.775482
-292.599178,250,265.848812
20.880178,37,266.074028-1-361.900881,250,269.17228---29.677207,250,272.217681-106.370535,250,274.836212-2-22.087941,250,278.001683-39.370412,250,278.882847
-1.025312,113,281.337499--86.297701,250,284.38024--23.689756,250,287.390736
-46.69133,250,290.495235
296.122983,199,290.61305-7.-36.583861,237,293.8562-10823.595428,53,294.097-34-25.827424,250,300.66813-108.663384,250,301.224823
20.27932,43,301.416392--86.249848,250,304.516939
-237.680397,250,307.688823
-26.678748,250,311.043105
-244.283699,250,314.284332
25.971399,42,314.506566
28.005637,21,316.5636-47.-40.162608,250,319.8170-135-179.384276,250,321.097897
30.143263,12,323.479424
-149.446046,250,326.70332
18.893946,42,326.893-50.4-33.42706,250,330.0080-73.-39.157151,250,333.163835
22.05827,62,333.476604
11.020288,113,334.044977
15.99494,65,336.552638
-171.092862,250,339.81194
-358.683444,250,343.076134
27.415031,26,343.23-174.9-26.401754,250,346.320-343.-38.717349,250,349.528569
-38.372278,131,350.18012
13.386526,63,350.562123
-34.479596,250,353.787217
-284.672677,250,359.231187
24.727016,27,359.363.0289-49.381624,250,362.536035
22.223813,36,362.7370-72.-43.244626,250,366.395891
-52.824497,250,370.292173
29.021442,29,373.2423-21.404083,250,374.371181
25.603805,2,374.39056-27-31.748671,185,377.5246-38.761705,250,380.793493
14-35.026927,250,381.6904-372.719636,250,387.579147
-216.29101,250,390.755082
-286.921524,250,393.804519
-123.128203,180,394.631282
-258.949231,250,398.0254
-53.701429,250,401.133881
-354.35345,250,404.292783
24.010298,38,404.483009
6.079965,140,407.0101
-344.046356,250,410.472172
-105.50038,250,414.178949
-55.119075,250,417.248855
-61.224991,250,420.428258
0.711832,101,420.879939
-4.637554,150,423.804665
-15.18696,138,424.458146
5.898495,107,427.178117
-55.900435,250,430.388555
-273.857964,250,433.464857
-39.738197,250,436.818358
16.088275,75,437.283632
-42.601866,250,440.617851
-89.999847,250,443.901097
28.053317,21,443.991077
-14.49068,197,446.811525
24.612426,68,447.235434
-31.116526,250,450.377996
-32.837945,250,453.480626
-40.304581,250,456.764606
-11.907141,90,457.262088
27.649367,20,459.221375
4.3-42.954079,194,459.7719.36719.324745,28,459.9013.371-164.706301,250,462-159.589957,250,463.129794
-30.678118,250,470.114492
21.99623,21,470.219744
10.783-275.203516,250,473-44.6653911.642354,139,475.728375
-52.008506,250,478.846504
-42.402933,250,482.086244
-195.1699,250,485.136317
26.75087,18,485.216727
-15.344613,160,486.073589
-31.737173,250,489.324553
-162.807931,250,492.453399
-19.693114,122,494.965474
29.089191,23,495.079131
-75.560066,250,498.152348
-40.885498,250,501.560982
-1.926667,77,501.931877
20.800169,45,502.160396
12.971332,152,504.832756
11.54529,45,505-71.23336-35.863688,250,508-70.53915-74.211794,250,511.27283
20.547136,62,511.609529
-51.454328,250,514.791595
-107.275661,250,517.922794
-14.297875,76,518.285366
7.110255,60,520.487616
-24.305424,250,523.711432
-53.045134,250,526.826613
-46.468039,250,530.141622
-45.985962,250,533.23513
19.863384,52,533.52344
22.796454,73,533.92477
-57.73932,250,536.957625
-36.304919,250,540.037403
-27.803648,123,540.613507
-253.338587,250,543.925341
24.185727,37,546.003947
-65.84588,250,552.791066
22.164809,42,552.978213
-33.182845,250,556.217165
2.846439,112,556.734801
-30.727697,250,560.020097
-45.801498,250,563.196662
23.491705,20,563.310591
23.147375,15,563.410284
-68.912275,250,566.536138
-108.900492,250,569.658697
26.030546,32,569.807713
-157.286628,250,573.016569
28.597167,28,573.260848
-4.543071,138,576.417094
24.480285,61,576.688953
7.37959,64,576.987606
2.868614,60,579.208953
25.283568,39,579.402529
-288.828983,243,582.449338
-245.855339,250,585.680193
-135.122178,250,588.811948
-35.484405,250,592.116075
6.917326,152,592.834449
15.561735,22,592.967427
26.597029,19,593.107169
18.796991,34,595.170038
24.193968,39,5-49.659778-212.245627,250,598.550824
9.148478,32,59-21.710261-33.018744,114,599.231953
-54.758694,250,602.274366
22.7-158.74650-41.03957,250,605.-37.715439,250,608.306301
-175.024415,250,611.346305
-54.32369,250,614.427976
-111.546193,250,617.519001
-51.35218,250,621.007948
12.63639,56,621.277126
-40.816616,250,624.463325
22.563304,50,624.677077
11.479241,121,627.170253
27.459933,38,627.366406
17.205931,52,627.6849
-40.190248,250,634.35587
27.066826,23,634.46448-78-52.77924,250,637.623431
19.731392,32,637.807035
2-22.855305,250,638.2-3.6-22-356.735805,250,641-32.7-118-12.187497,244,644.2977830.-20.724248,250,647.657-40.8-161.679167,250,650.834116
-41.657671,250,653.868659
-33.309367,250,656.973651
-43.192372,250,660.114738
-76.390562,250,663.277973
11.692553,39,663.450896
-13.595291,179,666.248971
23.659271,32,666.42-58.07-39.63262,250,669.55295
-344.340403,250,672.784719
15.27221,33,672.932287
26.933461,5,672.959528
-54.275501,250,676.297524
-153.579753,250,679.688208
-2.205808,62,681.864115
28.183286,25,682.007223
4.405117,214,683.105461
-107.388596,250,686.281563
-126.898161,250,689.455136
-95.66402,250,692.679383
22.445604,28,692.822734
-104.553839,174,695.557388
-60.145743,250,698.685549
-39.564057,250,701.797189
26.408228,19,701.903616
-48.958614,250,705.094158
25.486238,36,705.261841
14.161261,57,707.573701
3.944312,81,707.937664
20.338464,39,708.138738
22.502306,72,708.48814
13.794125,137,711.128026
-113.882101,159,715.678433
3.545115,50,717.814712
-3.805561,73,718.15732
-41.230843,250,721.233274
-34.897281,250,724.618025
26.697016,26,724.765619
-29.713856,173,728.013928
-30.577143,250,731.259949
-36.544958,250,734.573719
-66.994969,250,737.871973
24.431576,38,738.074632
20.928591,65,738.403377
29.257946,30,738.535018
-125.102278,250,742.441107
25.619966,16,742.542152
-34.863227,250,746.331424
5.416734,201,749.401533
27.10155,21,749.516301
-22.355607,250,752.82019
-3.310645,47,753.043439
-34.039957,250,756.367262
-57.065514,250,759.942642
-67.166147,250,763.038209
20.063417,67,763.324611
20.075741,29,763.447-14.2-54.787589,117,765.917-5.03-211.594281,250,769-32.685879,250,769.550185
19.3820-41.0704,250,772.713646
-61.477729,250,775.833521
22.07035,46,776.03-39.605442,250,778.308064
-35.897834,250,779.740621
13.256267,92,782.566505
14.388732,37,782.806724
-38.517992,250,786.434315
-39.283557,250,789.611631
-39.729278,250,792.709619
17.49319,133,793.352318
25.521084,19,795.362488
27.424057,23,795.46944
31.097829,16,795.532236
26.530943,24,795.664078
-121.486989,250,802.841683
18.065515,46,803.078099
26.6-103.276926,250,806.157665
26.648092,44,806.423664
9.222694,43,806.6577-27.819943,250,807.116827
-22.851728,250,810.377969
24.666972,28,812.464525
27.814329,21,812.575115
-40.015964,250,812.996606
18.963439,40,813.1824-23.625494,250,816.004983
22.91044,55,816.328279
-86.56328,250,819.484135
20.15493,46,819.759522
8.757128,45,819.989263
29.289363,22,822.0509-17.-87.622418,250,825.125-118.384749,250,825.615693
2-240.38857,250,828.618959
21.707053,15,828.701171
-201.414894,250,831.902963
-25.919247,87,832.307076--60.798132,250,835.493385
27.684338,41,835.719372-3.252211,189,838.67579
23.-29.288208,250,841.747866
12.195434,44,841.967509
22.54479,49,842.156951-42.177276,250,844.808527
17.776779,43,845.000969
2.013361,50,845.265026
-160.275875,250,845.762716.470007,93,847.864963
-34.329648,67,848.252995
-47.977221,250,851.401737
-30.573159,250,854.630623
18.254964,101,855.076831
14.706096,88,857.438877
27.025742,34,857.60396
21.689358,60,857.922417
27.029451,40,858.-27.503429,250,861.148235
6.957534,42,861.337347
-14.755631,247,864.43818
19.456948,56,864.754543
-24.772939,250,867.851098
22.533284,47,868.121003
-37.69916,250,871.77715
13.285541,33,871.953335
26.157194,61,874.237742
-69.721945,227,877.24838
-3.530911,57,877.503333
26.489548,2,877.517613
30.287549,13,877.57676
26.781132,20,8777.091836,27.246237,36,812.867805,114,878.451465
-39.107489,80,880.728281-35.761363-176.477493,250,826.399095,2-86.576961,100-36.3262,250,887.732034
-227.67971,250,891.024993
-39.909814,250,894.105363
22.971863,24,894.225386
-314.465803,250,897.50095
27.855992,16,897.592262
-71.228294,250,900.7642
29.904831,12,900.826669
23.331788,40,900.996906
23.698789,44,903.123568
-33.577202,250,906.295948
29.595669,17,906.381204
-19.904103,250,909.524871
30.988527,15,909.598848
-18.115016,250,912.95718
-45.507954,250,916.037418
27.631276,18,916.120405
18.322426,49,916.362345
24.379686,31,916.500882
2-53.319825,250,917.046009
19.73776-29.664248,250-24.634584,254.722979,239,92-38.902513-24.318917,250,92-33.80314618.763672,58,926-25.84852-49.7987,188,929.1-25.807089,250,932.235821
-76.300563,83,932.701722
17.143659,99,933.167495
22.808479,16,933.253825
26.9-39.717389,250,935.554338
7.933282,84,935.982709
-34.381954,250,939.114324
-34.934164,250,942.407216
28.783814,13,942.481165
26.689775,16,942.570127
4.095113,199,945.414407
28.458624,24,945.518215
-34.334299,250,948.615762
19.295394,110,949.089721
0.822314,53,949.489167
-52.113761,250,952.802757
16.022186,103,955.337312
6.578038,47,955.577629
-1.418214,54,955.892698
29.038253,21,956.01-45.68-40.607579,250,959.14-1.937932,222,962.057573
-3.567397,72,962.502414
25.871998,32,962.673844
16.9-8.393431,216,963.154-206.45779,250,969.417318
-4.892369,58,969.762241
-40.857363,250,972.935741
-27.348662,250,976.444584
2.158597,81,978.853036
10.827152,96,979.413826
-27.977808,250,982.61138
-55.707711,86,983.007672
-33.653096,250,986.239829
-27.075642,250,989.465646
6.605624,38,989.668431
22.938013,79,991.912009
21.793114,95,992.369665
-1.522232,58,992.650707
25.147937,70,994.948466
19.929145,67,995.262561
27.06231,27,995.401688
29.936809,13,995.460518
-27.275236,250,998.791219
28.81388,27,998.931638
24.-55.003823,250,1001.417414
28.204613,30,1001.619.2619-188.909099,250,1004.955948
26.049507,24,1005.096145
29.622931,20,1005.210277
-12.050726,72,1005.561392
-36.433797,250,1008.679376
-31.400875,250,1012.299386
3.787172,214,1015.261268
20.63767,25,1015.37413
20.512599,28,1015.547688
-39.986015,250,1018.745441
27.051442,32,1018.922843
-25.69261,250,1022.158799
-22.378878,78,1022.543489
-11.681062,177,1025.897666
17.310338,129,1029.098731
-29.50293,250,1032.886791
29.143915,31,1033.046904
6.620053,31,1033.204139
16.883719,32,1033.402228
-45.181361,250,1036.813015
30.543976,15,1036.902085
23.413344,12,1036.971519
-2.692266,96,1037.475382
23.015028,47,1039.944734
14.714528,72,1040.319857
-25.322198,250,1043.552535
-34.951399,250,1047.603734
6.631056,52,1047.887582
-162.003209,250,1053.736049
-5.051016,135,1056.248443
-33.423182,104,1056.84259
25.059708,19,1056.959445
-28.783663,250,1060.041145
-65.759413,250,1063.124124
9.812749,42,1063.315224
23.132392,83,1065.704351
-161.403761,250,1067.150507
16.730793,139,1069.855578
3.842812,48,1070.078339
-13.214759,74,1072.399596
-34.829527,250,1073.584374
18.649793,46,1075.799627
11.541197,56,1076.06419
20.463921,27,1076.166497
-33.513241,250,1079.368944
-48.165571,250,1082.701896
-100.274201,250,1085.981733
26.340643,53,1086.271103
6.574333,30,1086.455881
1.329138,34,1086.654123
9.285783,80,1088.987576
9.699943,136,1089.654912
-42.670836,250,1092.787145
1.801385,55,1093.03149
29.783777,19,1093.128681
27.275592,18,1095.276736
22.045762,32,1095.4-233.011883,250,1096.460981
-33.794879,250,1099.745607
-21.-82.389964,250,1102.152287
-26.447317,112,1102.688091
-34.301616,74,1105.002477
27.433446,8,1105.-40.066801,250,1105.789665
12.294082,145,1108.640373
22.265544,57,1108.984168
23.712534,42,1109.190339
-179.16424,250,1112.397295
-230.886296,250,1115.492847
17.417593,89,1115.909368
9.433125,51,1118.080298
25.972254,25,1118.222382
10.075784,58,1118.583738
28.256532,35,1118.787625
2.098578,185,1121.76417
-43.311803,250,1124.930208
-36.885472,250,1128.068688
-358.267955,250,1131.51687
21.349175,83,1131.914273
-117.975308,173,1137.034945
26.216565,27,1137.174085
8.966228,99,1137.662947
26.40811,35,1137.815354
-52.993244,250,1141.099251
-38.240861,250,1144.23385
26.498104,10,1144.289716
-23.236468,250,1147.397319
20.834902,43,1149.496723
8.018553,35,1149.822781
23.468417,58,1150.097581
10.15001,30,1150.253509
23.299894,24,1150.387452
-49.259858,123,1152.868513
22.351677,25,1152.990091
25.246059,26,1153.120072
-29.067416,150,1153.91614
-21.444218,250,1157.012419
-157.500415,250,1160.248724
30.616094,10,1160.309266
26.740823,17,1160.398193
3.032137,224,1163.485472
26.083434,17,1163.563184
-29.245896,117,1166.237319
15.33038,35,1166.414205
-14.098069,56,1166.690819
-37.306015,250,1169.823867
-28.191553,70,1170.140399
26.016552,16,1170.234389
22.23327,22,1172.296675
22.871516,69,1172.659064
15.950008,104,1173.208045
21.217701,45,1173.476254
31.361508,10,1173.514063
2-34.221485,250,1176.171326
-39.944322,250,1179.407499
-17.808862,250,1182.656581
31.934548,12,1182.706157
17.338407,33,1182.944525
25.288574,52,1183.435404
-28.167819,250,1187.377244
26.502078,16,1187.48402
-22.256044,250,1191.818446
18.785215,16,1191.914658
-47.525219,125,1194.966982
-25.79411,250,1198.464496
27.281527,25,1198.620677
20.468562,15,1198.723818
-39.397853,250,1202.193045
24.731833,29,1202.339933
-65.833115,250,1205.941064
25.774477,12,1206.0337
28.333311,12,1206.111861
-58.466055,78,1208.940495
4.766586,71,1209.348776
-32.850156,250,1213.062625
-55.589009,78,1213.527525
-52.577446,250,1217.082267
18.318305,19,1217.18571
-36.099772,250,1224.539364
-16.416543,59,1224.922256
28.061208,27,1225.116048
28.625543,28,1227.425019
14.344455,54,1227.749265
-109.027017,250,1231.243541
-43.073871,96,1231.762224
-22.674253,250,1235.254207
-4.019523,74,1235.692974
4.987659,57,1238.223173
2.487145,31,1238.395791
-37.360872,65,1238.820089
11.921776,39,1239.057905
21.04852,34,1239.240072
29.824099,26,1239.365492
12.960383,39,1241.740381
9.068234,146,1242.519356
-30.244469,250,1246.253014
25.936082,41,1246.535465
13.695656,165,1249.724295
-167.956269,250,1253.520758
19.76469,17,1253.668385
28.137803,12,1253.806018
-40.548674,250,1258.067416
-108.620371,223,1266.267053
-4.080101,247,1270.028093
28.056569,19,1270.157253
16.433823,70,1270.571251
24.920762,13,1270.672832
17.82866,116,1273.478923
26.760457,21,1273.59432
16.439069,28,1273.804284
-33.44054,250,1277.87236
19.773544,97,1278.527492
-144.209214,250,1282.367577
22.486213,76,1282.941934
-1.336726,34,1285.329996
-33.499631,250,1289.074088
29.063574,8,1289.140264
23.827386,56,1289.473059
27.728926,10,1289.531013
-32.525933,250,1293.316214
25.287838,30,1293.480125
26.27313,2,1293.495427
-46.740159,250,1297.291184
-36.132972,250,1300.875649
1.737817,164,1304.073271
8.020258,105,1304.713037
24.539112,41,1304.946123
25.352738,31,1305.154619
19.441024,115,1308.08431
-71.465493,243,1312.39068
-165.407698,250,1316.187016
28.869073,16,1316.293264
-242.554029,250,1320.082355
27.039844,36,1320.27501
-126.309392,154,1325.845668
18.199941,63,1328.924525
-33.322053,250,1333.402234
20.361625,21,1333.572561
2.890035,60,1333.95713
26.309545,7,1334.006818
-31.827902,250,1337.976503
29.353596,29,1338.133313
-51.725563,145,1341.505915
24.686176,19,1341.620275
15.537559,77,1342.233155
25.351403,26,1342.448285
26.841977,29,1342.658806
7.483206,69,1345.646435
16.845096,92,1346.176203
-61.669776,250,1349.803368
27.847493,23,1349.946509
7.252277,183,1353.237194
20.79257,47,1353.507147
25.351445,27,1353.651333
-27.336311,250,1357.788049
-18.251016,64,1358.163535
-32.993196,250,1361.747278
31.30474,16,1361.854749
12.217194,129,1364.977565
-28.339106,250,1368.752177
-4.431792,54,1369.055894
-127.515764,250,1373.375528
31.580294,12,1373.466046
20.8015,43,1373.749473
-25.812604,250,1378.013983
-25.594211,250,1381.519333
-11.30533,72,1381.981261
-406.222259,250,1385.937312
26.921109,35,1386.126067
10.93404,35,1388.48303
7.728834,27,1388.636182
13.33057,45,1388.917368
28.426986,14,1389.01723
23.9782,31,1389.218888
-220.59309,250,1392.760527
-55.715954,250,1396.50414
26.962044,31,1396.663889
-36.266409,250,1400.244807
26.205196,51,1400.540105
7.032198,45,1400.798736
27.600123,29,1402.898891
23.462999,78,1403.311641
-37.760312,60,1403.627597
15.508868,110,1406.133503
29.32924,19,1406.222112
8.611369,27,1406.359609
25.25659,43,1406.603581
23.785234,28,1406.732814
24.483248,46,1406.964744
25.718253,18,1407.055074
17.830626,33,1407.234783
24.152908,37,1409.335034
13.287545,54,1409.579612
-13.505404,216,1412.841869
17.659677,35,1413.074216
26.92678,36,1413.260902
28.205218,25,1413.409066
-18.486583,250,1416.597724
28.539509,15,1416.70304
25.852585,25,1416.840176
30.206055,29,1417.022581
-5.890355,52,1417.337228
26.530188,46,1421.462656
-49.120126,250,1424.881256
-277.848808,250,1428.167848
24.32112,39,1428.399455
-287.841672,250,1431.768598
18.555897,29,1431.894117
26.355003,29,1432.026174
-126.463627,250,1435.390308
25.096681,16,1435.462574
13.860218,36,1435.658463
5.816195,81,1436.183961
-5.572657,49,1438.430658
-36.369402,250,1441.670849
22.718949,20,1441.758867
24.381203,24,1441.876199
-47.61622,250,1445.132554
26.694506,34,1445.282239
15.979216,34,1445.44964
5.187695,44,1445.694883
-53.709184,129,1448.30215
27.640557,12,1448.384049
23.272949,44,1448.605535
25.456015,24,1448.730055
27.103107,16,1448.81519
16.54350-30.887693,250,1451.923953
26.094925,23,1452.054093
18.918344,44,1452.336555
-17.624305,250,1455.497427
18.912119,27,1455.64789
21.815564,59,1455.976836
18.313967,126,1458-163.231912.233941,144,1459.6-394.556274,250,1462.796191
6.826042,166,1465.75669
11.10989,188,1468.677799
23.795965,44,1468.933577
27.473812,23,1469.043808
-64.365379,250,1472.24159
30.881882,19,1472.384054
20.991859,18,1472.494623
27.055546,41,1472.708605
-10.83474,99,1475.136923
24.457582,37,1475.348651
17.093781,81,1475.809176
-5.645059,53,1476.080686
-24.333327,250,1479.445192
12.454563,193,1482.417058
29.273834,22,1482.513638
2.652741,103,1484.917731
29.088467,23,1485.049426
28.263546,24,1485.18335
27.628938,26,1485.330482
23.890139,26,1485.463765
-2.97419,234,1488.635816
16.851792,17,1488.763846
15.129172,18,1488.864921
-26.239133,66,1489.242327
23.357755,18,1489.530984
30.1-31.121372,250,1489.718.8946-184.304191,250,1492.967764
23.70544,30,1491.547005,178,1495.488547
11.112137,47,1495.743227
27.593362,18,1495.877043
-99.98825,250,1499.104436
-159.714607,250,1502.393076
18.398507,71,1505.110452
25.678912,27,1505.250203
12.156609,49,1507.442925
19.898626,52,1507.740266
4.566224,48,1508.004926
-25.151452,250,1511.265384
16.803323,43,1511.493054
24.070732,45,1511.820045
21.192475,61,1512.268763
16.260844,42,1514.434864
21.073625,50,1514.892595
9.065855,26,1515.105825
-21.174024,250,1518.462359
17.654714,43,1518.669964
28.246816,24,1518.798787
14.902303,28,1518.966462
-2.746061,59,1521.383711
28.374627,8,1521.426569
12.125068,91,1521.951473
2.933628,62,1522.383235
-7.265171,48,1522.629814
-21.725509,250,1525.793721
25.51084,18,1525.88967
17.866902,46,1528.154152
2.807374,63,1528.476043
21.477653,28,1528.653402
29.242586,15,1528.746621
24.762358,28,1528.917905
26.430604,12,1528.990211
-24.267139,250,1532.291747
-426.394896,250,1535.547025
-69.739005,228,1538.631949
-69.412384,91,1539.144932
-10.811181,51,1541.383053
-10.075524,53,1541.795882
28.037225,23,1541.941206
24.117995,55,1542.243808
26.628262,57,1542.551907
15.033029,45,1542.792983
16.458401,37,1545.31107
27.085633,4,1545.334917
25.476088,8,1545.391583
24.872877,21,1545.535692
-91.160838,250,1548.751131
28.136359,28,1548.906278
9.354399,186,1552.017308
-360.589239,250,1553.331387
26.660535,39,1555.482358
12.024573,52,1555.884993
0.200561,37,1556.074645
18.814862,56,1556.360884
21.132654,35,1556.551781
-46.682039,250,1559.866612
26.864835,19,1559.979427
26.126122,9,1560.031287
14.181891,89,1562.418094
-51.152961,250,1565.566997
-80.473495,250,1568.720979
22.629789,28,1568.854971
27.106684,21,1568.961732
26.378474,13,1569.05901
10.65263,40,1569.436945
-138.471364,250,1572.767902
-44.739965,111,1575.292715
28.165936,24,1575.409657
16.009483,62,1575.70197
-9.729475,43,1575.910253
25.012905,19,1576.053421
27.703111,41,1576.287142
26.704201,31,1576.453622
26.964262,20,1576.610496
-12.600446,68,1579.318658
-0.856164,56,1579.797863
30.69728,13,1579.887292
-1.790294,73,1580.351492
26.476296,56,1582.706007
3.751519,30,1582.901834
-187.967325,250,1586.074655
29.86294,21,1586.186566
20.831641,104,1586.841151
27.593886,33,1587.075533
-59.480977,89,1592.539848
26.930207,24,1592.671614
23.246921,33,1592.858394
19.570693,32,1593.003861
27.86136,41,1593.187888
26.711989,27,1593.344216
29.573529,14,1593.417901
3.652139,234,1596.851688
-281.192551,250,1600.206996
-19.373086,250,1603.343596
10.346446,95,1603.862259
26.850196,19,1605.930614
28.691898,17,1606.050721
27.240528,35,1606.248392
24.220484,36,1606.463734
-16.036629,167,1609.64853
-32.550833,250,1612.907885
27.46773,11,1612.970893
3.73829,105,1613.493203
26.9322,25,1613.639127
-92.022184,250,1617.070955
28.630835,21,1617.184724
18.382016,47,1617.47352
-133.397113,245,1620.993406
10.057076,168,1623.788431
21.147263,23,1623.936243
27.341227,47,1624.276815
5.470791,33,1624.501789
-79.504588,102,1627.629063
-52.585301,74,1628.135373
17.064116,43,1628.388121
28.623076,26,1628.550548
-29.639481,69,1631.478154
24.539291,25,1631.69378
27.857193,21,1631.876442
18.617103,30,1632.120783
26.604189,3,1632.154197
22.69791,27,1632.327913
-0.006119,45,1632.5955
27.786331,22,1632.724074
19.930353,63,1633.132832
19.610835,38,1635.946486
6.432449,45,1636.260736
2.671637,37,1636.451829
9.418582,42,1636.791261
16.799913,19,1636.941268
11.649586,42,1637.21803
-12.500818,76,1639.7-58.555412,250,1639.853991
-15.197847,49,1640.201808
-220.220549,250,1643.447213
-96.662311,250,1646.78577
13.813459,139,1647.575186
23.421535,31,1649.76795
1.102065,51,1650.073351
4.152511,52,1650.381313
28.31738,18,1650.472921
25.635474,23,1650.598365
27.657765,46,1650.867587
26.3168,19,1650.951524
15.017964,55,1653.234131
25.623225,31,1653.381656
-87.165231,250,1656.681862
20.599011,34,1656.889869
27.270309,23,1657.012041
10.319789,41,1657.215782
27.153675,52,1657.443336
11.011745,30,1657.611932
26.123778,29,1657.745698
27.592982,29,1659.791798
27.58927,19,1659.87957
-28.987709,61,1660.184353
30.279882,29,1660.487642
22.572948,33,1660.678917
8.8-352.291363,250,1663.851401
18.291915,26,1664.022067
-5.631993,55,1664.404267
26.694934,10,1664.473127
-183.226549,143,1667.127225
-70.96198,173,1670.131604
-28.411806,100,1670.733538
20.385179,17,1670.815814
27.694408,23,1670.951634
7.593815,50,1671.234247
29.492728,8,1671.277915
28.088475,38,-22.623577,250,1673.831647
7.759018,157,1674.727025
29.842745,10,1674.803334
27.314394,22,1674.933815
12.074259,40,1677.091896
1.118275,44,1678.933452
28.724897,20,1679.073861
29.933411,10,1679.140213
-55.285638,119,1679.820845
25.541083,20,1679.944001
516008
12.647196,61,1679.875732
4201,250,1674.406565
29.469864,12,1674.476368
27.332167,6,1674.51397
26.892667,38,1674.733859
19.569953,87,1677.172834
18.384789,26,1678.927026
28.291046,11,1678.995967
28.048739,24,1679.174652
27.992777,39,1679.367142
13.832182,40,1679.588355
15.86173,22,1679.721967
9,88,1679.132069
30.462762,17,1679.249154
7.984609,73,1679.634741
0.047253
18.199153,40,16-32.398152,-19.026507,54,163.73544,38,22.964865,40,-353.259761,250,1664.112297
21.609792,26,1664.305843
28.594959,20,1664.413306
-20.979-90.850487,250,1667.245086
27.452371,15,1667.324.1376-18.843632,61,1667.14.43138-34.826802,250,1671.144295
27.087907,12,1671.217226
27.619898,14,1671.304198
14.728679,160,1674.247098
2.022398,33,1674.413386
21.816188,23,1674.54678
-29.018,71,1676.903728
12.78651,-205.888456,250,1679.857776
8,1679.700217
31,1677.214066
61
-21.14674,57,1631.343604
26.162489,32,1631.622382
15.995925,29,1631.837659
24.816152,12,1631.985155
-70.627771,124,1632.76709
24.934527,38,1633.017194
27.094133,45,1635.832497
28.090677,17,1635.995384
24.4671,26,1636.190376
18.444085,52,1636.48289
28.591514,19,1636.666373
8.896711,28,1636.865381
-39.117045,105,1639.580639
3.944918,75,1640.070376
29.467567,11,1640.174413
-30.878297,79,1640.682844
27.784752,5,1640.699588
-87.809553,147,1643.356461
27.198389,29,1643.493178
26.343812,46,1643.718557
-73.929808,250,1647.102968
