episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
1,25.235672,1,1,0.10360972,1
2,-3.037945,98,1,0.10360972,2
3,-108.969415,250,0,0.10360972,0
4,-156.479287,250,0,0.10360972,0
5,-195.302057,250,0,0.10360972,0
6,-243.023573,250,0,0.10360972,0
7,-202.91467,250,0,0.10360972,0
8,-160.445591,250,0,0.10360972,0
9,-303.493349,250,0,0.10360972,0
10,-28.199666,155,1,0.10360972,1
11,-123.088797,250,0,0.10360972,0
12,-132.125131,250,0,0.10360972,0
13,-87.179493,250,0,0.10360972,0
14,-186.502902,250,0,0.10360972,0
15,-184.806748,250,0,0.10360972,0
16,-224.274055,250,0,0.10360972,0
17,-177.828681,250,0,0.10360972,0
18,-132.510776,250,0,0.10360972,0
19,11.383793,33,1,0.10360972,1
20,-152.463234,250,0,0.10360972,0
21,-143.234144,250,0,0.10360972,0
22,-274.920744,250,0,0.10360972,0
23,-104.324532,250,0,0.10360972,0
24,-114.017625,250,0,0.10360972,0
25,-95.144332,250,0,0.10360972,0
26,-143.947902,250,0,0.10360972,0
27,24.788211,19,1,0.10360972,1
28,-167.663928,250,0,0.10360972,0
29,-261.557719,250,0,0.10360972,0
30,-170.621987,250,0,0.10360972,0
31,-113.005226,250,0,0.10360972,0
32,-173.582077,250,0,0.10360972,0
33,-114.558168,250,0,0.10360972,0
34,-171.876341,250,0,0.10360972,0
35,-97.166524,250,0,0.10360972,0
36,-141.351018,250,0,0.10360972,0
37,-111.198886,250,0,0.10360972,0
38,-180.869039,250,0,0.10360972,0
39,-116.265037,250,0,0.10360972,0
40,-101.63839,250,0,0.10360972,0
41,-97.030362,250,0,0.10360972,0
42,-138.158766,250,0,0.10360972,0
43,-77.768662,250,0,0.10360972,0
44,-123.210541,250,0,0.10360972,0
45,18.86536,41,1,0.10360972,1
46,-123.889956,250,0,0.10360972,0
47,-172.152937,250,0,0.10360972,0
48,-134.60542,250,0,0.10360972,0
49,-182.060355,250,0,0.10360972,0
50,-107.545047,250,0,0.10360972,0
51,-265.814018,250,0,0.10360972,0
52,-81.784839,250,0,0.10360972,0
53,-125.869021,250,0,0.10360972,0
54,-126.457543,250,0,0.10360972,0
55,-117.434434,250,0,0.10360972,0
56,-134.628973,250,0,0.10360972,0
57,-130.757308,250,0,0.10360972,0
58,-141.599496,250,0,0.10360972,0
59,24.973786,2,1,0.10360972,1
60,-86.468392,250,0,0.10360972,0
61,21.895295,12,1,0.10360972,1
62,-211.122776,250,0,0.10360972,0
63,-93.784831,250,0,0.10360972,0
64,14.562976,60,1,0.10360972,1
65,-228.148173,250,0,0.10360972,0
66,-155.989758,250,0,0.10360972,0
67,-155.220607,250,0,0.10360972,0
68,-125.568731,250,0,0.10360972,0
69,-95.042581,250,0,0.10360972,0
70,-126.944749,250,0,0.10360972,0
71,-106.849835,250,0,0.10360972,0
72,-155.143358,250,0,0.10360972,0
73,-82.058397,250,0,0.10360972,0
74,-160.576002,250,0,0.10360972,0
75,-75.934064,250,0,0.10360972,0
76,-104.263244,250,0,0.10360972,0
77,-139.770803,250,0,0.10360972,0
78,-90.995663,250,0,0.10360972,0
79,10.920763,23,1,0.10360972,1
80,-134.17998,250,0,0.10360972,0
81,-186.278953,250,0,0.10360972,0
82,4.874184,94,1,0.10360972,1
83,-23.208375,127,1,0.10360972,2
84,-125.893044,250,0,0.10360972,0
85,-73.793385,250,0,0.10360972,0
86,-102.674096,250,0,0.10360972,0
87,-92.384852,250,0,0.10360972,0
88,26.128053,5,1,0.10360972,1
89,-8.206134,93,1,0.10360972,2
90,-126.500011,250,0,0.10360972,0
91,-84.682321,250,0,0.10360972,0
92,-131.456433,250,0,0.10360972,0
93,-6.825926,124,1,0.10360972,1
94,26.280294,2,1,0.10360972,2
95,-23.938996,90,1,0.10360972,3
96,-117.966482,250,0,0.10360972,0
97,-202.96351,250,0,0.10360972,0
98,-86.055992,250,0,0.10360972,0
99,-144.735249,250,0,0.10360972,0
100,15.863876,36,1,0.10360972,1
101,-109.003487,250,0,0.10360972,0
102,-85.528208,250,0,0.10360972,0
103,-156.70516,250,0,0.10360972,0
104,-198.207839,250,0,0.10360972,0
105,-134.889315,250,0,0.10360972,0
106,-226.280403,250,0,0.10360972,0
107,-136.750983,250,0,0.10360972,0
108,-118.249637,250,0,0.10360972,0
109,-80.015234,250,0,0.10360972,0
110,-153.899781,250,0,0.10360972,0
111,14.840376,67,1,0.10360972,1
112,11.220907,38,1,0.10360972,2
113,-94.836714,250,0,0.10360972,0
114,-80.612473,250,0,0.10360972,0
115,-77.697159,250,0,0.10360972,0
116,23.544457,2,1,0.10360972,1
117,-59.601668,250,0,0.10360972,0
118,-158.797501,250,0,0.10360972,0
119,-65.697247,250,0,0.10360972,0
120,-128.53745,250,0,0.10360972,0
121,24.398535,15,1,0.10360972,1
122,-182.550084,250,0,0.10360972,0
123,-103.168421,250,0,0.10360972,0
124,-135.672517,250,0,0.10360972,0
125,-35.152171,133,1,0.10360972,1
126,-115.577547,250,0,0.10360972,0
127,-174.655771,250,0,0.10360972,0
128,22.098789,16,1,0.10360972,1
129,-188.421252,250,0,0.10360972,0
130,-71.887624,250,0,0.10360972,0
131,-80.432991,250,0,0.10360972,0
132,-24.376754,187,1,0.10360972,1
133,-106.621165,250,0,0.10360972,0
134,25.398932,2,1,0.10360972,1
135,-48.255205,222,1,0.10360972,2
136,17.201542,41,1,0.10360972,3
137,-153.118592,250,0,0.10360972,0
138,-84.551949,250,0,0.10360972,0
139,-125.785907,250,0,0.10360972,0
140,-94.379271,250,0,0.10360972,0
141,-184.205138,250,0,0.10360972,0
142,-171.746775,250,0,0.10360972,0
143,-224.180328,250,0,0.10360972,0
144,-125.710434,250,0,0.10360972,0
145,-153.853015,250,0,0.10360972,0
146,-146.543097,250,0,0.10360972,0
147,-126.145313,250,0,0.10360972,0
148,-123.786151,250,0,0.10360972,0
149,-136.557533,250,0,0.10360972,0
150,23.954462,19,1,0.10360972,1
151,-108.968949,250,0,0.10360972,0
152,-47.447319,203,1,0.10360972,1
