#{"t_start": 1750312550.00686, "env_id": "None"}
r,l,t
-20.229346,250,958.594165
26.212712,24,958.722159
14.201898,75,975.288167
24.806028,20,975.445658
22.904802,78,975.852844
25.803471,21,976.00336
29.107148,21,976.112528
-87.65628,250,977.400126
-256.439753,250,978.81481
9.814744,48,979.065904
9.414739,96,979.63694
8.875673,80,980.135783
2.472756,84,980.653293
-3.181838,85,981.150825
-79.917382,250,985.611752
25.746899,43,985.819297
-70.807454,250,987.140901
15.846453,42,987.350078
22.515878,68,987.769885
-26.299566,250,989.136822
0.061743,64,989.481068
28.602943,32,1006.595921
19.083427,82,1007.137387
21.938407,26,1007.279051
-28.610855,250,1008.648832
-96.351014,250,1010.007633
-20.124456,82,1010.496304
-103.085995,250,1011.902628
25.091949,40,1012.109063
30.104351,16,1012.201006
23.534057,18,1012.298938
-67.219458,250,1013.930239
21.808469,53,1014.199865
21.666084,35,1014.422719
27.590717,17-29.29585,250,-101.702562,221.809136,82,1016.255021
24.306287,19,1016.388028
-39.4901,119,1017.020905
13.275214,55,10-29.861489,250,1034.623852
-24.041412,92,1035.136846
27.214051,3.355324,62,1035.421787
-59.635629,211,1036.636554
-17.369932,138,1037.371784
9.793445,159,1038.348153
21.291746,58,10-33.611652,-9.252053,132,1039.558516
1.757012,55,1040.021232
25.025618,43,10-84.422133,-22.660251,250,10-141.885126,250,1042.454211
27.267-8.287621,165,1042.719.95812.558191,78,1043.23-4.12614.598672,118,1043.881159
-28.011235,250,1045.14884
-49.936019,250,1063.389058
26.204106,16,1063.520171
1.690534,64,1063.870782
25.724753,13,1063.941556
-364.96236,250,1065.182491
28.211277,22,1065.312749
-80.434016,250,1066.801071
-21.497186,250,1068.199678
28.976407,19,1068.491745
-34.518619,250,1069.890641
8.918754,109,1074.037583
23.743688,64,1074.367171
-36.643954,86,1074.83601
16.699981,40,1075.075884
-189.602677,250,1076.487822
26.080803,30,1076.636175
23.966116,69,1076.989332
26.805281,36,1077.187692
-144.852182,250,1094.704288
26.954584,26,1094.836734
21.578391,33,1095.060581
-72.393547,250,1096.473561
-112.467423,250,1097.972498
23.972845,31,1098.191443
1.421978,123,1098.880014
29.291653,20,1098.976986
-25.099846,250,1100.365096
-43.158288,250,1101.798099
28.635799,24,1101.925007
-29.577108,250,1103.335038
16.639701,116,1103.935524
-55.419145,250,1105.257879
28.76635,9,1105.320783
-31.25333,250,1123.4598
27.987781,26,1123.64431
4.197077,246,1124.871931
16.635509,121,1125.700478
-1.214184,107,1126.39149
2.396736,59,1126.686304
-30.837135,250,1128.090483
15.514089,115,1128.800445
29.527007,20,1128.899762
-139.02338,213,1130.073074
-62.323256,132,1130.783271
15.795241,69,1131.187774
23.879876,80,1131.601957
22.710781,45,1131.837506
-27.347126,250,1133.197372
27.801986,8,1133.255988
27.356855,23,1133.402634
27.829115,18,1133.566017
20.073909,65,1133.922087
-31.400286,250,1152.497271
14.849422,55,1152.845737
19.345576,50,1153.149704
17.91459,50,1153.578062
26.753466,19,1153.701307
-42.22453,250,1155.207758
-77.568906,250,1156.650619
26.873785,35,1156.855316
26.71083,39,1157.065393
23.186386,58,1157.369467
26.410564,28,1157.534994
-22.195143,250,1159.001332
28.864622,10,1159.066535
13.900542,52,1159.398048
31.846899,18,1159.523202
-25.609964,250,1164.460769
24.613517,29,1164.61643
-21.350713,250,1165.944154
9.649989,115,1166.82194
30.231238,10,1166.878825
19.452936,30,1184.229037
23.15429,25,1184.-151.417-62.909873,250,1185.937005
-21.418435,250,1187.384869
-39.753614,250,1188.744062
23.317685,49,1189.124538
28.397915,12,1189.205292
3.099172,124,1190.005969
17.373382,35,1190.186336
21.644532,43,1190.42437
16.147093,109,1191.052707
24.930816,13,1191.133046
21.692444,93,1191.737713
27.986716,22,1191.877513
19.915084,43,1192-29.16475-76.250724,191,1193-102.6305-34.228026,113,1193.-116.931116,250,1194.95941
8.035477,67,1195.421156
12.650833,194,1196.824683
1.4277-26.053528,250,1214.899454
24.837177,40,1215.146178
-9.790689,66,1215.500294
-38.328451,250,1216.942813
12.697617,161,1217.981728
13.680201,75,1218.388655
-52.242504,105,1218.986041
-42.172097,250,1220.550503
10.66753,163,1221.375819
11.607288,54,1221.690939
14.985438,49,122-25.513247,250,1223.078693
17.35111,46,1223.339204
19.19218,3-331.574969,250,1224.93328
10.720024,55,1225.244958
-22.246059,250,1247.178296
23.452951,38,1247.384788
28.280624,36,1247.584981
17.555709,66,1247.997684
16.167832,34,1248.236663
-26.96048,102,1248.872269
24.483659,34,1249.079416
-119.56815,233,1250.472471
-26.396754,250,1251.906295
22.973072,26,1252.05661
24.891499,66,1252.402377
28.077145,34,1252.599786
-8.241288,47,-156.606702,2-30.343538,250,1254.428187
27.150759,31,1254.61379
28.497817,18,1254.727784
23.553197,38,1254.9121272-20.185486,250,1259.050598
-115.94922,250,1260.471738
-38.529206,250,1278.3986
27.08665,29,1278.600727
17.226064,106,1279.314683
27.463867,20,1279.470794
-23.89263,250,1281.030871
20.110578,44,1281.364612
-24.362527,250,1282.788362
-33.387551,250,1284.212834
29.405066,24,1284.358661
-47.835385,250,1285.764415
22.535614,27,1285.916244
24.934555,32,1286.280371
-310.316126,250,1287.812975
30.998774,15,1287.897843
14.975102,164,1288.861728
-29.593409,250,1307.597292
25.846786,47,1307.852119
26.886355,34,1308.059036
-43.8916,250,1309.581102
24.026836,33,1309.773831
-24.838016,250,1311.182977
26.805215,42,1311.42473
-20.77173,250,1313.033354
27.021214,32,1313.209666
19.057357,42,1313.513561
-37.279956,250,1315.119094
-59.425824,250,1316.699173
22.251353,27,1316.884539
29.843594,20,1317.010132
-69.121813,94,1317.558101
27.873113,28,1317.711072
-33.204457,250,1319.094573
-39.082055,250,1337.514502
22.77748,27,1337.685139
-23.848213,250,1339.07939
25.032555,31,1339.33495
-11.334549,88,1339.912158
-71.382998,250,1341.280162
21.838611,54,1341.565457
26.43888,30,1341.770503
-8.873694,87,1342.349267
-3.33176,249,1343.732362
-62.851784,250,1345.194391
23.966694,24,1345.317187
-35.054286,250,1349.185548
24.935116,28,1349.400815
1.107935,80,1349.939397
-36.686274,250,1367.783843
24.918657,27,1367.967233
26.548324,15,1368.049944
-28.772883,77,1368.48374
22.468521,66,1368.895564
23.787844,35,1369.106439
-5.795825,50,1369.483466
30.32422,22,1369.651511
28.151435,32,1369.84549
24.964638,38,1370.047722
26.20648,27,1370.181832
-139.340071,235,1371.401667
6.720547,208,1372.632838
27.415079,14,1372.715846
23.399794,60,1373.061471
20.908685,24,1373.216173
16.181879,35,1373.397811
16.034304,84,1373.915792
29.996467,17,1374.00804
28.214205,15,1374.244893
-88.391267,250,1375.748517
16.20978,62,1376.055382
28.866158,27,1376.191442
22.625555,48,1376.432757
28.930955,24,1376.595834
-34.460748,250,1378.110251
-42.037843,250,1379.449703
24.529047,45,1379.76367
-182.754505,250,1397.650604
-41.66122,250,1399.029632
-353.209094,250,1400.604169
21.86676,24,1400.730484
26.479897,33,1400.892557
14.123778,195,1401.966419
26.903148,28,1402.138892
-32.779863,80,1402.853349
30.510861,16,1402.954837
14.41255,82,1403.372092
26.668911,28,1403.517771
-26.403389,250,1404.906772
4.100639,230,1406.253201
-34.742185,250,1407.844148
29.961632,15,1407.939455
26.337305,41,1408.186327
13.979277,37,1425.967924
18.837186,31,1426.186165
20.67626,23,1426.346769
18.530763,21,1426.525126
-9.681667,127,1427.446597
19.57487,95,1428.174038
-34.931113,74,1428.679344
-37.540462,101,1429.379016
-44.308958,250,1431.29702
-70.852142,250,1432.716264
26.754243,22,1432.848969
8.248583,30,1433.078806
-64.063535,250,1434.56888
22.765929,32,1434.76443
10.903809,54,1435.060615
24.879747,27,1435.210776
20.07816,12,1435.297526
-21.983285,250,1436.8568
12.259811,50,1439.825137
22.696965,19,1439.931723
-167.604407,215,1441.190209
29.791551,17,1441.299162
19.060634,110,1458.869772
31.506789,11,1458.947658
30.05138,14,1459.193686
-19.931015,250,1460.571038
19.533422,27,1460.755933
24.371771,21,1460.900939
-96.136307,250,1462.341412
-37.357073,250,1463.826853
-28.296632,250,1465.217471
28.640858,31,1465.37466
-31.636446,250,1466.873304
28.138219,27,1467.04031
-41.37477,250,1468.514731
28.289374,14,1468.617218
-31.974855,250,1469.931209
18.442589,36,1470.159362
4.671608,35,1470.37209
9.338254,41,1470.689505
24.449837,16,1470.77993
28.484472,20,1487.742596
-103.62958,250,1489.232706
-21.556228,250,1490.591281
26.590486,25,1490.738
-34.893235,126,1491.591646
-30.284691,250,1492.95506
-7.984077,71,1493.39559
25.8854,30,1493.595259
29.916994,26,1493.771191
8.118742,151,1494.617572
-32.791666,250,1496.075185
-148.324505,250,1497.63493
25.814114,5,1497.683672
27.713685,62,1498.0213
-23.839991,250,1499.656979
-31.900658,250,1518.700826
4.3364,63,1519.129922
-46.843641,120,1519.920156
16.482654,53,1520.233009
30.243655,20,1520.366275
25.946569,23,1520.530749
29.908093,19,1520.644409
-40.230184,72,1521.037654
-28.352001,250,1522.60939
20.97679,117,1523.253221
23.026072,60,1523.628389
15.441063,77,1524.099966
24.101511,20,1524.256651
-97.143102,250,1525.730448
9.946171,156,1526.767576
24.785132,68,1527.148591
23.278384,32,1527.3282
13.343383,84,1527.794662
-63.613513,250,1532.07976
4.613852,59,1532.444969
6.77616,45,1549.813718
20.3689,72,1550.19991
6.177731,44,1550.472581
-37.806251,250,1551.978786
-7.055586,219,1553.436831
24.036662,44,1553.719551
-15.151041,250,1555.469522
-20.327145,250,1557.004254
11.665817,36,1557.233714
