curriculum/radius,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.5180486,,,,,,True,250000,0.057672119140625,0.14184815819561256,-0.0036362916751386367,9.576141488924623,-7.045117132365704,150,0.9900097846984863,0.2710937261581421,5.59391975402832,0.00291646,2.6587543983272695e-05,207.05,0.2,-93.74545545000001
0.5180486,176.34,16,691,379,-63.062590639999996,0.48,262144,,,,,,,,,,,,,,
0.5180486,198.45,17,694,400,-67.4308578,0.33,278528,0.053369140625,0.14184815819561256,-0.0030059620930842357,9.63601652905345,-7.039895345270634,160,0.9884760975837708,0.3513869643211365,4.638482093811035,0.0033310298,2.6587543983272695e-05,,,
0.5180486,181.7,18,696,423,-53.51437318,0.45,294912,0.048345947265625,0.14184815819561256,-0.0031135930088566966,6.69766296017915,-7.034644768387079,170,0.9880224466323853,0.40874171257019043,0.7828113436698914,0.0027725438,2.6587543983272695e-05,,,
0.5180486,,,,,,True,300000,0.0412109375,0.14184815819561256,-0.0027127204039061326,9.279646172001957,-7.027251263707877,180,0.98578280210495,0.3715033531188965,3.446753978729248,0.0027766698,2.6587543983272695e-05,184.2,0.3,-56.798096699999995
0.5180486,172.05,19,691,450,-48.03378475999999,0.5,311296,,,,,,,,,,,,,,
0.5180486,157.76,20,693,472,-42.80447423,0.61,327680,0.056280517578125,0.14184815819561256,-0.0027677816466166404,9.6963583342731,-7.019129301607609,190,0.9846862554550171,0.3518657684326172,3.8743906021118164,0.0032215419,2.6587543983272695e-05,,,
0.5180486,159.46,21,695,494,-43.75264878,0.58,344064,0.041900634765625,0.14184815819561256,-0.0025338631407066715,11.782420890033245,-7.013917819410563,200,0.9837188720703125,0.40566182136535645,3.0047740936279297,0.0029756967,2.6587543983272695e-05,,,
0.5180486,,,,,,True,350000,0.062548828125,0.14184815819561256,-0.0035018602706259117,11.388194481283426,-7.007014727592468,210,0.9819590449333191,0.45993220806121826,4.088936805725098,0.003526481,2.6587543983272695e-05,203.0,0.2,-77.9439354
0.5180486,162.03,22,692,520,-40.433235960000005,0.52,360448,,,,,,,,,,,,,,
0.5180486,151.8,23,694,542,-39.84640428,0.59,376832,0.053607177734375,0.14184815819561256,-0.002648390361719066,9.573632720112801,-7.001499336957932,220,0.9815915822982788,0.45209723711013794,3.0584006309509277,0.0032411702,2.6587543983272695e-05,,,
0.5180486,177.9,24,696,564,-51.651106420000005,0.47,393216,0.05216064453125,0.14184815819561256,-0.0028732929245961713,12.234887128323317,-6.99751011505723,230,0.9805291891098022,0.451072633266449,4.5192670822143555,0.003373284,2.6587543983272695e-05,,,
0.5180486,,,,,,True,400000,0.073016357421875,0.14184815819561256,-0.004162672815800761,8.435492097586394,-6.993231696635485,240,0.9800771474838257,0.512230396270752,2.133793830871582,0.003946431,2.6587543983272695e-05,174.45,0.35,-19.988950600000003
0.5180486,161.9,25,693,590,-37.76388485,0.55,409600,,,,,,,,,,,,,,
0.5180486,155.74,26,695,612,-42.714793750000005,0.57,425984,0.044451904296875,0.14184815819561256,-0.0027744056680603533,10.050353418663144,-6.990495824068785,250,0.979412853717804,0.37826937437057495,2.7977077960968018,0.0030644913,2.6587543983272695e-05,,,
0.5180486,152.85,27,697,634,-37.04244217,0.59,442368,0.05517578125,0.14184815819561256,-0.002739571788060857,10.30687755011022,-6.986518479138613,260,0.9784358143806458,0.5010726451873779,5.881514549255371,0.0029176464,2.6587543983272695e-05,,,
0.5180486,,,,,,True,450000,0.051776123046875,0.14184815819561256,-0.0030145048547638,11.271562780439854,-6.979762828350067,270,0.9769502878189087,0.39107388257980347,3.5886099338531494,0.0029857531,2.6587543983272695e-05,163.1,0.4,-31.554971900000005
0.5180486,152.86,28,695,659,-45.863862739999995,0.58,458752,,,,,,,,,,,,,,
0.5180486,157.03,29,695,682,-42.5572871,0.58,475136,0.047369384765625,0.14184815819561256,-0.002389200718243956,11.349469129741191,-6.97234356701374,280,0.9756320118904114,0.5848712921142578,2.6829073429107666,0.00297917,2.6587543983272695e-05,,,
0.5180486,139.28,30,694,707,-30.852264,0.64,491520,0.049505615234375,0.14184815819561256,-0.002404444813510054,10.259686003252863,-6.967172481864691,290,0.9750219583511353,0.5583754777908325,2.899993658065796,0.003013747,2.6587543983272695e-05,,,
0.5180486,,,,,,False,500000,0.04251708984375,0.14184815819561256,-0.0020191186303236464,12.012778066471219,-6.963562539219856,300,0.974359393119812,0.5648605823516846,6.675506114959717,0.002649472,2.6587543983272695e-05,183.15,0.3,-65.61434640000002
0.5180486,165.81,31,691,734,-52.082533090000005,0.51,507904,,,,,,,,,,,,,,
0.5180486,156.9,32,693,756,-42.890268559999996,0.54,524288,0.0386962890625,0.14184815819561256,-0.0021602580643957483,9.225982380658388,-6.959154552966356,310,0.9731642007827759,0.6384002566337585,3.7234456539154053,0.002571996,2.6587543983272695e-05,,,
0.5180486,154.15,33,694,778,-36.50223697,0.58,540672,0.042218017578125,0.14184815819561256,-0.002362442573030421,9.96952956020832,-6.954872259497643,320,0.9726715087890625,0.5880167484283447,2.9979803562164307,0.002740139,2.6587543983272695e-05,,,
0.5180486,,,,,,False,550000,0.05450439453125,0.14184815819561256,-0.0025647408685472326,10.660328017175198,-6.949701528996229,330,0.9714455604553223,0.5979263186454773,4.13414192199707,0.0031662583,2.6587543983272695e-05,168.9,0.35,-22.03770015
0.5180486,165.79,34,692,804,-47.09214814,0.53,557056,,,,,,,,,,,,,,
0.5180486,153.68,35,693,826,-38.02222115000001,0.58,573440,0.04527587890625,0.14184815819561256,-0.0018665413464987069,9.272591001540423,-6.943462634086609,340,0.9704115986824036,0.6805599927902222,1.9470747709274292,0.002799132,2.6587543983272695e-05,,,
0.5180486,169.33,36,695,848,-52.104086159999994,0.46,589824,0.05592041015625,0.14184815819561256,-0.0025543971962179056,10.477586576715112,-6.93617709055543,350,0.9685887098312378,0.600406289100647,3.570371389389038,0.0029629404,2.6587543983272695e-05,,,
0.5180486,,,,,,True,600000,0.072119140625,0.14184815819561256,-0.0034040639478917,8.346874194964766,-6.924652069061994,360,0.9660592079162598,0.6971959471702576,4.361758708953857,0.0034071333,2.6587543983272695e-05,170.65,0.35,-67.47628135
0.5180486,148.32,37,692,875,-31.817921100000003,0.62,606208,,,,,,,,,,,,,,
0.5180486,134.85,38,693,897,-30.11220619,0.63,622592,0.042315673828125,0.14184815819561256,-0.002018047375531751,11.738995513692497,-6.916721478104591,370,0.9656712412834167,0.5747793912887573,2.7818639278411865,0.0024451748,2.6587543983272695e-05,,,
0.5180486,136.21,39,694,920,-31.470756329999993,0.6,638976,0.048834228515625,0.14184815819561256,-0.0026823166494068574,11.37859343662858,-6.914113431423902,380,0.9651278257369995,0.6276376247406006,4.02557373046875,0.0029782816,2.6587543983272695e-05,,,
0.5180486,,,,,,True,650000,0.0523681640625,0.14184815819561256,-0.0027385460474761204,11.502039275318385,-6.915391252934933,390,0.966230571269989,0.6645418405532837,3.5969948768615723,0.002699112,2.6587543983272695e-05,148.75,0.45,-21.748893
0.5180486,145.44,40,692,945,-34.475319600000006,0.61,655360,,,,,,,,,,,,,,
0.5180486,139.47,41,693,968,-29.736440920000003,0.63,671744,0.057745361328125,0.14184815819561256,-0.002815310245932778,10.246527674049139,-6.911942459642887,400,0.9639309048652649,0.6653289794921875,2.3055691719055176,0.0031583915,2.6587543983272695e-05,,,
0.5180486,150.99,42,694,990,-44.208809439999996,0.58,688128,0.05621337890625,0.14184815819561256,-0.002575562734818959,10.603944926708937,-6.903570266813039,410,0.9629873037338257,0.612744927406311,4.665339469909668,0.0031095096,2.6587543983272695e-05,,,
0.5180486,,,,,,True,700000,0.071820068359375,0.14184815819561256,-0.0028898806709548807,10.241434626281261,-6.8963819816708565,420,0.9612577557563782,0.689461886882782,4.924386978149414,0.0035082744,2.6587543983272695e-05,146.6,0.45,-51.59750899999999
0.5180486,124.14,43,692,1016,-20.534783709999996,0.69,704512,,,,,,,,,,,,,,
0.5180486,148.72,44,693,1039,-28.632741210000002,0.57,720896,0.051251220703125,0.14184815819561256,-0.002391755115422711,13.668240617215634,-6.889639091491699,430,0.9604717493057251,0.5649161338806152,6.472838401794434,0.0028130042,2.6587543983272695e-05,,,
0.5180486,144.79,45,692,1064,-35.07783011,0.56,737280,0.056207275390625,0.14184815819561256,-0.0030109545947198057,9.729815385490657,-6.88400099799037,440,0.9591673016548157,0.5414081811904907,3.5319058895111084,0.003001926,2.6587543983272695e-05,,,
0.5180486,,,,,,False,750000,0.050213623046875,0.14184815819561256,-0.0026174582202656894,9.610133247449994,-6.8755029864609245,450,0.9572769999504089,0.6775588989257812,1.79274320602417,0.0026496444,2.6587543983272695e-05,151.05,0.45,-17.770460649999997
0.5180486,152.8,46,690,1091,-29.33741701,0.56,753664,,,,,,,,,,,,,,
0.5180486,139.39,47,691,1113,-26.408310770000003,0.63,770048,0.05257568359375,0.14184815819561256,-0.0031518434194367727,9.215316399559379,-6.8670163251459595,460,0.9557955861091614,0.586837112903595,3.613825798034668,0.003159528,2.6587543983272695e-05,,,
0.5180486,138.79,48,692,1135,-29.041035790000002,0.64,786432,0.04010009765625,0.14184815819561256,-0.001857557531002385,11.10708078108728,-6.861088053137064,470,0.9551582336425781,0.6112771034240723,4.537724494934082,0.0024405392,2.6587543983272695e-05,,,
0.5180486,,,,,,True,800000,0.053021240234375,0.14184815819561256,-0.0026031825025711443,13.434308787435294,-6.853509871661663,480,0.9531076550483704,0.5130310654640198,4.7129926681518555,0.0031571137,2.6587543983272695e-05,155.2,0.4,-55.53110795000001
0.5180486,122.06,49,690,1161,-23.39555847,0.71,802816,,,,,,,,,,,,,,
0.5180486,144.92,50,692,1183,-32.128380009999994,0.57,819200,0.035601806640625,0.14184815819561256,-0.0014345770370709943,13.157417995482684,-6.846149604767561,490,0.9522885084152222,0.6664413213729858,3.9227092266082764,0.0025365078,2.6587543983272695e-05,,,
0.5180486,133.12,51,692,1206,-26.32340167,0.64,835584,0.068511962890625,0.14184815819561256,-0.0029213016430730933,9.527854609489442,-6.843147213757038,500,0.9518988728523254,0.7214891910552979,3.037997245788574,0.0034366911,2.6587543983272695e-05,,,
0.5180486,,,,,,True,850000,0.040325927734375,0.14184815819561256,-0.0018738309392574593,11.06240439414978,-6.841079813241959,510,0.9516258239746094,0.6373647451400757,5.535233497619629,0.002210311,2.6587543983272695e-05,127.0,0.55,-34.98756215
0.5180486,144.22,52,690,1232,-36.115172550000004,0.61,851968,,,,,,,,,,,,,,
0.5180486,134.35,53,691,1255,-25.462476180000003,0.61,868352,0.050128173828125,0.14184815819561256,-0.001991973747863085,10.897581933811306,-6.839858198910951,520,0.9516561627388,0.7392652034759521,3.6154260635375977,0.0025344002,2.6587543983272695e-05,,,
0.5180486,138.62,54,692,1278,-28.413401559999997,0.6,884736,0.05150146484375,0.14184815819561256,-0.0024965649830846815,11.244682232290506,-6.840185237675906,530,0.9515203237533569,0.6846975088119507,3.719630002975464,0.0028234613,2.6587543983272695e-05,,,
0.5180486,,,,,,True,900000,0.044866943359375,0.14184815819561256,-0.002533610501268413,10.425474554300308,-6.838282100856304,540,0.9510719180107117,0.72639000415802,2.743356943130493,0.002458505,2.6587543983272695e-05,174.05,0.35,-35.4295808
0.5180486,162.07,55,690,1304,-39.608277159999986,0.49,901120,,,,,,,,,,,,,,
0.5180486,145.8,56,691,1327,-28.130177900000007,0.6,917504,0.04638671875,0.14184815819561256,-0.002041995673607744,8.043272820860148,-6.8360292583704,550,0.9507161974906921,0.7236642837524414,2.536807060241699,0.0024516743,2.6587543983272695e-05,,,
0.5180486,133.08,57,691,1349,-18.38661419,0.66,933888,0.069708251953125,0.14184815819561256,-0.0031996902584069177,10.262560049071908,-6.829908058792353,560,0.9491264224052429,0.6681289672851562,1.0728905200958252,0.0032312144,2.6587543983272695e-05,,,
0.5180486,,,,,,False,950000,0.0495849609375,0.14184815819561256,-0.002237356896057463,10.948191561549901,-6.82424410507083,570,0.9485436677932739,0.5699455738067627,3.2973382472991943,0.0023934296,2.6587543983272695e-05,214.55,0.15,-58.450199399999995
0.5180486,138.68,58,689,1377,-19.74937575,0.6,950272,,,,,,,,,,,,,,
0.5180486,160.57,59,690,1400,-45.78357234,0.5,966656,0.058367919921875,0.14184815819561256,-0.002780722153875104,10.358105029538274,-6.819074124097824,580,0.947239875793457,0.6336753368377686,3.9881153106689453,0.0028721164,2.6587543983272695e-05,,,
0.5180486,129.44,60,689,1425,-20.68321428,0.66,983040,0.071148681640625,0.14184815819561256,-0.0030951786542573246,8.289468863233925,-6.814217405021191,590,0.9468981623649597,0.7500931024551392,2.9774692058563232,0.0032766433,2.6587543983272695e-05,,,
0.5180486,124.84,61,690,1448,-16.415553239999998,0.65,999424,0.04871826171875,0.14184815819561256,-0.0028130934018918198,12.244782042503356,-6.807441026717425,600,0.9448556900024414,0.6768388748168945,4.040222644805908,0.0028395066,2.6587543983272695e-05,,,
0.5180486,,,,,,True,1000000,0.0544677734375,0.14184815819561256,-0.0022599521889787866,12.5230681784451,-6.79828662648797,610,0.9434072375297546,0.654018223285675,3.5745303630828857,0.0031883768,2.6587543983272695e-05,186.5,0.3,-24.8595774
0.5180486,137.68,62,689,1473,-13.042287780000002,0.58,1015808,,,,,,,,,,,,,,
