time/total_timesteps,rollout/success_rate,time/fps,curriculum/radius,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/std,train/entropy_loss,train/explained_variance,train/loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length,eval/success_rate
30720,0.24,791,0.10033369,209.34,38,15,-100.53502758999998,-0.021499487108667382,5.6115164153345e-05,0.2803345035229627,0.121826171875,5.278564718365669,140,1.0063222646713257,-7.127711042761803,0.047351717948913574,3.7655255794525146,0.024976093,,,
32768,0.25,789,0.10033369,208.13,41,16,-94.33474281,-0.01748231105157174,5.6115164153345e-05,0.2803345035229627,0.0880859375,6.383035475760698,150,1.0054353475570679,-7.123831841349602,-0.1050955057144165,6.446589469909668,0.019913573,,,
34816,0.24,789,0.10033369,208.78,44,17,-91.35080005999997,-0.02154690995812416,5.6115164153345e-05,0.2803345035229627,0.1232421875,3.749258789047599,160,1.0058797597885132,-7.122830304503441,0.0393558144569397,5.096982002258301,0.021822043,,,
36864,0.27,786,0.10033369,202.75,46,18,-81.77731583999999,-0.020736302444129252,5.6115164153345e-05,0.2803345035229627,0.087158203125,2.0061858110129833,170,1.0042707920074463,-7.120476084947586,0.012606382369995117,3.8715808391571045,0.019417658,,,
38912,0.28,784,0.10033369,201.81,49,19,-76.24292809,-0.0222452058304043,5.6115164153345e-05,0.2803345035229627,0.140283203125,4.816889363899827,180,1.0041332244873047,-7.115598121285439,0.03897678852081299,2.7037363052368164,0.02880425,,,
40960,0.31,778,0.10033369,197.11,52,20,-68.52982529,-0.039047369366744536,5.6115164153345e-05,0.2803345035229627,0.213525390625,2.8371880903840063,190,1.0027151107788086,-7.112204971909523,0.03647738695144653,0.6521230340003967,0.037092183,,,
43008,0.35,776,0.10033369,191.9,55,21,-62.78879265,-0.015521167764381972,5.6115164153345e-05,0.2803345035229627,0.095751953125,4.925166867300868,200,1.0029393434524536,-7.108583319187164,-0.0357593297958374,2.411853551864624,0.019950349,,,
45056,0.38,775,0.10033369,186.89,58,22,-62.14430410999999,-0.01313809293496888,5.6115164153345e-05,0.2803345035229627,0.071875,8.195835833996535,210,1.0025808811187744,-7.10869452059269,0.0874674916267395,8.615544319152832,0.018160284,,,
47104,0.39,775,0.10033369,187.61,60,23,-58.55922820999999,-0.0119746159776696,5.6115164153345e-05,0.2803345035229627,0.0580078125,5.861906375735998,220,1.002331018447876,-7.1070433259010315,0.1007990837097168,0.8875753283500671,0.01374128,,,
49152,0.39,774,0.10033369,185.88,63,24,-56.80398459,-0.021698539619683287,5.6115164153345e-05,0.2803345035229627,0.130908203125,5.91212834790349,230,1.0024222135543823,-7.106357601284981,0.07683509588241577,0.7773370146751404,0.029423174,,,
50000,False,,0.10033369,,,,,-0.010975188385054934,5.6115164153345e-05,0.2803345035229627,0.051513671875,6.982501938194036,240,1.0028362274169922,-7.107438650727272,-0.07412457466125488,6.513539791107178,0.012857558,-115.58023695,183.3,0.3
51200,0.41,730,0.10033369,185.53,70,25,-54.84781668000001,,,,,,,,,,,,,,
53248,0.44,731,0.10033369,182.48,72,26,-50.61973226,-0.010798916190105956,5.6115164153345e-05,0.2803345035229627,0.07802734375,4.679336693510413,250,1.0024991035461426,-7.107851299643516,-0.0988997220993042,2.2396388053894043,0.018947951,,,
55296,0.45,733,0.10033369,179.88,75,27,-51.716915629999995,-0.02456492626806721,5.6115164153345e-05,0.2803345035229627,0.154248046875,5.013129772245884,260,1.0023655891418457,-7.106556758284569,0.12396413087844849,6.918889999389648,0.029277254,,,
57344,0.48,733,0.10033369,174.32,78,28,-48.10192513000001,-0.007150118277058937,5.6115164153345e-05,0.2803345035229627,0.057275390625,6.872337042912841,270,1.0022861957550049,-7.106293055415153,0.07941389083862305,4.084853172302246,0.013913628,,,
59392,0.51,730,0.15050054,169.99,81,29,-47.262311880000006,-0.009100881662743632,5.6115164153345e-05,0.2803345035229627,0.032421875,7.577831152081489,280,1.0018609762191772,-7.105214679241181,0.1266108751296997,1.3964391946792603,0.009620175,,,
61440,0.52,731,0.15050054,162.59,83,30,-40.46224216,-0.007475369638996199,5.6115164153345e-05,0.2803345035229627,0.045703125,9.837644265592099,290,1.0018830299377441,-7.103720480203629,0.14859551191329956,7.3606414794921875,0.015058367,,,
63488,0.52,732,0.15050054,158.93,86,31,-41.30893905,-0.007960882503539324,5.6115164153345e-05,0.2803345035229627,0.026611328125,8.19024270400405,300,1.0017478466033936,-7.103476899862289,0.12928354740142822,7.285394668579102,0.008860526,,,
65536,0.51,732,0.15050054,162.63,89,32,-41.00135722,-0.020689992218831322,5.6115164153345e-05,0.2803345035229627,0.125537109375,6.500413050875068,310,1.002349853515625,-7.10398622751236,0.1599453091621399,5.805548191070557,0.028960928,,,
67584,0.49,733,0.15050054,161.54,92,33,-41.96406519999999,-0.011682644809479826,5.6115164153345e-05,0.2803345035229627,0.04453125,4.305798323452473,320,1.0033916234970093,-7.108142590522766,0.3317873477935791,4.797201633453369,0.011393771,,,
69632,0.48,733,0.15050054,160.42,94,34,-44.933255470000006,-0.012527721108926925,5.6115164153345e-05,0.2803345035229627,0.06103515625,3.282930850237608,330,1.004324197769165,-7.113208156824112,0.2753636837005615,1.0808165073394775,0.013208643,,,
71680,0.46,734,0.15050054,165.54,97,35,-46.31397934,-0.01299464648909634,5.6115164153345e-05,0.2803345035229627,0.0837890625,3.754523155465722,340,1.004741907119751,-7.1166093170642855,0.3434680700302124,0.7976353168487549,0.016798217,,,
73728,0.44,734,0.15050054,167.48,100,36,-49.990646919999996,-0.018151497610961086,5.6115164153345e-05,0.2803345035229627,0.092333984375,4.8560094006359575,350,1.0053337812423706,-7.119480064511299,0.3347119688987732,1.3342796564102173,0.025543654,,,
75776,0.42,735,0.20066738,171.3,103,37,-51.55104853000001,-0.0142522573529277,5.6115164153345e-05,0.2803345035229627,0.08095703125,7.192341663688421,360,1.0050570964813232,-7.120092377066612,0.13626337051391602,3.5439813137054443,0.017511401,,,
77824,0.43,735,0.20066738,172.2,105,38,-53.54276924999999,-0.019193524325964974,5.6115164153345e-05,0.2803345035229627,0.102685546875,6.329920003190637,370,1.0055201053619385,-7.120547369122505,0.21817898750305176,5.181632041931152,0.020081101,,,
79872,0.4,735,0.20066738,177.16,108,39,-58.62835476000001,-0.014357819629367441,5.6115164153345e-05,0.2803345035229627,0.06943359375,8.891940138861537,380,1.005163311958313,-7.1212458431720735,0.2941663861274719,1.781710147857666,0.017719522,,,
81920,0.42,735,0.20066738,177.43,111,40,-56.74277864,-0.015277776407310739,5.6115164153345e-05,0.2803345035229627,0.08779296875,3.3065625093877316,390,1.0054094791412354,-7.1203138560056685,0.15436512231826782,5.622658729553223,0.022098953,,,
83968,0.41,736,0.20066738,178.99,114,41,-56.573473199999995,-0.013991984174936078,5.6115164153345e-05,0.2803345035229627,0.097509765625,6.804720013588667,400,1.0049302577972412,-7.119931474328041,0.2695131301879883,2.7515933513641357,0.020329716,,,
86016,0.45,736,0.20066738,174.92,116,42,-52.8707703,-0.017911907998495735,5.6115164153345e-05,0.2803345035229627,0.102099609375,5.801388359442353,410,1.0055874586105347,-7.1202706575393675,0.050672292709350586,8.058489799499512,0.021802142,,,
88064,0.5,737,0.20066738,168.17,119,43,-45.714187380000006,-0.01618519583134912,5.6115164153345e-05,0.2803345035229627,0.092333984375,5.919392803683877,420,1.004911184310913,-7.120888185501099,0.06829458475112915,5.003466606140137,0.02118763,,,
90112,0.5,736,0.20066738,168.04,122,44,-44.428032169999994,-0.016270434905891307,5.6115164153345e-05,0.2803345035229627,0.1046875,8.353971221297979,430,1.0059747695922852,-7.1209353625774385,-0.0066776275634765625,11.820086479187012,0.0247473,,,
92160,0.47,734,0.20066738,176.54,125,45,-47.89405476000001,-0.00938133844465483,5.6115164153345e-05,0.2803345035229627,0.04892578125,5.036035767197609,440,1.0069576501846313,-7.126489317417144,0.2046346664428711,6.342976093292236,0.012146248,,,
94208,0.5,734,0.25083423,171.13,128,46,-44.81600145,-0.022599127197827328,5.6115164153345e-05,0.2803345035229627,0.137841796875,4.674478613585234,450,1.007215976715088,-7.129116547107697,0.18757474422454834,8.664005279541016,0.024506748,,,
96256,0.55,734,0.30100107,164.3,130,47,-40.94229279,-0.011918191843142268,5.6115164153345e-05,0.2803345035229627,0.0873046875,12.61941106915474,460,1.0078647136688232,-7.130924975872039,0.1448259949684143,7.18959379196167,0.019177848,,,
98304,0.56,733,0.30100107,163.58,134,48,-44.008025569999994,-0.00431306681712158,5.6115164153345e-05,0.2803345035229627,0.0287109375,9.99695541113615,470,1.0079561471939087,-7.133146947622299,0.20330816507339478,12.776211738586426,0.010594273,,,
100000,False,,0.30100107,,,,,-0.01806780775805237,5.6115164153345e-05,0.2803345035229627,0.094140625,7.731604402512312,480,1.0092616081237793,-7.136521819233894,0.30866318941116333,3.5910143852233887,0.019196637,-73.2151123,147.25,0.45
100352,0.56,712,0.30100107,160.98,140,49,-42.50743048999999,,,,,,,,,,,,,,
102400,0.57,712,0.30100107,157.12,143,50,-41.32140657000001,-0.016210723396216053,5.6115164153345e-05,0.2803345035229627,0.08779296875,6.3046196579933165,490,1.0097137689590454,-7.141966980695725,0.08095675706863403,9.508502960205078,0.018746048,,,
104448,0.55,713,0.30100107,157.72,146,51,-46.78737937000002,-0.012300972618686502,5.6115164153345e-05,0.2803345035229627,0.101171875,7.419683188199997,500,1.010217547416687,-7.143018251657486,0.2539350390434265,1.4159305095672607,0.01964966,,,
106496,0.56,713,0.30100107,162.58,149,52,-47.240324939999994,-0.0075049994164146485,5.6115164153345e-05,0.2803345035229627,0.05634765625,6.024877168983221,510,1.0097942352294922,-7.143667942285537,0.36468207836151123,5.727550983428955,0.013482593,,,
108544,0.57,714,0.30100107,160.31,151,53,-51.73665739000001,-0.018955054985417517,5.6115164153345e-05,0.2803345035229627,0.107958984375,4.702075246721506,520,1.009889006614685,-7.14287446141243,0.22100824117660522,4.213624954223633,0.022925584,,,
110592,0.56,715,0.30100107,162.38,154,54,-51.347659119999996,-0.01125488374964334,5.6115164153345e-05,0.2803345035229627,0.086279296875,8.932975029945373,530,1.0100915431976318,-7.143016198277474,0.41087591648101807,10.332210540771484,0.0181966,,,
112640,0.52,713,0.30100107,165.71,157,55,-52.931520760000005,-0.013762527886137832,5.6115164153345e-05,0.2803345035229627,0.09677734375,5.058154297992587,540,1.0081307888031006,-7.138955786824226,0.2893325686454773,0.6104032397270203,0.021997478,,,
114688,0.51,714,0.30100107,163.72,160,56,-45.11275408,-0.009555120662116678,5.6115164153345e-05,0.2803345035229627,0.078857421875,8.297806119173766,550,1.0075805187225342,-7.132705119252205,0.21420860290527344,3.869706153869629,0.019676402,,,
116736,0.54,715,0.35116792,162.42,163,57,-42.41427975,-0.011285763813066296,5.6115164153345e-05,0.2803345035229627,0.0771484375,6.006249640136957,560,1.0069811344146729,-7.129641613364219,0.15130841732025146,0.6333074569702148,0.017049007,,,
118784,0.54,715,0.35116792,162.43,166,58,-46.75493119,-0.008148016728227958,5.6115164153345e-05,0.2803345035229627,0.046142578125,9.540063498914241,570,1.0072494745254517,-7.128385898470879,-0.27997887134552,7.159209728240967,0.015738036,,,
120832,0.55,716,0.35116792,161.4,168,59,-46.56883877,-0.012678652289469027,5.6115164153345e-05,0.2803345035229627,0.07060546875,8.072341642528773,580,1.0097081661224365,-7.134933230280876,0.4073045253753662,2.282278537750244,0.01797182,,,
122880,0.55,716,0.35116792,157.45,171,60,-44.844067540000005,-0.011673380166757851,5.6115164153345e-05,0.2803345035229627,0.088671875,6.411928522586822,590,1.0103169679641724,-7.143339225649834,0.23705941438674927,5.895387649536133,0.021892294,,,
124928,0.56,716,0.40133476,156.29,174,61,-37.13980644,-0.010973180943983607,5.6115164153345e-05,0.2803345035229627,0.069140625,6.511001337692141,600,1.0107237100601196,-7.146057343482971,0.2670612335205078,5.629631042480469,0.012400567,,,
126976,0.55,717,0.40133476,162.73,177,62,-38.461009829999995,-0.010336201431346125,5.6115164153345e-05,0.2803345035229627,0.076611328125,9.010581143200397,610,1.0096265077590942,-7.144035264849663,0.18142348527908325,1.2089462280273438,0.018730465,,,
129024,0.54,717,0.40133476,164.14,179,63,-39.63190719,-0.016213674207392614,5.6115164153345e-05,0.2803345035229627,0.097119140625,4.712078710645438,620,1.0106024742126465,-7.1428238421678545,0.2085379958152771,2.1997973918914795,0.017321875,,,
131072,0.52,718,0.40133476,169.12,182,64,-45.70818794000001,-0.010511960298754276,5.6115164153345e-05,0.2803345035229627,0.093212890625,3.939150471240282,630,1.0108087062835693,-7.146054735779762,0.390156090259552,1.9184077978134155,0.018847244,,,
133120,0.49,718,0.40133476,174.55,185,65,-56.78580972,-0.02050562290896778,5.6115164153345e-05,0.2803345035229627,0.165234375,4.784201558679342,640,1.011316180229187,-7.147300508618355,0.44509971141815186,3.2322144508361816,0.02982217,,,
135168,0.48,718,0.40133476,176.14,188,66,-60.64589408999999,-0.012034413995570504,5.6115164153345e-05,0.2803345035229627,0.071484375,6.483639507740736,650,1.0118974447250366,-7.15034017264843,0.542007565498352,2.3383445739746094,0.016298972,,,
137216,0.46,718,0.40133476,177.81,190,67,-57.381403040000016,-0.017500832401856313,5.6115164153345e-05,0.2803345035229627,0.099951171875,3.935003497451544,660,1.0131502151489258,-7.154953372478485,0.760911226272583,6.289448261260986,0.020808,,,
139264,0.42,718,0.40133476,183.61,193,68,-62.98461635,-0.012186412201845086,5.6115164153345e-05,0.2803345035229627,0.062646484375,4.288140945136547,670,1.0138320922851562,-7.159618535637856,0.24896621704101562,3.5129284858703613,0.017207485,,,
141312,0.4,717,0.40133476,186.17,196,69,-67.0642332,-0.009950871663750149,5.6115164153345e-05,0.2803345035229627,0.0408203125,2.320421618595719,680,1.0129550695419312,-7.159188908338547,0.39812225103378296,0.6323681473731995,0.011731327,,,
143360,0.39,716,0.4515016,184.96,199,70,-71.54864045000001,-0.007410564291058108,5.6115164153345e-05,0.2803345035229627,0.053857421875,5.073758142441511,690,1.01251220703125,-7.155022487044334,0.48528820276260376,5.981998920440674,0.011625717,,,
145408,0.4,716,0.4515016,179.53,203,71,-71.17626624,-0.014824849850265309,5.6115164153345e-05,0.2803345035229627,0.0951171875,6.7621043037623165,700,1.013328194618225,-7.155902293324471,0.4773305058479309,6.16749906539917,0.018917609,,,
147456,0.44,715,0.50166845,173.85,206,72,-66.37988338,-0.016952921827032695,5.6115164153345e-05,0.2803345035229627,0.08193359375,7.802390199527144,710,1.0133764743804932,-7.157898131012916,0.39075183868408203,11.463005065917969,0.020491974,,,
149504,0.44,714,0.50166845,169.97,209,73,-68.15732781000001,-0.010579065384808928,5.6115164153345e-05,0.2803345035229627,0.04248046875,8.553247684985399,720,1.0146071910858154,-7.1604227215051655,0.6080286502838135,7.61196231842041,0.012516898,,,
150000,True,,0.50166845,,,,,-0.008031750838563311,5.6115164153345e-05,0.2803345035229627,0.048095703125,7.073168302327394,730,1.0147240161895752,-7.164572870731353,0.5586283206939697,11.11255168914795,0.012248028,-56.90858139999999,180.9,0.3
151552,0.49,702,0.50166845,163.57,215,74,-56.68669448,,,,,,,,,,,,,,
153600,0.53,701,0.50166845,154.5,218,75,-58.09187994999999,-0.011699718577438034,5.6115164153345e-05,0.2803345035229627,0.10009765625,10.68045215755701,740,1.015124797821045,-7.16562123298645,0.3862341046333313,6.114876747131348,0.017711248,,,
155648,0.53,700,0.50166845,155.06,222,76,-58.53217991,-0.010871074977330863,5.6115164153345e-05,0.2803345035229627,0.109619140625,7.2000032283365725,750,1.0148537158966064,-7.1663174569606785,0.6219260692596436,3.8200526237487793,0.022604441,,,
157696,0.57,700,0.50166845,149.68,225,77,-55.722653959999995,-0.010390457588073332,5.6115164153345e-05,0.2803345035229627,0.06123046875,4.907970875501633,760,1.0143613815307617,-7.16378561258316,0.7315916419029236,1.7766939401626587,0.017066786,,,
159744,0.57,699,0.50166845,154.09,228,78,-61.36424024000001,-0.010272982926107944,5.6115164153345e-05,0.2803345035229627,0.07431640625,10.009382265806199,770,1.0144398212432861,-7.162879493832588,0.722256064414978,9.090421676635742,0.016908135,,,
161792,0.57,698,0.50166845,153.6,231,79,-65.14538807,-0.009595249919220806,5.6115164153345e-05,0.2803345035229627,0.05078125,5.614440276101232,780,1.015127420425415,-7.16484317779541,0.6973416209220886,3.395495891571045,0.018228326,,,
163840,0.53,697,0.50166845,162.89,234,80,-71.41250231,-0.015239211429434362,5.6115164153345e-05,0.2803345035229627,0.094091796875,5.591349418088794,790,1.0155370235443115,-7.168044990301132,0.6847212314605713,2.7387313842773438,0.02077903,,,
165888,0.52,697,0.50166845,165.74,237,81,-69.49055994,-0.034375245490809905,5.6115164153345e-05,0.2803345035229627,0.209423828125,3.282046288624406,800,1.0148656368255615,-7.1667679220438005,0.49822813272476196,0.5243118405342102,0.033134542,,,
167936,0.5,696,0.50166845,166.38,241,82,-71.61148204,-0.006766827261890285,5.6115164153345e-05,0.2803345035229627,0.041455078125,6.828639156371355,810,1.0151565074920654,-7.1653322875499725,0.5183376669883728,6.0650434494018555,0.015889874,,,
169984,0.51,695,0.50166845,166.33,244,83,-67.79356915,-0.011292803080868908,5.6115164153345e-05,0.2803345035229627,0.076318359375,4.883278331160545,820,1.014891266822815,-7.165979334712029,0.7786742448806763,7.107831954956055,0.015698155,,,
172032,0.52,695,0.50166845,164.99,247,84,-68.16591683,-0.01308171910350211,5.6115164153345e-05,0.2803345035229627,0.073583984375,10.58511945232749,830,1.0154950618743896,-7.166761302947998,0.6770881414413452,4.3481974601745605,0.015271149,,,
174080,0.53,694,0.50166845,157.66,250,85,-61.046938420000004,-0.019562312998459674,5.6115164153345e-05,0.2803345035229627,0.103955078125,5.09221602678299,840,1.0153582096099854,-7.168098306655883,0.7054978609085083,1.4042197465896606,0.017833544,,,
176128,0.56,694,0.50166845,151.98,253,86,-57.1040119,-0.007587929388682824,5.6115164153345e-05,0.2803345035229627,0.04853515625,11.886985093355179,850,1.016303539276123,-7.169360023736954,0.6608134508132935,6.322116851806641,0.014147321,,,
178176,0.59,693,0.50166845,145.14,256,87,-53.183005349999995,-0.015211287469719536,5.6115164153345e-05,0.2803345035229627,0.129736328125,7.1204273525625466,860,1.0165622234344482,-7.173028138279915,0.7049704790115356,5.870782852172852,0.024171734,,,
180224,0.58,692,0.50166845,145.1,260,88,-61.26439106999998,-0.015863972977967933,5.6115164153345e-05,0.2803345035229627,0.1154296875,7.79270443841815,870,1.017836570739746,-7.176095187664032,0.7311923503875732,2.5340616703033447,0.022316907,,,
182272,0.62,691,0.50166845,139.69,263,89,-57.895187369999995,-0.01620779329969082,5.6115164153345e-05,0.2803345035229627,0.10927734375,6.882368333637714,880,1.0172381401062012,-7.1781910300254825,0.7657550573348999,5.836352825164795,0.025962288,,,
184320,0.58,691,0.50166845,148.08,266,90,-64.09970848,-0.015016508892585989,5.6115164153345e-05,0.2803345035229627,0.077783203125,8.777528059482574,890,1.0172821283340454,-7.176598986983299,0.695443868637085,6.492182731628418,0.016323686,,,
186368,0.6,691,0.50166845,143.98,269,91,-61.38651275,-0.01609117303742096,5.6115164153345e-05,0.2803345035229627,0.1009765625,5.429626607894898,900,1.0160011053085327,-7.173837873339653,0.8003174066543579,1.4154706001281738,0.018918797,,,
188416,0.55,690,0.50166845,153.12,272,92,-65.11889292,-0.012273265048861504,5.6115164153345e-05,0.2803345035229627,0.0861328125,6.4907225973904135,910,1.0164310932159424,-7.170828402042389,0.7628018260002136,2.430713653564453,0.017275592,,,
190464,0.55,689,0.50166845,153.23,276,93,-59.40926780000001,-0.014104128224425949,5.6115164153345e-05,0.2803345035229627,0.0818359375,2.52443480566144,920,1.0159441232681274,-7.170700338482857,0.8737651109695435,0.4448477625846863,0.01761324,,,
192512,0.54,689,0.50166845,156.26,279,94,-61.21738106000001,-0.01151904499856755,5.6115164153345e-05,0.2803345035229627,0.0640625,8.927816282957792,930,1.016396164894104,-7.170526438951493,0.5508421659469604,9.546503067016602,0.015880104,,,
194560,0.51,689,0.50166845,161.12,282,95,-63.04864859000001,-0.01306002845230978,5.6115164153345e-05,0.2803345035229627,0.07880859375,5.39033463075757,940,1.0147373676300049,-7.168507927656174,0.7412359714508057,1.2557281255722046,0.019293757,,,
196608,0.5,689,0.50166845,165.4,285,96,-62.249362790000006,-0.015343171689892188,5.6115164153345e-05,0.2803345035229627,0.083740234375,4.407991823554039,950,1.0139868259429932,-7.162130957841873,0.6501702070236206,4.199146747589111,0.017341502,,,
198656,0.52,688,0.50166845,162.52,288,97,-49.39843591999998,-0.01398025892849546,5.6115164153345e-05,0.2803345035229627,0.055810546875,3.1528166987001898,960,1.0144836902618408,-7.160937637090683,0.8032475113868713,4.940574645996094,0.012775976,,,
200000,False,,0.50166845,,,,,-0.009091162416734733,5.6115164153345e-05,0.2803345035229627,0.079345703125,11.607962186634541,970,1.0132497549057007,-7.15988712310791,0.530342698097229,3.966740846633911,0.014598821,-73.64188069999999,194.55,0.25
200704,0.53,679,0.50166845,161.47,295,98,-48.16042573,,,,,,,,,,,,,,
202752,0.53,679,0.50166845,165.15,298,99,-46.160305130000005,-0.018364919253508562,5.6115164153345e-05,0.2803345035229627,0.12021484375,5.040612163767219,980,1.0120346546173096,-7.153735613822937,0.8221315145492554,6.543717384338379,0.024349514,,,
204800,0.57,679,0.50166845,158.28,301,100,-42.75669331,-0.008235374469950329,5.6115164153345e-05,0.2803345035229627,0.039013671875,7.584370046854019,990,1.01175856590271,-7.149802443385124,0.5010648965835571,1.881319284439087,0.010414086,,,
206848,0.57,678,0.50166845,157.08,304,101,-48.524473930000006,-0.013184311660006642,5.6115164153345e-05,0.2803345035229627,0.06669921875,6.43065325319767,1000,1.0123817920684814,-7.150577452778816,0.7625266313552856,6.696588516235352,0.018690955,,,
208896,0.62,678,0.50166845,147.23,308,102,-39.56308281,-0.015368286284501664,5.6115164153345e-05,0.2803345035229627,0.0873046875,10.343632229417562,1010,1.0107358694076538,-7.148500379920006,0.5949529409408569,3.266061544418335,0.018136486,,,
210944,0.66,677,0.50166845,138.66,311,103,-35.121594179999995,-0.007940779261116405,5.6115164153345e-05,0.2803345035229627,0.052587890625,8.894298951327801,1020,1.0113011598587036,-7.144926500320435,0.6119272708892822,8.028884887695312,0.012633434,,,
212992,0.62,677,0.50166845,144.35,314,104,-38.91295984,-0.013738096252200193,5.6115164153345e-05,0.2803345035229627,0.105517578125,9.36732838153839,1030,1.011927843093872,-7.148196271061897,0.6345010995864868,11.313847541809082,0.019783027,,,
215040,0.62,676,0.50166845,142.8,317,105,-36.06042585,-0.012351636381208665,5.6115164153345e-05,0.2803345035229627,0.09208984375,6.356993364542722,1040,1.012216329574585,-7.150615596771241,0.529704749584198,3.4715416431427,0.015227309,,,
217088,0.61,675,0.50166845,141.79,321,106,-38.85902117,-0.011361490012495779,5.6115164153345e-05,0.2803345035229627,0.105859375,6.719024638831615,1050,1.0108634233474731,-7.148199212551117,0.6291192770004272,5.105718612670898,0.021525847,,,
219136,0.62,674,0.50166845,137.05,324,107,-34.90134936,-0.01950489537412068,5.6115164153345e-05,0.2803345035229627,0.152197265625,4.473840137198567,1060,1.0118558406829834,-7.146478348970414,0.7785019874572754,2.4157063961029053,0.026891982,,,
221184,0.62,674,0.50166845,134.9,327,108,-32.58038445,-0.009257045868434944,5.6115164153345e-05,0.2803345035229627,0.052001953125,11.759624966233968,1070,1.0116722583770752,-7.149494823813439,0.5893848538398743,12.544048309326172,0.012461649,,,
223232,0.6,674,0.50166845,137.53,331,109,-36.45851878,-0.01919588202581508,5.6115164153345e-05,0.2803345035229627,0.132080078125,6.061024859920144,1080,1.0105270147323608,-7.146485033631325,0.6993535757064819,0.8802329301834106,0.021902483,,,
