train/n_updates,rollout/ep_len_mean,rollout/success_rate,train/ent_coef_loss,train/learning_rate,curriculum/radius,time/episodes,train/actor_loss,train/critic_loss,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/ent_coef,eval/mean_ep_length,eval/mean_reward,eval/success_rate
7040,210.04,0.2,-3.3090790361166,5.6115164153345e-05,0.10033369,128,-41.93236422538757,0.3876743409782648,-88.56032165000002,351,80,28256,0.6736388839781284,,,
7136,210.04,0.2,-3.3530067056417465,5.6115164153345e-05,0.10033369,132,-41.634438037872314,0.6644193436950445,-88.76510042,355,80,28672,0.6700171940028667,,,
7536,212.5,0.19,-3.545364648103714,5.6115164153345e-05,0.10033369,136,-40.90387415885925,0.6076649334281683,-87.19576388000002,376,80,30256,0.6551395654678345,,,
7648,212.5,0.19,-3.5880972295999527,5.6115164153345e-05,0.10033369,140,-40.686840534210205,0.37734733894467354,-85.47460983,381,80,30672,0.6510341167449951,,,
8016,212.51,0.19,-3.764517530798912,5.6115164153345e-05,0.10033369,144,-39.85535430908203,0.4530187379568815,-83.11600963,400,80,32136,0.6377366743981838,,,
8096,215.0,0.18,-3.8027630001306534,5.6115164153345e-05,0.10033369,148,-39.84309697151184,0.49044449627399445,-82.68697039,405,80,32512,0.6348820254206657,,,
8288,213.46,0.19,-3.8934005051851273,5.6115164153345e-05,0.10033369,152,-39.283310413360596,0.5638730525970459,-80.60373468,416,79,33248,0.6280840300023556,,,
8560,211.11,0.2,-4.016614720225334,5.6115164153345e-05,0.10033369,156,-38.718729972839355,0.6041317731142044,-79.30429310000001,429,79,34328,0.618579488247633,,,
8656,211.68,0.19,-4.0560081005096436,5.6115164153345e-05,0.10033369,160,-38.56904053688049,0.47376494482159615,-79.64979615,433,80,34720,0.6152587756514549,,,
9040,211.1,0.2,-4.238250732421875,5.6115164153345e-05,0.10033369,164,-37.78292155265808,0.40644120424985886,-77.42674444,451,80,36256,0.6021604090929031,,,
9136,215.42,0.18,-4.285849332809448,5.6115164153345e-05,0.10033369,168,-37.632874965667725,0.3466871678829193,-78.71645117999999,456,80,36624,0.5989305675029755,,,
9168,213.01,0.19,-4.300773352384567,5.6115164153345e-05,0.10033369,172,-37.464165925979614,0.47019796911627054,-76.07481566,457,80,36792,0.5978576019406319,,,
9536,213.38,0.2,-4.473421633243561,5.6115164153345e-05,0.10033369,176,-36.68379354476929,0.41937959659844637,-74.41809108000001,476,80,38256,0.5856520496308804,,,
9616,211.11,0.21,-4.503206729888916,5.6115164153345e-05,0.10033369,180,-36.57539677619934,0.3531749527901411,-72.98612594000001,479,80,38552,0.5830309130251408,,,
9680,208.69,0.22,-4.534512013196945,5.6115164153345e-05,0.10033369,184,-36.41874814033508,0.3256921861320734,-71.13010915000001,483,80,38792,0.5809446275234222,,,
10112,208.69,0.22,-4.7335315346717834,5.6115164153345e-05,0.10033369,188,-35.442875385284424,0.3263586796820164,-70.3589938,508,79,40528,0.567047692835331,,,
10176,206.2,0.23,-4.765204221010208,5.6115164153345e-05,0.10033369,192,-35.32361054420471,0.388682777993381,-68.48467777,511,79,40784,0.5650191083550453,,,
10544,206.48,0.23,-4.943964451551437,5.6115164153345e-05,0.10033369,196,-34.510019302368164,0.33790530264377594,-68.06526848,529,79,42256,0.5534824207425117,,,
10672,210.07,0.21,-5.00077360868454,5.6115164153345e-05,0.10033369,200,-34.274773836135864,0.33980223536491394,-68.38291928,535,79,42784,0.5495256073772907,,,
10768,209.18,0.21,-5.039263725280762,5.6115164153345e-05,0.10033369,204,-34.12019944190979,0.3407371211796999,-68.02558705,540,79,43152,0.5465750470757484,,,
11120,208.85,0.21,-5.200332432985306,5.6115164153345e-05,0.10033369,208,-33.344786167144775,0.3055482814088464,-67.1121248,558,79,44552,0.5358978100121021,,,
11232,206.89,0.22,-5.256145030260086,5.6115164153345e-05,0.10033369,212,-33.04402160644531,0.30752613209187984,-64.56816375,563,79,45032,0.5325442142784595,,,
11424,205.06,0.25,-5.34776759147644,5.6115164153345e-05,0.10033369,216,-32.68180179595947,0.3250920558348298,-60.71404758,572,79,45800,0.526846818625927,,,
11728,207.17,0.24,-5.4855459332466125,5.6115164153345e-05,0.10033369,220,-32.11970329284668,0.29081982653588057,-61.48245333999999,586,80,47032,0.5179463922977448,,,
11920,209.48,0.23,-5.5604371428489685,5.6115164153345e-05,0.10033369,224,-31.71172797679901,0.28196523897349834,-61.991349619999994,595,80,47800,0.5123985596001148,,,
12240,209.14,0.24,-5.715763181447983,5.6115164153345e-05,0.10033369,228,-31.162949204444885,0.2870384128764272,-61.4278935,614,79,49032,0.5032878592610359,,,
12320,204.73,0.26,-5.760647565126419,5.6115164153345e-05,0.10033369,232,-30.887465596199036,0.2521558338776231,-59.14769426,618,79,49376,0.5010367818176746,,,
12480,,True,-5.8239980936050415,5.6115164153345e-05,0.10033369,,-30.63512647151947,0.2656385824084282,,,,50000,0.4965598937124014,250.0,-146.23549300000002,0.0
12608,202.68,0.28,-5.897495806217194,5.6115164153345e-05,0.10033369,236,-30.201086044311523,0.2735412446781993,-58.25576257000001,642,78,50544,0.49301128275692463,,,
12816,202.68,0.28,-5.988364160060883,5.6115164153345e-05,0.10033369,240,-29.978643774986267,0.26380552630871534,-57.27581085,652,78,51344,0.4872946981340647,,,
12976,202.88,0.28,-6.066443532705307,5.6115164153345e-05,0.10033369,244,-29.560185074806213,0.2662372775375843,-57.02877655,661,78,51992,0.48294290341436863,,,
13152,199.66,0.3,-6.142798751592636,5.6115164153345e-05,0.10033369,248,-29.304195642471313,0.24340089689940214,-55.12224703,669,78,52696,0.4781967792659998,,,
13360,202.0,0.29,-6.2431352734565735,5.6115164153345e-05,0.10033369,252,-28.858465313911438,0.24287702329456806,-55.224408049999994,679,78,53544,0.47264994494616985,,,
13616,203.15,0.29,-6.357138067483902,5.6115164153345e-05,0.10033369,256,-28.36503493785858,0.21569879446178675,-54.52537954999999,691,78,54544,0.465914536267519,,,
13744,202.79,0.3,-6.4314244389534,5.6115164153345e-05,0.10033369,260,-28.08859646320343,0.22496349085122347,-53.62556688999999,698,78,55104,0.46258173882961273,,,
13968,203.51,0.29,-6.520321995019913,5.6115164153345e-05,0.10033369,264,-27.656006574630737,0.2176748439669609,-54.168016210000005,711,78,55992,0.45680318772792816,,,
14256,203.51,0.29,-6.65907347202301,5.6115164153345e-05,0.10033369,268,-27.191167950630188,0.2249841634184122,-55.36219733000001,725,78,57104,0.4494849219918251,,,
14416,205.94,0.28,-6.7436754405498505,5.6115164153345e-05,0.10033369,272,-26.91191327571869,0.2078880276530981,-55.740608169999994,732,78,57744,0.44546929001808167,,,
14656,205.71,0.27,-6.838208436965942,5.6115164153345e-05,0.10033369,276,-26.434109926223755,0.20623985677957535,-55.49754186,744,78,58696,0.43951267935335636,,,
14752,207.92,0.26,-6.879547297954559,5.6115164153345e-05,0.10033369,280,-26.362629055976868,0.20039341878145933,-55.60267817,749,78,59120,0.43715280294418335,,,
15056,210.34,0.25,-7.027560472488403,5.6115164153345e-05,0.10033369,284,-25.9140682220459,0.20196566171944141,-55.6473509,764,78,60304,0.4297652468085289,,,
15216,205.96,0.27,-7.1105848252773285,5.6115164153345e-05,0.10033369,288,-25.660115242004395,0.18748145550489426,-53.80942346,772,78,60960,0.4259258322417736,,,
15344,206.14,0.27,-7.152274996042252,5.6115164153345e-05,0.10033369,292,-25.430174589157104,0.1854261066764593,-54.3694777,778,78,61504,0.4228796362876892,,,
15712,208.04,0.26,-7.335422158241272,5.6115164153345e-05,0.10033369,296,-24.624067425727844,0.21608681231737137,-55.04535569999999,796,79,62928,0.41423833929002285,,,
15856,208.03,0.27,-7.388079017400742,5.6115164153345e-05,0.10033369,300,-24.447118997573853,0.1939914170652628,-54.828014380000006,803,79,63496,0.4109083879739046,,,
16096,210.62,0.26,-7.503758013248444,5.6115164153345e-05,0.10033369,304,-24.026742219924927,0.20050104521214962,-55.642137039999994,814,79,64512,0.405411995947361,,,
16336,211.11,0.26,-7.629530102014542,5.6115164153345e-05,0.10033369,308,-23.745604753494263,0.1927462164312601,-56.87520943999999,826,79,65448,0.3999938853085041,,,
16416,209.16,0.27,-7.655204087495804,5.6115164153345e-05,0.10033369,312,-23.589890718460083,0.18933601770550013,-55.83555709,832,79,65744,0.3982027266174555,,,
16608,206.53,0.26,-7.726562112569809,5.6115164153345e-05,0.10033369,316,-23.288121223449707,0.17671519704163074,-55.116980680000005,841,79,66544,0.3939400687813759,,,
16848,206.05,0.27,-7.848593473434448,5.6115164153345e-05,0.10033369,320,-23.00452172756195,0.19366727024316788,-54.44734808000001,853,79,67496,0.3886767700314522,,,
17056,205.09,0.28,-7.935592234134674,5.6115164153345e-05,0.10033369,324,-22.668508291244507,0.2228382397443056,-53.86644372,863,79,68344,0.3841728698462248,,,
17344,205.42,0.28,-8.067628026008606,5.6115164153345e-05,0.10033369,328,-22.181142807006836,0.19468078389763832,-53.044253399999995,876,79,69488,0.37802123837172985,,,
17568,209.66,0.27,-8.176534950733185,5.6115164153345e-05,0.10033369,332,-21.792500138282776,0.1942438967525959,-54.6037275,887,79,70344,0.3732993043959141,,,
17712,206.2,0.28,-8.239714086055756,5.6115164153345e-05,0.10033369,336,-21.63204061985016,0.20975614711642265,-52.14472869,894,79,70960,0.3702960293740034,,,
17840,204.72,0.29,-8.306957304477692,5.6115164153345e-05,0.10033369,340,-21.443175196647644,0.18745872471481562,-51.133612109999994,900,79,71488,0.3676473069936037,,,
18096,204.3,0.29,-8.41140466928482,5.6115164153345e-05,0.10033369,344,-20.959710240364075,0.18523219879716635,-51.64167484000001,911,79,72512,0.36240689642727375,,,
18320,204.79,0.3,-8.534652650356293,5.6115164153345e-05,0.10033369,348,-20.684537768363953,0.2083390261977911,-50.487730400000004,923,79,73360,0.3578844480216503,,,
18560,205.61,0.3,-8.624808669090271,5.6115164153345e-05,0.10033369,352,-20.346704244613647,0.20758771430701017,-50.56375096000001,934,79,74344,0.3531043007969856,,,
18800,204.56,0.3,-8.732355117797852,5.6115164153345e-05,0.10033369,356,-20.072146773338318,0.2086152397096157,-49.45862599,945,79,75304,0.34838526137173176,,,
18880,207.13,0.28,-8.81163215637207,5.6115164153345e-05,0.10033369,360,-20.03304123878479,0.20446287654340267,-50.863780119999994,949,79,75624,0.34682633355259895,,,
19296,208.52,0.28,-8.954752266407013,5.6115164153345e-05,0.10033369,364,-19.38773512840271,0.22183385444805026,-51.90209662000001,969,79,77304,0.33883439376950264,,,
19376,208.52,0.28,-8.993377327919006,5.6115164153345e-05,0.10033369,368,-19.360990166664124,0.21600904688239098,-50.970112770000014,973,79,77624,0.3373195733875036,,,
19808,210.98,0.27,-9.199785649776459,5.6115164153345e-05,0.10033369,372,-18.71176016330719,0.2544334391131997,-52.32479871000001,994,79,79304,0.329250356182456,,,
19888,212.94,0.27,-9.23589563369751,5.6115164153345e-05,0.10033369,376,-18.605976104736328,0.18469139514490962,-52.69571621,999,79,79624,0.327777998521924,,,
20096,214.3,0.27,-9.331376194953918,5.6115164153345e-05,0.10033369,380,-18.298193097114563,0.1628856286406517,-53.434637810000005,1012,79,80512,0.3239798452705145,,,
20288,208.58,0.31,-9.396017253398895,5.6115164153345e-05,0.10033369,384,-18.068878293037415,0.2200829330831766,-50.500793599999994,1021,79,81256,0.3205138649791479,,,
20368,210.09,0.31,-9.445639908313751,5.6115164153345e-05,0.15050054,388,-17.939298510551453,0.22684389911592007,-50.50407919,1025,79,81552,0.3190811388194561,,,
20560,208.57,0.32,-9.53977221250534,5.6115164153345e-05,0.15050054,392,-17.68345332145691,0.2268319888971746,-49.169289479999996,1034,79,82344,0.3156658597290516,,,
20784,205.49,0.34,-9.614932477474213,5.6115164153345e-05,0.15050054,396,-17.445233702659607,0.23830650001764297,-48.64296149,1051,79,83256,0.3117319121956825,,,
20960,203.27,0.34,-9.694258689880371,5.6115164153345e-05,0.15050054,400,-17.243717670440674,0.2296351958066225,-47.53764644000001,1061,79,83968,0.3086737599223852,,,
21168,203.01,0.34,-9.812825620174408,5.6115164153345e-05,0.15050054,404,-16.886355757713318,0.2900144956074655,-48.62972360999999,1072,79,84800,0.3050980977714062,,,
21328,200.78,0.34,-9.873619318008423,5.6115164153345e-05,0.15050054,408,-16.753581166267395,0.22816620813682675,-47.76479065999999,1079,79,85400,0.30237418226897717,,,
21568,203.15,0.33,-9.971168458461761,5.6115164153345e-05,0.15050054,412,-16.57402753829956,0.332564034499228,-48.62716829,1091,79,86360,0.2983402218669653,,,
21792,205.41,0.32,-10.057523012161255,5.6115164153345e-05,0.15050054,416,-16.237985908985138,0.22273113951086998,-50.132804310000004,1102,79,87256,0.2946196496486664,,,
22064,204.29,0.32,-10.16734790802002,5.6115164153345e-05,0.15050054,420,-15.937043190002441,0.3587391460314393,-49.871151519999984,1114,79,88344,0.29016452841460705,,,
22176,205.25,0.31,-10.243097424507141,5.6115164153345e-05,0.15050054,424,-15.752481877803802,0.27979452768340707,-48.923854180000006,1120,79,88800,0.28834902308881283,,,
22544,203.04,0.32,-10.378420412540436,5.6115164153345e-05,0.15050054,428,-15.327247262001038,0.17386139277368784,-48.59910463,1138,79,90272,0.28246848843991756,,,
22576,202.39,0.32,-10.418448209762573,5.6115164153345e-05,0.15050054,432,-15.204484045505524,0.29752319026738405,-47.288492360000006,1139,79,90400,0.281963711604476,,,
22816,203.75,0.31,-10.525020837783813,5.6115164153345e-05,0.15050054,436,-15.039149403572083,0.25563397631049156,-48.117692690000005,1151,79,91352,0.2781998887658119,,,
23040,202.89,0.32,-10.59985476732254,5.6115164153345e-05,0.15050054,440,-14.771435499191284,0.24070857604965568,-47.300611669999995,1163,79,92272,0.2747337035834789,,,
23168,205.35,0.31,-10.698374032974243,5.6115164153345e-05,0.15050054,444,-14.675033926963806,0.22965189209207892,-47.49957072000001,1169,79,92800,0.2727728299796581,,,
23488,206.19,0.29,-10.807429134845734,5.6115164153345e-05,0.15050054,448,-14.2793830037117,0.2438611565157771,-48.49870937000001,1185,79,94080,0.2679288685321808,,,
23568,204.69,0.29,-10.842396259307861,5.6115164153345e-05,0.15050054,452,-14.257080852985382,0.2887786878272891,-48.01129872999999,1189,79,94400,0.26673145592212677,,,
23712,203.75,0.3,-10.92751157283783,5.6115164153345e-05,0.15050054,456,-14.085220217704773,0.2509674313478172,-47.36526283999999,1196,79,94952,0.2645884770900011,,,
24064,203.75,0.3,-11.068802297115326,5.6115164153345e-05,0.15050054,460,-13.72132670879364,0.32767284102737904,-46.56893371,1212,79,96360,0.2594229690730572,,,
24176,202.76,0.3,-11.146314263343811,5.6115164153345e-05,0.15050054,464,-13.666959881782532,0.3959756405092776,-44.725297729999994,1218,79,96800,0.25780331157147884,,,
24416,198.55,0.33,-11.165061354637146,5.6115164153345e-05,0.15050054,468,-13.524165153503418,0.19383568689227104,-42.25935385999999,1230,79,97752,0.2543646115809679,,,
24640,198.55,0.33,-11.30811071395874,5.6115164153345e-05,0.15050054,472,-13.244972229003906,0.27247172594070435,-42.70357335,1242,79,98656,0.25119828805327415,,,
24912,198.7,0.32,-11.442388772964478,5.6115164153345e-05,0.15050054,476,-12.9692302942276,0.19635349977761507,-43.755296230000006,1257,79,99752,0.24740586709231138,,,
24976,,True,-11.453981339931488,5.6115164153345e-05,0.15050054,,-12.938295066356659,0.5928399045951664,,,,100000,0.2465215465053916,234.45,-44.4075213,0.1
25072,197.53,0.32,-11.516942620277405,5.6115164153345e-05,0.15050054,480,-12.90828025341034,0.24710336746647954,-42.567432980000014,1275,78,100416,0.24519946612417698,,,
25184,199.43,0.31,-11.52504026889801,5.6115164153345e-05,0.15050054,484,-12.636265099048615,0.20079965656623244,-43.65246418000001,1280,78,100816,0.2436661897227168,,,
25328,196.52,0.32,-11.5897256731987,5.6115164153345e-05,0.15050054,488,-12.665645956993103,0.4427300770767033,-42.40220200000001,1289,78,101440,0.2417118102312088,,,
25536,197.12,0.32,-11.726102948188782,5.6115164153345e-05,0.15050054,492,-12.506413757801056,0.27525993762537837,-42.062404719999996,1300,78,102272,0.2389138787984848,,,
25648,197.28,0.32,-11.72841888666153,5.6115164153345e-05,0.15050054,496,-12.322663486003876,0.12970666959881783,-41.622353000000004,1305,78,102672,0.23741818964481354,,,
25952,197.27,0.32,-11.90738320350647,5.6115164153345e-05,0.15050054,500,-12.031658470630646,0.21057689050212502,-41.62205214000001,1319,78,103936,0.23340808972716331,,,
26080,198.62,0.32,-11.928801119327545,5.6115164153345e-05,0.15050054,504,-12.084036707878113,0.3751361365430057,-40.61593268000001,1325,78,104416,0.23173994850367308,,,
26464,200.95,0.31,-12.116483926773071,5.6115164153345e-05,0.15050054,508,-11.670106709003448,0.4040477992966771,-40.07197226,1343,78,105936,0.22680666204541922,,,
26576,202.49,0.3,-12.148144662380219,5.6115164153345e-05,0.15050054,512,-11.605398178100586,0.32042011991143227,-40.93275491,1349,78,106416,0.2253882046788931,,,
26672,198.11,0.32,-12.14165186882019,5.6115164153345e-05,0.15050054,516,-11.567554473876953,0.41090749809518456,-38.4035977,1353,78,106816,0.22417919151484966,,,
27008,199.71,0.31,-12.350937962532043,5.6115164153345e-05,0.15050054,520,-11.181319892406464,0.4679132425226271,-39.00098357,1369,78,108120,0.2199995294213295,,,
27104,197.37,0.32,-12.380406260490417,5.6115164153345e-05,0.15050054,524,-11.152465879917145,0.19730046717450023,-38.12718434,1373,78,108520,0.21881913393735886,,,
27504,199.43,0.31,-12.557327270507812,5.6115164153345e-05,0.15050054,528,-10.938115358352661,0.3790537426248193,-38.377215410000005,1393,79,110120,0.21397326420992613,,,
27584,197.97,0.32,-12.58890014886856,5.6115164153345e-05,0.15050054,532,-10.848541021347046,0.4060795558616519,-37.86623543,1396,79,110416,0.21301592607051134,,,
27648,195.87,0.32,-12.610751330852509,5.6115164153345e-05,0.15050054,536,-10.889283061027527,0.5961648118682206,-37.008538009999995,1399,79,110680,0.21225301641970873,,,
27696,191.09,0.33,-12.601393163204193,5.6115164153345e-05,0.15050054,540,-10.774072170257568,0.30385295720770955,-35.743645310000005,1402,79,110864,0.21168368682265282,,,
27792,185.38,0.36,-12.650513768196106,5.6115164153345e-05,0.15050054,544,-10.692939460277557,0.3821326685138047,-33.329980899999995,1406,79,111272,0.2105522695928812,,,
28112,184.86,0.36,-12.846324265003204,5.6115164153345e-05,0.15050054,548,-10.50525814294815,0.5092157735489309,-33.00305262999999,1421,79,112520,0.20681189373135567,,,
28224,184.86,0.36,-12.900339663028717,5.6115164153345e-05,0.15050054,552,-10.415032029151917,0.3683003354817629,-32.674576540000004,1427,79,113000,0.20551954675465822,,,
28544,187.23,0.35,-13.003303527832031,5.6115164153345e-05,0.15050054,556,-10.260982751846313,0.43837576918303967,-34.33285994,1442,79,114296,0.20187200233340263,,,
28624,184.95,0.36,-13.017693638801575,5.6115164153345e-05,0.15050054,560,-10.147896826267242,0.5345834735780954,-33.67519535,1446,79,114568,0.20096958335489035,,,
28800,184.51,0.36,-13.091834902763367,5.6115164153345e-05,0.15050054,564,-10.07499372959137,0.21507604233920574,-33.94025384,1454,79,115304,0.19899906031787395,,,
28944,181.61,0.37,-13.17241781949997,5.6115164153345e-05,0.20066738,568,-10.021684288978577,0.3039031010121107,-32.86788131,1462,79,115880,0.19740194454789162,,,
29056,175.3,0.4,-13.213703572750092,5.6115164153345e-05,0.20066738,572,-9.850100457668304,0.10492981504648924,-29.442196219999996,1467,79,116344,0.19616871234029531,,,
29104,173.44,0.41,-13.221492290496826,5.6115164153345e-05,0.20066738,576,-9.859087884426117,0.47580257430672646,-27.88603785,1470,79,116520,0.1956415669992566,,,
29520,173.1,0.42,-13.308002471923828,5.6115164153345e-05,0.20066738,580,-9.657613694667816,0.2564215059392154,-28.384705200000003,1489,79,118176,0.19114128686487675,,,
29584,174.74,0.4,-13.452383399009705,5.6115164153345e-05,0.20066738,584,-9.560415029525757,0.24677261104807258,-28.550123089999992,1492,79,118416,0.1904586935415864,,,
29664,176.18,0.39,-13.498210489749908,5.6115164153345e-05,0.20066738,588,-9.651892125606537,0.5609256350435317,-30.71504222,1495,79,118728,0.18960603419691324,,,
29984,174.26,0.4,-13.627407431602478,5.6115164153345e-05,0.20066738,592,-9.36893355846405,0.4885040335357189,-30.77891744,1511,79,120056,0.18624011985957623,,,
30080,176.85,0.39,-13.624852776527405,5.6115164153345e-05,0.20066738,596,-9.290409684181213,0.7329029887914658,-32.15435934,1516,79,120416,0.18524110969156027,,,
30160,175.21,0.4,-13.628911316394806,5.6115164153345e-05,0.20066738,600,-9.231874167919159,0.6938085183501244,-30.865540080000002,1520,79,120736,0.18441306240856647,,,
30352,170.85,0.42,-13.663706243038177,5.6115164153345e-05,0.20066738,604,-9.14502203464508,0.3734561465680599,-29.125400299999995,1530,79,121504,0.18244308978319168,,,
30656,170.85,0.42,-13.822652101516724,5.6115164153345e-05,0.20066738,608,-8.965015828609467,0.7521035261452198,-30.25213348,1544,79,122712,0.17937032599002123,,,
30768,165.47,0.45,-13.851967811584473,5.6115164153345e-05,0.20066738,612,-8.83508974313736,0.22566459979861975,-27.396234600000003,1549,79,123144,0.17825198080390692,,,
30848,170.15,0.43,-13.970994532108307,5.6115164153345e-05,0.20066738,616,-8.761634886264801,0.3695390340872109,-28.468804609999996,1553,79,123504,0.17745805531740189,,,
31008,162.54,0.47,-14.002171874046326,5.6115164153345e-05,0.20066738,620,-8.68952876329422,0.6106820539571345,-25.36641104,1561,79,124144,0.17587846610695124,,,
31216,162.96,0.47,-14.01668268442154,5.6115164153345e-05,0.25083423,624,-8.664599359035492,0.5088499849662185,-25.42991766,1571,79,124952,0.1738476473838091,,,
31296,160.13,0.48,-14.113741099834442,5.6115164153345e-05,0.25083423,628,-8.676685869693756,0.7622904884628952,-24.51565655,1575,79,125304,0.17307235952466726,,,
31504,158.41,0.5,-14.227842330932617,5.6115164153345e-05,0.30100107,632,-8.61511480808258,0.7487945398315787,-23.0498253,1584,79,126128,0.17107198853045702,,,
31680,158.84,0.51,-14.240301191806793,5.6115164153345e-05,0.30100107,636,-8.502200782299042,0.49879819666966796,-22.58642851,1593,79,126824,0.16939769499003887,,,
31808,163.6,0.49,-14.304486215114594,5.6115164153345e-05,0.30100107,640,-8.379244863986969,0.22983823670074344,-24.370741990000003,1600,79,127304,0.16819119080901146,,,
