episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
48,1538.282736,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-1.9462581,-0.0087   , 1.8239   ]","[-0.19209911, 0.49812686, 0.7566312 ]"
49,771.242006,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-1.9857037,-0.0087   , 1.8239   ]","[0.2382397 ,0.36608508,0.79913783]"
50,222.916767,9,1,0.148790967464447,1,"[ 1.3945074 , 1.562     ,-2.0857    ,-0.0087    , 0.23090026]","[-0.09627237, 0.5546572 , 0.8944984 ]"
51,380.716954,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0357,-0.0087, 1.8239]","[0.33241856,0.19513474,1.0053076 ]"
52,1126.474983,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   , 1.5945032]","[-0.02913493, 0.42238808, 0.65789026]"
53,461.730946,250,0,0.148790967464447,0,"[ 2.0857    , 1.562     ,-2.0857    ,-0.0087    ,-0.59940124]","[0.1580496 ,0.18045425,0.6194089 ]"
54,547.790675,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   ,-1.6639361]","[-0.17363076, 0.23533528, 0.5665741 ]"
55,754.506666,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   ,-1.7472558]","[0.0117074 ,0.38233823,1.2554905 ]"
56,1809.446084,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   ,-1.2878981]","[0.04056777,0.52753305,0.7619423 ]"
57,454.691679,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   ,-1.7743142]","[-0.11432099, 0.18096082, 0.5480719 ]"
58,357.335445,250,0,0.148790967464447,0,"[ 2.0357, 1.562 ,-2.0857,-0.0087,-1.8239]","[0.22948582,0.13280483,0.6359037 ]"
59,2064.273538,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-0.0087   ,-1.4249638]","[0.09809539,0.5000684 ,0.89382505]"
60,1340.652981,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-0.0087,-1.8239]","[-0.21611138, 0.37419644, 1.0329229 ]"
61,959.314638,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    ,-2.0857   ,-1.3611916,-1.7004586]","[0.30861345,0.2272642 ,1.0840199 ]"
62,1241.061798,250,0,0.148790967464447,0,"[ 2.0362735 , 1.562     ,-2.0857    ,-1.3614    ,-0.02573888]","[0.11299449,0.39370745,0.64029974]"
63,602.040023,250,0,0.148790967464447,0,"[-0.3086356, 1.562    ,-2.0857   ,-1.3614   ,-1.8239   ]","[0.30128923,0.2227941 ,0.8932658 ]"
64,1055.89571,250,0,0.148790967464447,0,"[-1.0963472, 1.562    ,-2.0857   ,-1.3614   ,-1.8239   ]","[-0.02250142, 0.5531798 , 0.81767726]"
65,897.042975,250,0,0.148790967464447,0,"[-1.3417172, 1.562    ,-2.0857   ,-1.3614   ,-1.8239   ]","[-0.00381286, 0.4971368 , 0.6758371 ]"
66,749.545883,250,0,0.148790967464447,0,"[-1.7625331, 1.562    ,-2.0857   ,-1.3614   ,-1.8239   ]","[-0.00514329, 0.16348168, 0.5592847 ]"
67,444.493742,250,0,0.148790967464447,0,"[-2.0857   , 1.562    ,-2.0857   ,-1.3133086,-1.8239   ]","[0.11481935,0.23871973,1.2190326 ]"
68,145.479771,3,1,0.148790967464447,1,"[-0.22754374, 1.5114012 ,-0.63498586,-0.8296592 , 1.6194427 ]","[0.00521305,0.5213171 ,1.0309772 ]"
69,387.223802,250,0,0.148790967464447,0,"[ 1.1977046, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[-0.03105019, 0.30435774, 0.5631763 ]"
70,1550.425689,250,0,0.148790967464447,0,"[-2.0857, 1.562 ,-2.0857,-1.3614,-1.8239]","[-0.09451234, 0.5348126 , 0.85071915]"
71,524.05525,250,0,0.148790967464447,0,"[-2.0857   , 1.562    ,-2.0857   ,-1.3611149,-1.8239   ]","[-0.09244721, 0.44750574, 1.1799139 ]"
72,427.011206,250,0,0.148790967464447,0,"[-2.0857   , 1.562    ,-2.0857   ,-1.3330448,-1.8239   ]","[0.01942769,0.18961486,1.3185823 ]"
73,1778.785591,250,0,0.148790967464447,0,"[ 1.7631963, 1.562    ,-2.0857   ,-1.2737784, 1.8239   ]","[-0.03147338, 0.54475206, 0.9750719 ]"
74,320.867515,250,0,0.148790967464447,0,"[-2.0857, 1.562 ,-2.0857,-0.0087,-1.8239]","[0.23573646,0.06221153,1.101541  ]"
75,485.914648,250,0,0.148790967464447,0,"[ 1.5183667, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[-0.03096173, 0.22978814, 0.5825156 ]"
76,1786.186851,250,0,0.148790967464447,0,"[-2.0642173 , 1.562     ,-2.0857    ,-0.05869491,-1.8104928 ]","[-0.08453739, 0.5088517 , 1.0890799 ]"
77,645.189,250,0,0.148790967464447,0,"[ 2.0857, 1.562 ,-2.0857,-1.3614, 1.8239]","[-0.23026633, 0.39521402, 1.1616988 ]"
78,467.117698,250,0,0.148790967464447,0,"[ 2.0808067, 1.562    ,-2.0857   ,-1.3614   , 1.8239   ]","[-0.09921072, 0.21078078, 0.53877693]"
79,1887.354137,250,0,0.148790967464447,0,"[-1.001694 , 1.562    ,-2.0365326,-0.0087   ,-1.7240504]","[0.0655593 ,0.48948562,0.9803361 ]"
80,904.1968,250,0,0.148790967464447,0,"[-0.9170669, 1.562    ,-1.6998371,-0.0087   ,-1.8239   ]","[-0.03866514, 0.3775806 , 1.1831607 ]"
81,2807.218502,250,0,0.148790967464447,0,"[-1.7684804 , 1.562     ,-0.01520149,-0.0087    ,-1.8239    ]","[-0.08058324, 0.56886005, 0.8661076 ]"
82,823.010235,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 1.2940422,-0.4847564,-1.776898 ]","[0.13754307,0.29065746,1.221081  ]"
83,2884.31758,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 1.956521 ,-1.3614   ,-1.7576084]","[0.12663464,0.40073478,1.0677502 ]"
84,1057.202137,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 2.0857   ,-1.3614   ,-1.8199743]","[-0.21650703, 0.512852  , 0.9661374 ]"
85,1078.305889,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 2.0857    ,-1.3614    ,-0.41238403]","[0.02502895,0.42054132,1.218656  ]"
86,1523.137249,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 2.0436735,-1.3614   , 0.4083309]","[0.20067565,0.29381767,0.6954723 ]"
87,1836.032457,250,0,0.148790967464447,0,"[-1.5398856, 1.562    , 2.0857   ,-1.3614   , 1.8239   ]","[-0.00750953, 0.44535872, 0.6511088 ]"
88,1241.504005,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 2.0857   ,-1.3614   , 1.3699924]","[0.32229665,0.2399826 ,0.78171813]"
89,2021.290319,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 2.0857   ,-1.3614   , 1.3380642]","[0.00683791,0.5329629 ,0.885397  ]"
90,1698.786832,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 2.0449166,-1.3614   , 1.0588915]","[-0.01024652, 0.5625511 , 0.96631885]"
91,2099.556719,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 2.0857    ,-1.3614    , 0.43545827]","[0.05453765,0.54609936,0.84519064]"
92,613.194598,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 2.0857    ,-1.3614    , 0.84767115]","[-0.12140258, 0.32309297, 1.2321583 ]"
93,2696.245587,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 2.0857    ,-1.3614    , 0.52998525]","[0.10708985,0.4459446 ,0.807927  ]"
94,1735.670314,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 1.9323974,-1.3614   , 0.8000193]","[0.0283734 ,0.4621934 ,0.77588266]"
95,183.81208,6,1,0.148790967464447,1,"[ 1.708292  , 0.3238988 ,-0.01233365,-0.7644912 , 1.7153413 ]","[-0.07035613, 0.18966073, 0.5246381 ]"
96,1762.377875,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 1.7643679 ,-1.3614    , 0.27524158]","[0.25394687,0.26867446,0.9574053 ]"
97,694.190195,250,0,0.148790967464447,0,"[-2.0857   , 1.562    , 1.0993037,-1.3614   ,-1.7244534]","[-0.33315626, 0.31312755, 1.0837412 ]"
98,172.702532,5,1,0.148790967464447,1,"[-1.6808366 , 1.3043623 , 0.6960603 ,-1.3614    ,-0.20398572]","[0.05831872,0.35272425,1.1367567 ]"
99,897.29845,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 0.74071926,-1.2322562 ,-1.7677115 ]","[-0.18437943, 0.5009399 , 0.8127347 ]"
100,849.256581,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 0.52404666,-1.2614248 ,-1.7680166 ]","[0.28374234,0.31878066,0.869497  ]"
101,130.755905,2,1,0.148790967464447,1,"[ 1.3696038 , 0.34318197,-1.1498692 ,-0.584893  ,-0.75522536]","[0.13151829,0.23330338,0.57047236]"
102,738.724502,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 0.44110084,-0.3902446 ,-1.8239    ]","[-0.26886353, 0.17450638, 1.2415417 ]"
103,1019.916259,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 0.1702881 ,-0.05804308,-1.8239    ]","[-0.03156059, 0.4523161 , 0.7199084 ]"
104,678.010433,250,0,0.148790967464447,0,"[-2.0857    , 1.562     , 0.05224599,-0.10814396,-1.8239    ]","[0.1002826 ,0.34447598,1.2302184 ]"
105,1006.080982,250,0,0.148790967464447,0,"[-2.00631   , 1.562     ,-0.24907723,-0.0087    ,-1.8239    ]","[0.03159235,0.32799673,1.2310536 ]"
106,1041.017041,250,0,0.148790967464447,0,"[-0.58177054, 1.562     ,-0.25125146,-1.3614    , 1.7025664 ]","[0.13784525,0.32895473,0.75835943]"
107,516.491433,250,0,0.148790967464447,0,"[-0.7720649 , 1.562     ,-0.81368035,-1.0337033 ,-1.6271249 ]","[0.05167887,0.3068215 ,0.56949747]"
108,765.545228,250,0,0.148790967464447,0,"[-0.619215 , 1.562    ,-0.8717671,-0.0087   ,-1.8239   ]","[-0.02921677, 0.2617217 , 1.19309   ]"
109,431.139469,250,0,0.148790967464447,0,"[-0.18568698, 1.562     ,-0.89255124,-1.0826432 ,-0.31153655]","[0.13681276,0.19337311,0.565522  ]"
110,790.32681,250,0,0.148790967464447,0,"[ 0.3575477, 1.562    ,-0.8523227,-1.3614   , 1.441497 ]","[-0.17354126, 0.47566512, 0.73881775]"
111,3009.451766,250,0,0.148790967464447,0,"[ 0.529462 , 1.562    ,-1.468382 ,-1.0786333,-1.716947 ]","[-0.01548213, 0.4964778 , 1.1156024 ]"
112,1515.297948,250,0,0.148790967464447,0,"[ 0.6806317 , 1.562     ,-1.3982201 ,-1.3614    ,-0.52979183]","[-0.03325438, 0.4226181 , 1.2211056 ]"
113,449.085052,250,0,0.148790967464447,0,"[ 0.34681278, 1.562     ,-1.105506  ,-0.7886346 ,-1.3377985 ]","[-0.02396609, 0.30495572, 0.5453652 ]"
114,2926.929591,250,0,0.148790967464447,0,"[ 0.6695789 , 1.562     ,-0.62810844,-1.3114    , 1.8239    ]","[0.10947927,0.4778107 ,1.0255831 ]"
115,1684.797688,250,0,0.148790967464447,0,"[ 0.665875 , 1.562    ,-0.5137118,-1.3614   , 1.8239   ]","[-0.0063982 , 0.51431835, 0.7881523 ]"
116,2881.787515,250,0,0.148790967464447,0,"[ 0.62730634, 1.562     ,-0.22569606,-1.3614    , 1.8239    ]","[0.16715376,0.45276463,0.80010056]"
117,1795.242351,250,0,0.148790967464447,0,"[ 0.64996994, 1.562     ,-0.00525389,-1.3614    , 1.8239    ]","[0.2827176 ,0.31772426,0.9117241 ]"
118,1893.655457,250,0,0.148790967464447,0,"[ 0.45787606, 1.562     ,-0.06591739,-1.3614    , 1.8239    ]","[-0.0508743, 0.5690137, 0.8911518]"
119,2642.924579,250,0,0.148790967464447,0,"[ 0.25656286, 1.562     ,-0.05552242,-1.3614    , 1.8239    ]","[0.20336387,0.44725922,0.90901124]"
120,723.122612,250,0,0.148790967464447,0,"[ 0.11767914, 1.562     , 0.18490589,-1.3614    , 1.8239    ]","[0.00528809,0.36152622,1.2582324 ]"
121,221.746964,9,1,0.148790967464447,1,"[ 0.01661851, 1.562     ,-1.5715263 ,-0.5019282 , 0.46898687]","[-0.05849024, 0.55699396, 0.9819731 ]"
122,1940.97528,250,0,0.148790967464447,0,"[-0.19084282, 1.562     , 0.01343029,-1.3551401 , 0.6744176 ]","[-0.12245878, 0.5502934 , 0.8926537 ]"
123,1153.695776,250,0,0.148790967464447,0,"[-0.2430988 , 1.562     ,-0.1244194 ,-1.3614    , 0.19619277]","[0.00672345,0.450056  ,0.6605697 ]"
124,702.002837,250,0,0.148790967464447,0,"[-0.28940532, 1.562     , 0.69947916,-1.3614    , 1.8239    ]","[-0.14767846, 0.27409166, 0.6081153 ]"
125,1224.754735,250,0,0.148790967464447,0,"[-0.23275122, 1.562     , 0.84682095,-1.3614    , 1.8239    ]","[0.04534498,0.33420435,0.58543724]"
126,1973.678689,250,0,0.148790967464447,0,"[-0.0451998 , 1.562     , 0.97461885,-1.3614    , 1.8239    ]","[0.2627069 ,0.35116795,0.84147483]"
127,433.777422,250,0,0.148790967464447,0,"[ 0.2515342, 1.562    , 1.155184 ,-1.3614   , 1.8239   ]","[0.1473385 ,0.13499346,1.1392151 ]"
128,2076.271935,250,0,0.148790967464447,0,"[ 1.5883039, 1.562    , 2.0857   ,-1.3614   , 1.8239   ]","[-0.01597827, 0.49528933, 0.71032864]"
129,1411.650465,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.01131231, 0.5389095 , 0.9103502 ]"
130,1072.677968,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.07256573,0.52800477,0.93362933]"
131,1040.935386,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.12290556,0.48147154,1.093582  ]"
132,458.866344,31,1,0.148790967464447,1,"[-2.4396251e-01, 1.5620000e+00, 1.4535189e-03,-7.4473643e-01,
 -3.4863558e-01]","[0.08358972,0.50581694,0.93376935]"
133,1424.764006,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.02682554, 0.36356056, 1.2076313 ]"
134,1019.960757,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.1134553 , 0.51730996, 0.7176806 ]"
135,1047.212386,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[-0.13944046, 0.5274403 , 0.7464717 ]"
136,1109.636993,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.13242315,0.4499452 ,1.0889336 ]"
137,1430.227504,250,0,0.148790967464447,0,"[ 2.0857, 1.562 , 2.0857,-1.3614, 1.8239]","[0.11269432,0.53158766,0.9109805 ]"
138,483.461277,250,0,0.148790967464447,0,"[-0.38933754, 1.562     ,-0.9626421 ,-0.07235665,-1.8239    ]","[0.26980755,0.23485482,1.0578513 ]"
139,693.65548,250,0,0.148790967464447,0,"[ 2.0857   , 1.562    , 1.9357014,-1.3614   , 1.8239   ]","[0.17523919,0.4283601 ,0.83382326]"
140,1007.981422,250,0,0.148790967464447,0,"[-0.63854665, 1.562     ,-1.2280827 ,-0.0087    ,-1.8239    ]","[0.00649413,0.29327312,0.6173608 ]"
141,2742.500459,250,0,0.148790967464447,0,"[-0.5179046, 1.562    ,-1.3007863,-0.0087   ,-1.8239   ]","[0.00289848,0.5476629 ,0.8376061 ]"
142,650.786103,250,0,0.148790967464447,0,"[-0.5139934, 1.562    ,-1.3472474,-0.0087   ,-1.8239   ]","[0.1243052 ,0.27159834,0.5827521 ]"
143,1861.62491,250,0,0.148790967464447,0,"[-0.26955462, 1.562     ,-1.475828  ,-0.0087    ,-1.7739    ]","[0.06404879,0.5004179 ,1.0269552 ]"
144,383.982886,250,0,0.148790967464447,0,"[-0.2356495 , 1.562     ,-1.3889045 ,-0.05862911,-1.7239044 ]","[0.18264744,0.1872216 ,0.58562   ]"
145,3230.955665,250,0,0.148790967464447,0,"[-0.07371069, 1.562     ,-1.5413619 ,-0.0087    ,-1.8239    ]","[-0.08301527, 0.55483   , 0.9734522 ]"
146,2576.221378,250,0,0.148790967464447,0,"[-0.01416094, 1.562     ,-1.6035442 ,-0.0087    ,-1.735627  ]","[-0.20479853, 0.4925634 , 0.9220077 ]"
147,989.230529,250,0,0.148790967464447,0,"[ 0.00485093, 1.562     ,-1.5701761 ,-0.0087    ,-1.774106  ]","[-0.16338313, 0.4240075 , 0.63850105]"
148,1023.127418,250,0,0.148790967464447,0,"[ 0.09305513, 1.562     ,-1.6439766 ,-0.0087    ,-1.773901  ]","[-0.01474617, 0.41224563, 0.61313   ]"
149,318.250517,250,0,0.148790967464447,0,"[ 0.14037228, 1.562     ,-1.6411358 ,-0.0087    ,-1.7253536 ]","[ 0.11412296,-0.01493987, 0.63353515]"
150,1878.78686,250,0,0.148790967464447,0,"[ 0.2168386, 1.562    ,-1.6017053,-0.0087   ,-1.3567216]","[0.0851993,0.4976083,0.8133005]"
151,888.149966,250,0,0.148790967464447,0,"[ 0.24097966, 1.562     ,-1.5430077 ,-0.0087    ,-1.1055692 ]","[0.12336126,0.37063858,1.1519445 ]"
152,417.356906,250,0,0.148790967464447,0,"[ 0.32691166, 1.562     ,-1.6810162 ,-0.0087    ,-1.1109005 ]","[-0.09882016, 0.17804347, 1.3040974 ]"
153,1394.392989,250,0,0.148790967464447,0,"[ 0.2707113, 1.5123404,-1.4961463,-0.0087   ,-0.9479686]","[-0.00640283, 0.48099467, 0.6746851 ]"
154,1211.572937,82,1,0.148790967464447,1,"[ 0.02577312, 1.5120775 ,-1.0185826 ,-0.0087    , 0.36114448]","[-0.05349552, 0.5476592 , 0.8814638 ]"
155,544.68763,250,0,0.148790967464447,0,"[ 0.39817694, 1.555426  ,-1.5920379 ,-0.0087    ,-0.8145974 ]","[-0.20470616, 0.26561505, 1.2652211 ]"
156,1105.700351,250,0,0.148790967464447,0,"[ 0.4623368, 1.0371776,-1.265307 ,-0.0087   ,-0.5841523]","[0.13046822,0.3585455 ,0.6915305 ]"
157,809.651539,250,0,0.148790967464447,0,"[ 0.56938124, 1.2649946 ,-1.4420462 ,-0.0087    ,-0.58795124]","[0.23883638,0.34432837,1.0772891 ]"
158,587.295442,250,0,0.148790967464447,0,"[ 0.7497512 , 0.7488414 ,-1.2434479 ,-0.0087    ,-0.08220354]","[0.0136874 ,0.35250008,1.2137327 ]"
159,1285.217176,250,0,0.148790967464447,0,"[ 0.3949938 , 0.895891  ,-0.7961576 ,-0.0087    , 0.72753423]","[0.17353593,0.3058361 ,0.73626274]"
160,853.336773,250,0,0.148790967464447,0,"[ 0.27152064, 1.467439  ,-1.028623  ,-0.0087    , 0.7448162 ]","[0.18170169,0.15451592,0.61176556]"
161,1331.485906,250,0,0.148790967464447,0,"[ 0.576905  , 0.7676739 ,-0.9888011 ,-0.0087    , 0.38368174]","[-0.10995903, 0.44159633, 0.67931306]"
162,848.856134,250,0,0.148790967464447,0,"[ 0.6493596 , 1.402     ,-1.4087267 ,-0.03086926, 0.4648779 ]","[0.02724895,0.4011859 ,1.1263828 ]"
