#{"t_start": 1749338340.7525969, "env_id": "None"}
r,l,t
2114.581232,250,14906.581484
1620.081566,250,14928.874377
1589.863295,250,14945.683849
1307.398461,250,14962.49494
2206.040041,250,14979.014724
1838.247731,250,14996.290832
2532.13784,250,15020.890866
2205.904085,250,15042.516155
2327.595238,250,15060.983124
2546.820119,250,15079.915048
2017.276257,250,15098.301734
1837.502381,250,15122.727993
1463.841827,250,15145.238712
1192.618725,250,15168.820986
1491.770317,250,15191.389011
1078.538586,250,15213.533286
2285.316402,250,15233.343292
1853.491847,250,15257.290348
2466.516088,250,15279.227709
858.299324,250,15301.799817
1886.493279,250,15323.944597
2083.321626,250,15345.36631
2427.980921,250,15367.517862
2215.564921,250,15389.755719
3065.474628,250,15411.858929
1868.577041,250,15433.592958
1440.413278,250,15452.274989
1194.321969,250,15471.323128
1685.075526,250,15492.721918
3110.461144,250,15513.950973
721.732011,66,15519.415975
1924.069636,250,15540.871328
1089.454842,250,15562.318565
1271.175793,250,15583.149533
1392.035905,250,15605.101396
2800.01283,250,15626.423942
115.107346,1,15626.534321
3353.257595,250,15648.830601
2423.576543,250,15672.025347
2248.505025,250,15694.814309
1371.167199,250,15716.019563
1265.102414,250,15736.407563
1211.845958,250,15755.266719
2645.855455,250,15774.912103
2124.467759,250,15794.865948
1504.701828,250,15812.600198
2530.174901,250,15831.833598
1439.401572,250,15855.385148
2314.320135,250,15874.453243
1354.536063,250,15898.524485
1300.009132,250,15917.853148
2728.809237,250,15935.16112
1021.325661,250,15954.454153
2334.722354,250,15972.907856
2717.153272,250,15992.375512
1513.378229,250,16010.585697
1030.838479,250,16029.28362
1314.827908,250,16047.259757
1873.802159,250,16069.616778
1661.526145,250,16094.805372
2880.931185,250,16115.359286
1452.62097,250,16134.225427
3018.335821,250,16151.780972
1533.347725,250,16170.435078
2559.973032,250,16188.502195
2703.3888,250,16206.343879
1508.735058,250,16225.183888
1025.341678,250,16243.591398
2139.690524,250,16262.887952
1873.267318,250,16281.156428
2205.360853,250,16299.948126
2158.566601,250,16320.751243
2194.379936,250,16342.360943
2155.383921,250,16362.051308
2275.120595,250,16381.228449
1720.659388,250,16400.753943
1405.544477,250,16425.739528
1501.291506,250,16442.649088
1809.29878,250,16471.154477
1169.471662,250,16513.350297
2104.258083,250,16540.768358
145.724126,3,16541.132479
1113.044961,250,16570.827614
2059.477488,250,16597.139402
3278.722363,250,16619.875297
1894.225498,250,16642.676682
3097.589296,250,16665.33333
2978.816594,250,16689.061074
2669.33628,250,16711.147241
1995.680885,250,16733.547136
2806.957807,250,16755.3498
2496.936733,250,16778.518296
3176.157985,250,16801.749473
2056.680286,250,16818.437645
2234.740104,250,16835.462503
1177.235601,250,16852.420738
1474.746176,250,16869.916183
1636.502535,250,16891.4244
2634.839127,250,16915.078514
2616.166236,250,16939.07825
2458.801452,250,16970.219261
2551.61546,250,16995.625755
2778.383264,250,17023.594429
187.715501,6,17024.15077
3259.01968,250,17050.180417
2196.219623,250,17078.106425
1854.373538,250,17119.875192
2742.822368,250,17150.617197
883.761709,62,17156.973729
2714.507192,250,17181.246228
2647.24863,250,17204.734248
3199.959271,250,17233.869865
2823.990606,250,17263.465141
3173.216698,250,17298.196692
3150.156828,250,17331.084453
3154.079622,250,17360.071687
1238.129262,250,17387.919132
3063.590329,250,17412.917141
3063.132451,250,17439.038599
3306.637075,250,17470.520096
1328.917971,250,17500.235534
2915.261499,250,17524.006946
2251.153027,250,17545.136045
2389.347118,250,17567.184997
1529.244745,250,17592.742546
2937.630485,250,17616.952874
2684.382067,250,17636.995979
1922.975157,250,17656.490389
2611.490613,250,17690.575065
1379.585705,250,17719.013961
3144.749142,250,17740.00625
3382.769769,250,17765.862659
3309.632699,250,17790.601225
2240.928915,250,17813.970884
403.61599,23,17816.389836
2370.330686,250,17844.60364
503.091597,30,17847.541501
3197.597909,250,17875.982919
2599.681089,250,17900.481783
3110.600801,250,17922.536218
2852.991919,250,17939.404732
2914.034418,250,17955.622084
2426.074615,250,17982.520733
1473.497405,250,18004.658502
3390.366079,250,18023.764112
2825.178143,250,18045.385227
2963.445672,250,18067.289762
2881.69575,250,18087.74013
2215.105397,250,18108.16811
158.698414,4,18109.202111
3232.387947,250,18130.214431
2461.401695,250,18151.211027
2844.933663,250,18173.934081
3296.002335,250,18195.286626
2517.176995,250,18216.153584
2686.307687,250,18238.182654
115.635208,1,18238.491566
3060.119956,250,18262.591116
2797.885069,250,18283.317865
1819.697365,250,18305.755761
2623.277553,250,18331.322638
1515.268677,250,18356.535861
2294.669945,250,18382.151742
2106.521413,250,18407.130296
2072.332484,250,18429.649651
2615.711376,250,18452.143813
145.696715,3,18452.494679
1291.384312,250,18474.975913
2731.515619,250,18498.373206
1199.42977,250,18520.354416
1989.211402,250,18542.21754
1971.087622,250,18564.526145
2308.480462,250,18587.477945
1866.71021,250,18613.304348
2680.295408,250,18638.361294
2997.61298,250,18661.140728
2398.739712,250,18684.465194
3182.982395,250,18707.411168
3292.418989,250,18731.629495
3322.205352,250,18752.18952
2794.902312,250,18775.79819
3429.169827,250,18807.573363
3601.139073,250,18835.720294
1552.830036,250,18861.049721
2676.6429,250,18887.079475
3464.310236,250,18922.372858
592.36749,37,18926.602826
130.76619,2,18926.798618
3023.022416,250,18956.269124
2624.257298,250,18983.213439
2351.130884,250,19009.223169
3299.822914,250,19036.152716
2489.500369,250,19061.865049
3296.996214,250,19090.480416
2267.50336,250,19115.765309
3278.816816,250,19138.835034
2557.678233,250,19163.631975
1772.969086,250,19186.823291
1803.878692,250,19210.128794
2867.295315,250,19233.016263
1913.093144,250,19255.496095
627.512255,38,19258.952723
2001.38369,250,19282.213206
2588.505197,250,19304.688559
3429.55499,250,19327.216127
2596.602631,250,19352.31008
2648.76835,250,19375.328616
2671.029116,250,19398.194842
3305.505149,250,19423.786967
2968.957584,250,19448.607986
2978.753937,250,19477.836569
3137.370595,250,19505.009851
3085.525501,250,19533.070459
3095.901218,250,19567.667812
3320.790915,250,19596.00955
3250.582182,250,19630.094733
2333.5179,250,19660.069058
3401.371901,250,19685.315792
3059.241609,250,19711.757583
1424.915598,250,19736.329396
2830.572913,250,19761.714633
3148.717917,250,19786.766853
3379.792067,250,19813.566553
2706.857208,250,19839.459068
3157.814391,250,19865.011807
2602.345507,250,19884.390065
2889.514041,250,19907.112544
2124.905092,250,19928.954886
2076.945411,250,19948.188085
