curriculum/radius,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/n_updates,train/std,train/explained_variance,train/loss,train/approx_kl,train/learning_rate,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.2590243,164.71,39,674,118,-47.775958739999986,0.48,79872,0.077685546875,0.2803345035229627,-0.010941941702185431,10.910605807602405,-7.1141792088747025,380,1.0044528245925903,0.1286935806274414,19.60894775390625,0.014569471,5.6115164153345e-05,,,
0.2590243,168.12,40,674,121,-49.96660854999999,0.47,81920,0.04794921875,0.2803345035229627,-0.010308251219976227,5.840062242373824,-7.1146636545658115,390,1.00368332862854,0.2818757891654968,5.425825119018555,0.011265792,5.6115164153345e-05,,,
0.2590243,158.86,41,675,124,-42.12742202,0.51,83968,0.04638671875,0.2803345035229627,-0.01247003752650926,5.617055524885655,-7.1111134827137,400,1.00304114818573,0.08414387702941895,2.944352149963379,0.014061466,5.6115164153345e-05,,,
0.2590243,158.82,42,675,127,-39.596505310000005,0.51,86016,0.046826171875,0.2803345035229627,-0.009525187045801431,7.944749553501606,-7.107034197449684,410,1.0023128986358643,0.19232076406478882,13.484183311462402,0.017204974,5.6115164153345e-05,,,
0.2590243,153.94,43,669,131,-38.31298554999999,0.53,88064,0.139306640625,0.2803345035229627,-0.01890311417519115,3.460037565976381,-7.105736938118935,420,1.0026190280914307,0.3030269742012024,0.7888601422309875,0.020813439,5.6115164153345e-05,,,
0.2590243,154.82,44,660,136,-39.74887345,0.53,90112,0.086279296875,0.2803345035229627,-0.012404052012425382,6.093458913266659,-7.106258603930473,430,1.0022817850112915,0.29089850187301636,1.1018821001052856,0.01788973,5.6115164153345e-05,,,
0.2590243,162.97,45,658,139,-47.920816359999996,0.49,92160,0.108447265625,0.2803345035229627,-0.013889494005707093,5.651659782975912,-7.105644306540489,440,1.0024070739746094,0.28610938787460327,5.93761682510376,0.019785441,5.6115164153345e-05,,,
0.31082916,166.34,46,657,143,-50.44031476,0.47,94208,0.06865234375,0.2803345035229627,-0.013209774278220721,7.7009249843657015,-7.107847395539284,450,1.0035817623138428,-0.0253828763961792,7.2274322509765625,0.016995668,5.6115164153345e-05,,,
0.31082916,165.92,47,653,147,-49.913957039999985,0.47,96256,0.10546875,0.2803345035229627,-0.016832463863829618,8.579810208082199,-7.113860377669335,460,1.004516363143921,0.2299157977104187,1.5676089525222778,0.027346049,5.6115164153345e-05,,,
0.36263403,165.98,48,651,150,-52.76408770999999,0.47,98304,0.06240234375,0.2803345035229627,-0.00955936041282257,5.36419863179326,-7.117377522587776,470,1.004988193511963,0.4100612998008728,3.338747978210449,0.017631657,5.6115164153345e-05,,,
0.36263403,,,,,,False,100000,0.110888671875,0.2803345035229627,-0.014883549758815206,6.351391704753041,-7.120600381493569,480,1.0056936740875244,0.3237038850784302,5.106874465942383,0.02032344,5.6115164153345e-05,172.55,0.35,-87.25832685
0.36263403,164.79,49,633,158,-51.66070588,0.49,100352,,,,,,,,,,,,,,
0.46624377,160.65,50,632,161,-50.18612537,0.51,102400,0.046923828125,0.2803345035229627,-0.006873013539006934,9.009028438478708,-7.123178943991661,490,1.0060396194458008,0.3416510224342346,4.713651657104492,0.01130727,5.6115164153345e-05,,,
0.46624377,164.49,51,631,165,-48.851851810000014,0.5,104448,0.063916015625,0.2803345035229627,-0.009788101459707831,7.559909043461085,-7.1230181604623795,500,1.0056040287017822,0.3813580274581909,5.1989665031433105,0.015452399,5.6115164153345e-05,,,
0.46624377,164.76,52,630,168,-49.06401648000001,0.5,106496,0.07509765625,0.2803345035229627,-0.013436888526484836,3.336232004314661,-7.118563109636307,510,1.0043785572052002,0.3567582368850708,6.671093463897705,0.019942412,5.6115164153345e-05,,,
0.46624377,158.65,53,629,172,-39.644042209999995,0.52,108544,0.115283203125,0.2803345035229627,-0.015479527236311696,5.9864625737071036,-7.1162783950567245,520,1.0050077438354492,0.31070268154144287,9.78779411315918,0.020218275,5.6115164153345e-05,,,
0.46624377,163.25,54,628,176,-43.10322778,0.49,110592,0.084375,0.2803345035229627,-0.013662074205058161,8.142998201400042,-7.120236423611641,530,1.0056415796279907,0.21863776445388794,2.8313798904418945,0.01749922,5.6115164153345e-05,,,
0.46624377,165.28,55,627,179,-43.924681760000006,0.49,112640,0.0869140625,0.2803345035229627,-0.01208181777765276,3.570832486450672,-7.121000337600708,540,1.0054854154586792,0.6211491823196411,4.92072057723999,0.016294234,5.6115164153345e-05,,,
0.46624377,165.33,56,627,182,-47.23709108,0.49,114688,0.059765625,0.2803345035229627,-0.009380330303974916,4.989416674152016,-7.1205617725849155,550,1.0054997205734253,0.6225712299346924,1.8285998106002808,0.016387338,5.6115164153345e-05,,,
0.46624377,173.16,57,626,186,-52.61201556,0.46,116736,0.06630859375,0.2803345035229627,-0.010816151089966298,8.170629939436912,-7.123018455505371,560,1.0066301822662354,0.2728806734085083,4.364567756652832,0.016941069,5.6115164153345e-05,,,
0.46624377,175.76,58,625,189,-51.8709132,0.44,118784,0.1064453125,0.2803345035229627,-0.01622939943918027,3.380003196001053,-7.12540967464447,570,1.006354570388794,0.3313114643096924,0.45570123195648193,0.020215305,5.6115164153345e-05,,,
0.46624377,175.52,59,624,193,-54.297666549999995,0.45,120832,0.096630859375,0.2803345035229627,-0.013554981526976918,5.797638712450862,-7.124510180950165,580,1.0063576698303223,0.37713897228240967,6.496575355529785,0.021884274,5.6115164153345e-05,,,
0.46624377,173.39,60,623,197,-56.52771157,0.44,122880,0.081884765625,0.2803345035229627,-0.015907464238989633,7.127582251280546,-7.125709602236748,590,1.0067137479782104,0.37582600116729736,6.333688259124756,0.021018757,5.6115164153345e-05,,,
0.5180486,166.46,61,622,200,-51.64164734000002,0.5,124928,0.132861328125,0.2803345035229627,-0.019793498291255672,4.065813741460443,-7.1247358411550525,600,1.0059517621994019,0.4316781163215637,0.5035027861595154,0.027217276,5.6115164153345e-05,,,
0.5180486,158.23,62,621,204,-41.62846730000001,0.57,126976,0.051123046875,0.2803345035229627,-0.00850489117874531,12.38469220250845,-7.121986594796181,610,1.0057882070541382,0.11545401811599731,2.6500422954559326,0.014175862,5.6115164153345e-05,,,
0.5180486,154.35,63,619,208,-39.9631466,0.59,129024,0.046826171875,0.2803345035229627,-0.012851436441997066,11.901423171162605,-7.121169152855873,620,1.005579948425293,0.2948511838912964,2.0825881958007812,0.012636498,5.6115164153345e-05,,,
0.5180486,151.19,64,619,211,-35.95894936,0.6,131072,0.058740234375,0.2803345035229627,-0.009800293612352106,10.35089394003153,-7.119508171081543,630,1.005145788192749,0.35881125926971436,10.044208526611328,0.014111012,5.6115164153345e-05,,,
0.5180486,145.45,65,618,215,-32.60308088,0.61,133120,0.191064453125,0.2803345035229627,-0.02737391006667167,3.519665672257543,-7.117152062058449,640,1.0045503377914429,0.556659460067749,0.7004277110099792,0.029428244,5.6115164153345e-05,,,
0.5180486,145.03,66,617,218,-34.24395252,0.6,135168,0.061279296875,0.2803345035229627,-0.012252015540434513,7.299641305953264,-7.114009690284729,650,1.0042188167572021,0.3809741735458374,1.8038220405578613,0.015670769,5.6115164153345e-05,,,
0.5180486,140.14,67,617,222,-32.938596370000006,0.64,137216,0.134912109375,0.2803345035229627,-0.017185787970083764,5.027302999049425,-7.11414805650711,660,1.0046734809875488,0.721632719039917,2.129835605621338,0.026595708,5.6115164153345e-05,,,
0.5180486,144.09,68,616,225,-39.98260412,0.62,139264,0.085986328125,0.2803345035229627,-0.012960579385980964,11.870459735393524,-7.116058272123337,670,1.0047557353973389,0.5385046005249023,5.78230094909668,0.018733561,5.6115164153345e-05,,,
0.5180486,145.44,69,615,229,-44.33916148999999,0.59,141312,0.100390625,0.2803345035229627,-0.014331487845629454,10.275237146019936,-7.115030571818352,680,1.004289150238037,0.315529465675354,11.86077880859375,0.020095382,5.6115164153345e-05,,,
0.5180486,152.17,70,615,233,-47.37277831,0.55,143360,0.07509765625,0.2803345035229627,-0.009153556954697706,5.969479477405548,-7.114207917451859,690,1.0046278238296509,0.3041364550590515,7.440393447875977,0.013224572,5.6115164153345e-05,,,
0.5180486,155.52,71,614,236,-47.087795590000006,0.52,145408,0.106396484375,0.2803345035229627,-0.01267400628712494,4.224286290630698,-7.116000607609749,700,1.0049216747283936,0.48739373683929443,9.236666679382324,0.023075655,5.6115164153345e-05,,,
0.5180486,153.66,72,613,240,-49.10522804,0.53,147456,0.089453125,0.2803345035229627,-0.01738493680022657,4.475352555140853,-7.115524870157242,710,1.0045561790466309,0.5417653322219849,1.1783974170684814,0.015272195,5.6115164153345e-05,,,
0.5180486,147.3,73,613,243,-42.796066769999996,0.57,149504,0.100341796875,0.2803345035229627,-0.016164384633884765,7.293805887177586,-7.115131089091301,720,1.0047633647918701,0.3773849606513977,2.7091100215911865,0.01876474,5.6115164153345e-05,,,
0.5180486,,,,,,False,150000,0.055810546875,0.2803345035229627,-0.012438300077337771,10.876197092980146,-7.113556063175201,730,1.0037765502929688,0.33967459201812744,16.66382598876953,0.013052041,5.6115164153345e-05,185.1,0.3,-74.210936
0.5180486,148.0,74,602,251,-44.40421264999999,0.56,151552,,,,,,,,,,,,,,
0.5180486,157.9,75,602,255,-49.15185528,0.5,153600,0.07646484375,0.2803345035229627,-0.011137061033514329,5.736030683666468,-7.110220527648925,740,1.0034350156784058,0.5882625579833984,3.4709949493408203,0.01748661,5.6115164153345e-05,,,
0.5180486,159.76,76,602,258,-46.69095428000001,0.47,155648,0.153369140625,0.2803345035229627,-0.023198299590148963,3.083768881112337,-7.104646009206772,750,1.0015333890914917,0.3933521509170532,5.580440521240234,0.026871517,5.6115164153345e-05,,,
0.5180486,160.92,77,601,262,-47.50431864,0.48,157696,0.081689453125,0.2803345035229627,-0.010010037876782008,6.974299684166908,-7.099951043725014,760,1.0018503665924072,0.21321260929107666,0.7462885975837708,0.015950805,5.6115164153345e-05,,,
0.5180486,161.67,78,601,265,-48.375484190000016,0.47,159744,0.058203125,0.2803345035229627,-0.01182056592515437,7.69443803280592,-7.101780036091805,770,1.0022077560424805,0.45136988162994385,12.121394157409668,0.01607411,5.6115164153345e-05,,,
0.5180486,152.85,79,600,269,-41.708684530000006,0.53,161792,0.082568359375,0.2803345035229627,-0.015187332555069589,4.395896156132221,-7.103913742303848,780,1.0027868747711182,0.5592122673988342,1.1615662574768066,0.021143323,5.6115164153345e-05,,,
0.5180486,160.42,80,600,272,-48.414352199999996,0.5,163840,0.031298828125,0.2803345035229627,-0.006612586392293451,9.24133270829916,-7.106070619821549,790,1.002915620803833,0.4864083528518677,14.1414794921875,0.007767284,5.6115164153345e-05,,,
0.5180486,168.78,81,599,276,-56.297162070000006,0.46,165888,0.138671875,0.2803345035229627,-0.01883380737272091,6.311434219777584,-7.105595797300339,800,1.0023454427719116,0.5642730593681335,3.170062780380249,0.0244113,5.6115164153345e-05,,,
0.5180486,167.75,82,599,279,-51.59917721,0.47,167936,0.11240234375,0.2803345035229627,-0.010344351605453994,4.552783851698041,-7.105221205949784,810,1.0030285120010376,0.6270630955696106,2.9513392448425293,0.019934222,5.6115164153345e-05,,,
0.5180486,160.79,83,599,283,-49.87212651,0.51,169984,0.07607421875,0.2803345035229627,-0.012370767540414818,4.7456553492695095,-7.107077333331108,820,1.002881407737732,0.6514875888824463,3.8325421810150146,0.016490635,5.6115164153345e-05,,,
0.5180486,163.14,84,599,287,-49.94463304000001,0.5,172032,0.10107421875,0.2803345035229627,-0.015591445282916538,8.207242894917727,-7.104733610153199,830,1.001975417137146,0.4387926459312439,7.272646427154541,0.01768719,5.6115164153345e-05,,,
0.5180486,164.03,85,598,290,-50.46198153,0.49,174080,0.06953125,0.2803345035229627,-0.012535325673525222,6.696502523869276,-7.103230583667755,840,1.0023269653320312,0.22618281841278076,3.056326389312744,0.015437076,5.6115164153345e-05,,,
0.5180486,156.54,86,598,294,-48.406633219999996,0.52,176128,0.113916015625,0.2803345035229627,-0.016602837992832065,7.2222360603511335,-7.104981285333634,850,1.0026344060897827,0.3587990999221802,1.5381194353103638,0.019437717,5.6115164153345e-05,,,
0.5180486,155.27,87,598,297,-43.48127917000001,0.53,178176,0.095654296875,0.2803345035229627,-0.012955254399275872,7.345642622560263,-7.105017653107643,860,1.0022989511489868,0.6507891416549683,5.913669109344482,0.017485607,5.6115164153345e-05,,,
0.5180486,159.54,88,598,301,-46.1593779,0.5,180224,0.04892578125,0.2803345035229627,-0.010932779978611506,9.790066674351692,-7.1019356667995455,870,1.0013132095336914,0.4237787127494812,4.384892463684082,0.01250036,5.6115164153345e-05,,,
0.5180486,155.95,89,598,304,-46.02779360000002,0.51,182272,0.107861328125,0.2803345035229627,-0.015042285968957004,3.8402353428304195,-7.096074879169464,880,1.000128984451294,0.7946698069572449,3.2767837047576904,0.020077769,5.6115164153345e-05,,,
0.5180486,150.63,90,598,308,-42.46813036,0.54,184320,0.082470703125,0.2803345035229627,-0.01139326439879369,3.6965174287557603,-7.093533435463906,890,1.0005459785461426,0.39241355657577515,4.874657154083252,0.019950714,5.6115164153345e-05,,,
0.5180486,154.35,91,598,311,-44.80825617999999,0.52,186368,0.073046875,0.2803345035229627,-0.010374692795448937,7.447154065594077,-7.09276285469532,900,0.9992944598197937,0.3814586400985718,6.394533157348633,0.016123971,5.6115164153345e-05,,,
0.5180486,156.5,92,597,315,-46.24974752,0.51,188416,0.121826171875,0.2803345035229627,-0.01619646638573613,5.758929604291916,-7.090639758110046,910,1.000030755996704,0.7603576183319092,6.9607439041137695,0.021682683,5.6115164153345e-05,,,
0.5180486,151.2,93,597,318,-46.846816180000005,0.52,190464,0.091943359375,0.2803345035229627,-0.015142593749624211,4.818984795361757,-7.09425902068615,920,1.0008594989776611,0.5625492930412292,0.9184841513633728,0.021723138,5.6115164153345e-05,,,
0.5180486,160.46,94,597,322,-47.435202010000005,0.47,192512,0.10029296875,0.2803345035229627,-0.01309198178933002,8.158005850017071,-7.099576595425606,930,1.0020687580108643,0.3919442296028137,5.489391326904297,0.018793598,5.6115164153345e-05,,,
0.5180486,166.27,95,597,325,-50.194066570000004,0.43,194560,0.085107421875,0.2803345035229627,-0.013773084254353307,1.4485318318009377,-7.101936376094818,940,1.0016435384750366,0.5349348783493042,1.5207157135009766,0.017272223,5.6115164153345e-05,,,
0.5180486,167.75,96,596,329,-50.6013699,0.42,196608,0.113330078125,0.2803345035229627,-0.01794526683515869,4.170294152572751,-7.102957415580749,950,1.0026108026504517,0.5685031414031982,0.9725396633148193,0.020829357,5.6115164153345e-05,,,
0.5180486,160.45,97,596,333,-43.12100788000001,0.47,198656,0.062109375,0.2803345035229627,-0.009800830073072576,3.5554642960429192,-7.105800664424896,960,1.0029138326644897,0.6398833990097046,0.41610395908355713,0.010823883,5.6115164153345e-05,,,
0.5180486,,,,,,False,200000,0.0595703125,0.2803345035229627,-0.009695471808663569,10.492866371572017,-7.106044337153435,970,1.0027004480361938,0.3217582106590271,3.704573154449463,0.016672358,5.6115164153345e-05,217.1,0.15,-48.65732885
0.5180486,161.64,98,588,341,-45.030622179999995,0.46,200704,,,,,,,,,,,,,,
0.5180486,163.91,99,588,344,-46.83427347999999,0.44,202752,0.087353515625,0.2803345035229627,-0.009177671765792183,7.071657615154981,-7.104330509901047,980,1.0024378299713135,0.5934044122695923,5.4877824783325195,0.019361787,5.6115164153345e-05,,,
0.5180486,161.95,100,587,348,-43.55207322000001,0.46,204800,0.106201171875,0.2803345035229627,-0.014983796939486638,3.904436807706952,-7.103788775205612,990,1.0025314092636108,0.7948336005210876,2.6182637214660645,0.019798877,5.6115164153345e-05,,,
0.5180486,157.21,101,587,351,-44.46284597000001,0.48,206848,0.075830078125,0.2803345035229627,-0.013673619841574692,7.8454663962125775,-7.104700264334679,1000,1.002726674079895,0.691825270652771,5.746935844421387,0.020146621,5.6115164153345e-05,,,
0.5180486,154.79,102,587,355,-45.16845364999999,0.51,208896,0.112841796875,0.2803345035229627,-0.014210159874346573,7.209151269495488,-7.106329470872879,1010,1.0034786462783813,0.7858560085296631,4.14759635925293,0.026745044,5.6115164153345e-05,,,
0.5180486,153.44,103,587,359,-45.30029079999999,0.52,210944,0.111474609375,0.2803345035229627,-0.018025785958161577,5.85779611878097,-7.106706973910332,1020,1.0028008222579956,0.6135218143463135,0.9457153081893921,0.021319244,5.6115164153345e-05,,,
0.5180486,154.89,104,586,363,-52.39970021,0.51,212992,0.122802734375,0.2803345035229627,-0.015586124476976692,3.6174466900527475,-7.102932664752006,1030,1.0019938945770264,0.6110869646072388,5.102015495300293,0.025257958,5.6115164153345e-05,,,
0.5180486,154.32,105,585,367,-51.23356623999999,0.5,215040,0.07470703125,0.2803345035229627,-0.009207018077722751,6.1513926692307,-7.101636424660683,1040,1.0025027990341187,0.7334774732589722,7.832367420196533,0.015995473,5.6115164153345e-05,,,
0.5180486,153.02,106,585,371,-48.39126349000001,0.53,217088,0.09033203125,0.2803345035229627,-0.010990596615010872,5.980469026789069,-7.100569254159927,1050,1.0013154745101929,0.3622095584869385,4.0337443351745605,0.019569863,5.6115164153345e-05,,,
0.5180486,154.18,107,584,374,-43.08801994,0.54,219136,0.137255859375,0.2803345035229627,-0.01955382742889924,9.0200691267848,-7.098285037279129,1060,1.0021274089813232,0.705610990524292,10.182355880737305,0.022651663,5.6115164153345e-05,,,
0.5180486,144.76,108,584,378,-36.945621460000005,0.6,221184,0.118798828125,0.2803345035229627,-0.017301925891661084,7.84096794500947,-7.0994878768920895,1070,1.0013854503631592,0.445109486579895,5.724862098693848,0.020541226,5.6115164153345e-05,,,
0.5180486,152.06,109,584,381,-38.46818059,0.56,223232,0.137646484375,0.2803345035229627,-0.015422238550672773,10.802892131358385,-7.099994570016861,1080,1.0025856494903564,0.48580247163772583,15.577183723449707,0.024648633,5.6115164153345e-05,,,
