episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
32,2236.788532,250,0,0.148790967464447,0,"[ 1.1879735 , 1.3552408 , 0.23111548,-0.9591796 , 0.71620685]","[0.09665488,0.42018324,0.77712154]"
33,631.182526,43,1,0.148790967464447,1,"[ 1.7089834 , 0.66956264,-0.10719377,-0.24704947,-1.1001525 ]","[-0.09159625, 0.35891855, 0.55796933]"
34,1652.713801,250,0,0.148790967464447,0,"[ 0.36745885, 0.2587    ,-1.9362891 ,-1.3542855 , 0.44738007]","[0.3321507 ,0.24665876,0.7779204 ]"
35,2142.274862,250,0,0.148790967464447,0,"[ 0.3781485, 1.1057258, 1.0028489,-1.1614002,-0.7863663]","[0.1771072 ,0.31394973,0.62520933]"
36,977.277881,250,0,0.148790967464447,0,"[-1.1403122 , 0.35870004,-1.2088856 ,-0.8444276 ,-0.56349576]","[0.17758901,0.24681517,0.6744961 ]"
37,1429.487876,250,0,0.148790967464447,0,"[ 0.6738263 , 0.08745717,-1.8857002 ,-0.61190915,-1.5603213 ]","[0.07027674,0.38943464,0.62147355]"
38,2409.139029,226,1,0.148790967464447,1,"[ 1.7682709 , 0.08846563, 1.6549827 ,-0.8260641 , 0.8622427 ]","[-0.26221925, 0.19920883, 0.5654978 ]"
39,1699.198976,250,0,0.148790967464447,0,"[ 0.9815622 , 1.4394377 ,-0.24006888,-0.89631236, 1.467593  ]","[0.00209984,0.5332942 ,0.96268237]"
40,2262.743827,250,0,0.148790967464447,0,"[-1.3194481 , 1.4178201 ,-1.9357002 ,-0.41008705, 0.3090363 ]","[-0.23916051, 0.4353784 , 1.1425533 ]"
41,1607.105887,250,0,0.148790967464447,0,"[ 0.89437234, 1.5120001 ,-0.7440494 ,-1.3614    ,-1.3367622 ]","[0.16539644,0.30930397,0.71505713]"
42,2654.612049,250,0,0.148790967464447,0,"[ 0.33928376, 1.3120003 , 1.3733884 ,-0.49856701,-1.7739    ]","[0.11083342,0.41698793,0.69259286]"
43,1813.813015,250,0,0.148790967464447,0,"[ 0.78995186, 0.69070756,-1.4240243 ,-0.49686217, 0.6163984 ]","[-0.06588228, 0.5351846 , 0.8287918 ]"
44,1604.721402,250,0,0.148790967464447,0,"[-1.2514489, 1.562    , 1.8585826,-0.5773804, 1.0192366]","[0.03587027,0.47841355,1.1156987 ]"
45,1829.646238,250,0,0.148790967464447,0,"[-1.5912308 , 0.6578997 ,-0.9486476 ,-0.55105793,-1.6556649 ]","[-0.2886071 , 0.31891027, 1.2124654 ]"
46,844.821003,250,0,0.148790967464447,0,"[ 0.82131916, 0.7878498 ,-0.5613827 ,-1.3614    , 1.1896524 ]","[-0.00485518, 0.4883415 , 0.68121815]"
47,1684.456608,250,0,0.148790967464447,0,"[ 1.1345879, 1.1683104,-1.4032593,-1.0114003, 0.7437588]","[0.00591259,0.46970206,0.7105358 ]"
48,1800.524067,250,0,0.148790967464447,0,"[-0.85184544, 0.6217354 ,-0.7017227 ,-1.2614001 , 1.0373343 ]","[0.25806928,0.22689027,1.1156241 ]"
49,1783.744361,250,0,0.148790967464447,0,"[ 0.9079574 , 0.7398923 ,-0.17545572,-1.0615985 ,-1.4265003 ]","[0.20096152,0.3459046 ,0.97341704]"
50,115.41642,1,1,0.148790967464447,1,"[ 0.34038737, 1.1121217 , 1.3624254 ,-1.0838189 , 0.47933644]","[0.02940353,0.43400708,0.69704276]"
51,1419.411103,250,0,0.148790967464447,0,"[-0.1418563 , 1.0352705 ,-0.8521764 ,-0.7139885 ,-0.57931983]","[-0.18194218, 0.48160726, 1.0568464 ]"
52,2329.806847,250,0,0.148790967464447,0,"[ 0.57375956, 1.2908853 ,-1.3003638 ,-0.2587    , 0.24359678]","[0.23321769,0.3199548 ,1.0180851 ]"
53,1242.418917,250,0,0.148790967464447,0,"[ 1.7541233 , 1.3583294 , 0.11425938,-1.0813752 , 1.3736547 ]","[0.18479526,0.4378071 ,0.91226244]"
54,1531.132802,250,0,0.148790967464447,0,"[ 0.61329514, 0.81003743,-0.27755004,-1.1889408 , 1.6622634 ]","[0.08079189,0.39443314,0.6967118 ]"
55,1455.863325,250,0,0.148790967464447,0,"[-0.55527514, 0.55143505, 2.0857    ,-1.056988  ,-1.7739    ]","[-0.0100871, 0.2801311, 1.1871989]"
56,1282.530172,250,0,0.148790967464447,0,"[ 0.07109721, 0.25077748,-0.5154342 ,-0.39955598,-0.9248415 ]","[-0.02778907, 0.42168352, 1.1959828 ]"
57,1176.200976,250,0,0.148790967464447,0,"[-0.5758897 , 0.05870001,-0.47389793,-0.36855835, 0.311015  ]","[0.14092727,0.41518438,0.6946881 ]"
58,2039.123846,250,0,0.148790967464447,0,"[ 0.84877574, 0.98723024, 0.19674014,-0.21279193, 0.61542594]","[0.05754849,0.48932162,0.79924214]"
59,2232.353119,250,0,0.148790967464447,0,"[-0.6749935 , 1.277077  ,-1.3014306 ,-0.29382506,-1.6650317 ]","[-0.09520183, 0.56251717, 0.87030125]"
60,1805.116252,250,0,0.148790967464447,0,"[-0.77971417, 0.27734378, 0.7169804 ,-0.1587    ,-1.4142681 ]","[0.17494409,0.43895972,0.988799  ]"
61,1511.336965,250,0,0.148790967464447,0,"[ 0.11829545, 1.0834913 , 0.7591888 ,-0.96108586,-0.27986953]","[-0.20831646, 0.49246714, 0.9662981 ]"
62,1227.166629,250,0,0.148790967464447,0,"[ 1.4491755 , 1.562     ,-0.58962005,-0.11495218,-1.7239001 ]","[-0.16350532, 0.02155237, 0.57870233]"
63,1269.998991,250,0,0.148790967464447,0,"[-0.11240463, 1.0343649 ,-0.6210685 ,-0.9342592 ,-0.87806016]","[0.23157871,0.02765998,1.070345  ]"
64,883.453517,250,0,0.148790967464447,0,"[-0.02636174, 0.13244887,-1.4287469 ,-0.7683017 , 0.8213972 ]","[-0.16945662, 0.5409354 , 0.9544354 ]"
65,1433.486247,250,0,0.148790967464447,0,"[-0.07803461, 1.1717602 , 0.72916377,-0.62388533,-0.91971743]","[0.05538776,0.07856373,0.56539786]"
66,1878.240228,250,0,0.148790967464447,0,"[ 1.1527894 , 1.3120003 , 1.0006877 ,-0.50119233, 1.7239001 ]","[-0.14311188, 0.4265732 , 0.6654708 ]"
67,399.7693,23,1,0.148790967464447,1,"[ 0.05614128, 1.2860514 ,-1.218774  ,-0.8173069 , 0.52900606]","[0.08537362,0.47709545,1.01713   ]"
68,456.585563,26,1,0.148790967464447,1,"[ 1.3366969, 1.4620001, 0.6607599,-0.5949102,-1.748401 ]","[-0.06740446, 0.4959677 , 0.7720206 ]"
69,1652.663368,250,0,0.148790967464447,0,"[-1.9824779 , 1.099187  ,-1.4185239 ,-0.6185664 , 0.66241366]","[0.08584864,0.4648253 ,1.040445  ]"
70,1781.91356,250,0,0.148790967464447,0,"[ 0.20500283, 1.1404725 ,-1.3722718 ,-0.541818  ,-0.9570206 ]","[-0.25722936, 0.24918954, 1.2398582 ]"
71,1993.695867,250,0,0.148790967464447,0,"[ 2.0857   , 1.4120002,-0.9849439,-0.592784 ,-1.709472 ]","[-0.16965136, 0.4257275 , 0.7267476 ]"
72,661.845173,45,1,0.148790967464447,1,"[ 1.4691702 , 0.9861766 , 1.1095695 ,-0.76241034,-0.36731368]","[-0.17058066, 0.4217941 , 0.6579547 ]"
73,1872.092885,250,0,0.148790967464447,0,"[ 0.39679393, 1.3069468 , 0.44921595,-0.889827  ,-1.2121462 ]","[0.3085902 ,0.15827654,0.9384603 ]"
74,2031.086125,250,0,0.148790967464447,0,"[-0.8550613 , 0.45870006,-0.89644104,-0.24639358, 0.8579623 ]","[0.13516858,0.4114411 ,1.108759  ]"
75,1383.804693,250,0,0.148790967464447,0,"[-0.37215054, 1.2347864 , 0.5092987 ,-0.6356736 , 0.5260681 ]","[-0.22677732, 0.14754038, 1.2677029 ]"
76,2681.465716,250,0,0.148790967464447,0,"[ 1.050327  , 0.93136513, 0.47962677,-0.5587    ,-1.6321498 ]","[0.03844314,0.52430683,0.8137568 ]"
77,1282.794309,250,0,0.148790967464447,0,"[ 1.2032341, 0.4693088,-0.665021 ,-0.0087   ,-1.0495687]","[-0.03591821, 0.44690713, 0.7256772 ]"
78,2845.640919,250,0,0.148790967464447,0,"[ 1.7331017, 1.3835068,-0.1216661,-0.8600792, 0.5030627]","[-0.09489462, 0.5357699 , 0.8685086 ]"
79,2447.522913,250,0,0.148790967464447,0,"[ 0.22146602, 0.8587001 ,-1.1082433 ,-1.0608642 , 1.5809389 ]","[0.21653847,0.17878525,1.1872774 ]"
80,2118.222646,250,0,0.148790967464447,0,"[ 0.41776624, 1.2933735 ,-1.5192374 ,-0.2587    , 0.3858163 ]","[-0.06217832, 0.4134292 , 1.154398  ]"
81,1084.915565,250,0,0.148790967464447,0,"[-1.0813828 , 1.2456985 , 1.5052079 ,-1.3614    ,-0.60393447]","[-0.01412123, 0.31635952, 1.2102051 ]"
82,1532.182368,250,0,0.148790967464447,0,"[ 1.8986576 , 1.015186  ,-0.20205991,-0.34302598, 0.8928453 ]","[-0.13335776, 0.5210763 , 0.89669555]"
83,2074.261686,250,0,0.148790967464447,0,"[ 1.0931959 , 0.30324346,-1.6022437 ,-0.10870002, 0.35839605]","[0.0807422 ,0.16672277,0.56679565]"
84,1517.318766,250,0,0.148790967464447,0,"[ 0.30541575, 1.2106432 ,-0.8558164 ,-0.18054599,-1.5621998 ]","[0.26380292,0.24400066,0.7111851 ]"
85,911.466922,250,0,0.148790967464447,0,"[ 0.9997558 , 1.4175992 ,-0.5495895 ,-0.34992272,-1.5977645 ]","[0.28663605,0.33640844,0.8040562 ]"
86,315.325502,16,1,0.148790967464447,1,"[-1.6000124 , 1.0372497 ,-0.9462801 ,-0.17774028,-0.93424916]","[-0.10238045, 0.47499374, 1.1012307 ]"
87,2791.95611,250,0,0.148790967464447,0,"[ 0.40332848, 1.1274165 ,-0.1523762 ,-0.38615626,-0.17562135]","[0.03143184,0.48629606,0.70504546]"
88,2272.07196,250,0,0.148790967464447,0,"[ 1.0256394 , 0.14093453, 1.8857002 ,-0.57257515,-1.5090274 ]","[0.05344624,0.4188365 ,0.69513375]"
89,638.670846,250,0,0.148790967464447,0,"[ 0.5141793 , 1.4120002 ,-0.49849468,-1.1392823 ,-0.647518  ]","[0.22013822,0.13736384,1.2085756 ]"
90,699.73363,250,0,0.148790967464447,0,"[-0.996307 , 1.4620001, 2.058754 ,-1.3114   , 0.9239007]","[-0.01080133, 0.22677733, 1.2884966 ]"
91,2197.834825,250,0,0.148790967464447,0,"[ 1.5685774 , 1.3144288 ,-0.73341143,-0.38155076,-1.5725869 ]","[-0.12847044, 0.521344  , 0.7866382 ]"
92,1501.831641,250,0,0.148790967464447,0,"[-0.87119824, 1.5520036 ,-0.676451  ,-0.3493511 , 0.25632873]","[-0.20876686, 0.457347  , 0.73405236]"
93,2641.07073,250,0,0.148790967464447,0,"[ 0.62546545, 1.3620002 , 1.2357008 ,-0.5035482 , 0.13553531]","[-0.03770107, 0.57132554, 0.8539974 ]"
94,628.432873,45,1,0.148790967464447,1,"[ 0.08246399, 0.08732784, 1.2936314 ,-0.27571693,-1.1198711 ]","[0.3288965 ,0.17726225,0.8242816 ]"
95,1898.876087,250,0,0.148790967464447,0,"[ 0.6991441 , 1.1914742 ,-0.19944921,-0.73199004, 0.7689388 ]","[0.30794328,0.16423905,1.0393221 ]"
96,2273.354012,250,0,0.148790967464447,0,"[ 0.46269256, 1.3620002 , 0.8472318 ,-0.3238305 , 0.27190417]","[0.12529388,0.41144878,0.8173    ]"
97,1325.172231,250,0,0.148790967464447,0,"[ 0.5424117 , 1.4120002 , 0.22385736,-0.3627243 , 0.20699142]","[-0.22131114, 0.32091203, 0.6599265 ]"
98,1154.072493,250,0,0.148790967464447,0,"[-0.8964901 , 1.562     , 0.7658519 ,-0.24752532,-1.027872  ]","[0.25217208,0.30716315,1.0212982 ]"
99,1807.370512,250,0,0.148790967464447,0,"[ 0.43808755, 1.499583  , 0.6249895 ,-0.30870003, 1.2994571 ]","[-0.06528794, 0.43983483, 0.6680104 ]"
100,520.088622,37,1,0.148790967464447,1,"[-1.9189016, 1.3120003,-1.3427402,-1.0197464, 1.2289327]","[-0.2225648 , 0.48420978, 0.95088214]"
101,1425.449224,108,1,0.148790967464447,1,"[-0.21046583, 0.30870003,-0.6695651 ,-1.2214258 ,-0.91824955]","[0.20906511,0.10105796,1.0911622 ]"
102,1793.985489,250,0,0.148790967464447,0,"[ 0.6787608 , 1.1316179 , 0.11392282,-1.2614001 , 1.2739005 ]","[-0.10997074, 0.29644993, 0.5538083 ]"
103,1267.181226,250,0,0.148790967464447,0,"[-0.19227505, 0.6728269 , 0.7803264 ,-0.0087    ,-1.6739001 ]","[0.23605777,0.28073168,0.91991746]"
104,2718.629835,250,0,0.148790967464447,0,"[ 1.6250579, 1.1158669,-1.9357002,-0.0703643,-0.7937092]","[-0.04834487, 0.53274214, 0.8699527 ]"
105,747.551307,250,0,0.148790967464447,0,"[-0.11518759, 1.4277083 , 0.38324863,-0.20870002, 0.18197447]","[0.32390124,0.08818889,1.0656883 ]"
106,1531.878591,250,0,0.148790967464447,0,"[-0.42614788, 0.18794356,-0.2534985 ,-0.28890973,-1.5696416 ]","[0.06726789,0.29773495,1.1733586 ]"
107,1268.722282,102,1,0.148790967464447,1,"[-0.8205888 , 0.14613567, 1.0055714 ,-0.9416583 , 0.9047555 ]","[0.2690121 ,0.13033456,1.0824174 ]"
108,2835.485448,250,0,0.148790967464447,0,"[ 1.8365378 , 1.3141547 ,-0.55140483,-0.0087    , 0.9816428 ]","[-0.17399922, 0.5439874 , 0.8303961 ]"
109,1020.324818,250,0,0.148790967464447,0,"[-1.7162539 , 0.48102647, 0.6347871 ,-0.24085577,-0.73865837]","[0.0473413 ,0.49864402,1.0271244 ]"
110,728.061306,250,0,0.148790967464447,0,"[-0.01874971, 0.07174671, 0.45934433,-0.7942086 , 0.55046165]","[-0.11354784, 0.4308203 , 0.70756733]"
111,1292.134574,95,1,0.148790967464447,1,"[ 1.346425  , 1.3174088 ,-1.9184537 ,-0.0587    ,-0.05795356]","[-0.02934183, 0.53020924, 0.80458707]"
112,1028.987752,74,1,0.148790967464447,1,"[-0.27773908, 0.37961826, 0.2435847 ,-1.2083844 ,-0.14761616]","[0.25455847,0.09676827,0.950855  ]"
113,1552.939231,250,0,0.148790967464447,0,"[ 0.4465345 , 0.9675438 , 1.464828  ,-0.25523978, 0.99715173]","[0.2172547 ,0.38152075,0.7509697 ]"
114,241.062265,10,1,0.148790967464447,1,"[ 0.11912262, 1.5120001 , 0.6771029 ,-0.7832167 ,-0.05506618]","[0.03627283,0.51436085,0.79927355]"
115,1415.566097,173,1,0.148790967464447,1,"[-0.6377563 , 0.8294437 , 1.5505536 ,-0.4888286 , 0.54343116]","[0.18782507,0.45670336,1.0112642 ]"
116,1806.73029,250,0,0.148790967464447,0,"[ 1.5857005 , 1.5120001 ,-0.3936277 ,-0.00870002,-1.1185609 ]","[0.04030723,0.25929347,0.5375667 ]"
117,780.733498,51,1,0.148790967464447,1,"[ 0.6530306 , 0.37938738, 1.5142303 ,-0.13980258,-1.2887498 ]","[0.21194264,0.29141176,0.6726561 ]"
118,2001.657155,198,1,0.148790967464447,1,"[ 0.9954733 , 0.33190098, 1.4714934 ,-0.56100994,-0.4954071 ]","[0.04041545,0.29061142,0.54231215]"
119,1420.686849,250,0,0.148790967464447,0,"[ 1.9508579 , 0.73505294,-0.5158834 ,-0.60541475,-1.2279707 ]","[0.15532477,0.4509216 ,0.84032553]"
120,1841.468187,250,0,0.148790967464447,0,"[ 1.0426437 , 0.9299121 ,-1.9711409 ,-0.08349138,-1.14541   ]","[-0.13509186, 0.5433579 , 0.90230405]"
121,2125.944721,250,0,0.148790967464447,0,"[ 0.05644039, 1.1587259 ,-0.23262961,-0.5087001 ,-0.2625029 ]","[0.13157597,0.39548832,0.8319461 ]"
122,492.135795,27,1,0.148790967464447,1,"[-0.34408313, 0.26114038,-0.9970005 ,-1.180576  ,-1.7195653 ]","[0.13859338,0.15792064,1.1731542 ]"
123,779.837027,48,1,0.148790967464447,1,"[ 1.8000302 , 1.4226071 , 1.1545563 ,-0.38815883,-0.219723  ]","[-0.1421136, 0.5207637, 0.8544678]"
124,2669.858537,250,0,0.148790967464447,0,"[-0.96823126, 1.562     ,-2.0207624 ,-0.08720514,-0.8838869 ]","[0.01428461,0.5134505 ,1.0229412 ]"
125,333.524061,17,1,0.148790967464447,1,"[-1.9642692 , 0.72657067, 1.3276753 ,-0.18607855, 0.58638275]","[-0.17108832, 0.42079076, 1.1672082 ]"
126,1308.422629,104,1,0.148790967464447,1,"[ 0.1438664 , 0.2087    ,-0.1837787 ,-0.22510953, 0.6401825 ]","[0.3323402 ,0.22052826,0.8523869 ]"
127,2901.236583,250,0,0.148790967464447,0,"[-0.20800003, 1.2660213 ,-1.9155855 ,-0.41738456,-1.3561283 ]","[-0.05126071, 0.550224  , 0.8900392 ]"
128,2329.021518,250,0,0.148790967464447,0,"[ 0.3783385 , 0.51557606, 1.7462441 ,-0.62990135, 0.08128916]","[-0.1013315, 0.446445 , 0.7458079]"
129,952.326756,250,0,0.148790967464447,0,"[-0.5262929, 0.8123425, 0.7692478,-0.4804374, 1.7239001]","[0.34087083,0.25357765,0.9445715 ]"
130,2540.535408,250,0,0.148790967464447,0,"[-1.2598757 , 0.91278005,-1.8357003 ,-0.0087    , 0.42329216]","[-0.10495809, 0.39291757, 1.1437172 ]"
131,1357.119576,250,0,0.148790967464447,0,"[-2.0857    , 0.47454554,-1.0173768 ,-1.0359278 ,-0.41467845]","[0.16977194,0.37478638,1.075506  ]"
132,172.623131,5,1,0.148790967464447,1,"[-0.22358821, 1.1506356 , 1.7931833 ,-0.55327094, 0.05053282]","[0.09029067,0.52041763,0.8429083 ]"
133,2685.378791,250,0,0.148790967464447,0,"[ 0.42039198, 1.0446395 , 0.14258803,-1.0049404 ,-1.6795955 ]","[0.02109203,0.33128405,0.6189295 ]"
134,2551.238784,250,0,0.148790967464447,0,"[-0.3856154 , 0.60272795, 1.3983698 ,-0.2087    ,-0.06678088]","[0.19649462,0.29551613,1.1336229 ]"
135,1670.899241,250,0,0.148790967464447,0,"[-0.75567645, 1.4354707 , 1.3949568 ,-0.14267717, 0.80802274]","[0.10362291,0.40674937,0.6922783 ]"
136,2173.768082,250,0,0.148790967464447,0,"[ 0.8723696 , 0.2979777 , 1.5357006 ,-0.45870006,-1.2819697 ]","[-0.04334392, 0.33095115, 0.64445525]"
137,2932.205934,250,0,0.148790967464447,0,"[-0.55243677, 1.4851522 ,-0.89691126,-0.10870001,-0.1596052 ]","[-0.01962451, 0.5060545 , 0.9991494 ]"
138,1061.691518,81,1,0.148790967464447,1,"[-0.1369446, 1.370702 ,-1.8683416,-0.5985723,-1.403137 ]","[-0.06178597, 0.5276366 , 1.0265003 ]"
139,1735.113649,250,0,0.148790967464447,0,"[ 1.8341986 , 1.2364627 , 0.19843982,-0.41844404,-1.2954388 ]","[0.12823401,0.2792058 ,0.59599334]"
140,2140.354039,250,0,0.148790967464447,0,"[-0.6494504 , 1.0585376 ,-0.77104217,-0.30870003, 0.07099414]","[-0.09632908, 0.3837103 , 1.1976695 ]"
141,1856.348017,250,0,0.148790967464447,0,"[ 1.7445413 , 0.33848938, 1.9993606 ,-0.41242573,-1.3548092 ]","[-0.25241846, 0.2741748 , 0.58102804]"
142,198.230161,7,1,0.148790967464447,1,"[ 2.0031857 , 0.16194025,-1.2386491 ,-1.1283987 , 0.3682735 ]","[-0.03452621, 0.13932396, 0.56216246]"
143,2350.520909,250,0,0.148790967464447,0,"[ 1.6321224 , 0.4762245 , 0.22614439,-0.48592126,-1.639388  ]","[0.20622124,0.18012083,0.62420946]"
144,173.294398,5,1,0.148790967464447,1,"[-0.24714573, 1.3785504 , 0.55208796,-1.0828998 ,-0.21825835]","[0.16998406,0.41615388,0.8601058 ]"
145,1860.753237,250,0,0.148790967464447,0,"[ 1.3371603 , 0.4959576 ,-1.5532866 ,-0.45870006, 0.51282394]","[-0.17888592, 0.17909174, 0.60530573]"
146,1337.292827,250,0,0.148790967464447,0,"[ 0.7799414, 1.4496022,-0.0615523,-0.579058 ,-1.5716482]","[0.19960594,0.1849465 ,0.5899956 ]"
147,1983.554677,250,0,0.148790967464447,0,"[ 0.82669044, 0.20848574, 0.10258168,-0.10870001,-1.5786808 ]","[0.03666338,0.27224958,0.6201912 ]"
148,2114.744048,250,0,0.148790967464447,0,"[ 1.4221987 , 1.4120002 ,-0.42740482,-0.15870002,-0.69782346]","[0.15140295,0.2734418 ,0.6677286 ]"
149,1523.198474,250,0,0.148790967464447,0,"[-0.6297007 , 0.64522505,-0.25235528,-0.0087    , 0.5936608 ]","[-0.13231882, 0.47362435, 1.0326784 ]"
150,1784.074977,250,0,0.148790967464447,0,"[ 0.27163088, 0.1587    , 1.9857001 ,-0.40870005,-1.6739001 ]","[-0.03731078, 0.3138045 , 0.6287163 ]"
151,2528.138459,250,0,0.148790967464447,0,"[ 0.4260583, 0.0087   , 1.3292999,-0.3121452,-1.5121461]","[0.3132023 ,0.26745713,0.7698948 ]"
152,1690.198874,250,0,0.148790967464447,0,"[-0.5531516 , 1.0963457 ,-1.7068284 ,-0.40372032,-0.43666166]","[0.2415449 ,0.17899548,0.93749034]"
153,1858.142247,250,0,0.148790967464447,0,"[-4.4951215e-04, 1.1167340e-01, 1.2920295e+00,-8.7000001e-03,
 -1.1140127e+00]","[0.14315772,0.3103159 ,0.6675156 ]"
154,258.145776,12,1,0.148790967464447,1,"[ 2.0857    , 1.4474707 ,-1.7275221 ,-1.2580626 ,-0.75205487]","[0.14569551,0.4054582 ,0.8087836 ]"
155,309.644691,16,1,0.148790967464447,1,"[ 1.3951474 , 1.562     , 1.6538084 ,-0.34415153, 1.7739    ]","[-0.09511079, 0.55376005, 0.87429476]"
156,130.582038,2,1,0.148790967464447,1,"[ 0.7563887 , 0.5566168 , 1.8692772 ,-0.8778981 ,-0.12223418]","[0.01770672,0.40387523,0.6264178 ]"
157,2187.823931,250,0,0.148790967464447,0,"[ 1.9427578 , 0.39700487,-1.3749436 ,-0.24685444,-0.8289293 ]","[-0.22990376, 0.3609603 , 0.65761155]"
