#{"t_start": 1749281668.5561063, "env_id": "None"}
r,l,t
2044.429918,250,1876.912504
1184.497734,250,1883.018442
1156.977457,250,1886.353171
1527.063989,250,1889.672048
2420.365788,250,1894.797974
929.161001,250,1900.852615
2486.514477,250,1904.930502
1135.92924,250,1908.122035
946.517547,250,1911.350122
1348.996227,250,1915.875468
2687.272727,209,1918.550824
1104.496252,250,1921.897252
1748.504195,250,1925.460339
543.398094,39,1926.104217
2338.959026,250,1932.090099
1731.396928,250,1936.240936
2115.454002,250,1939.559896
2551.782651,250,1942.753808
2222.323566,250,1948.229956
2697.979985,250,1951.631164
1987.525996,250,1954.641101
2349.549951,250,1957.896001
2527.816081,250,1962.898565
1917.642018,250,1966.403977
2304.248438,250,1969.612605
954.551143,250,1973.101604
1785.376094,250,1983.612473
1771.6185,250,1987.715932
2157.025761,250,1991.495725
1950.397514,250,1996.119289
1743.063477,250,2002.05666
1209.910296,250,2006.109671
1269.805758,250,2010.521343
1887.354806,250,2014.147644
1595.643814,125,2016.132289
1991.676212,250,2021.271467
1571.778152,250,2026.382082
2197.500808,250,2029.830761
240.553928,10,2029.964117
2383.420702,250,2033.286977
2074.904397,250,2037.888922
2696.946843,250,2042.245869
1803.960668,250,2046.189264
2749.457451,250,2049.489774
2964.347052,250,2054.613626
843.7417,250,2057.758355
1668.97966,127,2059.289426
657.863375,52,2059.874261
1063.184623,250,2063.058844
2259.986271,250,2067.228623
1651.823434,250,2073.057566
2207.863704,250,2077.231874
2795.18731,250,2081.52735
2086.048392,250,2086.016915
2497.730595,250,2091.557328
1449.72535,128,2094.054188
1864.686221,160,2096.265203
1624.959203,250,2099.329571
292.194722,14,2099.493362
2162.699048,250,2104.22629
1083.361701,250,2107.615396
2080.265441,250,2110.758641
1333.987995,250,2114.621858
1858.672642,250,2117.883312
1444.911345,250,2122.333384
1146.853954,250,2125.573506
2095.171088,250,2128.818012
771.24368,55,2129.504488
1437.878913,250,2135.070923
363.414598,21,2135.459471
734.074642,250,2139.69876
1758.91876,250,2143.837895
927.793905,250,2147.285275
1406.033491,250,2151.865312
2272.474349,250,2155.244562
2579.047134,250,2158.340626
2609.788579,250,2161.493184
686.801685,47,2162.126854
2201.923935,250,2166.974711
2412.316658,250,2170.873117
1326.108703,250,2175.351583
2448.03841,250,2179.717291
1679.775292,250,2186.030063
2303.11333,250,2190.410277
2158.063451,195,2193.644041
2270.214301,250,2197.327371
2765.114531,250,2201.125065
1937.019106,250,2208.627556
1245.863736,250,2214.547347
837.937937,250,2218.958314
1858.529757,250,2223.402401
563.148342,39,2224.106189
2549.998471,250,2230.913214
2374.474577,250,2235.915852
2157.975252,250,2239.228226
854.702981,250,2242.582259
2304.107386,250,2249.990223
1688.8741,250,2253.264569
839.011732,250,2256.483811
2766.252898,250,2260.023475
2680.043395,250,2265.277583
1533.684737,250,2269.883108
1284.037648,250,2274.416558
1656.685782,250,2278.508044
1413.697535,250,2284.912643
2381.291906,250,2289.584526
1411.134592,250,2294.410154
1006.33276,250,2297.992848
2541.848976,250,2303.11217
1227.318531,250,2308.640084
2205.000834,250,2312.941525
1665.800935,250,2317.572997
1940.752814,250,2323.855343
1725.660056,250,2328.258227
1675.467333,250,2332.029776
345.45005,19,2332.356991
1372.781062,250,2335.62717
1357.377464,250,2340.58883
1707.690157,250,2344.03323
1666.365697,128,2345.923314
2742.222103,250,2349.517028
1354.988297,250,2353.292062
1920.377641,250,2361.805197
2205.195334,250,2366.260197
1803.414087,165,2368.877179
2564.696551,250,2372.241441
2099.340219,250,2377.110635
2081.50965,250,2381.433076
2128.425871,250,2386.120718
965.123278,70,2387.414835
1500.697107,250,2391.773968
586.954003,38,2392.431412
1896.796097,250,2398.607928
1807.698115,250,2402.681557
1270.204157,250,2406.378815
2542.840241,250,2410.689516
1355.6557,250,2417.040366
3155.795469,250,2422.136335
2636.208256,250,2427.141949
1807.896445,250,2431.683988
2221.525131,250,2438.182551
1074.798898,250,2442.541283
982.331885,250,2446.983525
1636.275333,250,2451.435705
130.682656,2,2451.467283
692.064077,47,2452.19024
2234.661169,250,2457.084466
1932.734142,250,2460.894833
924.733746,81,2461.953976
2555.190424,250,2465.345654
2018.286815,250,2469.224562
2443.705976,250,2474.312552
2129.423828,250,2478.801845
531.909975,34,2479.388397
1528.261045,250,2483.235806
1367.065529,250,2486.598102
2068.113472,250,2492.005111
860.413766,250,2495.71803
1836.321365,250,2499.473639
1788.965169,250,2502.823986
1120.704428,250,2509.124227
2854.424186,250,2513.891781
1653.948756,250,2519.225863
1341.567795,126,2522.524111
1779.850817,250,2529.429852
2978.497087,250,2534.218735
2770.94582,250,2538.836849
2212.000216,250,2543.285619
1601.459301,250,2549.144989
1575.20688,250,2554.941967
1898.213699,250,2559.551032
1389.686272,250,2562.946208
1996.271159,250,2567.622012
2473.420091,250,2573.682971
1750.952291,250,2577.894697
2616.915176,250,2581.620419
904.027065,250,2586.398232
1808.636189,250,2593.399893
335.099254,17,2593.834477
1297.201741,250,2599.3954
2995.722504,250,2604.454979
129.267814,2,2604.48689
1643.444845,165,2608.179369
1593.859713,250,2615.07918
2734.178488,250,2619.642205
2588.993393,250,2625.186399
1025.055429,250,2630.920992
1763.987526,250,2638.68311
1059.150729,250,2643.577479
2532.205597,250,2648.349703
2201.530904,250,2652.11073
2417.468987,250,2658.311994
1564.802697,130,2660.612271
1645.995727,250,2666.273412
1758.930378,250,2672.755343
1867.457669,250,2677.729152
1818.639715,250,2684.890783
2064.810587,250,2690.315531
2426.158126,250,2695.575859
1070.474239,250,2700.356811
129.82309,2,2700.388558
2283.643732,250,2707.528573
2685.532268,250,2712.137522
129.856099,2,2712.169494
636.229534,52,2712.954419
2626.92302,250,2717.853525
1155.445276,250,2721.909741
2856.741292,250,2728.484316
1399.884436,250,2735.261618
1081.072773,250,2739.694336
1790.091753,250,2744.119275
1762.349532,250,2750.62605
752.480966,53,2751.566023
862.907137,250,2755.379637
1662.026843,250,2759.58436
1673.613184,250,2763.376111
1981.621242,250,2770.087943
756.310738,250,2774.936549
1621.014112,250,2780.285015
333.938951,17,2780.57224
1358.370448,250,2785.602659
2034.379578,250,2791.273009
1928.589626,250,2796.935041
2295.682053,250,2801.843619
927.623274,250,2806.462546
1015.143506,250,2813.772974
1529.771183,250,2818.587176
2280.557023,250,2823.31291
1685.71547,250,2828.151019
1588.958185,250,2835.336466
1955.073786,250,2839.9176
757.128537,51,2840.688427
1745.607126,250,2845.519278
1519.403823,250,2850.1378
1215.99813,250,2855.533555
2046.808379,250,2859.638524
196.694276,7,2859.760063
2211.632807,250,2863.777533
1138.880252,250,2868.613597
2689.742283,250,2874.410352
1739.673592,250,2878.324606
1631.970385,250,2882.159676
2045.207491,250,2888.067712
1902.379616,250,2893.952653
2254.820591,250,2899.999401
1529.131783,250,2908.198368
236.893499,10,2908.446388
2092.552483,250,2914.723496
1394.983978,250,2921.273717
1857.420513,250,2925.190395
315.727171,15,2925.521988
1981.781806,250,2930.084614
265.68798,12,2930.286735
2318.224335,250,2934.188485
1710.270041,250,2939.898696
2021.109064,250,2943.829543
1649.536772,250,2948.159638
1717.821501,167,2950.879184
1641.448739,250,2955.158843
2283.28634,250,2962.812414
1998.24256,250,2967.951532
2691.660059,250,2972.874002
411.182444,24,2973.382592
1459.316283,250,2978.027133
1014.081062,250,2983.504895
1778.186213,250,2989.242833
468.242804,26,2989.798551
2118.071767,250,2995.84721
2306.084153,250,3001.241962
1534.10427,250,3008.557286
2973.11929,250,3013.654015
205.844298,8,3013.802449
2737.464777,250,3019.389518
1546.96717,250,3024.421916
1672.032489,250,3031.466049
2215.952856,250,3035.965477
777.125949,59,3037.280505
1937.846016,250,3041.762567
2544.815934,250,3047.973266
3022.547833,250,3056.180945
2725.051232,250,3062.616596
459.309393,27,3063.471229
1611.15004,250,3070.266225
1437.261112,250,3079.738729
1606.847444,250,3086.488907
2913.144365,250,3092.42581
1702.059075,250,3098.632866
2831.071926,250,3105.091127
617.750476,39,3108.636025
944.177673,250,3119.357967
1921.111149,250,3128.020478
1489.790278,250,3134.029619
1130.982038,250,3141.759497
2854.737395,250,3148.909165
1991.346174,250,3155.493131
590.256552,36,3156.39185
1466.202013,250,3162.890771
1967.206158,250,3171.11977
2247.616628,250,3177.512058
2594.303256,250,3183.493714
1059.318861,250,3189.247587
1688.7041,250,3194.960246
1026.320625,250,3203.143234
721.956227,48,3204.195222
2176.54845,250,3209.67378
722.5221,61,3211.060452
2360.532205,250,3218.267867
2126.170591,250,3227.028982
2308.744507,250,3233.989211
1822.774629,250,3240.553249
2777.470255,250,3247.329099
1521.42695,250,3262.394812
1584.450572,143,3267.42118
1701.978664,250,3276.282808
2683.482606,250,3283.581648
2172.209599,250,3292.325019
1509.520133,250,3303.061216
776.618069,250,3310.59794
1259.184108,250,3317.397876
1744.725124,250,3328.169467
1928.197459,250,3340.223777
1268.331204,250,3347.912848
2382.80847,250,3356.907015
1988.11544,250,3365.152473
280.885741,13,3365.507041
1241.043437,250,3375.08144
1843.251054,250,3383.65536
1806.934844,250,3391.420666
1332.923725,250,3398.677433
252.453959,11,3398.982229
1760.339064,250,3409.557266
1328.388764,250,3417.404567
3141.292407,250,3425.058952
830.570225,250,3433.017643
2613.022514,250,3442.648218
1690.429912,250,3450.666614
2598.075696,250,3458.320595
2633.120093,250,3465.132061
2365.541,250,3474.538222
1935.661623,250,3484.218901
1547.156291,250,3491.433548
1663.67203,250,3500.439353
1994.269502,250,3517.367838
2010.818165,250,3523.98786
679.998856,43,3525.080515
1364.987213,250,3533.403024
2813.108335,250,3541.80073
1917.200904,250,3553.912607
1340.485955,250,3561.509662
1764.806032,250,3568.895846
1205.765892,250,3574.755167
1757.07202,250,3584.512501
1144.173012,250,3590.533289
2380.78672,250,3596.89827
1038.088241,250,3603.155137
1942.970385,250,3611.948674
2707.829718,250,3619.052742
2879.957065,250,3628.398174
1646.370709,250,3637.704153
1392.482076,250,3645.64048
1092.033013,250,3656.825707
1297.847736,250,3667.63452
2583.609789,250,3680.889537
1847.461546,250,3691.35497
1192.452528,250,3707.026794
2704.813453,250,3715.969462
2073.06231,192,3721.954855
2732.301376,250,3729.948903
927.613645,71,3732.393189
2910.912575,250,3742.762623
498.618279,29,3743.622882
171.306061,5,3743.810256
2138.00669,250,3752.680522
1237.850116,250,3760.518068
2863.8076,250,3767.509879
2819.517788,250,3777.167555
1702.032322,250,3784.769783
1523.088446,250,3792.257867
242.583551,10,3792.551656
1224.805628,250,3799.772059
1910.639821,250,3809.965393
1299.277341,90,3812.739144
2286.744033,250,3820.179857
2214.052127,250,3827.551909
1416.821122,250,3837.24493
2070.009946,250,3845.348553
1983.271728,250,3853.372122
1465.736099,250,3861.364344
2167.518516,250,3871.308457
1023.16585,250,3879.268952
353.800263,24,3879.96701
596.957563,36,3881.080965
2098.273306,250,3889.055781
2012.373158,250,3899.672472
409.146625,26,3900.559721
2536.132089,250,3910.107121
2072.378154,250,3916.709665
2025.439209,186,3920.992287
2394.223845,250,3927.784406
427.464394,250,3934.149534
1873.804404,250,3941.357188
865.06374,250,3947.394542
2149.17013,250,3953.428749
2036.686585,250,3958.902289
2316.59928,250,3965.925978
454.906149,25,3966.944008
1333.984781,250,3973.339554
1526.139047,250,3980.543258
1354.512863,250,3988.017817
1252.576504,250,4001.456089
2381.770111,250,4006.933414
2237.993868,204,4017.092406
1774.812974,250,4024.814734
1453.049657,250,4031.420702
743.868273,250,4038.493073
1656.621192,250,4044.150019
2787.763846,250,4052.530146
1728.976224,250,4058.923554
841.178138,250,4063.781791
1447.354984,250,4069.93801
296.628511,14,4070.288679
1717.763133,250,4076.793051
2340.51316,250,4084.243469
1662.058282,250,4091.76845
2352.41078,250,4097.892357
2462.803996,250,4105.084454
1538.316736,250,4111.934486
196.236549,7,4112.091988
2112.138354,250,4117.260617
1511.295798,250,4122.172962
1454.15976,250,4127.475312
1752.629864,250,4135.034503
2665.570073,250,4141.381388
1706.479081,250,4146.20961
2143.578939,250,4151.986101
2315.068907,250,4160.91687
803.885127,56,4162.872515
504.626923,30,4163.534713
1655.078393,250,4169.00196
1218.390682,250,4173.921667
2087.311842,250,4179.428729
1420.329994,119,4182.084683
2129.009451,250,4189.100724
848.214216,67,4190.368136
1151.253364,103,4192.662213
1435.985175,250,4198.61005
697.71998,250,4203.530318
1104.109333,250,4210.928393
2145.521295,250,4215.529259
1530.567195,250,4220.696439
1029.685455,118,4223.47804
1786.608436,250,4230.933714
864.403047,250,4238.557916
2207.751852,250,4244.175602
2225.609611,250,4249.935295
1975.374316,250,4256.417707
1585.936993,250,4263.782023
2259.29459,250,4270.499571
424.094494,23,4271.049437
1569.802444,250,4276.11028
215.430326,8,4276.253592
1910.125995,250,4281.16503
1202.121211,250,4288.66974
1450.650919,250,4293.610983
1889.464372,250,4299.152619
2053.265153,250,4304.137414
2244.448874,250,4310.723458
1890.166421,250,4316.813376
1271.055298,250,4323.801642
1461.475881,250,4329.762196
1549.757832,250,4336.416005
785.549681,65,4337.736361
130.596887,2,4337.777302
1626.460157,250,4342.700051
594.715662,41,4343.609698
818.304389,250,4349.711546
185.869338,6,4349.827309
2003.104218,250,4356.680963
1329.932468,250,4363.728483
312.919169,15,4364.020498
1949.357863,250,4369.122871
2183.369836,250,4374.07421
2138.720611,250,4379.070518
2383.274898,250,4387.381808
2768.222872,250,4394.390646
1051.885956,85,4396.434255
1881.673715,250,4401.737517
2689.199224,250,4408.617666
423.347928,26,4409.267551
1350.335122,250,4414.460662
2013.148121,250,4422.444678
1088.832791,250,4429.324837
1008.161526,68,4430.727045
1794.28964,250,4438.079671
1900.951746,194,4442.426131
1486.948884,182,4447.294464
2106.880292,250,4454.823163
1218.028656,250,4461.696332
1933.40567,162,4467.399565
1993.990751,250,4472.875878
540.920329,36,4473.773259
2439.42843,250,4480.429537
2346.539818,250,4486.618361
1673.359774,250,4498.362089
876.646182,99,4505.164433
1682.068256,250,4511.92634
1232.320528,250,4517.724436
1791.936116,250,4522.670244
1425.282796,250,4529.570683
2351.497349,250,4535.511299
937.854352,74,4537.10328
1570.973352,250,4542.879656
1532.742901,250,4549.996435
1154.247605,250,4555.105134
852.303365,250,4560.308853
