time/total_timesteps,rollout/success_rate,time/fps,curriculum/radius,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/std,train/entropy_loss,train/explained_variance,train/loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length,eval/success_rate
250000,False,,0.40133476,,,,,-0.003938066250884731,2.6587543983272695e-05,0.14184815819561256,0.06402587890625,8.686051424965262,150,0.9850410223007202,-7.019936475902796,0.33518165349960327,7.185524940490723,0.003476739,-134.46258625000002,238.55,0.05
262144,0.45,784,0.40133476,198.65,334,16,-60.278546909999996,,,,,,,,,,,,,,
278528,0.35,786,0.4515016,198.84,354,17,-69.77839779000001,-0.004102430411148816,2.6587543983272695e-05,0.14184815819561256,0.069720458984375,7.904991478845477,160,0.982779324054718,-7.013391610234976,0.1389208436012268,3.489680528640747,0.0036659562,,,
294912,0.53,788,0.50166845,176.29,374,18,-52.10513169,-0.0034682040713960305,2.6587543983272695e-05,0.14184815819561256,0.053118896484375,7.393181718885899,170,0.9818275570869446,-7.004544144123793,0.23308610916137695,1.0630465745925903,0.0032205265,,,
300000,False,,0.50166845,,,,,-0.002610654145246372,2.6587543983272695e-05,0.14184815819561256,0.045855712890625,10.630435132607818,180,0.9823619723320007,-7.004387789219618,0.3222678303718567,4.302722454071045,0.0029933725,-52.7181255,204.75,0.2
311296,0.45,783,0.50166845,181.7,397,19,-73.12986898,,,,,,,,,,,,,,
327680,0.43,784,0.50166845,186.93,417,20,-67.43269953,-0.003113331639542594,2.6587543983272695e-05,0.14184815819561256,0.04853515625,10.714400169998408,190,0.9818849563598633,-7.004014383256435,0.34155309200286865,2.907366991043091,0.0031063743,,,
344064,0.5,785,0.50166845,173.96,437,21,-54.61453762,-0.0026610416531184455,2.6587543983272695e-05,0.14184815819561256,0.0428955078125,8.579509009048342,200,0.9810287356376648,-7.000260140746832,0.312299907207489,3.296438455581665,0.0027241101,,,
350000,False,,0.50166845,,,,,-0.0023290225994060166,2.6587543983272695e-05,0.14184815819561256,0.036297607421875,9.53851571045816,210,0.9798105955123901,-6.9952865488827225,0.38849490880966187,2.2175076007843018,0.002855376,-52.50276275000001,194.2,0.25
360448,0.45,780,0.50166845,188.32,461,22,-57.579287189999995,,,,,,,,,,,,,,
376832,0.45,780,0.50166845,178.29,482,23,-52.19653904,-0.002069320254122431,2.6587543983272695e-05,0.14184815819561256,0.035882568359375,8.11800296138972,220,0.9777774810791016,-6.986698293685913,0.4703080654144287,2.0783402919769287,0.0026054042,,,
393216,0.42,781,0.50166845,185.55,502,24,-74.27194673,-0.0033288962908955,2.6587543983272695e-05,0.14184815819561256,0.060748291015625,7.707638569734991,230,0.9759769439697266,-6.976912422478199,0.5554622411727905,2.8758392333984375,0.003216293,,,
400000,True,,0.50166845,,,,,-0.0028578393874340692,2.6587543983272695e-05,0.14184815819561256,0.05582275390625,8.296592231839895,240,0.9746147990226746,-6.969044549763202,0.5874491930007935,4.285799503326416,0.0028401741,-100.25488835,215.2,0.15
409600,0.44,776,0.50166845,182.3,527,25,-66.08503978,,,,,,,,,,,,,,
425984,0.49,776,0.50166845,178.59,548,26,-59.62994846000001,-0.0020961877678928433,2.6587543983272695e-05,0.14184815819561256,0.03260498046875,8.959244638308883,250,0.9738651514053345,-6.963319643586874,0.38876861333847046,2.155705451965332,0.0024288269,,,
442368,0.52,775,0.50166845,174.39,570,27,-65.57762084,-0.00285629400605103,2.6587543983272695e-05,0.14184815819561256,0.04346923828125,9.481803876161575,260,0.9736010432243347,-6.961132496595383,0.44958043098449707,3.3247437477111816,0.0024742945,,,
450000,True,,0.50166845,,,,,-0.0022842148267955054,2.6587543983272695e-05,0.14184815819561256,0.042181396484375,10.030245866626501,270,0.9726070165634155,-6.9576406791806225,0.6284844875335693,3.0994749069213867,0.003001951,-93.9914291,192.85,0.25
458752,0.51,771,0.50166845,170.11,594,28,-65.66372181,,,,,,,,,,,,,,
475136,0.46,773,0.50166845,181.95,614,29,-54.864298610000006,-0.002861935793043813,2.6587543983272695e-05,0.14184815819561256,0.049029541015625,9.861715821549296,280,0.9719054102897644,-6.9532598845660685,0.6420557498931885,2.212846279144287,0.0027863365,,,
491520,0.47,774,0.50166845,171.62,634,30,-55.802651069999996,-0.0017392056948665412,2.6587543983272695e-05,0.14184815819561256,0.034991455078125,7.018621443025768,290,0.9721564054489136,-6.952299163490534,0.7118297815322876,1.4373844861984253,0.0024116358,,,
500000,False,,0.50166845,,,,,-0.0017429659706976962,2.6587543983272695e-05,0.14184815819561256,0.035394287109375,9.982332016527653,300,0.9715033769607544,-6.951376837491989,0.587665855884552,2.0757052898406982,0.0020821635,-93.49685425,205.3,0.2
507904,0.48,771,0.50166845,170.0,658,31,-54.30629003,,,,,,,,,,,,,,
524288,0.38,772,0.50166845,187.58,678,32,-64.88758207,-0.003021980262383295,2.6587543983272695e-05,0.14184815819561256,0.0459228515625,9.047790535911918,310,0.9703854322433472,-6.946367944777012,0.625819742679596,3.555546760559082,0.0027481788,,,
540672,0.51,774,0.50166845,172.86,698,33,-50.42241887,-0.003374438267383084,2.6587543983272695e-05,0.14184815819561256,0.061065673828125,6.684710555151105,320,0.9681180715560913,-6.937170813977718,0.7125633358955383,0.7360067367553711,0.0033884295,,,
550000,False,,0.50166845,,,,,-0.0027792866039817454,2.6587543983272695e-05,0.14184815819561256,0.047882080078125,9.560365684702992,330,0.9681726694107056,-6.931648843735457,0.6355843544006348,4.628647804260254,0.003017194,-68.70685275,170.65,0.35
557056,0.46,771,0.50166845,173.1,721,34,-51.47711363000001,,,,,,,,,,,,,,
573440,0.47,773,0.50166845,169.64,741,35,-45.94203726999999,-0.0031179668943877915,2.6587543983272695e-05,0.14184815819561256,0.04520263671875,8.293261760473252,340,0.9673162698745728,-6.9293799445033075,0.6787234544754028,2.7225100994110107,0.0029884994,,,
589824,0.61,774,0.50166845,156.17,761,36,-39.17400587,-0.0027681859365657146,2.6587543983272695e-05,0.14184815819561256,0.044732666015625,7.999130667373538,350,0.9654806852340698,-6.922635796666145,0.6725965738296509,2.095994710922241,0.002868955,,,
600000,True,,0.50166845,,,,,-0.0017839041341176198,2.6587543983272695e-05,0.14184815819561256,0.035162353515625,10.726770152524114,360,0.9647452235221863,-6.9158576533198355,0.605667233467102,2.846165418624878,0.0027099545,-54.755043349999994,191.45,0.25
606208,0.51,771,0.50166845,160.54,785,37,-45.54472656,,,,,,,,,,,,,,
622592,0.46,772,0.50166845,173.39,805,38,-55.01613018,-0.0016144618868565886,2.6587543983272695e-05,0.14184815819561256,0.03753662109375,8.880208839476108,370,0.9621776342391968,-6.907271267473698,0.7064714431762695,3.439671754837036,0.002196285,,,
638976,0.5,774,0.50166845,170.23,825,39,-37.192071250000005,-0.0019841632016323273,2.6587543983272695e-05,0.14184815819561256,0.032427978515625,8.41566231623292,380,0.9611309170722961,-6.8975317604839805,0.7267110347747803,3.758653163909912,0.002488881,,,
650000,True,,0.50166845,,,,,-0.0033188409437570955,2.6587543983272695e-05,0.14184815819561256,0.057806396484375,8.736654654890298,390,0.9597258567810059,-6.891065180301666,0.5982064008712769,2.340456485748291,0.0033289194,-44.57150854999999,160.0,0.4
655360,0.52,770,0.50166845,171.04,850,40,-51.87311496000001,,,,,,,,,,,,,,
671744,0.58,770,0.50166845,149.38,871,41,-42.49086703,-0.0035534857059246862,2.6587543983272695e-05,0.14184815819561256,0.067205810546875,8.295566480979323,400,0.9587048292160034,-6.884561075270176,0.7749462127685547,4.426070690155029,0.0033727218,,,
688128,0.59,771,0.50166845,145.35,892,42,-28.01771875,-0.0025152814647299237,2.6587543983272695e-05,0.14184815819561256,0.052392578125,9.882019210234285,410,0.9575872421264648,-6.878840589523316,0.7527209520339966,5.200895309448242,0.0030515888,,,
700000,False,,0.50166845,,,,,-0.0023709960500127637,2.6587543983272695e-05,0.14184815819561256,0.039935302734375,10.536107423901559,420,0.9570170640945435,-6.875052647292614,0.649217426776886,3.2512381076812744,0.0025106263,-72.26902115000001,204.45,0.2
704512,0.55,767,0.50166845,153.68,917,43,-48.24698995999999,,,,,,,,,,,,,,
720896,0.55,769,0.50166845,151.03,937,44,-37.88406605,-0.00244744496212661,2.6587543983272695e-05,0.14184815819561256,0.062127685546875,9.47016763947904,430,0.9566699862480164,-6.872361124306917,0.798031210899353,3.407982349395752,0.0030725314,,,
737280,0.53,770,0.50166845,162.03,957,45,-47.08895337999999,-0.003702824220454204,2.6587543983272695e-05,0.14184815819561256,0.07568359375,9.635121601074934,440,0.9552532434463501,-6.867048604786396,0.7169176936149597,2.4944512844085693,0.0034627914,,,
750000,True,,0.50166845,,,,,-0.0025505618279566987,2.6587543983272695e-05,0.14184815819561256,0.04443359375,9.559712241590024,450,0.9538719058036804,-6.859938311576843,0.785368800163269,2.795130491256714,0.0026541154,-69.1806214,217.35,0.15
753664,0.54,768,0.50166845,154.77,981,46,-47.94013843999999,,,,,,,,,,,,,,
770048,0.57,769,0.50166845,152.55,1001,47,-31.001712679999997,-0.0034715526269792464,2.6587543983272695e-05,0.14184815819561256,0.067218017578125,9.2848801266402,460,0.9521090388298035,-6.851746136695146,0.7905279397964478,3.525498628616333,0.0030376422,,,
786432,0.52,770,0.50166845,164.38,1020,48,-47.91668153999999,-0.0027488791409268744,2.6587543983272695e-05,0.14184815819561256,0.045367431640625,9.27195321507752,470,0.9524623155593872,-6.8481904052197935,0.6758952140808105,2.4043076038360596,0.0026865925,,,
800000,True,,0.50166845,,,,,-0.0027016132315111465,2.6587543983272695e-05,0.14184815819561256,0.0457763671875,8.685506296902895,480,0.9515625238418579,-6.846753881871701,0.7919023036956787,2.6770622730255127,0.0025548483,-48.83977760000001,193.65,0.25
802816,0.55,768,0.50166845,151.76,1044,49,-37.386014980000006,,,,,,,,,,,,,,
819200,0.55,769,0.50166845,152.72,1064,50,-43.61145269000001,-0.0025968359062972014,2.6587543983272695e-05,0.14184815819561256,0.0650634765625,9.10982021316886,490,0.9501949548721313,-6.840708898752927,0.7886786460876465,3.414567708969116,0.003112872,,,
835584,0.5,770,0.50166845,168.48,1084,51,-48.482056060000005,-0.002825153998492169,2.6587543983272695e-05,0.14184815819561256,0.04874267578125,9.064517002552748,500,0.9481964111328125,-6.831538920104504,0.8045409917831421,1.924254298210144,0.0029138261,,,
850000,False,,0.50166845,,,,,-0.001979704705081531,2.6587543983272695e-05,0.14184815819561256,0.040509033203125,8.023534228652716,510,0.9477527737617493,-6.825384887307882,0.8004449605941772,3.7526211738586426,0.0022580004,-77.23555594999999,215.95,0.15
851968,0.58,768,0.50166845,153.28,1108,52,-35.76844258,,,,,,,,,,,,,,
868352,0.45,769,0.50166845,172.96,1128,53,-56.70033492999999,-0.002845550363417715,2.6587543983272695e-05,0.14184815819561256,0.05767822265625,9.752427251636982,520,0.9461010098457336,-6.819536744058132,0.7278693318367004,3.405777931213379,0.0029766182,,,
884736,0.5,768,0.50166845,164.25,1150,54,-47.057875089999996,-0.0027825246866996166,2.6587543983272695e-05,0.14184815819561256,0.058624267578125,7.419354084506631,530,0.9450785517692566,-6.812392152100801,0.8299323916435242,3.481724500656128,0.0031928322,,,
900000,False,,0.50166845,,,,,-0.0036773085284949047,2.6587543983272695e-05,0.14184815819561256,0.065966796875,9.157352685555816,540,0.9444317817687988,-6.807994774729013,0.7907083630561829,5.768461227416992,0.0033091623,-88.17395065000001,226.9,0.1
901120,0.52,766,0.50166845,153.57,1176,55,-38.77290181,,,,,,,,,,,,,,
917504,0.52,766,0.50166845,163.04,1196,56,-40.839993840000005,-0.002570000450941734,2.6587543983272695e-05,0.14184815819561256,0.060906982421875,9.072333968058228,550,0.9431061744689941,-6.802169858664274,0.7474063634872437,4.734534740447998,0.0029330328,,,
933888,0.55,767,0.50166845,150.72,1216,57,-39.077436000000006,-0.0034173243373516017,2.6587543983272695e-05,0.14184815819561256,0.0641357421875,8.461350226402283,560,0.9423428773880005,-6.7965631380677225,0.7850711941719055,2.706688165664673,0.003174636,,,
950000,False,,0.50166845,,,,,-0.0026884253069511034,2.6587543983272695e-05,0.14184815819561256,0.044842529296875,9.714331445470453,570,0.9410181045532227,-6.79165957570076,0.7693619728088379,2.2668583393096924,0.0024545705,-55.3835412,194.55,0.25
950272,0.49,766,0.50166845,168.29,1240,58,-44.304057,,,,,,,,,,,,,,
966656,0.52,766,0.50166845,156.12,1260,59,-33.8845624,-0.002715957135478675,2.6587543983272695e-05,0.14184815819561256,0.061346435546875,7.5825561854988335,580,0.9400606155395508,-6.785121564567089,0.7985872030258179,1.1611757278442383,0.0028543728,,,
983040,0.52,767,0.50166845,156.92,1280,60,-33.960240750000004,-0.0023761096945236204,2.6587543983272695e-05,0.14184815819561256,0.047894287109375,8.06148494631052,590,0.938444972038269,-6.77810072004795,0.7069523930549622,0.9119848608970642,0.0024756924,,,
999424,0.52,768,0.50166845,159.2,1300,61,-33.914585869999996,-0.002939804471316165,2.6587543983272695e-05,0.14184815819561256,0.061102294921875,8.24266881905496,600,0.93720942735672,-6.770686605572701,0.7572504878044128,1.0075459480285645,0.00324809,,,
1000000,True,,0.50166845,,,,,-0.002510169311062782,2.6587543983272695e-05,0.14184815819561256,0.0523193359375,8.582787895947694,610,0.9346771240234375,-6.760895635187626,0.6840288639068604,4.113962173461914,0.0026579346,-45.592558100000005,215.1,0.15
1015808,0.55,766,0.50166845,153.83,1324,62,-28.95079194,,,,,,,,,,,,,,
