time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/learning_rate,time/total_timesteps,train/ent_coef,rollout/success_rate,rollout/ep_len_mean,rollout/ep_rew_mean,curriculum/radius,eval/success_rate,eval/mean_reward,eval/mean_ep_length
108,128,0.41562780924141407,6960,-40.86050844192505,-3.2710885107517242,258,5.6115164153345e-05,27912,0.6765802204608917,0.19,211.59,-100.87714910000001,0.10360972,,,
108,132,0.7262154389172792,7120,-40.718754529953,-3.3481284826993942,264,5.6115164153345e-05,28560,0.6705276593565941,0.2,209.91,-96.37383726,0.10360972,,,
108,136,0.4003384169191122,7456,-40.09573531150818,-3.5009931325912476,276,5.6115164153345e-05,29912,0.6579998806118965,0.19,212.4,-95.16894201,0.10360972,,,
108,140,0.5317214652895927,7616,-39.89473032951355,-3.582323372364044,281,5.6115164153345e-05,30560,0.6521202251315117,0.16,219.04,-100.64247424999998,0.10360972,,,
108,144,0.6726232096552849,7856,-39.435643672943115,-3.69214403629303,291,5.6115164153345e-05,31504,0.6433985717594624,0.16,218.26,-99.88494852999999,0.10360972,,,
108,148,0.541647158563137,8032,-39.010573387145996,-3.7664198875427246,297,5.6115164153345e-05,32256,0.6370807625353336,0.17,216.96,-99.16554386999998,0.10360972,,,
108,152,0.4952957294881344,8288,-38.68153643608093,-3.892055422067642,306,5.6115164153345e-05,33240,0.6280026212334633,0.17,218.0,-94.93248729000001,0.10360972,,,
108,156,0.477598175406456,8544,-38.00827074050903,-4.008583277463913,316,5.6115164153345e-05,34256,0.6190558522939682,0.17,218.0,-91.6397982,0.10360972,,,
108,160,0.34929606691002846,8752,-37.616395235061646,-4.107372850179672,323,5.6115164153345e-05,35096,0.6118785552680492,0.18,215.93,-88.22883363000001,0.10360972,,,
108,164,0.6040676757693291,8928,-37.174848318099976,-4.179518073797226,330,5.6115164153345e-05,35840,0.6058709546923637,0.19,214.18,-84.96817299000003,0.10360972,,,
108,168,0.6412394158542156,9152,-36.78690218925476,-4.287456542253494,338,5.6115164153345e-05,36728,0.5983092710375786,0.17,219.09,-87.13649257000002,0.10360972,,,
108,172,0.34902704134583473,9376,-36.14724159240723,-4.397269904613495,346,5.6115164153345e-05,37592,0.5908507667481899,0.17,219.35,-87.01528052000002,0.10360972,,,
108,176,0.45474535040557384,9584,-35.739609479904175,-4.488219052553177,353,5.6115164153345e-05,38456,0.5840022638440132,0.17,219.35,-85.95146381999999,0.10360972,,,
108,180,0.416323384270072,9872,-34.96230435371399,-4.627906173467636,365,5.6115164153345e-05,39592,0.574648067355156,0.17,221.13,-86.42349361000002,0.10360972,,,
108,184,0.3369442243129015,10096,-34.45270371437073,-4.733442962169647,374,5.6115164153345e-05,40456,0.567475575953722,0.16,223.62,-85.52601445000002,0.10360972,,,
108,188,0.3872011601924896,10352,-33.914918422698975,-4.836167097091675,383,5.6115164153345e-05,41504,0.5593904294073582,0.16,222.26,-84.33212565,0.10360972,,,
108,192,0.3390210261568427,10432,-33.87117910385132,-4.886367112398148,386,5.6115164153345e-05,41840,0.5568885393440723,0.18,219.29,-79.70899429,0.10360972,,,
108,196,0.3128783507272601,10688,-33.37433671951294,-5.000082314014435,395,5.6115164153345e-05,42880,0.5489547587931156,0.17,223.09,-81.68503584999999,0.10360972,,,
108,200,0.2915746718645096,10928,-32.917622804641724,-5.115352809429169,404,5.6115164153345e-05,43840,0.5416191518306732,0.17,223.09,-80.41737193,0.10360972,,,
108,204,0.2906169481575489,11168,-32.24216389656067,-5.225578993558884,413,5.6115164153345e-05,44792,0.5343791358172894,0.17,223.09,-81.16923506,0.10360972,,,
108,208,0.3065082225948572,11424,-31.763907432556152,-5.336662143468857,422,5.6115164153345e-05,45792,0.5267602615058422,0.17,223.09,-80.3198759,0.10360972,,,
108,212,0.3483978118747473,11584,-31.519839644432068,-5.418574005365372,428,5.6115164153345e-05,46456,0.522053811699152,0.17,221.18,-78.59839181000001,0.10360972,,,
108,216,0.28285738080739975,11872,-30.724080204963684,-5.570843726396561,439,5.6115164153345e-05,47592,0.5136857219040394,0.17,221.18,-76.94869802,0.10360972,,,
108,220,0.29925596434623003,12096,-30.37809681892395,-5.655093669891357,447,5.6115164153345e-05,48456,0.5072754397988319,0.16,223.64,-78.04381099,0.10360972,,,
108,224,0.27922062762081623,12256,-30.10610342025757,-5.728623449802399,453,5.6115164153345e-05,49128,0.5027441270649433,0.16,224.46,-78.48344298999999,0.10360972,,,
108,228,0.2675601150840521,12368,-29.87910807132721,-5.778728127479553,457,5.6115164153345e-05,49592,0.4995983634144068,0.19,218.87,-75.95464374000001,0.10360972,,,
,,0.3050891514867544,12480,-29.668344020843506,-5.82008883357048,,5.6115164153345e-05,50000,0.49647187255322933,False,,,0.10360972,0.0,-125.25033330000001,250.0
107,232,0.2739511849358678,12752,-29.228931069374084,-5.959244728088379,477,5.6115164153345e-05,51128,0.4889552351087332,0.18,220.55,-75.46811642,0.10360972,,,
107,236,0.2531484570354223,12864,-29.040100812911987,-6.018927693367004,481,5.6115164153345e-05,51560,0.4858925435692072,0.2,218.45,-72.13584063000002,0.10360972,,,
107,240,0.2312049651518464,13152,-28.45694851875305,-6.150205969810486,492,5.6115164153345e-05,52728,0.47811037860810757,0.21,216.42,-69.84350227,0.10360972,,,
107,244,0.24567599687725306,13264,-28.416823029518127,-6.208962112665176,496,5.6115164153345e-05,53144,0.47511752136051655,0.21,216.59,-68.14762409,0.10360972,,,
106,248,0.23421005252748728,13360,-28.19686472415924,-6.244281738996506,500,5.6115164153345e-05,53560,0.47256527841091156,0.21,215.47,-65.23849119999998,0.10360972,,,
107,252,0.22982067242264748,13696,-27.552899599075317,-6.394452661275864,512,5.6115164153345e-05,54880,0.46374696120619774,0.22,212.45,-63.43645229,0.10360972,,,
107,256,0.2460379507392645,13776,-27.33354365825653,-6.424589246511459,515,5.6115164153345e-05,55208,0.46167241409420967,0.23,211.87,-62.560021649999996,0.10360972,,,
107,260,0.23949854169040918,13872,-27.138515949249268,-6.478559613227844,518,5.6115164153345e-05,55560,0.459193579852581,0.24,209.71,-60.71256562999999,0.10360972,,,
107,264,0.2138960538432002,14192,-26.730130672454834,-6.611764490604401,531,5.6115164153345e-05,56880,0.45103009045124054,0.25,208.65,-59.20592595999999,0.10360972,,,
107,268,0.23144545871764421,14336,-26.5428466796875,-6.692277371883392,536,5.6115164153345e-05,57464,0.44740529358386993,0.25,208.65,-57.583675799999995,0.10360972,,,
107,272,0.2118386635556817,14576,-26.09622883796692,-6.815873622894287,545,5.6115164153345e-05,58432,0.441425247117877,0.27,206.8,-54.687562979999996,0.10360972,,,
107,276,0.21195987053215504,14688,-25.952798008918762,-6.839935094118118,549,5.6115164153345e-05,58880,0.4386616051197052,0.28,204.62,-53.098143060000005,0.10360972,,,
107,280,0.2269641375169158,14800,-25.782428860664368,-6.887270599603653,553,5.6115164153345e-05,59296,0.43591796793043613,0.29,201.42,-50.59643525999999,0.10360972,,,
107,284,0.21294647455215454,15088,-25.355987310409546,-7.030417084693909,564,5.6115164153345e-05,60472,0.4289360698312521,0.31,198.69,-49.071738759999995,0.10360972,,,
107,288,0.20954435039311647,15264,-24.946082711219788,-7.111527502536774,570,5.6115164153345e-05,61128,0.4247250724583864,0.32,198.36,-48.105934309999995,0.10360972,,,
107,292,0.1980031542479992,15440,-24.76685059070587,-7.195127844810486,576,5.6115164153345e-05,61872,0.4205559864640236,0.31,199.6,-48.69195226,0.10360972,,,
107,296,0.19038938730955124,15664,-24.377185344696045,-7.319515973329544,585,5.6115164153345e-05,62768,0.4153083562850952,0.32,198.06,-47.61419143999999,0.10360972,,,
107,300,0.19617761578410864,15936,-23.784167289733887,-7.406324595212936,595,5.6115164153345e-05,63872,0.40902514941990376,0.32,198.06,-46.85584359000001,0.10360972,,,
107,304,0.22157818544656038,16080,-23.687029361724854,-7.496730834245682,600,5.6115164153345e-05,64432,0.405740212649107,0.32,198.23,-45.69547785000002,0.10360972,,,
107,308,0.20247981883585453,16224,-23.543904900550842,-7.546857118606567,606,5.6115164153345e-05,64968,0.40247777476906776,0.35,192.55,-42.612323860000004,0.10360972,,,
107,312,0.1938214460387826,16368,-23.33365797996521,-7.638647347688675,611,5.6115164153345e-05,65584,0.39924224838614464,0.35,192.4,-42.64535788,0.10360972,,,
107,316,0.1873948536813259,16576,-22.99510645866394,-7.712149679660797,619,5.6115164153345e-05,66384,0.39461372792720795,0.37,188.83,-40.72666035,0.10360972,,,
107,320,0.19087379332631826,16720,-22.775742769241333,-7.783101588487625,624,5.6115164153345e-05,66968,0.39144268818199635,0.38,186.83,-38.78326915,0.10360972,,,
107,324,0.18474352173507214,16960,-22.37140130996704,-7.889736592769623,632,5.6115164153345e-05,67912,0.3862131554633379,0.39,185.27,-37.76121144,0.10360972,,,
107,328,0.1765252621844411,17168,-22.09153711795807,-7.983797669410706,640,5.6115164153345e-05,68768,0.3817380368709564,0.37,188.37,-39.121436890000005,0.10360972,,,
107,332,0.22043074946850538,17392,-21.847068786621094,-8.074288100004196,648,5.6115164153345e-05,69640,0.37697724625468254,0.37,188.37,-39.201929029999995,0.10360972,,,
107,336,0.1882777540013194,17664,-21.454954981803894,-8.213263809680939,658,5.6115164153345e-05,70768,0.37127438001334667,0.35,190.47,-40.17519776,0.10360972,,,
107,340,0.17575559299439192,17872,-21.031041502952576,-8.295101523399353,667,5.6115164153345e-05,71576,0.3669714741408825,0.36,188.61,-38.67598947,0.10360972,,,
107,344,0.22070226166397333,17968,-21.089335441589355,-8.324704468250275,671,5.6115164153345e-05,71976,0.3650032803416252,0.34,191.71,-39.77940679,0.10360972,,,
107,348,0.18633862677961588,18144,-20.844602227211,-8.43901801109314,678,5.6115164153345e-05,72704,0.3614196293056011,0.36,188.64,-38.319816450000005,0.10360972,,,
107,352,0.21825182903558016,18368,-20.527218341827393,-8.522298216819763,686,5.6115164153345e-05,73584,0.35691058076918125,0.35,190.59,-39.846265390000006,0.10360972,,,
107,356,0.20552366133779287,18512,-20.40166175365448,-8.607667863368988,691,5.6115164153345e-05,74120,0.3540440537035465,0.35,189.1,-39.50838764,0.10360972,,,
107,360,0.21105323918163776,18640,-20.159998536109924,-8.637307822704315,696,5.6115164153345e-05,74680,0.35151343047618866,0.36,189.94,-38.293228909999996,0.10360972,,,
107,364,0.19493013061583042,18960,-19.753291249275208,-8.782722115516663,708,5.6115164153345e-05,75912,0.34526793844997883,0.36,189.42,-38.25484385,0.10360972,,,
107,368,0.18140218313783407,19008,-19.6547292470932,-8.794415175914764,710,5.6115164153345e-05,76128,0.34434112533926964,0.37,187.12,-37.50553895,0.10360972,,,
107,372,0.21296813059598207,19312,-19.33944034576416,-8.943601787090302,720,5.6115164153345e-05,77320,0.33852756954729557,0.35,188.92,-38.55205483,0.10360972,,,
107,376,0.17236952856183052,19376,-19.24613642692566,-8.991870522499084,723,5.6115164153345e-05,77616,0.337314635515213,0.37,185.29,-36.25856807,0.10360972,,,
107,380,0.1798856696113944,19504,-19.105403065681458,-9.038578808307648,728,5.6115164153345e-05,78088,0.3349047042429447,0.37,184.39,-35.829787780000004,0.10360972,,,
107,384,0.24850103724747896,19648,-19.017266869544983,-9.102254867553711,733,5.6115164153345e-05,78680,0.33221488259732723,0.36,184.75,-36.31482961,0.10360972,,,
107,388,0.3189193024300039,19952,-18.593066334724426,-9.217223823070526,744,5.6115164153345e-05,79888,0.32660763897001743,0.36,184.53,-35.923127230000006,0.10360972,,,
107,392,0.21012117713689804,20064,-18.399523377418518,-9.270509719848633,748,5.6115164153345e-05,80336,0.32456526532769203,0.36,185.02,-35.65871710000001,0.10360972,,,
107,396,0.16772172506898642,20144,-18.318459153175354,-9.317112624645233,751,5.6115164153345e-05,80680,0.3231148384511471,0.36,183.09,-34.275423020000005,0.10360972,,,
107,400,0.16560190869495273,20448,-17.99392259120941,-9.470329821109772,763,5.6115164153345e-05,81896,0.3176545687019825,0.38,178.33,-31.801066329999998,0.10360972,,,
107,404,0.22719090059399605,20592,-17.70366632938385,-9.511129677295685,768,5.6115164153345e-05,82496,0.3151015844196081,0.38,180.25,-32.21916315,0.10360972,,,
107,408,0.2679664553143084,20944,-17.333641290664673,-9.658126592636108,781,5.6115164153345e-05,83880,0.3089512474834919,0.36,184.74,-33.51928879,0.10360972,,,
107,412,0.1876489846035838,20976,-17.326605916023254,-9.689428806304932,782,5.6115164153345e-05,84024,0.3083983510732651,0.36,184.77,-33.86595737,0.10360972,,,
107,416,0.2982239481061697,21104,-17.17141079902649,-9.764220893383026,787,5.6115164153345e-05,84504,0.3061961494386196,0.36,183.61,-33.33238251,0.10360972,,,
107,420,0.28575072903186083,21264,-16.910463213920593,-9.795881688594818,793,5.6115164153345e-05,85168,0.30346427857875824,0.38,181.09,-31.79475676,0.10360972,,,
107,424,0.1917439503595233,21456,-16.782327890396118,-9.866961359977722,800,5.6115164153345e-05,85896,0.30022079683840275,0.38,179.39,-31.364725800000002,0.10360972,,,
107,428,0.27527086855843663,21584,-16.670106649398804,-9.954516410827637,805,5.6115164153345e-05,86440,0.2980755530297756,0.39,179.44,-30.73294084,0.10360972,,,
107,432,0.2968383114784956,21904,-16.335712492465973,-10.100007891654968,817,5.6115164153345e-05,87720,0.29278093948960304,0.4,177.13,-30.30323487,0.10360972,,,
107,436,0.1778562143445015,22048,-16.143301010131836,-10.16652899980545,823,5.6115164153345e-05,88272,0.2904292196035385,0.42,174.0,-29.458289869999998,0.10360972,,,
107,440,0.29429384553804994,22096,-16.10586977005005,-10.182160496711731,825,5.6115164153345e-05,88512,0.28965023159980774,0.41,175.52,-29.193540170000002,0.10360972,,,
107,444,0.2131499806419015,22208,-15.969860851764679,-10.246562242507935,829,5.6115164153345e-05,88960,0.28783861361443996,0.44,169.19,-27.093041729999996,0.10360972,,,
107,448,0.2465067757293582,22560,-15.408759653568268,-10.387475669384003,842,5.6115164153345e-05,90336,0.2822273951023817,0.41,174.68,-29.637001140000002,0.10360972,,,
107,452,0.21309852227568626,22688,-15.442221641540527,-10.414183378219604,847,5.6115164153345e-05,90840,0.28021217323839664,0.41,176.38,-29.896975729999994,0.10360972,,,
107,456,0.3529786616563797,22976,-14.999598622322083,-10.528856217861176,857,5.6115164153345e-05,92024,0.27573075145483017,0.41,176.33,-29.613245039999995,0.10360972,,,
107,460,0.21678238920867443,23088,-14.962575137615204,-10.63693916797638,861,5.6115164153345e-05,92432,0.2740052118897438,0.41,176.84,-30.000840519999993,0.10360972,,,
107,464,0.20049216644838452,23280,-14.64461350440979,-10.665398716926575,868,5.6115164153345e-05,93224,0.27107388712465763,0.41,178.42,-30.891072140000006,0.10360972,,,
107,468,0.35560814570635557,23472,-14.608255088329315,-10.773105680942535,875,5.6115164153345e-05,94008,0.26817541383206844,0.44,172.8,-28.425430179999992,0.15541458,,,
107,472,0.4489383581094444,23584,-14.587782144546509,-10.839305102825165,880,5.6115164153345e-05,94432,0.26649877429008484,0.43,174.89,-29.29994733,0.15541458,,,
107,476,0.3166465787217021,23824,-14.27096313238144,-10.928799510002136,888,5.6115164153345e-05,95376,0.26294501312077045,0.42,177.97,-29.901636210000003,0.15541458,,,
107,480,0.401124011259526,24032,-14.060782968997955,-11.015499770641327,896,5.6115164153345e-05,96240,0.2599022127687931,0.41,180.19,-30.492774070000007,0.15541458,,,
107,484,0.40866234386339784,24096,-13.990329384803772,-11.013154745101929,898,5.6115164153345e-05,96456,0.2589735724031925,0.43,177.23,-28.951942289999998,0.15541458,,,
107,488,0.521403472404927,24368,-13.81016457080841,-11.159272968769073,908,5.6115164153345e-05,97544,0.2550614196807146,0.43,176.97,-28.276938560000005,0.15541458,,,
107,492,0.35837449692189693,24480,-13.658696115016937,-11.217545628547668,912,5.6115164153345e-05,98024,0.2534657474607229,0.44,174.8,-27.677811549999998,0.15541458,,,
107,496,0.6088708178140223,24592,-13.552099645137787,-11.256665468215942,920,5.6115164153345e-05,98456,0.2518797107040882,0.43,176.92,-28.37091369,0.15541458,,,
107,500,0.43987248931080103,24672,-13.555761516094208,-11.225498080253601,922,5.6115164153345e-05,98784,0.2507553081959486,0.44,175.04,-27.491492430000005,0.15541458,,,
107,504,0.36797752464190125,24912,-13.236100018024445,-11.346248924732208,931,5.6115164153345e-05,99744,0.2474149540066719,0.46,168.57,-24.99792532,0.15541458,,,
,,0.3384445174597204,24976,-13.208791077136993,-11.436701774597168,,5.6115164153345e-05,100000,0.24653104040771723,False,,,0.15541458,0.1,-60.089219849999985,229.8
106,508,0.19914468610659242,25008,-13.112087607383728,-11.368320763111115,940,5.6115164153345e-05,100136,0.24608924984931946,0.46,167.59,-25.20558605,0.15541458,,,
106,512,0.48887283401563764,25232,-12.940588593482971,-11.561739802360535,950,5.6115164153345e-05,101040,0.2430256037041545,0.46,168.11,-24.847375189999998,0.15541458,,,
106,516,0.211367919575423,25328,-12.931973814964294,-11.524651825428009,953,5.6115164153345e-05,101392,0.24172435328364372,0.47,169.01,-24.323375239999997,0.15541458,,,
106,520,0.4049887848086655,25600,-12.667528212070465,-11.700678288936615,964,5.6115164153345e-05,102496,0.23806987702846527,0.46,172.42,-25.9351716,0.15541458,,,
106,524,0.5207303105853498,25776,-12.595614910125732,-11.743414103984833,971,5.6115164153345e-05,103176,0.23573458194732666,0.45,174.49,-25.9151445,0.15541458,,,
106,528,0.2683769455179572,25952,-12.458817780017853,-11.84011709690094,978,5.6115164153345e-05,103928,0.2334241820499301,0.45,173.19,-26.458286139999995,0.15541458,,,
106,532,0.5550310350954533,26144,-12.346905171871185,-11.894980490207672,984,5.6115164153345e-05,104704,0.23092752788215876,0.45,174.16,-26.11360886,0.15541458,,,
106,536,0.5338959558866918,26384,-12.171351253986359,-12.036413609981537,993,5.6115164153345e-05,105648,0.22784398682415485,0.45,174.53,-26.72280902000001,0.15541458,,,
106,540,0.2891259319148958,26512,-12.060470819473267,-12.042166650295258,997,5.6115164153345e-05,106136,0.22621748130768538,0.45,176.44,-27.696134989999997,0.15541458,,,
106,544,0.20163885364308953,26688,-11.93451464176178,-12.180995106697083,1004,5.6115164153345e-05,106880,0.22399787046015263,0.45,177.56,-27.219209959999993,0.15541458,,,
106,548,0.3713333634659648,26880,-11.87041825056076,-12.232780158519745,1011,5.6115164153345e-05,107648,0.22160219959914684,0.46,175.55,-26.163703610000002,0.15541458,,,
106,552,0.25495683029294014,27024,-11.65493232011795,-12.262787938117981,1016,5.6115164153345e-05,108184,0.219820661470294,0.47,171.83,-24.158644320000004,0.15541458,,,
106,556,0.34036755841225386,27200,-11.565931260585785,-12.346352517604828,1022,5.6115164153345e-05,108880,0.21766486670821905,0.48,169.71,-22.934881319999995,0.15541458,,,
106,560,0.4344978020526469,27456,-11.377599775791168,-12.48435890674591,1032,5.6115164153345e-05,109928,0.21456555649638176,0.45,172.59,-23.591844539999997,0.15541458,,,
106,564,0.2783676446415484,27632,-11.364157438278198,-12.584022402763367,1039,5.6115164153345e-05,110600,0.2124618859961629,0.45,171.23,-23.154215129999997,0.15541458,,,
106,568,0.5773651017807424,27872,-11.228086531162262,-12.651563942432404,1047,5.6115164153345e-05,111584,0.20962241105735302,0.42,178.2,-25.521158979999992,0.15541458,,,
106,572,0.18439510511234403,28064,-11.065707325935364,-12.761212050914764,1054,5.6115164153345e-05,112328,0.2073804009705782,0.43,175.88,-24.47903408,0.15541458,,,
106,576,0.300937925465405,28288,-10.942790150642395,-12.824511110782623,1062,5.6115164153345e-05,113240,0.20479282829910517,0.42,177.35,-24.93858854,0.15541458,,,
106,580,0.5487091378308833,28352,-10.87159514427185,-12.92126613855362,1065,5.6115164153345e-05,113488,0.2040601558983326,0.44,174.32,-23.502885199999994,0.15541458,,,
106,584,0.32502366276457906,28576,-10.80535089969635,-13.023521900177002,1072,5.6115164153345e-05,114392,0.20151429809629917,0.43,176.56,-24.119092199999997,0.15541458,,,
106,588,0.564986074808985,28784,-10.752113819122314,-13.061001360416412,1080,5.6115164153345e-05,115240,0.19917941745370626,0.42,178.74,-25.116599349999998,0.15541458,,,
106,592,0.4757306883111596,28912,-10.59528797864914,-13.129000306129456,1085,5.6115164153345e-05,115744,0.19775524269789457,0.42,180.23,-25.117441170000003,0.15541458,,,
106,596,0.5789380352944136,29072,-10.51681101322174,-13.250736355781555,1090,5.6115164153345e-05,116392,0.195991525426507,0.44,176.68,-23.691851880000005,0.15541458,,,
106,600,0.8335294150747359,29184,-10.483213603496552,-13.224888563156128,1095,5.6115164153345e-05,116856,0.19476518873125315,0.43,179.07,-24.34039016,0.15541458,,,
106,604,0.10386140504851937,29344,-10.279789566993713,-13.309797883033752,1100,5.6115164153345e-05,117488,0.19302941672503948,0.43,180.2,-24.42396019,0.15541458,,,
106,608,0.4656306318938732,29520,-10.32428354024887,-13.37734591960907,1107,5.6115164153345e-05,118184,0.19113897252827883,0.44,179.09,-23.333822929999997,0.15541458,,,
106,612,0.9206984397023916,29616,-10.256518185138702,-13.414811491966248,1110,5.6115164153345e-05,118536,0.19011369720101357,0.45,177.87,-22.253086099999997,0.15541458,,,
106,616,0.30934235267341137,29856,-10.098795056343079,-13.505849182605743,1119,5.6115164153345e-05,119496,0.1875756224617362,0.43,179.6,-24.47065042,0.15541458,,,
106,620,0.6047958848066628,30032,-10.008179724216461,-13.540684461593628,1126,5.6115164153345e-05,120224,0.18573664966970682,0.43,177.93,-24.735913059999998,0.15541458,,,
106,624,0.4507731581106782,30112,-9.890207469463348,-13.574417412281036,1128,5.6115164153345e-05,120536,0.1849077995866537,0.44,176.89,-24.2123722,0.15541458,,,
106,628,0.6837702486664057,30352,-9.776080012321472,-13.664594054222107,1137,5.6115164153345e-05,121488,0.18244329188019037,0.45,174.31,-22.492084029999997,0.15541458,,,
106,632,0.25521664461120963,30512,-9.661556124687195,-13.763483464717865,1143,5.6115164153345e-05,122152,0.18081753887236118,0.46,171.62,-21.50518532,0.15541458,,,
106,636,0.34425640711560845,30544,-9.674182891845703,-13.808878183364868,1144,5.6115164153345e-05,122288,0.18049392942339182,0.46,173.15,-21.87028326,0.15541458,,,
