episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
1,-172.295528,250,0,0.10033369,0
2,-306.493784,250,0,0.10033369,0
3,-238.042956,250,0,0.10033369,0
4,-292.141272,250,0,0.10033369,0
5,-283.528136,250,0,0.10033369,0
6,-152.13174,250,0,0.10033369,0
7,-242.836839,250,0,0.10033369,0
8,-234.798116,250,0,0.10033369,0
9,25.260907,2,1,0.10033369,1
10,26.106775,5,1,0.10033369,2
11,-168.185082,250,0,0.10033369,0
12,-101.302726,250,0,0.10033369,0
13,-130.342436,250,0,0.10033369,0
14,-122.920193,250,0,0.10033369,0
15,-94.655509,250,0,0.10033369,0
16,-276.831519,250,0,0.10033369,0
17,-172.538647,250,0,0.10033369,0
18,-98.238038,250,0,0.10033369,0
19,21.702976,12,1,0.10033369,1
20,-5.281004,90,1,0.10033369,2
21,25.085198,1,1,0.10033369,3
22,-124.40228,250,0,0.10033369,0
23,-141.109837,250,0,0.10033369,0
24,-63.403489,250,0,0.10033369,0
25,-137.845348,250,0,0.10033369,0
26,-143.342189,250,0,0.10033369,0
27,-98.155894,250,0,0.10033369,0
28,-205.803009,250,0,0.10033369,0
29,-180.977574,250,0,0.10033369,0
30,-9.804395,97,1,0.10033369,1
31,-34.686411,123,1,0.10033369,2
32,8.811072,39,1,0.10033369,3
33,-97.235325,250,0,0.10033369,0
34,-186.147526,250,0,0.10033369,0
35,-159.501207,250,0,0.10033369,0
36,-189.413806,250,0,0.10033369,0
37,25.644275,5,1,0.10033369,1
38,-167.982935,250,0,0.10033369,0
39,25.919879,3,1,0.10033369,1
40,-201.30258,250,0,0.10033369,0
41,-144.415646,250,0,0.10033369,0
42,-121.926612,250,0,0.10033369,0
43,-147.27971,250,0,0.10033369,0
44,-72.291585,250,0,0.10033369,0
45,-137.443648,250,0,0.10033369,0
46,-149.290489,250,0,0.10033369,0
47,-74.41671,250,0,0.10033369,0
48,25.17828,1,1,0.10033369,1
49,-35.993134,195,1,0.10033369,2
50,19.088072,32,1,0.10033369,3
51,9.316808,37,1,0.10033369,4
52,-123.715758,250,0,0.10033369,0
53,-8.506511,140,1,0.10033369,1
54,-108.559925,250,0,0.10033369,0
55,10.984748,78,1,0.10033369,1
56,-126.28761,250,0,0.10033369,0
57,-230.751208,250,0,0.10033369,0
58,-160.121352,250,0,0.10033369,0
