#{"t_start": 1750434319.624952, "env_id": "None"}
r,l,t
-113.49195,250,203.35037
-52.184704,250,204.567304
25.-46.674072,250,204.70-47.2-101.203761,250,206.078.2326-78.11987,250,207.328888
-20.034358,197,208.402598
25.317228,5,208-110.328109,250,209.269626
23.8918-68.684728,250,220.626431
5.334865,113,221-39.52285-137.576417,250,22-44.3838,-158.840149,250,-35.851279,-104.388431,250,-46.451866,219.084894,32,22-62.906076,250,226.488614
-98.880527,250,227.717715
8.420593,101,228.28851
-4.922097,-19.604619,224,19.399006,4515.293502,46,-128.991933,-59.648693,250,23.168455,10-109.950875,25-269.557838,25-101.184231,25-144.234372,25-109.499198,25-354.728375,250,252.956558
-15.424422,136,254.872503
-0.877453-101.95971,250,2-160.188166-44.017761,250,25-93.914872,250,259.049921
-10.310817,136,260.287968
-22.680996,192,261.261146
21.61323,53,-49.221062,2-60.620736,250,-54.15385,250,274.9518-61.-89.22962,250,280.84307-1-32.810961,238,282.131931--207.677729,250,283.362432--67.951924,250,284.643853
-4.125729,-138.950572,250-65.369088,248,286.72976
17.152437,64,287.085726
-152.398821,250,288.300725
-163.514796,250,300.293231
-67.502258,250,301.500291
-55.425371,250,302.752571
-50.242936,250,303.926756
-169.321583,250,305.127017
-129.491761,250,306.422741
-126.869217,250,307.698881
-30.205326,134,308.327567
-72.527065,250,319.571357
-90.356807,250,320.770972
24.813408,18,320.85234
28.073916,9,320.904865
-44.947079,250,322.327559
25.077331,9,322.370763
-152.093325,250,323.575485
-281.305086,250,324.889515
-32.762902,250,326.051679
-114.272199,250,327.323526
5.273801,115,327.852904
-79.906407,182,328.708415
-123.774653,250,340.001166
-19.979333,160,340.802595
-172.79405,250,342.107699
-103.276297,250,347.687657
-41.841738,250,349.250298
18.387563,48,349.530375
-144.817318,250,350.799311
21.889867,43,350.993188
-5.966799,66,351.307806
-51.948845,250,352.546968
-76.931313,250,353.88037
-135.519457,250,364.994742
-165.06408,250,366.207176
-125.579571,250,367.47568
-46.32548,250,368.670961
21.968867,50,368.939765
-51.217018,250,370.412489
6.372737,137,371.069027
12.588641,62,371.399706
23.440524,7,371.458776
-56.770713,250,372.663087
-41.220812,250,373.914408
-4.609759,109,374.488114
-19.40198,95,384.844787
-118.084031,250,386.480015
-94.966822,250,388.150392
-12.453318,144,389.068626
21.334079,60,389.452267
-57.867412,250,390.831717
-175.334342,250,392.1526
-4.346395,163,392.986413
-202.00522,250,394.296229
26.186466,27,394.425961
21.493765,49,394.68595
-47.140046,250,395.895518
8.12551,89,396.377007
23.58265,62,409.3-112.542186,250,410.241324
10.-42.097418,250,410.9357-55.654763,250,412.007152
-45.691651,250,417.42401
-105.623325,250,418.661277--233.694914,250,420.08986-74.261294,250,420.422523
-11.53851,124,421.061
-99.787566,250,422.387687
-50.648537,250,423.609383
25.31759,45,433.573472
-7.921353,216,434.67381
-41.566962,250,435.91667
-45.128821,250,437.351361
-63.428416,250,438.5583
11.900308,70,438.916628
-57.815585,250,440.196519
19.196103,-380.860454,250-4.377297,176.532485,105,4-144.171791,250,442.809279
-19.254872,98,443.288375
24.4364-44.783908,166,44-4.887393,-264.582503,250,455.070649
-9.601569,121-167.849984,2-13.747041,146,456.554872
-42.529438,250,457.881343
-167.096621,250,459.064224
-263.772704,250,460.457876
2.007706,89,-363.360624,250,461.325209
-44.531564,250,462.834896
5.96953-101.428272,250,4-5.944736,17.380166,94,464-202.8793-235.896072,250,47528.57647,-50.658448,250,476.676798
-254.508411,250,477.879786
-235.217576,250,482.379926
-82.969218,250,483.539726
-8.818502,145,484.334207
12.287518,64-38.013492,25-27.359163,232-37.560765-74.60002,210,48716.219435-6.761888,151,487.955907
-37.633507,250,499.127739
9.57656,69,49-48.810452,250,499.648247
-64.805756,250,500.797615
-65.557202,250,502.297602
-141.142884,250,503.478967
2.32683,74,503.84093
2.80108-156.289581,250,-14.749598,1-14.465862,212,505.641426
-50.816462,250,506.937721
-422.125335,250,508.110707
-58.11612,250,519.355647
-368.060093,250,520.665941
-47.715667,250,521.914744
-38.115822,250,523.10532
-57.162846,250,524.375719
-1.515872,78,524.733211
-129.49577,250,526.058844
-5.848419,139,526.859323
-250.519291,250,528.061911
19.389628,42,528.253783
-38.826477,250,539.234709
23.587559,46,539.454595
-94.035458,250,540.619034
25.163783,15,540.694386
-145.103055,250,541.965676
-50.064392,250,547.214942
-107.067064,250,548.403274
27.987499,24,548.519928
-117.605231,250,549.818627
-130.800033,250,551.100605
-23.509604,128,551.769144
-44.82053,250,553.05174
-257.513205,250,564.231739
-47.073739,250,565.363702
18.811096,66,565.697835
-8.873585,103,566.238661
-125.245614,250,567.576546
14.834783,104,568.062827
19.003523,59,568.390483
2.496013,110,568.97316
20.533806,42,569.164295
17.766303,67,569.524263
23.396742,37,569.679457
21.907207,36,569.850-56.4-51.782031,250,571.09198
-223.155967,250,572.322314
-44.875553,250,584.597015
-111.47257,250,585.861461
-168.371596,250,587.249577
-89.488694,250,588.475617
-42.332027,250,589.772581
4.327866,203,590.757344
-53.160413,250,592.080936
25.330573,30,592.260718
-314.035225,250,593.444597
-25.1087,125,594.093165
4.470207,138,605.917407
-134.82029,250,607.201183
6.206032,57,607.485784
-140.937741,250,608.68619
-16.441003,121,609.368299
9.935024,129,610.10456
25.255298,29,610.232682
-12.865634,182,615.684903
-75.12685,250,617.152255
-155.237045,250,618.308671
-10.0498-248.171974,250,619-25.65344-43.573235,250,620.307408
-20.255715,146,630.758091
-48.220954,250,632.171888
-59.121018,250,633.370297
19.440726,30,633.543568
2.707772,106,634.121901
-32.520122,250,635.310323
-47.987668,250,636.571139
-36.905087,250,637.752917
-51.020367,250,639.060003
11.220999,44,639.262674
-171.856561,250,640.468989
-3.209377,165,651.982663
-35.125018,250,653.199022
-10.970128,53,653.502985
-86.575262,250,654.730207
-53.531136,250,655.87886
-138.941952,250,657.14304
-159.122773,250,658.30388
8.287202,38,658.516169
24.843452,45,658.775439
16.163124,70,659.126737
-61.522019,250,660.28553
-128.453323,250,671.524849
-26.049213,250,672.717877
28.436159,30,672.841497
-58.016632,250,674.205767
25.993174,27,674.324917
9.604445,98,674.804402
-251.014958,250,676.077237
-140.383406,250,681.577601
-130.166141,250,682.734123
-60.284516,250,683.987529
25.034604,27-259.020263,2-37.363517,250,-32.472225,250,697.696943
24.517214-115.545449,250,-137.53903,-43.449666,250,699.591157
6.114894,182,700.62882
-102.312664,250,701.930426
-161.666037,250,703.164876
-60.477459,250,704.515424
-47.495006,206,705.528129
-61.286417,250,706.959509
-40.63639,250,719.898907
23.050809,46,720.134218
16.611395,35,72-42.503173-139.216002,250,7-170.54067-42.656945,188,722-155.2418-168.694704,250,723-23.865856.213291,160,724.4-45.016144,250,725.546533
-30.041024,250,727.049393
-71.324962,250,728.549173
-35.030736,250,730.110782
-190.836435,250,741.453015
11.61413,165,742.328237
6.841087,50,742.573479
-38.228984,250,743.923904
16.268673,70,744.355371
-68.690257,250,745.590132
-111.18052,250,746.858058
22.322191,45,751.071728
-81.260088,250,752.425886
24.213341,18,752.519704
-281.061079,250,753.669219
-89.040083,250,754.975297
17.461601,47,755.221391
-40.604131,250,766.512018
-219.021177,250,767.749725
0.065168,92,768.202987
16.914732,72,768.570844
-28.832803,250,769.817224
-129.970179,250,770.953318
19.909844,73,771.32536
23.162136,30,771.493169
18.503341,46,771.746691
22.233443,42,771.946388
-39.115521,250,773.182332
-248.228859,250,774.579916
14.060645,46,774.829252
-244.176714,250,785.689898
24.935399,38,785.877311
-92.623557,250,787.164509
-55.96398,250,788.409662
12.976279,62,788.74088
19.607778,83,789.358873
27.969967,31,789.556031
28.507217,33,789.74703
10.600127,117,790.336543
-52.059186,250,791.599487
-66.285701,220,792.694565
-51.366401,250,793.893063
-56.132913,159,794.675717
-382.893458,250,805.780691
-29.649357,250,807.036764
-1.75216,87,807.456439
9.58759,128,808.054001
-36.835563,250,809.285016
-65.309545,250,810.432656
20.027937,71,810.755911
-160.646418,250,815.86891
-320.080796,250,817.118439
-226.572277,250,818.318065
26.85345,12,818.396734
-35.591827,250,829.7008
-73.602328,137,830.338953
-42.238884,250,831.579167
-40.898243,250,832.834387
23.714712,34,833.010776
-36.510569,250,834.33673
-170.632427,250,835.591762
-162.050765,250,836.902786
-127.591621,250,838.125207
-38.364751,250,839.393465
-99.765249,250,850.305719
27.771824,38,850.509336
2.772074,105,851.208305
15.558979,67,851.544734
-126.250965,250,852.723423
14.1121,65,853.060652
-143.316215,250,854.342557
-112.772648,166,855.11389
-135.549845,250,856.473321
-54.354431,250,857.756575
-112.616215,250,859.011499
16.542421,66,859.319578
-318.637701,250,870.399373
11.253613,31,870.53274
-149.329259,250,871.835105
-231.868187,250,873.133819
26.029158,16,873.197855
-157.68912,250,874.497214
16.379425,40,874.679192
23.298078,50,874.898712
-48.042039,250,876.225636
-45.361002,250,881.916992
-43.615335,250,883.5287
-63.868473,250,884.832261
-143.565565,250,896.194376
15.030646,124,896.843123
-55.570055,231,898.00778
-139.841028,250,899.486727
24.390876,22,899.573385
-79.781155,250,900.777822
-60.02067,250,902.051861
-25.863454,250,903.325891
27.704166,7,903.381904
27.491732,31,903.582986
-230.332414,250,904.819764
3.704859,70,905.171943
16.421318,52,905.40499
25.077158,64,905.765058
28.065489,17,915.812096
15.887875,47,916.097646
26.079576,5,916.124144
-53.694456,250,917.371325
-48.438243,250,918.722421
-87.100738,250,919.854367
25.837894,29,920.037705
7.575332,110,920.53-141.3-55.461409,250,921.816-34.5-20.447556,177,922.7-45.190-56.865782,250,924.3-182.275177,250,924.792961
-93.532877,250,926.32694
-31.77688,250,938.783661
-216.674375,250,940.312405
-19.227869,113,941.084431
7.956971,190,942.27782
0.46829-67.191539,250,94-359.2942-34.730812,250,945.558732
-37.585343,250,946.999177
-19.146205,143,951.312881
-53.692037,250,952.590713
24.951561,37,952.779819
27.173687,38,953.012964
20.457221,62,953.324817
26.996839,27,953.494213
23.391188,40,96-28.6097318.549838,193,964.-97.758405,250,965.666207
-38.251226,250,966.923203
25.225027,11,966.986758
-180.378168,250,968.180169
16.885-31.326014,250,968.8.805731,157,969.223815
-41.64118,250,970.461313
-55.559862,149,971.264523
-74.947833,250,972.49547
-29.377543,250,983.572543
-6.447945,207,984.610443
1.97863,67,-52.584529,250,985.214679
-116.792144,250,986.663144
19.209194,50,986.927602
-26.918047,250,988.145611
-28.26877-61.642667,250,989.409407
-91.900821,250,990.573048
-36.178839,250,991.873579
-63.773212,250,993.069279
-41.784244,250,1004.962426
-28.65182,250,1006.218905
26.432777,43,1006.458227
-41.942457,250,1007.727369
-36.353889,250,1009.1022
-52.285149,250,1010.431683
-41.247718,250,1011.759178
-329.512896,250,1016.901712
-134.221997,250,1018.154266
-37.772963,250,1029.473302
23.925058,41,1029.697573
-45.60243,119,1030.280206
19.419338,118,1030.931704
-145.227753,250,1032.128092
12.169196,71,1032.462074
18.915717,52,1032.716773
-47.805431,250,1034.011832
-379.287145,250,1035.178651
-52.034124,219,1036.293664
28.119109,23,1036.403236
-19.083813,81,1036.764103
26.743943,2,1036.780441
23.597541,44,1037.012248
-35.41945,250,1038.392456
12.649248,114,1038.924382
26.660319,8,1038.973587
-309.879542,250,1050.035341
-45.285839,250,1051.357311
17.387323,92,1051.786843
-33.160453,181,1052.654083
-44.950726,250,1053.940321
18.362458,60,1054.219443
25.333863,37,1054.411396
10.400452,120,1054.945923
-67.245567,250,1056.198611
-325.816013,250,1057.335826
-140.103067,250,1058.639273
11.522566,94,1059.234496
20.66239,32,1059.397412
6.961248,60,1069.613955
-66.80826,250,1070.880768
-183.238278,250,1072.047059
18.725998,44,1072.263697
14.543353,70,1072.580591
6.509577,66,1072.965622
-31.151395,250,1074.316917
-75.705386,135,1074.946295
22.142596,24,1075.072427
-40.261522,250,1076.330182
-44.986314,250,1077.503481
-24.569068,171,1081.860665
21.536384,18,1081.961437--36.221478,250,1093.192119
26.480675,16,1093.269056
29.152691,23,1093.380293
-37.150215,250,1094.575006
4.540329,141,1095.326533
19.763696,25,1095.466849
-34.802484,250,1096.623667
-244.42387,250,1098.001759
-343.165703,250,1099.237595
17.244497,88,1099.651812
20.191572,66,1099.996363
-133.521293,250,1101.555431
-50.886665,250,1103.156193
-42.971899,250,1115.123433
26.538615,46,1115.353541
-51.490165,250,1116.684662
-102.60329,250,1118.375126
26.934623,27,1118.50619
-34.118817,250,1120.013893
27.777173,42,1120.260725
-45.166055,250,1121.969503
28.735691,30,1122.15963
-41.55331,250,1123.479455
20.590663,54,1123.767613
27.235469,24,1123.894493
2-36.611751,250,1124.48423-46-39.518237,250,1125.722198
-33.214704,250,1136.680368
-46.200143,250,1137.849918
27.259731,28,1137.988734
-26.605531,187,1138.938651
11.788776,29,1139-41.759702,250,1139.303446
-161.092291,250,1140.531508
-45.986501,250,1141.771215
3.112936,76,1142.108795
18.639128,50,1142.373804
27.695-276.052957,250,1142-34.106975,250,1143.752467
27.344-50.360763,250,1144.39402
-85.68534,250,1149.330126
-26.831653,109,1149.892232
18.878564,44,1159.815925
-26.814847,250,1161.049038
24.909638,18,1161.151888
17.712682,68,1161.47-50.137139,250,1161.888291
-48.384598,250,1163.089927
-225.083281,250,1164.338909
-51.169086,250,1165.554071
-39.008404,250,1166.718401
-77.391486,250,1167.986201
-53.300865,250,1169.160488
-39.70582,250,1179.895078
15.097199,100,1180.55911
-28.260202,137,1181.199946
-281.55977,250,1182.392037
-149.798897,250,1183.651172
23.671151,33,1183.823498
-366.438573,250,1185.014327
-5.799126,91,1185.521605
-45.24175,191,1186.507043
14.086541,54,1186.894662
-26.640046,250,1188.260156
29.371286,29,1188.428063
8.737853,66,1188.767441
11.509506,39,1188.995198
-222.28175,250,1199.994642
28.046371,13,1200.068862
27.233012,29,1200.225177
10.48878,83,1200.707912
-38.851072,250,1201.930381
-208.562498,250,1203.204597
9.807129,77,1203.-105.311-102.763376,250,1204.-53.65217.009508,81,1205.11125.99-65.10935,250,1206.39-27.63-32.436299,250,1207.503987
20.213669,55,120-26.099379-76.111784,250,1213.002167
-39.062687,250,1224.285019
-135.449375,250,1225.615666
-74.237123,250,1226.797091
-46.722828,250,1228.181527
-31.335866,250,1229.352521
18.786083,41,1229.531117
27.496218,22,1229.629987
-50.626066,250,1230.929881
-83.143553,250,1232.084745
-1.804042,72,1232.434714
23.154138,75,1232.849761
19.905155,44,1233.096638
-46.754274,250,1244.106607
-352.881816,250,1245.413677
-41.204423,250,1246.974814
22.221629,75,1247.358774
-26.463562,250,1248.774698
12.461798,33,1248.957382
-131.992841,250,1250.238574
-80.917122,250,1251.466584
-71.558669,250,1253.13931
-132.016369,250,1254.539803
-178.904673,250,1265.668714
-64.712174,250,1266.870844
26.412658,19,1266.95251
0.131022,210,1268.04777
11.664419,116,1268.606068
-114.675274,250,1269.969965
-53.192926,250,1271.185109
20.38481,89,1271.61684
-35.048882,250,1272.93431
-8.696158,64,1273.222897
6.592123,63,1273.517818
-114.123506,250,1274.871906
24.75585,8,1274.925535
28.379826,8,1274.971389
11.61005,59,1289.265657
-21.798879,197,1290.494316
25.373866,42,1290.7277-111.636663,250,1291.54538
25.7-44.417101,250,1292.9-32.278-42.010968,250,1294.1-69.6307.613754,73,1294.5524-80.232241,250,1295.670249
-106.146677,250,1296.1740-48.-295.378338,250,1297.479-44.0-31.133996,250,1298.758-34.-39.113127,250,1300.184768
20.845198,53,1311.347018.026.644905,32,1311.523901
-68.843336,250,1312.764501
-14.741857,84,1313.196723
-258.991204,250,1314.387349
-66.135909,250,1315.642382
-119.659928,250,1316.81247
13.909745,51,1317.053168
14.973131,51,1317.282464
29.403042,14,1317.339705
-32.786817,250,1318.636214
-34.113612,250,1319.822212
24.165877,47,1320.086345
25.27431,24,1320.21986
14.919402,43,1320.434493
-54.428012,250,1332.380692
26.545883,32,1332.531933
-134.950448,250,1333.842389
-317.261662,250,1334.999706
-98.236029,250,1336.272697
-36.282516,250,1337.485689
19.815157,55,1337.728173
-30.361555,250,1339.345144
-166.728966,250,1340.86489
23.215095,32,1341.168885
-295.67342,250,1342.57599
9.472654,132,1353.658197
3.249778,123,1358.506467
17.144125,116,1359.007726
-41.727077,250,1360.34406
-44.386261,250,1361.68812
-117.979797,250,1363.087316
2.479657,96,1363.622495
-71.621915,250,1364.834907
18.448765,54,1365.071825
-47.52247,250,1366.336522
-55.257529,250,1367.52562
,1361.590272
18.82966,98,1362.077229
-194.701309,250,1363.51591
-39.490529,250,1364.733763
-35.869036,250,1366.026668
-56.598634,250,1367.164844
-100.438015,186,1368.164807
6.109432
-318.981066,250,1367.25755
392675,250,1366.641104
30.283-50.19469,250,1367.1-36.768689,250,1367.946848
22.048847,32,1368.140729
178481
2
18.486482,62,1363.500853
0.245388,226,1364.601995
-62.812277,250,1365.914424
7.393079,190,1366.765467
-53.525305,250,1368.014371
22.994623,53,1368.333208
9.596938
-35.116931,250,1361.080736
23.673865,54,1361.31538
-58.444571,250,1362.520916
-41.638516,250,1363.980973
25.52352,37,1364.146897
24.657199,10,1364.219698
22.870287,43,1364.395908
27.212972,20,1364.518049
-32.102241,250,1365.817285
23.632893,41,1365.996254
-38.441279,250,1367.140265
