#{"t_start": 1749308597.1827896, "env_id": "None"}
r,l,t
2569.636096,250,1534.603481
1621.912077,250,1538.46864
2354.501193,250,1542.111929
2488.792804,207,1546.117939
533.296047,32,1546.663517
397.103236,24,1547.040771
1797.537655,250,1551.137176
1801.790383,250,1554.95529
2527.349767,234,1558.626698
1751.78449,250,1562.310286
2295.924943,250,1566.060949
1356.443983,250,1569.976605
2120.695189,250,1573.704865
494.486174,30,1574.117755
1611.649456,250,1578.632534
603.507772,51,1579.270649
425.949842,31,1579.890399
1074.008727,250,1584.319202
2315.092944,250,1588.525529
2674.413549,250,1592.239898
2328.104145,250,1596.406736
1606.276529,250,1600.136055
2090.157815,250,1604.37947
1885.323344,250,1609.147992
2623.110333,250,1613.144757
1838.602777,250,1617.016718
2170.086607,250,1620.832937
1032.369194,250,1624.755724
2062.144015,250,1628.617779
1418.949014,250,1632.455422
539.28793,34,1632.870706
1749.623435,250,1637.313715
253.575471,11,1637.504784
2022.462671,250,1641.282737
1938.195033,250,1645.227406
2635.464121,250,1649.04168
2086.841334,250,1652.874485
2493.843963,250,1656.771249
926.8585,250,1660.469004
411.832841,22,1660.723333
3066.742425,250,1664.673501
2229.791262,250,1669.436388
1487.959746,250,1674.357996
1710.611167,250,1678.892705
2032.960102,250,1682.672418
2249.788363,250,1686.607082
1720.157492,250,1690.931224
2275.823584,250,1694.801538
2226.503562,250,1698.831084
1243.886729,250,1702.632061
2826.895617,250,1706.919299
2128.648582,250,1710.77165
1865.221758,250,1714.605172
1701.493915,141,1717.213108
1725.575927,250,1721.060463
2360.161968,250,1725.043917
2979.750529,250,1728.993756
2281.737512,250,1732.927759
2019.409041,250,1737.312293
1599.582512,250,1741.125943
1545.09016,250,1745.046741
265.47956,12,1745.205254
173.536363,5,1745.269162
520.231625,33,1745.935306
2595.276054,250,1750.020351
2086.390444,250,1753.883489
3056.599325,250,1757.985005
1481.886633,110,1759.507836
2792.259218,250,1763.344952
294.826042,16,1763.566813
567.181754,36,1764.495251
114.79232,1,1764.510984
1331.838375,250,1769.456772
960.396462,250,1774.416291
1982.460862,250,1778.589039
635.60733,43,1779.218691
1419.665212,250,1783.199198
2202.853175,250,1787.283442
2915.138487,250,1791.071963
2162.91873,250,1795.046878
1411.448126,250,1798.95777
2176.147074,250,1802.846425
1325.513156,250,1807.186937
2599.542551,250,1811.257568
1139.849709,91,1812.52549
2070.035378,250,1816.60345
990.725554,250,1820.637799
670.681666,48,1821.513236
1695.335804,250,1825.65448
2716.626593,250,1829.485013
1060.705917,250,1833.359433
1619.187752,250,1837.763246
1757.988933,250,1841.681763
2877.985512,250,1845.64241
2014.415396,250,1849.772487
1449.443045,250,1853.908014
2801.033159,250,1858.073245
1667.869479,177,1861.086627
2387.399827,250,1865.353605
1761.284998,250,1870.245051
1430.298678,250,1875.322369
1181.264893,250,1879.598261
1537.784276,250,1883.563903
1980.615636,250,1887.487564
2621.25059,250,1891.594178
1081.849259,250,1895.467619
2169.947117,250,1899.393939
1576.690894,115,1901.329414
2564.565166,250,1906.043188
2278.575388,250,1910.183158
228.256665,9,1910.310169
2272.040757,250,1914.734573
2313.189655,207,1918.275472
1425.62701,250,1922.277465
2405.227684,250,1926.117319
1619.19414,250,1930.16956
2209.061703,250,1934.566179
2604.791553,250,1939.902154
2569.726091,250,1945.031296
2158.78336,250,1949.285779
1042.402897,250,1953.394723
2165.315784,250,1957.275985
632.389216,250,1961.371023
1009.869006,250,1965.405228
2387.862815,250,1969.553759
1121.858983,250,1973.66554
2653.466733,250,1978.176053
1497.977445,250,1982.648907
1742.329185,250,1987.698308
2068.24452,250,1992.581677
1804.19132,250,1996.731035
1056.922226,250,2000.953658
1820.415902,250,2005.181167
1345.088822,109,2007.047558
206.082129,8,2007.401708
1058.513841,250,2011.480768
1443.743825,250,2015.347958
2784.911337,250,2019.531599
568.885143,250,2023.530725
1289.663467,250,2027.838158
848.802855,250,2032.293023
2235.334466,250,2036.963974
2449.518324,250,2042.421905
2432.541896,250,2047.360786
2141.069876,250,2051.604948
1631.431509,250,2055.840154
2010.42217,250,2060.478903
2264.058875,250,2064.792274
2544.70533,250,2069.22398
923.239037,250,2073.472597
2704.326719,250,2078.34995
2588.225986,250,2083.571759
2250.741455,250,2088.489131
321.130553,16,2088.724438
1984.372752,250,2093.283771
1410.40671,250,2097.956903
2217.483842,163,2100.910952
756.763593,53,2101.719413
1898.076198,188,2105.827135
2548.026853,250,2111.943355
1314.627129,250,2117.705155
1034.477756,85,2119.116252
371.232471,21,2119.702953
1569.922836,250,2124.174962
2312.29469,250,2129.244256
449.800095,30,2129.71854
891.446054,250,2134.186971
1209.732175,250,2138.690021
2763.154151,250,2143.113263
200.371925,7,2143.224562
774.950724,250,2148.452448
1073.937152,250,2152.853149
2099.160191,250,2157.373871
145.410849,3,2157.43338
2675.646616,250,2161.739052
1748.174954,250,2166.002596
1580.884008,250,2170.500682
357.068686,18,2171.027136
1805.63723,250,2176.213876
1059.113999,250,2180.605474
1628.544593,250,2185.086195
620.487153,44,2186.132995
1854.826476,250,2190.555388
1725.798586,250,2195.053633
2193.433697,250,2199.648767
2702.013368,250,2204.223318
802.060493,70,2206.056992
1302.816381,250,2212.114385
2165.899732,250,2217.824222
1448.577701,250,2222.49511
1180.997159,250,2227.15529
1130.641001,89,2228.897141
995.339658,250,2233.383656
935.257354,250,2238.376112
1531.002235,121,2240.347624
1598.35981,250,2245.066421
480.041789,37,2246.232627
2183.827311,250,2250.769243
2827.432654,250,2255.396118
1877.949104,250,2260.039029
1292.574652,250,2264.757839
2089.933611,250,2270.019849
1613.493944,250,2274.470378
1680.327292,250,2279.480301
1928.461802,250,2284.012469
1625.334556,250,2288.586557
2161.254526,250,2293.055337
1720.232336,250,2297.951425
2594.983083,250,2302.580787
2466.345854,250,2308.682652
1593.004553,207,2313.633989
1088.075398,250,2318.910597
1801.5234,250,2323.486459
860.555136,68,2324.587304
2246.022641,250,2329.466499
2609.124924,250,2334.251762
2214.978066,250,2338.796729
1533.187796,250,2343.633651
2554.270022,250,2348.664012
1544.931161,250,2353.292012
1269.186524,250,2358.253308
2065.283423,250,2362.976563
1417.453971,250,2367.510219
2410.309416,250,2372.106512
1393.713307,250,2377.617684
2583.783928,250,2382.226314
981.016901,250,2387.008899
1207.709535,250,2392.075538
1613.109253,250,2396.39079
186.379665,6,2396.705742
2721.995056,250,2401.160883
787.620288,250,2406.05848
1108.642035,86,2408.118015
2580.717122,250,2414.082495
983.363363,250,2419.574786
1099.008251,250,2424.35419
2122.34111,250,2430.557804
1830.657793,250,2435.502374
1857.455999,250,2440.090038
1931.449542,250,2444.933218
2358.891028,250,2450.111342
1311.066242,250,2454.819981
1727.050937,250,2459.482492
1853.817856,250,2464.238777
1271.490215,250,2468.866601
311.680559,17,2469.171065
1567.738796,250,2473.911462
2221.291675,250,2479.290517
2141.273138,250,2483.988293
1865.593759,250,2488.38696
1628.274797,250,2493.886512
1753.117472,177,2497.505193
1174.404612,250,2502.217768
1345.481621,250,2507.638978
2275.4498,250,2513.894564
2085.571404,250,2519.138511
129.296154,2,2519.186056
594.309153,41,2519.926473
1655.138392,250,2524.648445
2435.902375,250,2529.286387
754.598593,55,2530.185627
1932.05937,250,2535.019896
2155.733594,250,2540.143772
2620.801061,250,2545.13722
2596.769708,250,2550.097289
2266.877715,250,2554.801036
2056.086569,250,2559.494719
1432.066704,250,2564.194253
860.661708,250,2569.261499
412.852454,27,2569.691302
1247.925516,250,2574.414294
1472.961857,250,2579.642425
1534.666897,250,2584.335265
1107.750042,250,2589.105585
1548.633738,250,2594.156471
1710.029987,250,2599.370104
1139.698553,250,2604.106699
2012.408728,250,2610.147856
1113.811915,250,2616.389866
1953.489036,250,2621.077523
1833.736477,250,2625.840725
2489.413389,250,2630.861182
201.156878,7,2630.989219
1833.408673,250,2635.668469
2115.58167,250,2640.398305
1560.514012,250,2644.992636
1481.479836,250,2650.134706
1802.293222,250,2654.819643
2476.329142,250,2660.05859
939.390141,72,2661.591616
2109.256476,250,2666.382173
902.77721,63,2667.52201
1513.232457,250,2672.294776
1662.602058,250,2677.59526
1510.883062,250,2682.502053
987.426631,250,2687.599509
2169.74823,250,2692.471743
2863.097074,250,2697.219185
1884.50831,250,2702.120979
1196.616395,250,2707.572123
945.535465,250,2714.193598
1891.437109,250,2720.030805
237.78523,12,2720.221469
1243.468771,98,2722.17197
2091.424847,250,2727.183286
1821.721509,250,2732.055037
2723.559219,250,2736.867669
1538.979841,250,2741.684585
1448.202227,250,2747.23934
2232.903384,250,2751.910583
2071.327529,250,2756.664644
1384.057673,250,2761.558231
3078.230943,250,2766.375926
2447.83099,250,2771.2354
2823.163961,250,2777.247553
2034.852306,250,2782.381243
1286.52577,250,2787.180076
1992.390748,250,2791.97883
2693.464343,250,2797.270419
1003.227031,250,2802.087979
2556.236358,250,2808.363725
2759.948932,250,2815.078277
2121.192917,250,2820.833903
2361.521778,250,2826.635576
173.900661,5,2826.715587
2600.142031,212,2830.97598
1836.27374,250,2835.783676
1512.804795,115,2838.263415
2861.363991,250,2843.264363
619.71489,40,2844.156132
1815.503354,250,2849.772472
2052.820246,250,2854.641053
2745.35834,250,2859.365178
1137.903373,250,2864.20046
1978.556837,250,2869.920457
1387.291584,250,2874.748818
1978.346514,250,2880.834792
2381.297614,202,2886.044682
2115.734205,250,2893.173291
2151.223488,250,2898.610344
2605.281497,250,2903.785897
1402.713049,250,2908.654254
2666.769491,250,2913.672972
1538.718272,250,2919.006379
1244.586656,250,2924.057196
309.399233,15,2924.349005
1822.493413,250,2929.431784
2191.978639,250,2934.661928
1814.339001,250,2939.682313
1005.725066,68,2940.868626
1325.359701,250,2946.282604
159.443372,4,2946.375162
1825.150745,250,2951.373131
2694.148804,250,2956.65077
781.121698,250,2961.831128
1720.169046,250,2966.908271
1359.526086,250,2971.947128
2100.394147,250,2978.038343
2286.508189,250,2984.22129
2078.014349,250,2990.450944
2413.732583,250,2995.411328
1431.109767,250,3000.423187
1269.668714,250,3005.357562
1073.077726,250,3010.731965
1904.620084,250,3015.996188
1885.277121,250,3021.436519
1236.809507,250,3028.817311
2536.444021,250,3035.601398
2384.270349,250,3043.245252
2018.90281,250,3050.953598
1488.322791,250,3057.879593
1008.543782,250,3065.756065
2226.529827,250,3073.534426
130.414009,2,3073.597925
2182.627265,250,3081.562209
2304.787867,250,3089.423649
2307.804243,250,3097.100293
2385.29398,250,3104.685092
1432.597145,250,3112.294667
894.558151,250,3119.195099
1515.22188,250,3127.165611
2207.796938,250,3134.505271
2263.382359,250,3142.67846
2889.53435,250,3150.660285
923.017302,250,3162.738636
2857.968976,250,3176.716533
1188.441355,250,3187.569496
2062.128116,250,3199.141479
1966.849395,250,3211.112013
898.993261,250,3222.020981
1384.462737,250,3233.63266
454.873838,29,3235.070334
1093.625949,250,3243.308191
1631.9295,250,3252.297592
2437.755166,250,3261.506622
2954.647902,250,3270.123272
1592.979394,250,3278.815617
1197.121305,113,3282.704821
1329.823816,250,3290.14147
1533.274037,250,3296.893584
1220.476631,250,3303.59186
2720.484686,250,3310.363256
1367.891292,250,3317.795221
499.217749,250,3325.164499
1592.246421,250,3332.241389
957.629186,250,3339.205839
2220.177007,250,3346.379344
1336.358646,250,3353.982158
2139.455394,250,3360.934133
1287.100361,250,3367.763062
2690.280143,250,3375.18198
2262.96211,250,3382.413018
2580.02597,250,3389.541558
1958.947203,250,3396.885097
1032.50438,85,3399.284667
1826.479489,250,3406.996961
2608.383938,250,3414.168954
2236.79377,250,3421.255008
2200.017493,177,3426.120088
1252.590555,250,3433.031925
1485.377123,250,3440.543378
1921.398664,250,3447.346428
658.104425,41,3448.514861
1638.563294,250,3456.036118
2644.530449,250,3464.52489
1989.241795,250,3473.560423
1815.636727,250,3481.422302
1433.979231,250,3489.421067
2945.693503,234,3497.240628
1591.848171,250,3505.320313
792.118575,88,3507.969529
2501.063787,250,3515.354987
1685.781349,250,3522.452961
1305.718768,250,3531.914046
1348.344058,115,3535.036314
2232.489228,250,3543.408446
367.918117,21,3544.34777
2415.468567,247,3552.666138
1714.105173,250,3561.217032
698.515247,63,3563.454441
2595.920039,250,3571.992501
2888.897818,250,3580.340001
806.836912,250,3589.249381
1366.999345,250,3597.783271
2276.504189,250,3606.19424
186.914577,6,3606.36714
2034.094258,250,3614.629124
2692.766615,250,3623.637137
2848.304402,250,3632.312278
1041.500187,250,3640.557754
1347.540837,250,3649.279942
1434.033537,125,3653.991611
1777.122225,250,3663.042961
2593.214776,250,3671.775589
2663.174907,250,3681.232306
2328.683721,250,3690.455823
2122.173302,250,3699.67415
1527.867765,250,3709.351845
2363.174468,250,3718.90903
2482.211954,250,3729.358782
2266.042215,250,3739.640793
1281.242767,250,3749.039788
1412.162745,132,3754.46001
1694.393184,250,3763.934054
1582.686972,250,3774.377496
2593.622335,250,3783.112913
2278.536564,250,3792.417056
592.871101,47,3794.212453
2940.78978,250,3807.405431
2024.846678,250,3823.16758
2030.148544,250,3831.268075
1980.399893,250,3840.207299
1891.595135,250,3848.817288
1995.164491,250,3857.237372
1055.733032,250,3865.873155
1268.719966,250,3874.20919
1009.600795,77,3876.693048
1098.250116,250,3884.972664
1007.651352,250,3894.745682
2640.982791,250,3903.285377
503.926016,32,3904.486348
1621.574228,250,3912.900115
2349.475603,250,3921.597858
1771.978391,250,3929.651291
2540.145603,250,3938.19995
1260.973118,250,3946.255006
1557.527945,250,3955.071431
1200.185995,250,3963.454087
1332.51439,250,3972.160216
1163.068387,250,3981.629506
1972.261553,250,3992.587462
1470.581086,250,4007.13184
1560.196624,115,4011.674012
283.981349,14,4012.102083
1897.980866,250,4019.951443
431.707558,26,4020.711156
2138.205883,250,4028.787699
1415.519572,250,4037.330115
1920.283103,250,4045.227015
1654.473626,250,4052.828714
1343.67591,250,4061.065388
240.138583,10,4061.33455
2363.108747,226,4068.42533
