episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
1,-136.693542,250,0,0.10033369,0
2,-289.811886,250,0,0.10033369,0
3,-79.798233,250,0,0.10033369,0
4,-93.999291,250,0,0.10033369,0
5,-140.840523,250,0,0.10033369,0
6,-211.383213,250,0,0.10033369,0
7,-214.966453,250,0,0.10033369,0
8,-112.74495,250,0,0.10033369,0
9,3.310226,101,1,0.10033369,1
10,-113.929601,250,0,0.10033369,0
11,-117.228793,250,0,0.10033369,0
12,-97.943561,250,0,0.10033369,0
13,-147.230535,250,0,0.10033369,0
14,-50.503667,250,0,0.10033369,0
15,-126.124515,250,0,0.10033369,0
16,-89.478961,250,0,0.10033369,0
17,25.410193,8,1,0.10033369,1
18,-102.861539,250,0,0.10033369,0
19,20.370541,41,1,0.10033369,1
20,-79.371869,250,0,0.10033369,0
21,-109.660924,250,0,0.10033369,0
22,-88.791988,250,0,0.10033369,0
23,-102.579208,250,0,0.10033369,0
24,-162.005025,250,0,0.10033369,0
25,-167.114832,250,0,0.10033369,0
26,25.012785,1,1,0.10033369,1
27,-113.785636,250,0,0.10033369,0
28,20.789605,47,1,0.10033369,1
29,-2.806058,92,1,0.10033369,2
30,-99.444044,250,0,0.10033369,0
31,-25.710469,187,1,0.10033369,1
32,-131.61657,250,0,0.10033369,0
33,-106.301903,250,0,0.10033369,0
34,-164.6195,250,0,0.10033369,0
35,-143.568399,250,0,0.10033369,0
36,-152.695074,250,0,0.10033369,0
37,-93.71142,250,0,0.10033369,0
38,-154.738485,250,0,0.10033369,0
39,25.87436,11,1,0.10033369,1
40,-93.03437,250,0,0.10033369,0
41,-182.122062,250,0,0.10033369,0
42,-69.34118,250,0,0.10033369,0
43,-205.500786,250,0,0.10033369,0
44,-141.093271,250,0,0.10033369,0
45,-81.621293,250,0,0.10033369,0
46,21.287857,39,1,0.10033369,1
47,-120.635575,250,0,0.10033369,0
48,18.515972,15,1,0.10033369,1
49,-203.532735,250,0,0.10033369,0
50,-123.764774,250,0,0.10033369,0
51,-222.918923,250,0,0.10033369,0
52,-246.192453,250,0,0.10033369,0
53,-153.480661,250,0,0.10033369,0
54,-85.526081,250,0,0.10033369,0
55,17.585108,17,1,0.10033369,1
56,24.12845,19,1,0.10033369,2
57,24.383574,15,1,0.10033369,3
58,16.766546,94,1,0.10033369,4
59,25.773199,7,1,0.15050054,0
60,24.023494,28,1,0.15050054,1
61,-102.915272,250,0,0.15050054,0
62,-116.795534,250,0,0.15050054,0
63,-133.450513,250,0,0.15050054,0
64,-4.468764,99,1,0.15050054,1
65,-173.300344,250,0,0.15050054,0
66,-116.31895,250,0,0.15050054,0
67,-140.08747,250,0,0.15050054,0
68,-12.78485,86,1,0.15050054,1
69,-105.548962,250,0,0.15050054,0
70,-90.914746,250,0,0.15050054,0
71,-214.372326,250,0,0.15050054,0
72,-82.652339,250,0,0.15050054,0
73,-125.016519,250,0,0.15050054,0
74,-127.738252,250,0,0.15050054,0
75,-110.019046,250,0,0.15050054,0
76,-148.236849,250,0,0.15050054,0
77,-123.81323,250,0,0.15050054,0
78,-80.273449,250,0,0.15050054,0
79,24.646427,14,1,0.15050054,1
80,-157.621221,250,0,0.15050054,0
81,-4.179336,105,1,0.15050054,1
82,-69.884805,250,0,0.15050054,0
83,14.635256,60,1,0.15050054,1
84,-115.022383,250,0,0.15050054,0
85,-137.708696,250,0,0.15050054,0
86,-142.018913,250,0,0.15050054,0
87,-111.166113,250,0,0.15050054,0
88,-102.49274,250,0,0.15050054,0
89,-133.979856,250,0,0.15050054,0
90,-101.330672,250,0,0.15050054,0
91,-182.699092,250,0,0.15050054,0
92,-15.704185,153,1,0.15050054,1
93,-126.129325,250,0,0.15050054,0
94,-91.92058,250,0,0.15050054,0
95,-264.474925,250,0,0.15050054,0
96,-105.821869,250,0,0.15050054,0
97,24.588803,24,1,0.15050054,1
98,-103.983368,250,0,0.15050054,0
99,-78.412382,250,0,0.15050054,0
100,-127.573576,250,0,0.15050054,0
101,-122.384495,250,0,0.15050054,0
102,-165.253339,250,0,0.15050054,0
103,-120.599999,250,0,0.15050054,0
104,-75.806334,250,0,0.15050054,0
105,-107.684267,250,0,0.15050054,0
106,20.59053,45,1,0.15050054,1
107,-109.695873,250,0,0.15050054,0
108,-97.736607,250,0,0.15050054,0
109,13.469729,63,1,0.15050054,1
110,-112.773838,250,0,0.15050054,0
111,-99.357102,250,0,0.15050054,0
112,-101.053437,250,0,0.15050054,0
113,-152.698867,250,0,0.15050054,0
114,-117.740548,250,0,0.15050054,0
115,-116.969664,250,0,0.15050054,0
116,-158.342928,250,0,0.15050054,0
117,-26.665394,202,1,0.15050054,1
118,-54.17549,250,0,0.15050054,0
119,-127.781953,250,0,0.15050054,0
120,-168.662269,250,0,0.15050054,0
121,-71.444729,250,0,0.15050054,0
